entry_date,signal_date,rank,symbol,confirm_0915_0930_pct,entry_time,entry_px,exit_time,exit_px,exit_reason,qty_1x,qty_5x,deployed_1x_rs,deployed_5x_capital_rs,net_pnl_1x_rs,net_pnl_5x_rs,stock_ret_pct,final_score,fired_pair_count
2025-01-30,2025-01-29,3,JUBLPHARMA,1.5880706287683122,09:31,943.55,10:20,947.95,TRAIL,26,132,24532.3,24909.719999999998,88.31143154600237,489.53635677201197,0.46632398918977636,1.9985637409038213,18
2025-01-31,2025-01-30,3,PGEL,1.6655003498950327,09:31,726.25,15:29,782.0,EOD,34,172,24692.5,24983.0,1868.101240607,9495.028837306,7.6764199655765974,2.0317477004878697,16
2025-01-31,2025-01-30,4,BDL,1.1404750668554398,09:31,1285.9,15:29,1310.0,EOD,19,97,24432.100000000002,24946.46,431.6977712053983,2245.868740880191,1.8741737304611483,2.026824426141504,21
2025-01-31,2025-01-30,5,NUVAMA,0.32302722658053007,09:31,1087.0,15:29,1112.0,EOD,22,114,23914.0,24783.6,524.288226572,2758.309108964,2.2999080036798514,1.0618649976698127,15
2025-02-03,2025-02-01,1,WOCKPHARMA,3.8112170680459023,09:31,1605.3,09:36,1609.85,HARD_STOP,15,77,24079.5,24721.62,42.671150641499324,259.4837986596965,0.28343611785959233,2.116813191469885,18
2025-02-03,2025-02-01,2,AEGISLOG,1.4164305949008416,09:31,680.65,09:36,670.2,HARD_STOP,36,183,24503.399999999998,24911.79,-401.94382651559755,-2002.9036867542877,-1.535297142437364,1.4521049382741469,26
2025-02-04,2025-02-03,1,CGPOWER,1.5902397980647853,09:31,603.7,09:37,603.4,HARD_STOP,41,207,24751.7,24993.18,-38.540114988602795,-153.32670675221414,-0.04969355640219719,2.2503247216095685,15
2025-02-04,2025-02-03,2,NUVAMA,3.3157135992311293,09:31,1073.5,09:37,1057.5,HARD_STOP,23,116,24690.5,24905.2,-393.947486938,-1946.558202296,-1.4904517931998096,1.530088568967918,23
2025-02-07,2025-02-06,2,KFINTECH,1.9093878234653916,09:31,1218.4,10:04,1204.3,TRAIL,20,102,24368.0,24855.36,-307.6605506040027,-1528.7899564804138,-1.1572554169402616,2.3019141695067886,15
2025-02-07,2025-02-06,3,GODFRYPHLP,0.38363171355497716,09:31,1571.0,10:04,1594.0,TRAIL,15,79,23565.0,24821.8,319.78957065000003,1725.53746209,1.4640356460853043,2.281691343731644,17
2025-02-07,2025-02-06,4,ERIS,1.17672077691926,09:31,1427.3,10:04,1447.9,TRAIL,17,87,24264.1,24835.019999999997,324.2448794816023,1700.721263417612,1.4432845232256852,2.270938205560547,46
2025-02-12,2025-02-11,1,NAVA,0.6640106241699861,09:31,379.0,09:39,374.2,HARD_STOP,65,329,24635.0,24938.2,-337.9244845080007,-1669.8955842328037,-1.2664907651715018,2.4186455405240976,28
2025-02-14,2025-02-13,3,GRAVITA,0.39412806306047266,09:31,1760.25,09:45,1749.8,HARD_STOP,14,71,24643.5,24995.55,-172.33958379820064,-832.9862925623032,-0.5936656724897071,2.1345524208504596,15
2025-02-17,2025-02-14,1,VIJAYA,0.3816569784510504,09:31,854.8,09:34,852.5,HARD_STOP,29,146,24789.199999999997,24960.159999999996,-92.94505364419868,-426.89017687079337,-0.26906878802058776,2.309649730484686,42
2025-02-17,2025-02-14,2,PPLPHARMA,0.6868426701008623,09:31,187.82,09:34,186.7,HARD_STOP,133,665,24980.059999999998,24980.059999999998,-175.3547865221606,-835.808179410803,-0.5963156213395826,2.1636867577424526,25
2025-02-17,2025-02-14,3,NAVA,4.807433342310796,09:31,389.15,09:34,382.8,HARD_STOP,64,321,24905.6,24983.43,-432.5510054847978,-2128.993870584689,-1.6317615315430967,1.2856534494023306,30
2025-02-17,2025-02-14,4,GRAVITA,1.0352796179325274,09:31,1636.3,09:34,1624.15,HARD_STOP,15,76,24544.5,24871.760000000002,-208.16158292549795,-1014.1662066891896,-0.7425288761229498,1.2312839056067937,26
2025-02-19,2025-02-18,2,RVNL,3.1198930322388962,09:31,347.15,15:29,373.0,EOD,72,360,24994.8,24994.799999999996,1833.5026257192017,9212.089044596007,7.446348840558836,1.7954637021311421,18
2025-02-19,2025-02-18,3,MAZDOCK,4.124236252545832,09:31,2045.0,15:29,2173.0,EOD,12,61,24540.0,24949.0,1508.993120784,7714.598522652,6.259168704156481,1.725538222332463,17
2025-02-19,2025-02-18,4,GRSE,4.822573400302166,09:31,1283.5,15:29,1349.0,EOD,19,97,24386.5,24899.9,1217.842526045,6260.601365335,5.1032333463186585,1.6278864148071517,15
2025-02-19,2025-02-18,5,JBMA,3.4577533469279276,09:31,583.45,15:29,658.1,EOD,42,214,24504.9,24971.66,3107.306429207399,15879.320953475795,12.794583940354777,1.5982758070350611,15
2025-02-19,2025-02-18,7,KFINTECH,4.511278195488733,09:31,832.55,15:29,864.0,EOD,30,150,24976.5,24976.5,916.4095673910014,4624.9346419550075,3.777550897843973,1.234133351473125,32
2025-02-19,2025-02-18,8,AEGISLOG,2.4185549706263965,09:31,671.25,15:29,742.45,EOD,37,186,24836.25,24970.5,2606.3757376406015,13148.204938506808,10.607076350093125,0.5107776176847119,29
2025-02-20,2025-02-19,5,VIJAYA,1.2814247705923876,09:31,933.35,09:55,940.85,TRAIL,26,133,24267.100000000002,24827.11,169.1410612008,906.2626666964,0.8035570793378799,1.6826564532109949,46
2025-02-21,2025-02-20,1,CREDITACC,1.539658718248016,09:31,914.0,09:44,911.85,HARD_STOP,27,136,24678.0,24860.8,-84.18266933669939,-383.3275009255969,-0.23522975929978207,2.107713963086477,18
2025-02-21,2025-02-20,2,AMBER,0.6017934467591912,09:31,5894.9,09:44,5800.15,HARD_STOP,4,21,23579.6,24758.579999999998,-403.7623883252,-2080.0115370073,-1.6073215830633258,1.8414616213589798,16
2025-02-21,2025-02-20,3,GRSE,1.2083820093458097,09:31,1384.35,09:44,1361.75,HARD_STOP,18,90,24918.3,24918.299999999996,-432.96421713479833,-2124.530339673992,-1.632535124787804,1.7615593600236803,15
2025-02-21,2025-02-20,4,KFINTECH,1.3065664778780794,09:31,902.85,09:44,884.4,HARD_STOP,27,138,24376.95,24918.66,-523.6816567995012,-2636.4843977530063,-2.043528825386287,1.6464304676174224,52
2025-02-21,2025-02-20,5,VIJAYA,2.331090174966355,09:31,950.4,09:44,955.7,HARD_STOP,26,131,24710.399999999998,24900.48,111.50758375640177,603.0201534034089,0.5576599326599485,1.641256107008603,46
2025-02-25,2025-02-24,3,VIJAYA,2.458794920291818,09:31,947.2,09:47,936.6,HARD_STOP,26,131,24627.2,24816.640000000003,-301.5395172088006,-1479.135918582803,-1.11908783783784,1.6118991879704712,34
2025-02-25,2025-02-24,5,GRAVITA,0.3918404978679346,09:31,1742.7,09:47,1737.75,HARD_STOP,14,71,24397.8,24746.34,-95.12832814380063,-442.15889100070325,-0.28404200378723266,0.5378050255577285,21
2025-02-27,2025-02-25,1,BDL,0.3950422201372872,09:31,1016.55,10:09,1005.95,TRAIL,24,122,24397.199999999997,24803.82,-280.10918603999784,-1383.7406323699888,-1.0427426098076786,2.137974666522691,22
2025-02-27,2025-02-25,2,CREDITACC,6.795035895152757,09:31,958.3,10:09,978.2,TRAIL,26,130,24915.8,24915.8,490.6467371260024,2495.151415630012,2.0765939684858736,1.526907802429897,16
2025-02-28,2025-02-27,2,BLS,1.0974343763903383,09:31,340.9,09:34,339.1,HARD_STOP,73,366,24885.699999999997,24953.879999999997,-157.7059646399967,-749.7866588799834,-0.5280140803754607,1.9965933092555188,23
2025-02-28,2025-02-27,3,KAYNES,1.490411516353829,09:31,3990.2,09:34,3985.45,HARD_STOP,6,31,23941.199999999997,24739.239999999998,-53.8702469814,-238.0048263039,-0.11904165204751349,1.988341544141556,25
2025-02-28,2025-02-27,6,FINCABLES,1.5216732343134254,09:31,837.3,09:34,829.15,HARD_STOP,29,149,24281.699999999997,24951.54,-261.94825991329935,-1305.1735223372966,-0.9733667741550156,1.7987031298490859,16
2025-02-28,2025-02-27,7,POLYCAB,1.9692771532002107,09:31,4801.05,09:34,4752.1,HARD_STOP,5,26,24005.25,24965.46,-270.04972005949907,-1363.5313517093953,-1.0195686360275347,1.7982118182089095,15
2025-03-03,2025-02-28,3,WELSPUNLIV,2.8664799253034667,09:31,110.1,09:35,109.35,HARD_STOP,227,1135,24992.699999999997,24992.7,-196.6445602239,-942.2499856195,-0.6811989100817484,1.6192040337873315,16
2025-03-04,2025-03-03,1,ACE,3.1328382432499025,09:31,1045.35,12:01,1052.15,TRAIL,23,119,24043.05,24879.329999999998,130.8033681950042,717.9245378350216,0.6504998325919775,1.8025492832732692,22
2025-03-04,2025-03-03,3,OLECTRA,4.04593724472635,09:31,1081.25,12:01,1072.85,TRAIL,23,115,24868.75,24868.75,-219.4484240118021,-1056.7487090590105,-0.7768786127167693,1.6545351604223597,21
2025-03-04,2025-03-03,4,HBLENGINE,2.2057088936069835,09:31,432.15,12:01,438.55,TRAIL,57,289,24632.55,24978.269999999997,338.44480864260197,1757.85239030021,1.4809672567395626,1.6208249487281825,20
2025-03-04,2025-03-03,5,SAREGAMA,1.3987591652566245,09:31,448.8,12:01,471.85,TRAIL,55,278,24684.0,24953.280000000002,1240.7621563205007,6314.891725201804,5.135918003565054,1.605586783091187,16
2025-03-04,2025-03-03,6,JBMA,1.7098192476795226,09:31,519.0,12:01,519.6,TRAIL,48,240,24912.0,24912.0,2.363581267201088,52.85736233600545,0.11560693641619046,1.5614020600037841,17
2025-03-04,2025-03-03,7,DATAPATTNS,0.281165430710284,09:31,1423.2,12:01,1392.25,TRAIL,17,87,24194.4,24763.68,-551.4701449589007,-2782.7193362779044,-2.1746767847105164,1.507706370305388,16
2025-03-04,2025-03-03,8,BLS,1.1854103343464928,09:31,332.3,12:01,333.7,TRAIL,75,376,24922.5,24988.96,78.5036612999983,435.01228598399143,0.42130604875112443,1.0256532886210394,31
2025-03-04,2025-03-03,10,NUVAMA,3.4430379746835493,09:31,1018.0,12:01,1036.0,TRAIL,24,122,24432.0,24839.2,405.814459104,2104.398319112,1.7681728880157177,0.1780037975663531,25
2025-03-04,2025-03-03,11,GRAVITA,2.0146816285612656,09:31,1576.0,12:01,1609.6,TRAIL,15,79,23640.0,24900.8,478.6082408159986,2562.558557897593,2.131979695431463,-0.30581535340736643,46
2025-03-05,2025-03-04,1,ACE,0.6596182634730496,09:31,1076.0,15:29,1088.95,EOD,23,116,24748.0,24963.2,271.415242589901,1410.5783824708053,1.203531598513008,1.7422025923069069,19
2025-03-05,2025-03-04,2,JBMA,1.2778943353042305,09:31,530.4,15:29,536.2,EOD,47,235,24928.8,24928.8,245.9896785748032,1271.478846874016,1.0935143288084648,1.688520422874989,22
2025-03-05,2025-03-04,3,CAPLIPOINT,2.6812479182857674,09:31,1849.7,15:29,1846.0,EOD,13,67,24046.100000000002,24785.980000000003,-73.5689399666006,-338.70838568940303,-0.20003243769259882,1.5983650978876867,15
2025-03-05,2025-03-04,4,HBLENGINE,0.7945516458569779,09:31,444.0,15:29,457.0,EOD,56,281,24864.0,24952.8,701.166836944,3560.781095094,2.9279279279279313,1.4472083362767652,16
2025-03-05,2025-03-04,5,BDL,1.5986132511556228,09:31,1055.35,15:29,1061.8,EOD,23,118,24273.05,24906.26,122.51461805430105,669.7908476438054,0.6111716492159136,0.9256516065759404,28
2025-03-05,2025-03-04,6,OLECTRA,0.5377091735039086,09:31,1084.9,15:29,1088.65,EOD,23,115,24952.7,24952.700000000004,59.7336398871,339.9534199355,0.34565397732508885,0.9217095089321699,22
2025-03-05,2025-03-04,7,BLS,1.6916740217711057,09:31,345.65,15:29,340.65,EOD,72,361,24886.8,24955.93,-386.1607754736,-1895.6621992718,-1.4465499783017477,0.8661852371769694,23
2025-03-05,2025-03-04,8,NUVAMA,1.645692158760892,09:31,1048.0,15:29,1075.0,EOD,23,119,24104.0,24942.4,595.041284646,3120.925362038,2.57633587786259,-0.06922778345814273,16
2025-03-05,2025-03-04,9,GRAVITA,2.914171656686637,09:31,1674.3,15:29,1633.55,EOD,14,74,23440.2,24779.64,-594.9919580374,-3105.5050538834,-2.4338529534730924,-0.310343948462541,43
2025-03-06,2025-03-05,1,GPIL,0.6141920095408482,09:31,168.4,09:33,167.06,HARD_STOP,148,742,24923.2,24990.56,-224.62288766608052,-1085.2352754783224,-0.7957244655582008,1.9213373689464148,29
2025-03-06,2025-03-05,5,JYOTICNC,7.492067222940424,09:31,914.65,09:33,906.7,HARD_STOP,27,136,24695.55,24878.48,-240.70102087769817,-1171.9328826135907,-0.869184934127798,1.5801116566210913,17
2025-03-06,2025-03-05,7,GRAVITA,0.7266795195017162,09:31,1698.0,09:33,1680.55,HARD_STOP,14,73,23772.0,24790.8,-269.3526577322006,-1364.3732262179033,-1.0276796230859864,-0.9899218713003592,44
2025-03-07,2025-03-06,2,ANURAS,0.25827814569536756,09:31,756.95,15:29,786.0,EOD,33,165,24979.350000000002,24979.350000000002,931.5468456788985,4700.6579378944925,3.8377699980183477,2.2235691594724365,49
2025-03-07,2025-03-06,3,TARIL,1.1717319663127057,09:31,414.45,15:29,420.5,EOD,60,301,24867.0,24949.89,336.3973380780007,1729.3605749913033,1.4597659548799546,1.9531147795760906,17
2025-03-07,2025-03-06,4,JBMA,1.9847894639213326,09:31,548.95,15:29,548.7,EOD,45,227,24702.750000000004,24922.33,-37.438878100500006,-147.85338194029998,-0.04554148829584159,1.845415193244401,24
2025-03-07,2025-03-06,5,INOXWIND,1.4447816334608676,09:31,153.64,15:29,168.07,EOD,162,813,24889.679999999997,24981.863999999998,2309.7690583534813,11637.007574268026,9.392085394428529,1.6879168043068427,16
2025-03-07,2025-03-06,6,ZENTEC,3.5732323232323226,09:31,1231.1,15:29,1260.0,EOD,20,101,24622.0,24868.219999999998,551.5195002280018,2827.040265551409,2.347494110957693,1.5505496260395581,15
2025-03-07,2025-03-06,7,PPLPHARMA,0.8449724141358805,09:31,202.72,15:29,201.58,EOD,123,616,24934.56,24975.104,-166.57213153139833,-793.2516274287916,-0.5623520126282533,0.9762355967132699,20
2025-03-07,2025-03-06,8,BLS,1.876754839663053,09:31,344.15,15:29,346.95,EOD,72,363,24778.8,24985.29,175.19420242080082,924.8785027382041,0.8135987214877183,0.3599916320365675,30
2025-03-07,2025-03-06,9,GRAVITA,2.640562541942626,09:31,1758.55,15:29,1682.55,EOD,14,71,24619.7,24971.41,-1089.4268096404,-5485.6616414906,-4.321742344545221,-1.8012379695032816,33
2025-03-10,2025-03-07,1,ANURAS,0.9477124183006502,09:31,771.6,09:37,766.0,HARD_STOP,32,162,24691.2,24999.84,-205.26910392320073,-998.1965538112037,-0.7257646448937338,2.2698116478794548,47
2025-03-11,2025-03-10,3,NEWGEN,1.1375831723545948,09:31,942.4,15:29,947.0,EOD,26,132,24502.399999999998,24879.36,93.53980988560059,515.982302619203,0.48811544991511635,2.0019770831492005,17
2025-03-11,2025-03-10,6,KFINTECH,0.6932605977951978,09:31,886.85,15:29,918.7,EOD,28,140,24831.8,24831.8,864.8961144796007,4366.763630398003,3.5913626881659777,0.6831277028846752,29
2025-03-12,2025-03-11,2,INDUSINDBK,5.895618556701043,09:31,657.35,11:41,671.3,TRAIL,38,190,24979.3,24979.3,503.27126755379743,2558.521336768987,2.1221571461169653,2.1322642420235605,19
2025-03-12,2025-03-11,4,NUVAMA,0.4356243949661165,09:31,1037.5,11:41,1037.0,TRAIL,24,120,24900.0,24900.0,-38.397572088,-151.06310044,-0.048192771084332175,1.3984776932553846,21
2025-03-17,2025-03-13,1,360ONE,1.5080664016834167,09:31,867.55,09:43,864.35,HARD_STOP,28,144,24291.399999999998,24985.44,-115.30249946319809,-551.8989485535902,-0.36885482104777045,2.27044416791929,25
2025-03-17,2025-03-13,2,POLICYBZR,0.5538600655589532,09:31,1334.4,09:43,1311.9,HARD_STOP,18,93,24019.2,24819.840000000004,-430.2119171484,-2182.8400833334,-1.6861510791366885,2.211229538607028,29
2025-03-17,2025-03-13,3,INDUSINDBK,0.6654740608228904,09:31,703.4,09:43,703.25,HARD_STOP,35,177,24619.0,24900.36,-31.3539066014992,-117.62330911329597,-0.021324992891669226,1.9918228721242779,18
2025-03-17,2025-03-13,6,KEC,1.1447084233261462,09:31,701.75,09:43,705.95,HARD_STOP,35,178,24561.25,24982.3,120.8598600930016,656.1607094444081,0.5985037406483817,1.7897315358959274,15
2025-03-17,2025-03-13,7,KAYNES,3.9926501096556155,09:31,4385.8,09:43,4292.95,HARD_STOP,5,28,21929.0,24560.480000000003,-487.20742698750183,-2689.5378211300103,-2.117059601441018,1.2776694871726997,26
2025-03-17,2025-03-13,8,NUVAMA,1.7140058765915844,09:31,1038.5,09:43,1033.5,HARD_STOP,24,120,24924.0,24924.0,-146.353878528,-690.95083264,-0.4814636494944624,0.5374885850825297,25
2025-03-18,2025-03-17,2,HBLENGINE,1.4650684102191613,09:31,418.4,15:29,419.0,EOD,59,298,24685.6,24936.64,9.199442108401342,87.60397958480678,0.1434034416825991,1.8264260388695361,16
2025-03-18,2025-03-17,3,POLICYBZR,1.348543937019353,09:31,1391.65,15:29,1450.85,EOD,17,89,23658.050000000003,24771.370000000003,980.6674501149969,5176.438337954984,4.253943160995921,1.337425605870189,23
2025-03-18,2025-03-17,4,OLECTRA,3.3799139306609938,09:31,1069.0,15:29,1062.4,EOD,23,116,24587.0,24800.8,-177.7761470171979,-856.2863231823894,-0.6173994387277726,1.1411665620664992,16
2025-03-18,2025-03-17,6,BLS,1.3138470622970244,09:31,343.15,15:29,348.5,EOD,72,364,24706.8,24981.32,358.7530094712016,1855.6190225044083,1.5590849482733482,0.29693516832537714,20
2025-03-18,2025-03-17,7,KAYNES,1.0377510781080623,09:31,4378.9,15:29,4493.0,EOD,5,28,21894.5,24521.839999999997,546.9166847530018,3103.47170741681,2.605677224873837,0.2936520352300038,16
2025-03-19,2025-03-18,1,HBLENGINE,0.47863646976418206,09:31,430.8,15:29,473.8,EOD,58,290,24986.4,24986.4,2465.9063985032,12375.198228516,9.981429897864436,1.9928347946835796,20
2025-03-19,2025-03-18,3,POLICYBZR,1.9116993262884296,09:31,1489.75,15:29,1549.0,EOD,16,83,23836.0,24729.85,922.11613188,4825.5619866275,3.977177378754826,1.4103633897076608,30
2025-03-19,2025-03-18,4,JBMA,1.6156302836746184,09:31,540.5,15:29,540.0,EOD,46,231,24863.0,24971.1,-49.351292877999995,-206.67251158300002,-0.09250693802035359,1.3859106780996948,21
2025-03-19,2025-03-18,5,GRAVITA,0.8415023030589275,09:31,1707.65,15:29,1722.9,EOD,14,73,23907.100000000002,24931.690000000002,188.0109797398,1021.7952388860999,0.8930401428864254,-1.9254421088074776,22
2025-03-20,2025-03-19,4,POLICYBZR,0.9573542210617791,09:31,1566.0,12:23,1553.0,HARD_STOP,15,79,23490.0,24742.8,-219.78517341,-1117.509292626,-0.8301404853129024,1.4202007026644268,29
2025-03-21,2025-03-20,1,TARIL,4.201680672268915,09:31,459.7,15:29,487.05,EOD,54,271,24823.8,24915.739999999998,1449.6300018630013,7318.620523849506,5.949532303676319,2.1314629646106193,18
2025-03-21,2025-03-20,2,RVNL,2.284908321579704,09:31,362.6,15:29,361.6,EOD,68,344,24656.800000000003,24946.88,-94.1038175056,-435.0644270048,-0.27578599007170856,1.9623785415333561,17
2025-03-21,2025-03-20,3,BSE,2.5083612040133874,09:31,1532.5,15:29,1602.5,EOD,16,81,24520.0,24826.5,1093.28066384,5577.42635069,4.567699836867867,1.901747387145528,17
2025-03-21,2025-03-20,4,KFINTECH,0.8535320192398332,09:31,1068.6,15:29,1095.0,EOD,23,116,24577.8,24791.519999999997,580.7476776072021,2970.6343574624107,2.470522178551393,1.508671573930912,47
2025-03-21,2025-03-20,5,GRSE,0.4453751769702752,09:31,1701.3,15:29,1697.95,EOD,14,73,23818.2,24838.98,-72.12803122699873,-335.45274432649336,-0.19690824663491924,1.418959520986092,26
2025-03-24,2025-03-21,6,KAYNES,0.8080808080808133,09:31,4993.4,09:39,5015.0,TRAIL,5,25,24967.0,24966.999999999996,81.45455050800182,448.6470925400091,0.4325709937117006,0.6290009075832454,31
2025-03-24,2025-03-21,7,GRSE,0.7562536358347804,09:31,1731.35,09:39,1724.25,TRAIL,14,72,24238.899999999998,24931.44,-125.04055151839873,-602.1893607231934,-0.41008461605105406,0.48079672682430097,22
2025-03-26,2025-03-25,1,INDUSINDBK,2.917709637046295,09:31,657.85,09:38,652.65,HARD_STOP,38,190,24998.3,24998.3,-223.98298857400172,-1078.9707128700086,-0.7904537508550691,1.5975555478593797,18
2025-03-27,2025-03-26,2,INDUSINDBK,1.3148735401036449,09:31,654.95,09:40,650.05,HARD_STOP,38,190,24888.100000000002,24888.100000000002,-212.47342534000344,-1021.7928267000173,-0.7481487136422715,0.7928564884867617,18
2025-03-28,2025-03-27,1,ERIS,0.40242894613919944,09:31,1397.15,15:29,1409.2,EOD,17,89,23751.550000000003,24869.27,179.53147100329923,981.116917176096,0.8624700282718445,2.404374961535684,45
2025-04-01,2025-03-28,1,KFINTECH,0.48076923076922906,09:31,1003.0,10:57,1012.0,TRAIL,24,124,24072.0,24874.4,190.33451064,1024.64541164,0.8973080757726848,1.6405533697336214,27
2025-04-01,2025-03-28,2,INDUSINDBK,3.281705259929457,09:31,673.85,10:57,682.1,TRAIL,37,185,24932.45,24932.45,278.6149045461,1434.6756882305,1.2243080804333228,-0.14298183296721634,19
2025-04-02,2025-04-01,2,360ONE,0.443660770149612,09:31,883.95,15:29,888.0,EOD,28,141,24750.600000000002,24927.390000000003,87.08057510039872,479.7580083412936,0.4581707110130617,1.4859110512958214,18
2025-04-02,2025-04-01,3,POLICYBZR,1.047000880654947,09:31,1549.0,15:29,1582.05,EOD,16,80,24784.0,24784.0,502.17920612319926,2552.367366615996,2.1336346029696474,0.7346334434627564,16
2025-04-02,2025-04-01,4,INDUSINDBK,0.49261083743843415,09:31,683.2,15:29,702.5,EOD,36,182,24595.2,24868.480000000003,668.2731419447983,3420.569874987592,2.8249414519906146,-0.19081454708717072,15
2025-04-03,2025-04-02,1,KFINTECH,3.563517287874407,09:31,1075.5,15:29,1068.8,EOD,23,116,24736.5,24951.6,-180.23321207140106,-868.1487517688053,-0.6229660622966149,2.4922396588450177,42
2025-04-03,2025-04-02,4,INDUSINDBK,0.7616584033915297,09:31,700.55,15:29,708.6,EOD,35,178,24519.25,24939.579999999998,255.5681286235024,1341.339842513812,1.1490971379630288,-0.19356776411716492,17
2025-04-04,2025-04-03,1,GALLANTT,0.9574345368554615,09:31,437.0,09:38,439.15,TRAIL,57,286,24909.0,24996.4,96.05674143569871,523.4738437685935,0.4919908466819223,2.2995273303830333,16
