symbol,signal_date,entry_date,range_pct__pct,ret_5d__pct,ret_20d__pct,vol_vs_20d__pct,dist_prior_high_20__pct,atr_20_pct__pct,wtd_range_pct__pct,wtd_close_loc__pct,rs_sector_20d__pct,raw_eod_state_score,raw_eod_state_z,pattern_stock_prior_score,fired_patterns,fired_pair_count,prior_log,pair_log,vol_state,pullback_active_state,continuation_state,raw_repaired_score,prior_pct,pairs_pct,raw_pct,prior_z_capped,pairs_z_capped,raw_z_capped,watchlist_memory,watchlist_memory_z,stale_loser_penalty,final_score,pattern_stock_prior_z,final_rank,risk_mode,recent3_pnl_5x_rs,month_pnl_before_5x_rs,day_quality
AEGISLOG,2025-02-13,2025-02-14,0.9894957983193278,0.1890756302521008,0.4556962025316455,0.5546218487394958,0.4285714285714285,0.9600840336134454,0.9390756302521008,0.1491596638655462,0.5738396624472574,3.38834388185654,1.5810948571658427,36.6325976296211,FALCPAT_6145|FALCPAT_6166|FALCPAT_6346|FALCPAT_6458|FALCPAT_7780|FALCPAT_7915|FALCPAT_8097|FALCPAT_8196|FALCPAT_8270|FALCPAT_8361|FALCPAT_8411|FALCPAT_8883|FALCPAT_8909|FALCPAT_9509|FALCPAT_9568,15,3.627870633039228,2.772588722239781,0.9586134453781512,0.6523729745062583,0.3034663865546218,1.3357938419383852,0.9810924369747899,0.9810924369747899,0.9621848739495799,2.6180947014593694,2.9439563985925163,1.6586629661839647,0.0,0.015619808478835519,2.0,0.5815996369212106,2.6180947014593694,5,normal,-1872.3117242538196,-3615.7316123484106,0.9852941176470587
VIJAYA,2025-02-14,2025-02-17,0.476890756302521,0.0210084033613445,0.3375527426160337,0.615546218487395,0.1491596638655462,0.8781512605042017,0.9873949579831932,0.157563025210084,0.4198312236286919,3.208285466085168,1.3192398699058518,254.59023535226828,FALCPAT_6145|FALCPAT_6166|FALCPAT_6229|FALCPAT_6251|FALCPAT_6346|FALCPAT_6392|FALCPAT_6458|FALCPAT_6591|FALCPAT_6871|FALCPAT_6951|FALCPAT_7491|FALCPAT_7514|FALCPAT_7545|FALCPAT_7747|FALCPAT_7801|FALCPAT_7880|FALCPAT_7915,42,5.543575518926482,3.7612001156935624,0.8361344537815125,0.7624326312803602,0.1941065666773038,1.1836040063271125,1.0,1.0,0.9201680672268907,3.0,3.0,1.4385989219387434,0.0,0.035726662336627316,0.0,2.309649730484686,3.0,1,normal,-605.4131077679089,-4448.717904910714,0.9852941176470587
PPLPHARMA,2025-02-14,2025-02-17,0.9684873949579832,0.0231092436974789,0.0843881856540084,0.9642857142857144,0.0693277310924369,0.8907563025210085,0.9789915966386554,0.1701680672268907,0.0970464135021097,3.465373807750949,1.648161051638224,100.90231463585482,FALCPAT_6145|FALCPAT_6166|FALCPAT_6229|FALCPAT_6251|FALCPAT_6458|FALCPAT_6578|FALCPAT_6591|FALCPAT_6791|FALCPAT_6871|FALCPAT_6951|FALCPAT_6996|FALCPAT_7021|FALCPAT_7491|FALCPAT_7737|FALCPAT_7801|FALCPAT_8178|FALCPAT_8196,25,4.624014654748473,3.258096538021482,0.9371848739495798,0.7868462574903379,0.08628426053965885,1.4287133306797983,0.9978991596638656,0.9936974789915967,0.9831932773109243,2.6652808731730087,2.6509005841150395,1.7365209919663631,0.0,0.035726662336627316,0.0,2.1636867577424526,2.6652808731730087,2,normal,-605.4131077679089,-4448.717904910714,0.9852941176470587
NAVA,2025-02-14,2025-02-17,0.8592436974789915,0.0903361344537815,0.2447257383966244,0.6008403361344538,0.2226890756302521,0.8886554621848739,0.9012605042016808,0.3928571428571428,0.2932489451476793,3.382469063574797,1.5420919617333608,83.64922974778668,FALCPAT_6145|FALCPAT_6166|FALCPAT_6229|FALCPAT_6791|FALCPAT_6871|FALCPAT_6882|FALCPAT_6890|FALCPAT_6951|FALCPAT_6996|FALCPAT_7055|FALCPAT_7183|FALCPAT_7737|FALCPAT_7747|FALCPAT_7801|FALCPAT_7870|FALCPAT_8066|FALCPAT_8079,30,4.438516009279467,3.4339872044851463,0.8871848739495798,0.69152794029004,0.2350007091444172,1.2579486130843316,0.9957983193277311,0.9978991596638656,0.9390756302521008,2.523710266562478,2.8387163099961734,1.5289622697999214,-0.34760971265398666,-2.5,1.0,1.2856534494023306,2.523710266562478,3,normal,-605.4131077679089,-4448.717904910714,0.9852941176470587
GRAVITA,2025-02-14,2025-02-17,0.9138655462184874,0.0294117647058823,0.0569620253164556,0.6218487394957983,0.0588235294117647,0.9516806722689076,0.9558823529411764,0.01890756302521,0.0632911392405063,3.394735932347623,1.557786306123972,76.50317491000446,FALCPAT_6145|FALCPAT_6166|FALCPAT_6174|FALCPAT_6475|FALCPAT_6545|FALCPAT_6569|FALCPAT_6591|FALCPAT_6871|FALCPAT_7160|FALCPAT_7545|FALCPAT_7561|FALCPAT_7780|FALCPAT_8196|FALCPAT_8269|FALCPAT_8332|FALCPAT_8347|FALCPAT_8724,26,4.350318902100897,3.295836866004329,0.9455882352941176,0.7120279757472608,0.03875518561855115,1.2757978523244224,0.9936974789915967,0.9957983193277311,0.9432773109243697,2.456399166079805,2.691199636006771,1.5506574146781087,-0.6066666666666667,-2.5,1.0,1.2312839056067937,2.456399166079805,4,normal,-605.4131077679089,-4448.717904910714,0.9852941176470587
AEGISLOG,2025-02-14,2025-02-17,0.6764705882352942,0.1134453781512605,0.5485232067510548,0.5042016806722689,0.4201680672268907,0.96218487394958,0.9516806722689076,0.5756302521008403,0.6645569620253164,3.4734562812466763,1.6585018423419553,50.67073645321527,FALCPAT_6145|FALCPAT_6166|FALCPAT_6346|FALCPAT_6458|FALCPAT_6591|FALCPAT_7545|FALCPAT_7780|FALCPAT_7880|FALCPAT_7915|FALCPAT_8097|FALCPAT_8196|FALCPAT_8206|FALCPAT_8270|FALCPAT_8361|FALCPAT_8411|FALCPAT_8883|FALCPAT_8909,18,3.9448915952111694,2.9444389791664403,0.9013655462184875,0.6890038293798532,0.4204277913697124,1.4025950870061785,0.9726890756302521,0.9726890756302521,0.976890756302521,2.146981328403775,2.315977627264262,1.7047751526708563,0.0,0.035726662336627316,2.0,0.25553091140226525,2.146981328403775,5,normal,-605.4131077679089,-4448.717904910714,0.9852941176470587
ANURAS,2025-02-18,2025-02-19,0.9789915966386554,0.0777310924369747,0.5253164556962026,0.884453781512605,0.3802521008403361,0.6449579831932774,0.9264705882352942,0.5,0.6497890295358649,3.337930362018225,1.513507813508487,76.97265546612073,FALCPAT_6809|FALCPAT_7383|FALCPAT_7514|FALCPAT_7553|FALCPAT_7631|FALCPAT_7709|FALCPAT_7739|FALCPAT_7828|FALCPAT_7860|FALCPAT_7870|FALCPAT_7884|FALCPAT_7927|FALCPAT_7941|FALCPAT_7947|FALCPAT_8211|FALCPAT_8292|FALCPAT_8361,32,4.356358194278061,3.4965075614664802,0.8102941176470588,0.7845796546466688,0.38100335070737146,1.3479857052462207,0.9831932773109243,0.9915966386554622,0.9663865546218487,2.2928714815092057,2.67742260405527,1.6323900772895918,0.0,0.09144624384016935,0.0,1.9753742068125946,2.2928714815092057,1,normal,-6908.740310350582,-8854.57633846619,0.9852941176470587
RVNL,2025-02-18,2025-02-19,0.7794117647058824,0.1239495798319327,0.1497890295358649,0.5,0.0336134453781512,0.9432773109243696,0.8676470588235294,0.245798319327731,0.170886075949367,3.323675672800766,1.494921484267609,72.1203006328398,FALCPAT_6251|FALCPAT_6288|FALCPAT_6330|FALCPAT_6477|FALCPAT_6545|FALCPAT_6996|FALCPAT_7021|FALCPAT_7226|FALCPAT_7296|FALCPAT_8065|FALCPAT_8178|FALCPAT_8241|FALCPAT_8764|FALCPAT_8779|FALCPAT_8851|FALCPAT_9266|FALCPAT_9505,18,4.292106038636892,2.9444389791664403,0.884033613445378,0.6823915009041591,0.16791210154948047,1.1919023256360133,0.9810924369747899,0.9705882352941176,0.9327731092436975,2.2459062975991246,2.1198145342208994,1.4433718454694244,0.0,0.09144624384016935,0.0,1.7954637021311421,2.2459062975991246,2,normal,-6908.740310350582,-8854.57633846619,0.9852941176470587
MAZDOCK,2025-02-18,2025-02-19,0.9369747899159664,0.1155462184873949,0.2573839662447257,0.6428571428571429,0.1365546218487394,0.8991596638655462,0.9453781512605042,0.0273109243697479,0.3122362869198312,3.345417154203454,1.5232696527453786,54.66228849560957,FALCPAT_6145|FALCPAT_6288|FALCPAT_6477|FALCPAT_6591|FALCPAT_6791|FALCPAT_6871|FALCPAT_7183|FALCPAT_7780|FALCPAT_7870|FALCPAT_7947|FALCPAT_8065|FALCPAT_8178|FALCPAT_8196|FALCPAT_8411|FALCPAT_8496|FALCPAT_8949|FALCPAT_9005,17,4.01930287087612,2.8903717578961645,0.9228991596638656,0.7164388540226218,0.1584503421621813,1.2934014556182691,0.9705882352941176,0.9663865546218487,0.9516806722689075,2.046500521757295,2.0652047993792215,1.566288110663343,0.0,0.09144624384016935,0.0,1.725538222332463,2.046500521757295,3,normal,-6908.740310350582,-8854.57633846619,0.9852941176470587
GRSE,2025-02-18,2025-02-19,0.9516806722689076,0.0252100840336134,0.1033755274261603,0.5987394957983193,0.0567226890756302,0.9243697478991596,0.9663865546218487,0.0231092436974789,0.1139240506329113,3.423276779066057,1.624788851108197,42.334854103560616,FALCPAT_6288|FALCPAT_6348|FALCPAT_6575|FALCPAT_6578|FALCPAT_6996|FALCPAT_7202|FALCPAT_8065|FALCPAT_8079|FALCPAT_8178|FALCPAT_8459|FALCPAT_8496|FALCPAT_8791|FALCPAT_9266|FALCPAT_9505|FALCPAT_9522,15,3.768957255869221,2.772588722239781,0.9445378151260504,0.719528507605574,0.057533329787611186,1.321433801532651,0.9621848739495799,0.9558823529411765,0.957983193277311,1.863510118827564,1.946239922048284,1.600235507700364,0.0,0.09144624384016935,0.0,1.6278864148071517,1.863510118827564,4,normal,-6908.740310350582,-8854.57633846619,0.9852941176470587
JBMA,2025-02-18,2025-02-19,0.9600840336134454,0.0504201680672268,0.050632911392405,0.6722689075630253,0.0441176470588235,0.9390756302521008,0.8613445378151261,0.1680672268907563,0.0527426160337552,3.398396890401731,1.5923485926685277,40.16741697254084,FALCPAT_6348|FALCPAT_6474|FALCPAT_7004|FALCPAT_7226|FALCPAT_7572|FALCPAT_7786|FALCPAT_8260|FALCPAT_8764|FALCPAT_8787|FALCPAT_8803|FALCPAT_8888|FALCPAT_9243|FALCPAT_9449|FALCPAT_9456|FALCPAT_9505,15,3.7176470932874532,2.772588722239781,0.9160714285714285,0.7163258341311207,0.08023348579938298,1.2793754232451413,0.957983193277311,0.957983193277311,0.9495798319327731,1.8260048989938995,1.946239922048284,1.549302472312598,0.0,0.09144624384016935,0.0,1.5982758070350611,1.8260048989938995,5,normal,-6908.740310350582,-8854.57633846619,0.9852941176470587
VIJAYA,2025-02-18,2025-02-19,0.2415966386554622,0.01890756302521,0.3523206751054852,0.0504201680672268,0.1281512605042016,0.9201680672268908,0.9873949579831932,0.9327731092436976,0.4367088607594936,3.4639825550473358,1.6778640843070238,242.9257518098734,FALCPAT_6166|FALCPAT_6229|FALCPAT_6251|FALCPAT_6346|FALCPAT_6392|FALCPAT_6458|FALCPAT_6591|FALCPAT_6871|FALCPAT_6951|FALCPAT_7469|FALCPAT_7491|FALCPAT_7514|FALCPAT_7553|FALCPAT_7602|FALCPAT_7619|FALCPAT_7631|FALCPAT_7740,45,5.4968638831246475,3.828641396489095,0.8079831932773109,0.6587703435804702,0.39339742226004326,1.2450078579395891,1.0,1.0,0.9390756302521008,3.0,3.0,1.5076830734871591,-0.7,-2.5,1.0,1.52692076837179,3.0,6,normal,-6908.740310350582,-8854.57633846619,0.9852941176470587
KFINTECH,2025-02-18,2025-02-19,0.7647058823529411,0.0084033613445378,0.0485232067510548,0.8907563025210085,0.01890756302521,0.9936974789915968,0.9558823529411764,0.0714285714285714,0.050632911392405,3.392616476970535,1.5848116575911209,90.34322428757524,FALCPAT_6145|FALCPAT_6223|FALCPAT_6474|FALCPAT_6545|FALCPAT_6569|FALCPAT_6578|FALCPAT_6591|FALCPAT_6643|FALCPAT_6890|FALCPAT_7514|FALCPAT_7787|FALCPAT_8039|FALCPAT_8260|FALCPAT_8269|FALCPAT_8291|FALCPAT_8668|FALCPAT_8733,32,4.514624106975904,3.4965075614664802,0.9346638655462186,0.7806097755557919,0.04052405772435553,1.3701195140258227,0.9915966386554622,0.9957983193277311,0.9705882352941176,2.4085561246527325,2.67742260405527,1.6591942982733645,0.0,0.09144624384016935,1.0,1.234133351473125,2.4085561246527325,7,normal,-6908.740310350582,-8854.57633846619,0.9852941176470587
AEGISLOG,2025-02-18,2025-02-19,0.957983193277311,0.0609243697478991,0.5295358649789029,0.296218487394958,0.1932773109243697,0.98109243697479,0.9474789915966386,0.2836134453781512,0.6540084388185654,3.684680264510868,1.9656262535286928,97.25555788075803,FALCPAT_6145|FALCPAT_6166|FALCPAT_6251|FALCPAT_6346|FALCPAT_6458|FALCPAT_6591|FALCPAT_6871|FALCPAT_7432|FALCPAT_7780|FALCPAT_7801|FALCPAT_7915|FALCPAT_8066|FALCPAT_8097|FALCPAT_8196|FALCPAT_8206|FALCPAT_8260|FALCPAT_8269,29,4.587571817910314,3.4011973816621555,0.9647058823529412,0.7204025280998476,0.322712122823813,1.6076176095620254,0.9936974789915967,0.9831932773109243,0.9957983193277311,2.4618773342785585,2.581156076489366,1.9468064078459488,0.0,0.09144624384016935,2.0,0.5107776176847119,2.4618773342785585,8,normal,-6908.740310350582,-8854.57633846619,0.9852941176470587
RVNL,2025-02-19,2025-02-20,0.9853249475890984,0.8004201680672269,0.3945147679324894,0.9894957983193278,0.0714285714285714,0.930672268907563,0.9685534591194968,0.7358490566037735,0.4810126582278481,3.3910476900735618,1.598639053375931,57.08466673586632,FALCPAT_6288|FALCPAT_6427|FALCPAT_6477|FALCPAT_6722|FALCPAT_6865|FALCPAT_6996|FALCPAT_7164|FALCPAT_7695|FALCPAT_8070|FALCPAT_8178|FALCPAT_8211|FALCPAT_8364|FALCPAT_8547|FALCPAT_8622|FALCPAT_8890|FALCPAT_9111|FALCPAT_9123,18,4.061901717424081,2.9444389791664403,0.9548612212180468,0.596097489628763,0.6348899136917723,1.4075960750325973,0.9811320754716981,0.9769392033542977,0.9727463312368972,2.1982409810601826,2.2276677407164316,1.724810095665343,1.0,2.5,0.0,1.8659445135367043,2.1982409810601826,1,normal,51600.90474040283,47985.17312805442,0.9853249475890986
CREDITACC,2025-02-19,2025-02-20,0.9329140461215932,0.0462184873949579,0.4915611814345991,0.3340336134453781,0.1680672268907563,0.9894957983193278,0.9706498951781972,0.020964360587002,0.5717299578059072,3.569341166926129,1.8334419092116427,47.474979109408,FALCPAT_6174|FALCPAT_6331|FALCPAT_6905|FALCPAT_7297|FALCPAT_7755|FALCPAT_7927|FALCPAT_8097|FALCPAT_8404|FALCPAT_8580|FALCPAT_8641|FALCPAT_8724|FALCPAT_9005|FALCPAT_9062|FALCPAT_9244|FALCPAT_9318,15,3.8810477701726245,2.772588722239781,0.9715833817803852,0.7229594369393326,0.23006734976452164,1.5227643001578681,0.9727463312368972,0.960167714884696,0.9853249475890985,2.0609853409866674,2.0481508492974223,1.8659347881030994,0.0,-0.07773106655188991,0.0,1.8035572703292597,2.0609853409866674,2,normal,51600.90474040283,47985.17312805442,0.9853249475890986
OLECTRA,2025-02-19,2025-02-20,0.9245283018867924,0.1554621848739495,0.1666666666666666,0.6071428571428571,0.0987394957983193,0.8088235294117647,0.7819706498951782,0.6310272536687631,0.1919831223628691,3.346981101970284,1.540605742700512,52.01598414271077,FALCPAT_6251|FALCPAT_6288|FALCPAT_6458|FALCPAT_6477|FALCPAT_6996|FALCPAT_7004|FALCPAT_7021|FALCPAT_7618|FALCPAT_8068|FALCPAT_8079|FALCPAT_8178|FALCPAT_8225|FALCPAT_8455|FALCPAT_8764|FALCPAT_8938|FALCPAT_9266|FALCPAT_9505,18,3.97059345568204,2.9444389791664403,0.8225659760759649,0.6807285572456832,0.2826327131441701,1.186148479172701,0.9748427672955975,0.9748427672955975,0.9266247379454927,2.1289443242834367,2.2276677407164316,1.4534529238168117,0.0,-0.07773106655188991,0.0,1.7669217250250357,2.1289443242834367,3,normal,51600.90474040283,47985.17312805442,0.9853249475890986
GRSE,2025-02-19,2025-02-20,0.989517819706499,0.2521008403361344,0.310126582278481,0.9873949579831932,0.1491596638655462,0.9222689075630252,0.9622641509433962,0.4716981132075472,0.379746835443038,3.5438837687769955,1.79991589416564,38.21420694284534,FALCPAT_6288|FALCPAT_6348|FALCPAT_6575|FALCPAT_6578|FALCPAT_6996|FALCPAT_7202|FALCPAT_7631|FALCPAT_7820|FALCPAT_8037|FALCPAT_8171|FALCPAT_8178|FALCPAT_8496|FALCPAT_9048|FALCPAT_9395|FALCPAT_9505|FALCPAT_9522,16,3.669039103148784,2.833213344056216,0.9497170251748498,0.7479031486012127,0.3406534933056098,1.5662448355038037,0.9643605870020965,0.9643605870020965,0.9916142557651991,1.900085422927204,2.111480074674048,1.9192149109065004,0.8571428571428572,2.5,0.0,1.7571381829786765,1.900085422927204,4,normal,51600.90474040283,47985.17312805442,0.9853249475890986
VIJAYA,2025-02-19,2025-02-20,0.8238993710691824,0.0567226890756302,0.4409282700421941,0.3655462184873949,0.1071428571428571,0.9285714285714286,0.9916142557651992,0.90146750524109,0.5337552742616034,3.85985025846976,2.216026654009055,244.21923400367595,FALCPAT_6166|FALCPAT_6229|FALCPAT_6251|FALCPAT_6346|FALCPAT_6392|FALCPAT_6458|FALCPAT_6591|FALCPAT_6871|FALCPAT_6951|FALCPAT_7469|FALCPAT_7491|FALCPAT_7514|FALCPAT_7553|FALCPAT_7602|FALCPAT_7619|FALCPAT_7631|FALCPAT_7740,46,5.502152643088719,3.8501476017100584,0.9297020065887991,0.7332216430876148,0.43551517613653207,1.7387718251304474,1.0,0.9979035639412998,0.9958071278825996,3.0,3.0,2.130625812843979,-0.310365814869631,-2.5,1.0,1.6826564532109949,3.0,5,normal,51600.90474040283,47985.17312805442,0.9853249475890986
KFINTECH,2025-02-19,2025-02-20,0.9350104821802936,0.0168067226890756,0.050632911392405,0.8361344537815126,0.0231092436974789,0.9936974789915968,0.8930817610062893,0.440251572327044,0.0527426160337552,3.61535974472585,1.8940458846325008,144.8412638079446,FALCPAT_6145|FALCPAT_6245|FALCPAT_6424|FALCPAT_6474|FALCPAT_6545|FALCPAT_6569|FALCPAT_6578|FALCPAT_6591|FALCPAT_6721|FALCPAT_6793|FALCPAT_6890|FALCPAT_7163|FALCPAT_7514|FALCPAT_7618|FALCPAT_7631|FALCPAT_7753|FALCPAT_7758,47,4.982518796048334,3.871201010907891,0.9467445783344784,0.7661157500975073,0.136514866276102,1.5369218479677111,0.9958071278825996,1.0,0.9874213836477987,2.896925683880035,3.0,1.88328314593499,0.6428571428571429,2.5,1.0,1.5744373442297632,2.896925683880035,6,normal,51600.90474040283,47985.17312805442,0.9853249475890986
GRAVITA,2025-02-19,2025-02-20,0.9119496855345912,0.2058823529411764,0.1729957805907173,0.8067226890756303,0.1218487394957983,0.9012605042016808,0.7672955974842768,0.5849056603773585,0.20042194092827,3.3581068252474138,1.5552577178867275,67.89695717455199,FALCPAT_6166|FALCPAT_6424|FALCPAT_6578|FALCPAT_6591|FALCPAT_6674|FALCPAT_6871|FALCPAT_6996|FALCPAT_7545|FALCPAT_7561|FALCPAT_8068|FALCPAT_8178|FALCPAT_8269|FALCPAT_8397|FALCPAT_8455|FALCPAT_8494|FALCPAT_8573|FALCPAT_8734,27,4.232612014120629,3.332204510175204,0.8565106231171715,0.6989079175974187,0.2915974749106712,1.2621453280442392,0.9916142557651991,0.989517819706499,0.9412997903563941,2.3277982917869773,2.632732382288906,1.5465778453094252,-0.3818660073640749,-2.5,2.0,0.36070016908927727,2.3277982917869773,7,normal,51600.90474040283,47985.17312805442,0.9853249475890986
CREDITACC,2025-02-20,2025-02-21,0.941299790356394,0.0147058823529411,0.5178947368421053,0.7394957983193278,0.0798319327731092,0.9936974789915968,0.9748427672955976,0.0335429769392033,0.5789473684210527,3.654925546848995,2.1087363926642166,54.93219450722959,FALCPAT_6174|FALCPAT_6331|FALCPAT_6905|FALCPAT_7005|FALCPAT_7297|FALCPAT_7545|FALCPAT_7755|FALCPAT_7927|FALCPAT_8097|FALCPAT_8404|FALCPAT_8486|FALCPAT_8580|FALCPAT_8641|FALCPAT_8724|FALCPAT_9005|FALCPAT_9062|FALCPAT_9244,18,4.024140144738702,2.9444389791664403,0.9766187921709565,0.8385835913312694,0.22984859253201445,1.8049120268612744,0.9853249475890985,0.9790356394129979,0.9979035639412998,2.3377859826366936,2.3834319009440974,2.3160955628445823,0.0,-0.10031118289925894,0.0,2.107713963086477,2.3377859826366936,1,normal,53340.15369966153,48891.43579475082,0.9853249475890986
AMBER,2025-02-20,2025-02-21,0.9559748427672956,0.1302521008403361,0.0926315789473684,0.7205882352941176,0.1155462184873949,0.9159663865546218,0.8574423480083857,0.6142557651991615,0.0926315789473684,3.496830967540939,1.8831408795566429,38.85633912299424,FALCPAT_6438|FALCPAT_6591|FALCPAT_6871|FALCPAT_6951|FALCPAT_7021|FALCPAT_7545|FALCPAT_7601|FALCPAT_7976|FALCPAT_8079|FALCPAT_8496|FALCPAT_8766|FALCPAT_8877|FALCPAT_9005|FALCPAT_9123|FALCPAT_9222|FALCPAT_9395,16,3.685281467189824,2.833213344056216,0.903484664305974,0.6881691729323309,0.23620480817285536,1.4165607892005023,0.9643605870020965,0.9685534591194969,0.9790356394129979,2.0756014300756993,2.2650174861257333,1.8177499223990738,0.0,-0.10031118289925894,0.0,1.8414616213589798,2.0756014300756993,2,normal,53340.15369966153,48891.43579475082,0.9853249475890986
GRSE,2025-02-20,2025-02-21,0.6771488469601677,0.1449579831932773,0.2084210526315789,0.5567226890756303,0.0966386554621848,0.9390756302521008,0.939203354297694,0.3480083857442348,0.2273684210526315,3.327265600646085,1.6411769481091247,36.26208737755411,FALCPAT_6348|FALCPAT_6575|FALCPAT_6578|FALCPAT_6996|FALCPAT_7202|FALCPAT_7631|FALCPAT_7820|FALCPAT_8037|FALCPAT_8171|FALCPAT_8178|FALCPAT_8496|FALCPAT_9048|FALCPAT_9395|FALCPAT_9505|FALCPAT_9522,15,3.617976385546143,2.772588722239781,0.8867349770096719,0.6819232640424592,0.2239479168694952,1.280780310957758,0.960167714884696,0.9664570230607966,0.960167714884696,2.0235255828715673,2.200474549518866,1.643511751310807,0.47672189163975315,2.5,0.0,1.7615593600236803,2.0235255828715673,3,normal,53340.15369966153,48891.43579475082,0.9853249475890986
KFINTECH,2025-02-20,2025-02-21,0.8742138364779874,0.01890756302521,0.0336842105263157,0.6701680672268907,0.0294117647058823,0.9873949579831932,0.8721174004192872,0.6289308176100629,0.0336842105263157,3.627534545297762,2.069650377972719,164.1489624533409,FALCPAT_6205|FALCPAT_6245|FALCPAT_6424|FALCPAT_6474|FALCPAT_6545|FALCPAT_6569|FALCPAT_6578|FALCPAT_6591|FALCPAT_6721|FALCPAT_6793|FALCPAT_6865|FALCPAT_6890|FALCPAT_7163|FALCPAT_7514|FALCPAT_7618|FALCPAT_7631|FALCPAT_7740,52,5.1068478693668125,3.970291913552122,0.924411588534785,0.7267998673153472,0.1773240356718655,1.5474581195497727,0.9979035639412998,1.0,0.989517819706499,3.0,3.0,1.9857218704696893,0.3575414187298148,2.5,1.0,1.6464304676174224,3.0,4,normal,53340.15369966153,48891.43579475082,0.9853249475890986
VIJAYA,2025-02-20,2025-02-21,0.7484276729559748,0.245798319327731,0.4757894736842105,0.2899159663865546,0.0756302521008403,0.9327731092436976,0.989517819706499,0.6016771488469602,0.5452631578947369,3.5754022500758,1.9952593903655005,244.42014423199407,FALCPAT_6166|FALCPAT_6251|FALCPAT_6346|FALCPAT_6392|FALCPAT_6458|FALCPAT_6591|FALCPAT_6871|FALCPAT_6951|FALCPAT_7469|FALCPAT_7491|FALCPAT_7514|FALCPAT_7553|FALCPAT_7602|FALCPAT_7619|FALCPAT_7631|FALCPAT_7740|FALCPAT_7801,46,5.502971616242769,3.8501476017100584,0.9157646706481335,0.6620988500663424,0.43718554108170904,1.5313289980449334,1.0,0.9979035639412998,0.9874213836477987,3.0,3.0,1.965024428034412,0.7073821252408754,2.5,1.0,1.641256107008603,3.0,5,normal,53340.15369966153,48891.43579475082,0.9853249475890986
ITI,2025-02-20,2025-02-21,0.3983228511530398,0.1239495798319327,0.0442105263157894,0.0441176470588235,0.042016806722689,0.8865546218487395,0.8909853249475891,0.9979035639412998,0.0463157894736842,3.327394968646181,1.641361551784274,45.28586857264177,FALCPAT_6150|FALCPAT_6245|FALCPAT_6427|FALCPAT_6677|FALCPAT_6697|FALCPAT_6721|FALCPAT_6865|FALCPAT_7471|FALCPAT_7559|FALCPAT_7695|FALCPAT_7799|FALCPAT_8622|FALCPAT_8903|FALCPAT_9111|FALCPAT_9344|FALCPAT_9569,16,3.834836700091005,2.833213344056216,0.7904590137941969,0.5642001326846529,0.31085824392650135,1.0407247692383894,0.9748427672955975,0.9748427672955975,0.9203354297693921,2.191316547967864,2.2650174861257333,1.3354642389577487,0.0,-0.10031118289925894,3.0,-0.6270379964498778,2.191316547967864,6,normal,53340.15369966153,48891.43579475082,0.9853249475890986
NEWGEN,2025-02-24,2025-02-25,0.8406708595387841,0.3991596638655462,0.5473684210526316,0.1785714285714285,0.2016806722689075,0.8487394957983193,0.8406708595387841,0.6708595387840671,0.5621052631578948,3.3140082160636517,1.6236146627867802,44.46498988329199,FALCPAT_6343|FALCPAT_6474|FALCPAT_6575|FALCPAT_6791|FALCPAT_7202|FALCPAT_7226|FALCPAT_7320|FALCPAT_7466|FALCPAT_7735|FALCPAT_8141|FALCPAT_8245|FALCPAT_8571|FALCPAT_8764|FALCPAT_8779|FALCPAT_8803|FALCPAT_9330|FALCPAT_9407,17,3.816942576661454,2.8903717578961645,0.8443017458555749,0.5580092879256966,0.5285786617858,1.1857193489862887,0.9874213836477987,0.989517819706499,0.9308176100628931,2.6095178605457994,2.8357016080336894,1.5110032133020002,0.0,-0.003061167318200928,0.0,2.1191741621778477,2.6095178605457994,1,normal,51124.67851126052,42270.10217279434,0.9853249475890986
BEML,2025-02-24,2025-02-25,0.8532494758909853,0.2941176470588235,0.0210526315789473,0.6785714285714286,0.0105042016806722,0.9201680672268908,0.8532494758909853,0.8637316561844863,0.0210526315789473,3.4643364283813494,1.8383070833119453,34.93578732653597,FALCPAT_6343|FALCPAT_6474|FALCPAT_7226|FALCPAT_7320|FALCPAT_7348|FALCPAT_7466|FALCPAT_7561|FALCPAT_7572|FALCPAT_7976|FALCPAT_8734|FALCPAT_8888|FALCPAT_8967|FALCPAT_9170|FALCPAT_9403|FALCPAT_9545,15,3.5817336604212002,2.772588722239781,0.8833628419921428,0.6343575851393188,0.3272951431482887,1.339339748823345,0.9811320754716981,0.9811320754716981,0.9580712788259959,2.4061172269857547,2.69301078491634,1.7067708040891716,0.0,-0.003061167318200928,0.0,2.0480476101491507,2.4061172269857547,2,normal,51124.67851126052,42270.10217279434,0.9853249475890986
