tier_key,winner_n,features,center__lane_continuation,spread__lane_continuation,center__lane_recovery,spread__lane_recovery,center__lane_dryup_compression,spread__lane_dryup_compression,center__vol_vs_20d__pct,spread__vol_vs_20d__pct,center__vol_vs_60d__pct,spread__vol_vs_60d__pct,center__wtd_range_pct__pct,spread__wtd_range_pct__pct,center__wtd_ret__pct,spread__wtd_ret__pct,center__vol_vs_10d__pct,spread__vol_vs_10d__pct,center__ret_3d__pct,spread__ret_3d__pct,center__dry_count_3__pct,spread__dry_count_3__pct,center__ret_2d__pct,spread__ret_2d__pct,center__dist_prior_low_10__pct,spread__dist_prior_low_10__pct,center__red_count_10__pct,spread__red_count_10__pct,center__atr_5_vs_20__pct,spread__atr_5_vs_20__pct,center__vol_vs_5d__pct,spread__vol_vs_5d__pct,center__range_pct__pct,spread__range_pct__pct,center__atr_20_pct__pct,spread__atr_20_pct__pct,center__green_count_10__pct,spread__green_count_10__pct,center__compress_count_7__pct,spread__compress_count_7__pct,center__qtd_range_pct__pct,spread__qtd_range_pct__pct,center__mtd_range_pct__pct,spread__mtd_range_pct__pct,center__slope_sma_200__pct,spread__slope_sma_200__pct,center__ret_120d__pct,spread__ret_120d__pct,center__dist_sma_200__pct,spread__dist_sma_200__pct,center__rs_sector_5d__pct,spread__rs_sector_5d__pct,center__green_count_3__pct,spread__green_count_3__pct,center__red_count_3__pct,spread__red_count_3__pct,center__qtd_close_loc__pct,spread__qtd_close_loc__pct,center__mtd_close_loc__pct,spread__mtd_close_loc__pct,center__dry_count_5__pct,spread__dry_count_5__pct,center__rs_market_5d__pct,spread__rs_market_5d__pct,center__ret_5d__pct,spread__ret_5d__pct,center__lane_pullback_reversal,spread__lane_pullback_reversal,center__slope_sma_50__pct,spread__slope_sma_50__pct,center__compress_count_3__pct,spread__compress_count_3__pct,center__lane_fresh_breakout,spread__lane_fresh_breakout,center__dist_prior_low_252__pct,spread__dist_prior_low_252__pct,center__dist_prior_high_20__pct,spread__dist_prior_high_20__pct,center__slope_sma_100__pct,spread__slope_sma_100__pct,center__slope_sma_20__pct,spread__slope_sma_20__pct,center__rs_sector_20d__pct,spread__rs_sector_20d__pct,center__ret_20d__pct,spread__ret_20d__pct,center__rs_market_20d__pct,spread__rs_market_20d__pct,center__dist_prior_low_20__pct,spread__dist_prior_low_20__pct,center__dist_prior_high_252__pct,spread__dist_prior_high_252__pct,center__ret_40d__pct,spread__ret_40d__pct,center__dist_prior_low_120__pct,spread__dist_prior_low_120__pct,center__dist_prior_high_60__pct,spread__dist_prior_high_60__pct,center__dist_sma_50__pct,spread__dist_sma_50__pct,center__turnover__pct,spread__turnover__pct,center__dry_count_10__pct,spread__dry_count_10__pct,center__dist_prior_high_120__pct,spread__dist_prior_high_120__pct,center__rs_sector_60d__pct,spread__rs_sector_60d__pct,center__ret_60d__pct,spread__ret_60d__pct,center__rs_market_60d__pct,spread__rs_market_60d__pct,center__dry_count_7__pct,spread__dry_count_7__pct,center__dist_sma_100__pct,spread__dist_sma_100__pct,center__dist_prior_low_60__pct,spread__dist_prior_low_60__pct,center__dist_sma_20__pct,spread__dist_sma_20__pct,center__mtd_ret__pct,spread__mtd_ret__pct,center__qtd_ret__pct,spread__qtd_ret__pct,center__range_vs_10d__pct,spread__range_vs_10d__pct,center__prev_day_ret__pct,spread__prev_day_ret__pct,center__body_pct__pct,spread__body_pct__pct,asof_entry_date,center__range_vs_5d__pct,spread__range_vs_5d__pct,center__close_loc__pct,spread__close_loc__pct,center__range_vs_60d__pct,spread__range_vs_60d__pct,center__volume__pct,spread__volume__pct,center__wtd_close_loc__pct,spread__wtd_close_loc__pct,center__range_vs_20d__pct,spread__range_vs_20d__pct,center__compress_count_5__pct,spread__compress_count_5__pct,center__true_range__pct,spread__true_range__pct,center__lower_wick_proxy__pct,spread__lower_wick_proxy__pct,center__dist_prior_high_10__pct,spread__dist_prior_high_10__pct,center__green_count_5__pct,spread__green_count_5__pct,center__red_count_7__pct,spread__red_count_7__pct,center__green_count_7__pct,spread__green_count_7__pct,center__ret_10d__pct,spread__ret_10d__pct,center__red_count_5__pct,spread__red_count_5__pct,center__qtd_low__pct,spread__qtd_low__pct,center__compress_count_10__pct,spread__compress_count_10__pct,center__gap_pct__pct,spread__gap_pct__pct,center__qtd_open__pct,spread__qtd_open__pct,center__qtd_high__pct,spread__qtd_high__pct,center__mtd_low__pct,spread__mtd_low__pct,center__mtd_open__pct,spread__mtd_open__pct,center__wtd_open__pct,spread__wtd_open__pct,center__wtd_low__pct,spread__wtd_low__pct,center__close__pct,spread__close__pct,center__wtd_high__pct,spread__wtd_high__pct,center__open__pct,spread__open__pct,center__low__pct,spread__low__pct,center__high__pct,spread__high__pct,center__mtd_high__pct,spread__mtd_high__pct
COMPRESSION,8,"lane_fresh_breakout,range_vs_20d__pct,range_vs_60d__pct,range_vs_10d__pct,slope_sma_20__pct,range_vs_5d__pct,lane_recovery,lane_pullback_reversal,range_pct__pct,slope_sma_50__pct,mtd_range_pct__pct,qtd_range_pct__pct,ret_10d__pct,dist_sma_50__pct,rs_market_20d__pct,ret_20d__pct,dist_prior_high_20__pct,rs_sector_20d__pct,ret_60d__pct,rs_market_60d__pct,ret_40d__pct,rs_sector_60d__pct,compress_count_3__pct,dist_sma_100__pct,dist_prior_high_60__pct,compress_count_5__pct,dist_prior_high_10__pct,qtd_ret__pct,mtd_ret__pct,dist_prior_high_120__pct,compress_count_7__pct,dist_sma_20__pct,dist_prior_high_252__pct,mtd_close_loc__pct,dry_count_10__pct",,,2.3119923279901586,0.33431731392927144,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11538192989805893,0.11812314755079333,,,,,0.7510124284317833,0.2298967599609496,0.8668831168831169,0.11108350307460435,0.8668831168831169,0.3141667900601437,,,,,,,,,,,,,,,0.25819618599791017,0.5022019017699363,,,,,,,2.050991730872284,0.5143271694070883,0.1341991341991342,0.20426256678968174,0.8022133780198296,0.15338677658362343,0.7098221835061276,0.5160429073421551,,,0.161810158635585,0.12932900432900432,,,0.07364706876637463,0.18452380952380953,0.18098477805636157,0.21283019222281696,0.15493328074672977,0.1190429238151581,0.15493328074672977,0.1190429238151581,,,0.25353528050896473,0.1365323105799433,0.18893945109874563,0.09656123035840763,,,0.20824295010845986,0.12603999399010246,0.14285714285714285,0.08,,,0.25844412966443203,0.48089733542319746,0.25027233115468406,0.1343098651325097,0.1943231441048035,0.1573784887032466,0.188446933738371,0.12117903930131005,0.188446933738371,0.12117903930131005,,,0.20760869565217394,0.10160303401838816,,,0.25287041971707197,0.3533549783549783,0.24729903716972684,0.23868301238990897,0.22445189219382766,0.23868301238990897,0.04864286181780782,0.11755720648483367,,,,,2024-11-18,0.07575757575757575,0.19613586309423053,,,0.04774138904573687,0.08,,,,,0.032467532467532464,0.11039545407795948,0.7795082886875544,0.23003944979751434,,,,,0.22294372294372294,0.35858858564042145,,,,,,,0.13528138528138528,0.4301948051948052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRYUP,76,"lane_fresh_breakout,dist_prior_low_252__pct,atr_20_pct__pct,slope_sma_200__pct,dry_count_5__pct,dist_sma_200__pct,dist_prior_low_120__pct,ret_120d__pct,lane_dryup_compression,slope_sma_100__pct,dry_count_7__pct,mtd_range_pct__pct,turnover__pct,dry_count_3__pct,qtd_range_pct__pct,dist_sma_50__pct,lane_recovery,qtd_ret__pct,range_vs_5d__pct,lane_continuation,range_vs_10d__pct,vol_vs_10d__pct,wtd_range_pct__pct,dist_prior_low_60__pct,dist_sma_100__pct,dist_prior_high_10__pct,vol_vs_20d__pct,rs_market_60d__pct,ret_60d__pct,dry_count_10__pct,slope_sma_20__pct,rs_sector_5d__pct,dist_prior_high_20__pct,range_vs_60d__pct,compress_count_3__pct",2.513801305711645,1.5165079438650904,2.0469574432242448,0.7318321200923146,2.1971910496212583,0.8297079767965883,0.37337662337662336,0.47943489699955216,,,0.632829373650108,0.38090350509705345,,,0.36825053995680346,0.4522068104681496,,,0.6702586206896551,0.3214729328883946,,,,,,,,,,,,,0.7597402597402597,0.4253737623068077,,,,,0.6519890165674467,0.47676144150003996,0.6767241379310345,0.5014974249888043,0.7508265410451683,0.48496220844122956,0.7013411649534997,0.3958001798374993,0.7456331877729258,0.38569957523490794,0.37864823348694315,0.5848465312430178,,,,,,,,,0.7494565420211972,0.405862815345574,,,,,,,,,0.6141774891774892,0.4183122493057698,0.9020562770562771,0.7110064550512541,0.7612240393105302,0.42869455297632736,0.38010803851321096,0.539845669633747,0.6959751956993303,0.5565537231833813,0.6251584640955574,0.6189560620146303,,,,,,,,,,,,,0.7156872982722613,0.37772213783937736,,,0.6461038961038961,0.5913117070926182,0.3308189655172414,0.5226303531409382,0.6254113366703745,0.4901384835964925,,,,,0.6277173913043479,0.602714446790823,0.6277173913043479,0.602714446790823,0.6810344827586207,0.38361797681993404,0.6294757303434093,0.6152210811446405,0.6305556338094298,0.47675507789390653,,,,,0.6457913494551426,0.5196160593366317,0.3656961318251641,0.42981928272876546,,,,,2024-11-18,0.35707303449238936,0.4674187725304412,,,0.3839450404667796,0.5045431018257105,,,,,,,,,,,,,0.3732090490155006,0.48943855666950775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOLD,49,"lane_continuation,lane_dryup_compression,lane_recovery,slope_sma_20__pct,rs_sector_60d__pct,lane_pullback_reversal,dist_prior_high_120__pct,rs_market_60d__pct,ret_60d__pct,slope_sma_50__pct,ret_3d__pct,dist_prior_high_252__pct,dist_prior_high_60__pct,dist_sma_50__pct,wtd_range_pct__pct,rs_market_20d__pct,ret_20d__pct,ret_40d__pct,dry_count_3__pct,dry_count_7__pct,rs_sector_20d__pct,dist_sma_100__pct,dist_prior_low_10__pct,dry_count_5__pct,lower_wick_proxy__pct,ret_5d__pct,rs_market_5d__pct,rs_sector_5d__pct,wtd_ret__pct,ret_2d__pct,dist_prior_low_252__pct,dist_prior_low_20__pct,atr_5_vs_20__pct,mtd_range_pct__pct,range_vs_5d__pct",3.4103105372259868,1.4047448472761217,2.2977368979538175,0.8371914875027198,1.5736503554290975,0.9472012279322175,,,,,0.7943722943722944,0.3887688984881209,0.7337662337662337,0.5379598942429433,,,0.8203463203463204,0.41451852682954193,0.22943722943722944,0.2661637931034483,0.7294372294372294,0.3053771282712967,0.7510822510822511,0.19290716482941106,,,0.7012987012987013,0.3116883116883117,,,,,,,,,,,,,0.6861471861471862,0.40521906254664875,,,,,,,0.7359307359307359,0.3725421446803736,,,,,,,,,0.25862068965517243,0.329004329004329,0.7419354838709677,0.33766233766233766,0.7419354838709677,0.33766233766233766,2.0847665743367183,0.6626036719587312,0.1648590021691974,0.3961038961038961,,,,,0.7105263157894737,0.3947368421052632,,,,,0.1406926406926407,0.5592409750077137,0.24565217391304348,0.5252180935478116,0.21521739130434783,0.5232636928289103,0.21521739130434783,0.5232636928289103,0.7034632034632035,0.2683982683982684,0.18640350877192982,0.39270221505624014,0.22391304347826088,0.34334564743771906,,,0.2017353579175705,0.4078091106290672,0.20346320346320346,0.4468458107766963,,,,,0.15835140997830802,0.39987212276214834,0.1462882096069869,0.2933217394627961,0.1615720524017467,0.32739625237690273,0.1615720524017467,0.32739625237690273,0.237012987012987,0.30280172413793105,0.2472885032537961,0.3535791757049892,,,,,,,,,,,,,,,2024-11-18,0.31601731601731603,0.2821130019405882,,,,,,,,,,,,,,,0.7435344827586207,0.4596564725596983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PULLBACK,6,"lane_continuation,lane_fresh_breakout,lane_dryup_compression,dist_prior_low_10__pct,ret_3d__pct,dist_sma_50__pct,dist_prior_low_60__pct,dist_sma_20__pct,ret_60d__pct,rs_market_60d__pct,ret_2d__pct,dist_prior_high_20__pct,qtd_range_pct__pct,mtd_range_pct__pct,mtd_ret__pct,qtd_ret__pct,rs_sector_60d__pct,ret_20d__pct,rs_market_20d__pct,ret_5d__pct,rs_market_5d__pct,rs_sector_5d__pct,vol_vs_10d__pct,rs_sector_20d__pct,range_vs_10d__pct,dist_sma_100__pct,dist_prior_low_20__pct,ret_40d__pct,dist_prior_high_60__pct,wtd_ret__pct,slope_sma_50__pct,prev_day_ret__pct,body_pct__pct,dry_count_3__pct,wtd_range_pct__pct",1.499891774891775,0.9028679653679654,,,1.5396669671615444,0.7482938699044985,,,,,0.8106060606060606,0.08603896103896091,0.1764069264069264,0.20941558441558444,0.8560606060606061,0.3133116883116882,0.08333333333333334,0.09145021645021646,0.1829004329004329,0.24107142857142855,0.10714285714285714,0.1038961038961039,0.08008658008658008,0.08,,,,,,,,,,,,,,,0.8863636363636364,0.08,0.8863636363636364,0.08,,,,,,,0.12878787878787878,0.2137445887445887,,,,,,,,,,,0.12878787878787878,0.20941558441558442,0.12878787878787878,0.20941558441558442,,,0.17895878524945769,0.12201735357917565,,,0.7174242424242425,0.17683982683982669,,,0.11147186147186147,0.08,,,,,0.14967462039045554,0.1214750542299349,0.12364425162689804,0.1073752711496746,0.12364425162689804,0.1073752711496746,0.15476190476190477,0.12716450216450215,,,0.1703056768558952,0.27729257641921395,,,0.175704989154013,0.14316702819956617,0.09219088937093275,0.19577006507592193,,,,,,,0.11790393013100436,0.08,0.10698689956331878,0.08,0.10698689956331878,0.08,,,0.15434782608695652,0.09184782608695652,0.09978308026030369,0.1767895878524946,0.10281385281385282,0.08,0.11688311688311688,0.2121212121212121,0.11688311688311688,0.2121212121212121,0.8484848484848485,0.17099567099567092,0.18181818181818182,0.125,0.18181818181818182,0.216991341991342,2024-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BASELINE,32,"lane_continuation,lane_dryup_compression,wtd_ret__pct,vol_vs_60d__pct,ret_3d__pct,vol_vs_20d__pct,rs_market_5d__pct,ret_5d__pct,wtd_range_pct__pct,dist_prior_low_10__pct,rs_sector_5d__pct,dry_count_3__pct,atr_5_vs_20__pct,vol_vs_10d__pct,mtd_close_loc__pct,qtd_close_loc__pct,ret_10d__pct,dist_prior_high_252__pct,dist_sma_100__pct,ret_2d__pct,dist_sma_20__pct,dist_prior_high_120__pct,dist_sma_50__pct,ret_40d__pct,dist_prior_low_60__pct,lane_fresh_breakout,dry_count_7__pct,dry_count_5__pct,dist_prior_high_60__pct,turnover__pct,wtd_close_loc__pct,mtd_range_pct__pct,dist_prior_low_20__pct,lane_recovery,slope_sma_50__pct",4.050061978022127,1.8108616635344497,2.152732211543932,0.6205231413863208,1.537883717872872,0.9074390152683891,0.8755411255411256,0.27380952380952384,0.9143167028199566,0.21869753843251905,0.8671863337811614,0.28841991341991335,0.9166666666666667,0.6013713741610349,0.829004329004329,0.2522041536050157,0.9015151515151516,0.5290948275862069,0.16937229437229437,0.12932900432900432,0.8041125541125541,0.617462946491721,0.8419913419913421,0.33960010471889523,,,0.8300865800865801,0.2738095238095237,,,,,,,,,,,,,0.7604849370671036,0.4462571364630167,,,,,,,0.8333333333333333,0.47715377295118666,,,,,0.8257575757575757,0.5143961060537735,0.8257575757575757,0.5130162314287585,0.2173570510910851,0.2846067982569943,0.8682499253619943,0.4315462948249378,0.8682499253619943,0.4315462948249378,,,0.7483731019522777,0.4592946821797147,,,1.516017316017316,0.5481893534990239,,,,,,,,,,,,,,,0.7586580086580086,0.3917748917748918,0.8116146493147529,0.5789473684210527,0.7899904327975068,0.3204246439686881,,,0.7724713825581504,0.5998218159281066,0.7950108459869848,0.5253160596238139,0.7710583153347732,0.34878306509672763,,,0.7969654814675092,0.6076466679324094,,,,,,,0.21683687718775602,0.22228299240101818,0.8112798264642083,0.4782624465509028,0.789587852494577,0.4078572367617921,0.7989607584639982,0.6812770562770563,,,,,,,,,,,2024-11-19,,,,,,,,,0.7658914873017055,0.4594471403326695,,,,,,,,,,,,,,,,,0.8192640692640693,0.6834415584415585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPRESSION,8,"lane_fresh_breakout,range_vs_20d__pct,range_vs_60d__pct,range_vs_10d__pct,slope_sma_20__pct,range_vs_5d__pct,lane_recovery,lane_pullback_reversal,range_pct__pct,slope_sma_50__pct,mtd_range_pct__pct,qtd_range_pct__pct,ret_10d__pct,dist_sma_50__pct,rs_market_20d__pct,ret_20d__pct,dist_prior_high_20__pct,rs_sector_20d__pct,ret_60d__pct,rs_market_60d__pct,ret_40d__pct,rs_sector_60d__pct,compress_count_3__pct,dist_sma_100__pct,dist_prior_high_60__pct,compress_count_5__pct,dist_prior_high_10__pct,qtd_ret__pct,mtd_ret__pct,dist_prior_high_120__pct,compress_count_7__pct,dist_sma_20__pct,dist_prior_high_252__pct,mtd_close_loc__pct,dry_count_10__pct",,,2.3119923279901586,0.33431731392927144,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11538192989805893,0.11812314755079333,,,,,0.7510124284317833,0.2298967599609496,0.8668831168831169,0.11108350307460435,0.8668831168831169,0.3141667900601437,,,,,,,,,,,,,,,0.25819618599791017,0.5022019017699363,,,,,,,2.050991730872284,0.5143271694070883,0.1341991341991342,0.20426256678968174,0.8022133780198296,0.15338677658362343,0.7098221835061276,0.5160429073421551,,,0.161810158635585,0.12932900432900432,,,0.07364706876637463,0.18452380952380953,0.18098477805636157,0.21283019222281696,0.15493328074672977,0.1190429238151581,0.15493328074672977,0.1190429238151581,,,0.25353528050896473,0.1365323105799433,0.18893945109874563,0.09656123035840763,,,0.20824295010845986,0.12603999399010246,0.14285714285714285,0.08,,,0.25844412966443203,0.48089733542319746,0.25027233115468406,0.1343098651325097,0.1943231441048035,0.1573784887032466,0.188446933738371,0.12117903930131005,0.188446933738371,0.12117903930131005,,,0.20760869565217394,0.10160303401838816,,,0.25287041971707197,0.3533549783549783,0.24729903716972684,0.23868301238990897,0.22445189219382766,0.23868301238990897,0.04864286181780782,0.11755720648483367,,,,,2024-11-19,0.07575757575757575,0.19613586309423053,,,0.04774138904573687,0.08,,,,,0.032467532467532464,0.11039545407795948,0.7795082886875544,0.23003944979751434,,,,,0.22294372294372294,0.35858858564042145,,,,,,,0.13528138528138528,0.4301948051948052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRYUP,76,"lane_fresh_breakout,dist_prior_low_252__pct,atr_20_pct__pct,slope_sma_200__pct,dry_count_5__pct,dist_sma_200__pct,dist_prior_low_120__pct,ret_120d__pct,lane_dryup_compression,slope_sma_100__pct,dry_count_7__pct,mtd_range_pct__pct,turnover__pct,dry_count_3__pct,qtd_range_pct__pct,dist_sma_50__pct,lane_recovery,qtd_ret__pct,range_vs_5d__pct,lane_continuation,range_vs_10d__pct,vol_vs_10d__pct,wtd_range_pct__pct,dist_prior_low_60__pct,dist_sma_100__pct,dist_prior_high_10__pct,vol_vs_20d__pct,rs_market_60d__pct,ret_60d__pct,dry_count_10__pct,slope_sma_20__pct,rs_sector_5d__pct,dist_prior_high_20__pct,range_vs_60d__pct,compress_count_3__pct",2.513801305711645,1.5165079438650904,2.0469574432242448,0.7318321200923146,2.1971910496212583,0.8297079767965883,0.37337662337662336,0.47943489699955216,,,0.632829373650108,0.38090350509705345,,,0.36825053995680346,0.4522068104681496,,,0.6702586206896551,0.3214729328883946,,,,,,,,,,,,,0.7597402597402597,0.4253737623068077,,,,,0.6519890165674467,0.47676144150003996,0.6767241379310345,0.5014974249888043,0.7508265410451683,0.48496220844122956,0.7013411649534997,0.3958001798374993,0.7456331877729258,0.38569957523490794,0.37864823348694315,0.5848465312430178,,,,,,,,,0.7494565420211972,0.405862815345574,,,,,,,,,0.6141774891774892,0.4183122493057698,0.9020562770562771,0.7110064550512541,0.7612240393105302,0.42869455297632736,0.38010803851321096,0.539845669633747,0.6959751956993303,0.5565537231833813,0.6251584640955574,0.6189560620146303,,,,,,,,,,,,,0.7156872982722613,0.37772213783937736,,,0.6461038961038961,0.5913117070926182,0.3308189655172414,0.5226303531409382,0.6254113366703745,0.4901384835964925,,,,,0.6277173913043479,0.602714446790823,0.6277173913043479,0.602714446790823,0.6810344827586207,0.38361797681993404,0.6294757303434093,0.6152210811446405,0.6305556338094298,0.47675507789390653,,,,,0.6457913494551426,0.5196160593366317,0.3656961318251641,0.42981928272876546,,,,,2024-11-19,0.35707303449238936,0.4674187725304412,,,0.3839450404667796,0.5045431018257105,,,,,,,,,,,,,0.3732090490155006,0.48943855666950775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOLD,49,"lane_continuation,lane_dryup_compression,lane_recovery,slope_sma_20__pct,rs_sector_60d__pct,lane_pullback_reversal,dist_prior_high_120__pct,rs_market_60d__pct,ret_60d__pct,slope_sma_50__pct,ret_3d__pct,dist_prior_high_252__pct,dist_prior_high_60__pct,dist_sma_50__pct,wtd_range_pct__pct,rs_market_20d__pct,ret_20d__pct,ret_40d__pct,dry_count_3__pct,dry_count_7__pct,rs_sector_20d__pct,dist_sma_100__pct,dist_prior_low_10__pct,dry_count_5__pct,lower_wick_proxy__pct,ret_5d__pct,rs_market_5d__pct,rs_sector_5d__pct,wtd_ret__pct,ret_2d__pct,dist_prior_low_252__pct,dist_prior_low_20__pct,atr_5_vs_20__pct,mtd_range_pct__pct,range_vs_5d__pct",3.4103105372259868,1.4047448472761217,2.2977368979538175,0.8371914875027198,1.5736503554290975,0.9472012279322175,,,,,0.7943722943722944,0.3887688984881209,0.7337662337662337,0.5379598942429433,,,0.8203463203463204,0.41451852682954193,0.22943722943722944,0.2661637931034483,0.7294372294372294,0.3053771282712967,0.7510822510822511,0.19290716482941106,,,0.7012987012987013,0.3116883116883117,,,,,,,,,,,,,0.6861471861471862,0.40521906254664875,,,,,,,0.7359307359307359,0.3725421446803736,,,,,,,,,0.25862068965517243,0.329004329004329,0.7419354838709677,0.33766233766233766,0.7419354838709677,0.33766233766233766,2.0847665743367183,0.6626036719587312,0.1648590021691974,0.3961038961038961,,,,,0.7105263157894737,0.3947368421052632,,,,,0.1406926406926407,0.5592409750077137,0.24565217391304348,0.5252180935478116,0.21521739130434783,0.5232636928289103,0.21521739130434783,0.5232636928289103,0.7034632034632035,0.2683982683982684,0.18640350877192982,0.39270221505624014,0.22391304347826088,0.34334564743771906,,,0.2017353579175705,0.4078091106290672,0.20346320346320346,0.4468458107766963,,,,,0.15835140997830802,0.39987212276214834,0.1462882096069869,0.2933217394627961,0.1615720524017467,0.32739625237690273,0.1615720524017467,0.32739625237690273,0.237012987012987,0.30280172413793105,0.2472885032537961,0.3535791757049892,,,,,,,,,,,,,,,2024-11-19,0.31601731601731603,0.2821130019405882,,,,,,,,,,,,,,,0.7435344827586207,0.4596564725596983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PULLBACK,6,"lane_continuation,lane_fresh_breakout,lane_dryup_compression,dist_prior_low_10__pct,ret_3d__pct,dist_sma_50__pct,dist_prior_low_60__pct,dist_sma_20__pct,ret_60d__pct,rs_market_60d__pct,ret_2d__pct,dist_prior_high_20__pct,qtd_range_pct__pct,mtd_range_pct__pct,mtd_ret__pct,qtd_ret__pct,rs_sector_60d__pct,ret_20d__pct,rs_market_20d__pct,ret_5d__pct,rs_market_5d__pct,rs_sector_5d__pct,vol_vs_10d__pct,rs_sector_20d__pct,range_vs_10d__pct,dist_sma_100__pct,dist_prior_low_20__pct,ret_40d__pct,dist_prior_high_60__pct,wtd_ret__pct,slope_sma_50__pct,prev_day_ret__pct,body_pct__pct,dry_count_3__pct,wtd_range_pct__pct",1.499891774891775,0.9028679653679654,,,1.5396669671615444,0.7482938699044985,,,,,0.8106060606060606,0.08603896103896091,0.1764069264069264,0.20941558441558444,0.8560606060606061,0.3133116883116882,0.08333333333333334,0.09145021645021646,0.1829004329004329,0.24107142857142855,0.10714285714285714,0.1038961038961039,0.08008658008658008,0.08,,,,,,,,,,,,,,,0.8863636363636364,0.08,0.8863636363636364,0.08,,,,,,,0.12878787878787878,0.2137445887445887,,,,,,,,,,,0.12878787878787878,0.20941558441558442,0.12878787878787878,0.20941558441558442,,,0.17895878524945769,0.12201735357917565,,,0.7174242424242425,0.17683982683982669,,,0.11147186147186147,0.08,,,,,0.14967462039045554,0.1214750542299349,0.12364425162689804,0.1073752711496746,0.12364425162689804,0.1073752711496746,0.15476190476190477,0.12716450216450215,,,0.1703056768558952,0.27729257641921395,,,0.175704989154013,0.14316702819956617,0.09219088937093275,0.19577006507592193,,,,,,,0.11790393013100436,0.08,0.10698689956331878,0.08,0.10698689956331878,0.08,,,0.15434782608695652,0.09184782608695652,0.09978308026030369,0.1767895878524946,0.10281385281385282,0.08,0.11688311688311688,0.2121212121212121,0.11688311688311688,0.2121212121212121,0.8484848484848485,0.17099567099567092,0.18181818181818182,0.125,0.18181818181818182,0.216991341991342,2024-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BASELINE,33,"lane_continuation,lane_dryup_compression,vol_vs_60d__pct,wtd_ret__pct,ret_3d__pct,vol_vs_20d__pct,rs_market_5d__pct,ret_5d__pct,wtd_range_pct__pct,dist_prior_low_10__pct,dry_count_3__pct,vol_vs_10d__pct,atr_5_vs_20__pct,mtd_close_loc__pct,qtd_close_loc__pct,dist_sma_100__pct,dist_prior_high_252__pct,rs_sector_5d__pct,ret_10d__pct,dry_count_5__pct,ret_2d__pct,dry_count_7__pct,dist_prior_high_120__pct,mtd_range_pct__pct,ret_40d__pct,dist_prior_low_60__pct,dist_sma_50__pct,range_pct__pct,dist_prior_high_60__pct,dist_sma_20__pct,lane_recovery,turnover__pct,wtd_close_loc__pct,slope_sma_50__pct,vol_vs_5d__pct",4.003679653679654,1.8343893258859572,2.1556019933989696,0.6112694969527943,1.53769332619658,0.9441558441558442,0.8744588744588745,0.23593073593073588,0.913232104121475,0.2147505422993492,0.8599137931034483,0.2857142857142857,0.9069264069264069,0.5961123110151187,0.8398268398268398,0.20779220779220775,0.9004329004329005,0.538961038961039,0.15584415584415584,0.11471861471861472,0.7943722943722944,0.6039896029096893,0.8484848484848485,0.32683982683982693,,,0.8268398268398268,0.30086580086580084,0.7445887445887446,0.45292207792207795,0.7650862068965517,0.4913419913419913,,,,,,,,,0.790948275862069,0.41341991341991335,,,,,,,0.7965367965367965,0.4372294372294372,,,,,0.8246753246753247,0.5096210484979384,0.8246753246753247,0.5086580086580086,0.20734341252699784,0.296439254593761,0.8679653679653679,0.4365591397849463,0.8679653679653679,0.4365591397849463,,,0.7462039045553145,0.461038961038961,,,,,,,,,,,,,,,,,,,,,0.8074398249452954,0.6864035087719298,0.789587852494577,0.34256814109214373,,,0.7635574837310195,0.639964879661192,0.7765726681127982,0.6824025506530906,0.7494600431965442,0.3569892473118279,,,0.7917570498915402,0.7184640212644771,,,,,,,0.20905172413793102,0.21228274213348838,0.8091106290672451,0.5490463982871792,0.7830802603036876,0.3752711496746204,0.7602591792656588,0.6753246753246753,,,,,,,,,,,2024-11-21,,,,,,,,,0.7473002159827213,0.4740259740259741,,,,,,,,,,,,,,,,,0.7965367965367965,0.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
