pattern_id,target,regime,mined_year,oos_fires,acct_trades,hit_pct,base_pct,real_lift_pp,mined_lift_pp,avg_ret,base_ret,edge_ret,strict26_fires,strict26_lift,bear_fires,bear_lift,roc5L,cagr5L,maxdd,english
6226,hit_10pc_20d,breakout,2022,22123,41,38.50049742244732,34.007461952287116,4.4930354701602,6.0172,2.7637821464310295,1.2342650179205523,1.5295171285104772,3122,14.18574748016111,10405,9.003467762861927,163.97093211570422,27.464435362746322,18.826031049615228,distance from 200-DMA <= 14.1688 AND 60d relative strength vs market >= -4.0304 AND 5-day avg volume vs 20-day <= 1.1659 AND close position in weekly range >= 0.7031
6227,hit_10pc_20d,breakout,2022,8486,41,41.38662893526707,34.007461952287116,7.379166982979951,7.8324,2.8916028372079925,1.2342650179205523,1.6573378192874402,1410,13.943256171185892,4081,10.036687306413045,15.2633358139759,3.615039302237899,35.77318504972075,distance from 200-DMA <= 14.1688 AND 60d relative strength vs market >= -4.0304 AND 5-day avg volume vs 20-day >= 1.1659 AND close position in weekly range >= 0.7031
6228,hit_10pc_20d,breakout,2022,23559,41,55.22730166815229,34.007461952287116,21.21983971586518,15.2549,4.0304719846158195,1.2342650179205523,2.796206966695267,712,15.462109384029265,2499,15.587998740077419,84.8393180709574,16.600010464859018,34.85044657495378,distance from 200-DMA >= 22.6967 AND 60d relative strength vs market >= -4.0304 AND close position in weekly range >= 0.7031
6229,hit_25pc_30d,mean_reversion,2022,16570,27,15.949290673105946,10.722915258072424,5.226375415033521,6.3607,4.165202037094999,2.573314869840287,1.5918871672547121,2694,8.520437552260331,13128,7.160848040436319,176.20996268994816,28.916894388919225,39.42306911941723,distance from 120-day high <= -7.3598 AND distance from 50-DMA <= -0.4667 AND 5-day return <= -5.5714 AND 60d relative strength vs sector <= -3.1676
6236,hit_25pc_30d,breakout,2022,11158,27,21.661588098225486,10.722915258072424,10.938672840153064,5.0145,6.8916028426613485,2.573314869840287,4.318287972821062,1092,3.053006136520993,1690,0.8328417891597064,1221.6216423372027,90.66754972281808,27.362758118563473,volatility (20d ATR%) >= 2.4985 AND distance from year-high >= -9.0394 AND 60d relative strength vs sector >= -3.1676 AND close position in weekly range >= 0.8386
6245,hit_15pc_20d,breakout,2022,31272,42,40.176979676509674,18.31582194494749,21.861157731562187,19.4378,5.2128905847767735,1.4815243324222822,3.7313662523544915,5362,23.78917684635308,10413,17.085206827948223,589.4380576588823,62.04058906574157,20.050475838660002,days with sub-3% range in last 7 <= 2.5 AND close position in weekly range >= 0.7117
6251,hit_25pc_30d,mean_reversion,2022,11294,26,19.980498182785215,10.722915258072424,9.25758292471279,8.5504,4.8017666559808365,2.573314869840287,2.2284517861405497,2487,16.14765199187825,13076,9.785082147801788,316.55560255951985,42.86249976101604,24.660028296080284,volatility (20d ATR%) >= 2.2352 AND distance from 50-DMA <= -12.9875 AND 60-day return <= -3.7201 AND 60d relative strength vs sector <= -4.494
6255,hit_25pc_30d,other,2022,51807,28,22.38312451447125,10.722915258072424,11.660209256398824,8.9549,4.272075796138437,2.573314869840287,1.6987609262981502,6492,12.852515138157655,14216,4.66069805911805,96.66186900238267,18.42135895369934,66.23114083814862,volatility (20d ATR%) >= 4.099 AND 60-day return >= -3.7201
6263,hit_10pc_20d,capitulation,2022,31531,41,38.92042751577812,34.007461952287116,4.9129655634910065,7.0426,1.1604018023211269,1.2342650179205523,-0.07386321559942544,4550,4.289742425145454,18590,10.318712973054096,-25.63509193739793,-7.13714933203351,64.51616947784926,distance from 120-day high <= -15.8326 AND 5-day return <= -0.708 AND 20d relative strength vs market <= -6.9151
6264,hit_10pc_20d,capitulation,2022,18765,40,41.27838788783452,34.007461952287116,7.270925935547407,7.5617,1.6688980360112833,1.2342650179205523,0.43463301809073096,3681,14.728285917581163,18356,7.78203882750827,29.02497822056776,6.578216551148697,31.066272059778825,distance from 120-day high <= -15.8326 AND distance from year-high <= -27.3799 AND 5-day return <= -0.708 AND 20d relative strength vs market >= -6.9151
6266,hit_10pc_20d,capitulation,2022,17203,42,43.77572323292574,34.007461952287116,9.768261280638624,7.9544,1.5782093579928405,1.2342650179205523,0.34394434007228813,3874,17.73349890149798,9918,6.929787145139837,65.26246205635621,13.381854107518155,30.070851216622312,distance from 120-day high <= -25.5914 AND 5-day return >= -0.708 AND 5-day avg volume vs 20-day >= 0.6802
6270,hit_10pc_20d,other,2022,77197,41,46.382162799435136,34.007461952287116,12.374700847148024,8.8055,2.9652601182531857,1.2342650179205523,1.7309951003326334,6919,6.2896978901465115,17592,4.604539872219227,114.74850279920207,21.054945400143833,37.39351686084444,distance from 120-day high >= -15.8326 AND 20d relative strength vs market >= -5.4021 AND close position in weekly range >= 0.364 AND weekly range % >= 5.571
6288,hit_15pc_20d,capitulation,2022,16318,41,23.063533507397736,18.31582194494749,4.747711562450246,7.9502,1.8870060689514903,1.4815243324222822,0.40548173652920805,4295,8.938736132765133,16563,11.227694345022055,-2.774610905996255,-0.7009891276121949,55.57170226544699,distance from year-high <= -25.9776 AND distance from 20-DMA <= -1.8876 AND RSI(14) <= 27.5641
6292,hit_15pc_20d,other,2022,52725,42,28.368194401722548,18.31582194494749,10.052372456775055,6.8757,2.1255349793625715,1.4815243324222822,0.6440106469402893,7062,9.541988721585495,17244,3.687117636391241,31.71686810358844,7.129813518115058,46.215540751741656,volatility (20d ATR%) >= 3.8293 AND distance from 120-day high <= -5.9266 AND distance from year-high >= -25.9776
6295,hit_10pc_20d,capitulation,2022,23242,41,46.01998621640248,34.007461952287116,12.012524264115365,9.3275,2.133155230574645,1.2342650179205523,0.8988902126540927,5630,12.37101875053313,17098,13.000415593335246,112.38104283397615,20.719919519515308,41.48500176268816,distance from 200-DMA <= -7.8665 AND 60-day return <= -15.5387 AND 60d relative strength vs market <= -12.8744
6299,hit_10pc_20d,breakout,2022,48611,41,44.508682412970124,34.007461952287116,10.501220460683008,8.1268,2.7380245715253153,1.2342650179205523,1.503759553604763,4531,13.138422480722062,19161,5.742588836645246,62.2596552446976,12.863272142559001,35.69177381727894,distance from 120-day high <= -6.4176 AND distance from 200-DMA >= -7.8665 AND 60d relative strength vs market >= -3.8366 AND close position in weekly range >= 0.4856
6318,hit_15pc_20d,breakout,2022,8319,31,23.856523832450648,18.31582194494749,5.5407018875031575,5.0809,3.111059414805951,1.4815243324222822,1.6295350823836687,2208,22.677045964118406,7929,10.75125155705649,19.470484679643278,4.547862110317413,63.781080725571904,distance from 200-DMA <= -7.5282 AND 60d relative strength vs market >= -13.3824 AND slope of 50-DMA <= -0.9113 AND close position in weekly range >= 0.4553
6320,hit_15pc_20d,other,2022,27362,42,24.79329650365207,18.31582194494749,6.477474558704579,5.4657,1.9201085144265837,1.4815243324222822,0.4385841820043015,3433,3.4488054341027254,12124,3.584931848934464,-0.10405367429736145,-0.026023575209066507,41.831620343309794,distance from 10-day high <= -9.452 AND distance from 20-DMA <= 4.6493 AND distance from 200-DMA >= -7.5282
6328,hit_25pc_30d,breakout,2022,9294,27,17.285573447256,10.722915258072424,6.562658189183574,5.2268,5.557137727297325,2.573314869840287,2.983822857457038,2914,13.018168293389227,7810,10.72436052683229,418.93404601258385,50.930858092155226,24.831593216779893,distance from 200-DMA <= -9.4385 AND days with sub-75% volume in last 7 <= 2.5 AND close position in weekly range >= 0.4553 AND weekly range % >= 5.3895
6329,hit_25pc_30d,breakout,2022,12062,28,18.579651261215506,10.722915258072424,7.856736003143084,8.9055,4.888729568436955,2.573314869840287,2.315414698596668,3195,10.629811753706656,7503,7.9340176431062694,6.917513107499019,1.6862454298513851,49.56455461686675,distance from 200-DMA <= -9.4385 AND days with sub-75% volume in last 7 >= 2.5 AND close position in weekly range >= 0.4553 AND weekly range % >= 5.3895
6330,hit_10pc_20d,capitulation,2022,9745,40,56.53226655437415,34.007461952287116,22.524804602087027,14.092,3.1787292703664978,1.2342650179205523,1.9444642524459455,3210,27.40618738369568,12982,16.89456250262889,0.5460247327521301,0.13622756106561607,45.02345718514461,distance from 200-DMA <= -25.2005
6331,hit_10pc_20d,capitulation,2022,6887,40,48.570573267474934,34.007461952287116,14.563111315187815,10.1287,2.6486450436148465,1.2342650179205523,1.4143800256942942,2479,16.401198940473506,5735,12.787904343344364,-30.841622618340452,-8.807063887370592,49.071952922989226,distance from 200-DMA <= -21.0968 AND distance from 200-DMA >= -25.2005
6332,hit_10pc_20d,capitulation,2022,11959,41,35.54998270494639,34.007461952287116,1.542520752659271,9.7558,0.5038924258875558,1.2342650179205523,-0.7303725920329965,2100,6.437594572997601,7622,-0.9269620067508311,20.56262166840564,4.785977918826778,47.755796314987165,distance from year-high <= -39.341 AND distance from 200-DMA >= -21.0968 AND close position in weekly range <= 0.8003
6334,hit_10pc_20d,capitulation,2022,4817,39,51.56932030762835,34.007461952287116,17.561858355341236,16.2775,3.950169372469642,1.2342650179205523,2.7159043545490897,857,26.664066103816964,2262,20.153007767561093,207.8568170970736,32.460745124881726,38.540492087354885,distance from year-high <= -29.2888 AND distance from 200-DMA >= -21.0968 AND 20d relative strength vs market >= -3.6469 AND close position in weekly range >= 0.8003
6335,hit_10pc_20d,breakout,2022,44873,41,45.247860199714694,34.007461952287116,11.24039824742758,8.8373,3.5065885598793236,1.2342650179205523,2.2723235419587713,4422,10.189319847496503,10486,8.08256666070361,250.29430294551662,36.80698395243947,28.779144570607297,distance from year-high >= -29.2888 AND distance from 200-DMA >= -21.0968 AND 20d relative strength vs market >= -3.6469 AND close position in weekly range >= 0.8003
6343,hit_15pc_20d,capitulation,2022,6747,37,38.735058253896206,18.31582194494749,20.41923630894871,13.7251,3.285904688584782,1.4815243324222822,1.8043803561624998,1893,24.141332280475726,10435,13.733075998108857,20.449158247292274,4.761315271190392,49.000786752779,distance from year-high <= -45.8435 AND distance from 20-week SMA <= -13.0796
6344,hit_15pc_20d,capitulation,2022,2728,36,33.23017408123791,18.31582194494749,14.914352136290422,10.7825,3.477975182524919,1.4815243324222822,1.9964508501026368,735,18.951142090285536,2503,8.597105956600448,-13.894204449823505,-3.670768423675619,55.537618521950435,distance from year-high <= -45.8435 AND distance from 200-DMA <= -19.5649 AND distance from 20-week SMA >= -13.0796
6345,hit_15pc_20d,capitulation,2022,3069,38,29.251012145748987,18.31582194494749,10.935190200801499,8.1879,2.001901421269728,1.4815243324222822,0.5203770888474459,514,18.334939090219457,2391,0.9677166816977084,187.65008675676597,30.231525359075896,25.908885373772666,distance from year-high <= -45.8435 AND distance from 200-DMA >= -19.5649 AND distance from 20-week SMA >= -13.0796
6346,hit_15pc_20d,capitulation,2022,23563,42,30.382466695315856,18.31582194494749,12.066644750368367,10.8188,2.44857092481206,1.4815243324222822,0.9670465923897777,5675,16.130679487214238,17955,10.655290138145126,153.49324342457527,26.180312034445997,22.333715425093573,volatility (20d ATR%) >= 3.6491 AND distance from 20-day high <= -9.0485 AND distance from year-high <= -24.4198 AND distance from year-high >= -45.8435
6348,hit_25pc_30d,capitulation,2022,6295,28,29.94634473507713,10.722915258072424,19.223429477004707,11.4125,5.568637752459916,2.573314869840287,2.9953228826196296,1624,24.007554295245487,10847,9.557654856116294,45.95886149487362,9.915165151160842,30.132623534750834,distance from year-high <= -51.1553
6392,hit_10pc_20d,capitulation,2022,55722,41,38.059259525134145,34.007461952287116,4.051797572847033,5.6656,0.9823753577258323,1.2342650179205523,-0.25188966019472003,10590,10.043909874468254,40440,6.297172617343461,110.85309222067582,20.502204923945165,27.297151004383423,distance from 20-day high <= -3.3536 AND distance from year-high <= -24.2757 AND 60d relative strength vs sector >= -14.3816 AND weekly range % >= 3.5174
6393,hit_10pc_20d,capitulation,2022,4981,38,39.89158803453122,34.007461952287116,5.8841260822441015,5.2179,2.2293898664266285,1.2342650179205523,0.9951248485060762,964,9.951362962284666,1373,2.0657070848865757,61.809831010236536,12.78496940739653,41.6688342148954,distance from 20-day high >= -3.3536 AND distance from year-high <= -24.2757 AND 60d relative strength vs sector >= -14.3816 AND close position in weekly range >= 0.7159
6420,hit_10pc_20d,other,2022,17635,41,36.923600476433556,34.007461952287116,2.916138524146439,5.323,-0.2138776006339354,1.2342650179205523,-1.4481426185544877,1656,20.55161614464629,14537,4.466076286885618,-45.62730546031026,-14.1292583275903,65.99726930033809,volatility (20d ATR%) >= 2.9747 AND distance from 60-day high <= -13.561 AND 60d relative strength vs market >= -3.8371 AND close position in weekly range <= 0.6594
6423,hit_10pc_20d,breakout,2022,3137,37,48.72867718056003,34.007461952287116,14.72121522827291,12.717,3.106659273115385,1.2342650179205523,1.8723942551948327,740,16.591243740731276,1682,12.129897306876314,126.03443665443379,22.615014092219422,19.909880241773354,volatility (20d ATR%) <= 3.7232 AND volatility (20d ATR%) >= 2.9435 AND 60-day return <= -14.7778 AND close position in weekly range >= 0.6594
6424,hit_10pc_20d,breakout,2022,6974,37,67.80150028851702,34.007461952287116,33.79403833622991,29.2285,5.395136889464757,1.2342650179205523,4.160871871544204,1684,41.78141031876219,4397,33.661470166864696,99.73141999276149,18.880766722004537,52.264722753346085,volatility (20d ATR%) >= 3.7232 AND 60-day return <= -14.7778 AND close position in weekly range >= 0.6594
6425,hit_10pc_20d,breakout,2022,7335,35,44.75800954328562,34.007461952287116,10.750547590998499,10.4793,3.7739414582750896,1.2342650179205523,2.5396764403545373,130,15.388643524046552,216,-1.4171366474109104,130.62366671128666,23.23270122333558,26.756942489721887,60-day return >= -14.7778 AND 60d relative strength vs sector <= -15.622 AND close position in weekly range >= 0.6594 AND distance from 20-week SMA >= -4.929
6427,hit_10pc_20d,breakout,2022,30628,41,61.35762562444902,34.007461952287116,27.350163672161905,25.5588,4.478264643973778,1.2342650179205523,3.2439996260532253,3614,21.137541733503863,7858,22.401123582786198,393.7932530659797,49.06863953226126,26.62009660354874,60-day return >= -14.7778 AND 60d relative strength vs sector >= -15.622 AND close position in weekly range >= 0.6594 AND weekly range % >= 8.9956
6431,hit_15pc_20d,other,2022,27115,41,24.274961257471773,18.31582194494749,5.959139312524281,6.5509,1.505269007638408,1.4815243324222822,0.023744675216125888,5552,5.676841431077853,16323,7.859754151109419,-41.20467847546278,-12.43396355492088,61.46017039865305,volatility (20d ATR%) >= 2.6908 AND distance from 60-day high <= -15.9195 AND 60d relative strength vs market <= -12.3114 AND close position in weekly range <= 0.7316
6438,hit_15pc_20d,breakout,2022,11263,40,37.05939802894433,18.31582194494749,18.74357608399684,17.3364,5.575956667817578,1.4815243324222822,4.094432335395296,1497,22.120995310238953,3591,18.258049721882163,969.7817435320469,80.85219973777444,15.649195779393771,short-term vol vs longer-term >= 0.9171 AND 20d relative strength vs sector <= -2.8018 AND close position in weekly range >= 0.7316 AND weekly range % >= 6.249
6439,hit_15pc_20d,breakout,2022,7586,38,32.37542842077511,18.31582194494749,14.059606475827618,11.6125,4.438900774002354,1.4815243324222822,2.957376441580072,1749,22.46164229889895,3654,12.857095228368687,343.26827765219787,45.09974963182795,21.91294745076575,60-day return <= -5.8816 AND 20d relative strength vs sector >= -2.8018 AND close position in weekly range >= 0.7316 AND weekly range % >= 6.249
6440,hit_15pc_20d,breakout,2022,31926,41,33.12660527469774,18.31582194494749,14.81078332975025,11.2786,4.575998993330026,1.4815243324222822,3.0944746609077436,3159,10.352158491301935,7557,6.954836901776676,112.62699633827427,20.754855078230406,19.685005973330917,60-day return >= -5.8816 AND 20d relative strength vs sector >= -2.8018 AND close position in weekly range >= 0.7316 AND weekly range % >= 6.249
6458,hit_40pc_40d,other,2022,16739,20,9.468072067655351,5.215431258203689,4.252640809451661,5.1187,7.102391142970775,3.764698383700265,3.3376927592705097,3583,6.000128577911007,16427,4.86659100719302,-2.5459167708543617,-0.642647633988036,59.31513477168904,distance from 60-day high <= -27.1734
6467,hit_25pc_30d,breakout,2022,5063,18,20.93669378845009,10.722915258072424,10.213778530377665,11.1338,6.258701720752798,2.573314869840287,3.6853868509125114,1295,19.961255243825963,4233,14.089449424213592,182.01052363425492,29.588459970298263,31.670217729393464,volatility (20d ATR%) >= 3.8758 AND 60-day return <= -13.0654 AND 60d relative strength vs market >= -19.0757 AND close position in weekly range >= 0.5112
6470,hit_25pc_30d,breakout,2022,34659,28,23.639963358056796,10.722915258072424,12.91704809998437,7.6102,6.835853034544398,2.573314869840287,4.262538164704111,3240,6.84993175425586,4455,4.4250425608476585,125.87723201993933,22.59368915822284,32.51298036075049,60-day return >= -13.0654 AND slope of 50-DMA >= 0.9918 AND close position in weekly range >= 0.5112 AND weekly range % >= 6.6409
6474,hit_15pc_20d,capitulation,2022,14258,42,35.66478995236033,18.31582194494749,17.34896800741284,12.9232,3.2599663814051105,1.4815243324222822,1.7784420489828283,3777,21.528645475675077,15670,13.241159129806002,103.19338297802801,19.39259460047047,35.23793564536257,volatility (20d ATR%) >= 2.7816 AND distance from year-high <= -43.9096
6475,hit_15pc_20d,capitulation,2022,6480,40,32.06166303332295,18.31582194494749,13.74584108837546,17.8607,2.526439303176923,1.4815243324222822,1.0449149707546408,1532,17.27616317650065,5042,12.453121340282037,64.20075843033413,13.199312618801141,44.34278661688568,volatility (20d ATR%) >= 2.7816 AND distance from year-high <= -36.4983 AND distance from year-high >= -43.9096 AND weekly range % >= 9.1288
6477,hit_10pc_20d,capitulation,2022,16578,41,43.82678506264445,34.007461952287116,9.819323110357331,11.2181,1.8397520283166355,1.2342650179205523,0.6054870103960832,4164,13.676016528400691,17184,16.283437530118576,-13.797696056991299,-3.6437880258346267,53.5368703302661,volatility (20d ATR%) >= 2.0373 AND distance from year-high <= -20.1662 AND RSI(14) <= 28.6983 AND weekly range % >= 5.6382
6481,hit_10pc_20d,other,2022,54740,42,47.75339215540891,34.007461952287116,13.745930203121798,8.6799,1.907456017600085,1.2342650179205523,0.6731909996795327,6343,13.385400865066194,13000,5.733290703016442,7.334878316720108,1.7853365759701534,54.189150621383476,volatility (20d ATR%) >= 3.8654 AND distance from year-high >= -20.1662
6483,hit_25pc_30d,other,2022,59740,28,17.339667458432302,10.722915258072424,6.61675220035988,5.4919,4.5254494402739525,2.573314869840287,1.9521345704336657,10762,10.008134341649198,25839,3.887590982326357,72.61790202846578,14.622917531298363,43.59920865031614,volatility (20d ATR%) >= 3.2775 AND distance from 20-day high >= -16.8705 AND RSI(14) <= 55.6792 AND close position in weekly range >= 0.2436
6504,hit_10pc_20d,capitulation,2022,4457,33,61.4090195198564,34.007461952287116,27.401557567569284,23.1418,3.5592482180988627,1.2342650179205523,2.3249832001783104,1077,25.71504878081393,7080,18.757062975941256,-25.62449100531353,-7.13384004214811,41.17778106257328,distance from 120-day high <= -38.874 AND distance from 50-DMA <= -12.0682 AND 60d relative strength vs market <= -14.4798
6507,hit_10pc_20d,breakout,2022,34536,41,38.67454524388831,34.007461952287116,4.667083291601193,5.7312,3.1463045353828933,1.2342650179205523,1.912039517462341,2927,-0.21763698789433183,8117,4.93356079143486,224.77336615222362,34.24406724000111,15.110386580445498,volatility (20d ATR%) <= 3.61 AND 60d relative strength vs market >= -14.4798 AND slope of 20-DMA >= -3.559 AND close position in weekly range >= 0.8295
6508,hit_10pc_20d,other,2022,73452,41,45.75144705481784,34.007461952287116,11.743985102530724,8.7507,1.8800226663362003,1.2342650179205523,0.645757648415648,9508,12.884363709356444,32556,5.523809013927367,40.13675278148716,8.802284054326837,28.17098984401879,volatility (20d ATR%) >= 3.61 AND 60d relative strength vs market <= 27.1603 AND 60d relative strength vs market >= -14.4798 AND slope of 20-DMA >= -3.559
6512,hit_25pc_30d,capitulation,2022,5181,24,32.382851445663015,10.722915258072424,21.65993618759059,15.501,7.302236694168984,2.573314869840287,4.7289218243286975,1397,25.172296269621036,7822,16.17371769825543,224.53379827758414,34.219304228909955,27.422727272727272,volatility (20d ATR%) >= 3.3322 AND distance from 120-day high <= -42.3676 AND distance from 50-DMA <= 10.5469
6514,hit_15pc_20d,other,2022,23762,41,28.281000084182175,18.31582194494749,9.965178139234682,9.8421,2.461817790668398,1.4815243324222822,0.9802934582461156,4732,9.03322925359097,14072,11.762398643681685,50.69794062572737,10.79670100295289,54.36487136231043,distance from 10-day high <= -5.1995 AND 60d relative strength vs market <= -13.9851 AND weekly range % >= 5.3499
6516,hit_15pc_20d,other,2022,2228,37,26.666666666666668,18.31582194494749,8.350844721719175,7.3191,2.0035066206636554,1.4815243324222822,0.5219822882413732,404,3.4174265565700024,299,-2.4241835461634595,85.30342522386997,16.67313346256092,43.90528221428443,distance from 10-day high >= -5.1995 AND distance from 20-DMA >= 4.7724 AND 60d relative strength vs market <= -13.9851 AND weekly range % >= 5.3499
6519,hit_15pc_20d,other,2022,16663,41,31.434915681449922,18.31582194494749,13.11909373650243,9.9892,2.0460712711458178,1.4815243324222822,0.5645469387235356,868,3.1334811113342327,3074,4.393380095818161,26.940355181714068,6.145094318661526,48.136262685900554,distance from 50-DMA >= 5.5854 AND 60d relative strength vs market >= -13.9851 AND 60d relative strength vs sector >= 26.8539
6521,hit_40pc_40d,capitulation,2022,1615,14,20.0,5.215431258203689,14.784568741796312,9.3451,10.208079317021115,3.764698383700265,6.443380933320849,336,11.983005599687461,3583,8.915507639256354,100.7677299862209,19.034671331999633,40.762136578919325,volatility (20d ATR%) >= 3.7809 AND distance from 120-day high <= -21.7706 AND 60-day return <= -38.0084 AND 60d relative strength vs sector <= 25.149
6540,hit_10pc_20d,other,2022,58266,42,42.54577765388435,34.007461952287116,8.538315701597233,7.9094,1.586516963271295,1.2342650179205523,0.35225194535074267,13509,12.340931742157558,46336,10.051292054554024,14.318331304051227,3.4020071807695063,36.25110075368092,volatility (20d ATR%) >= 3.116 AND distance from 20-DMA <= -0.5147 AND 5-day return <= 6.866 AND slope of 50-DMA <= 0.4249
6541,hit_10pc_20d,other,2022,29004,42,41.238925608212625,34.007461952287116,7.231463655925513,6.7718,1.0706112523028453,1.2342650179205523,-0.16365376561770706,7018,2.0303759013007685,9636,-0.2047427751333153,-51.333996852849914,-16.476935586389864,62.29310759192773,volatility (20d ATR%) >= 3.116 AND distance from 20-DMA >= -0.5147 AND 5-day return <= 6.866 AND slope of 50-DMA <= 0.4249
6543,hit_10pc_20d,momentum,2022,58326,41,44.6078935637623,34.007461952287116,10.600431611475186,6.4714,1.8376363766863844,1.2342650179205523,0.603371358765832,3899,8.75893570941953,17000,1.8541051826544475,-33.06752765307547,-9.549865538670598,65.18313331069214,volatility (20d ATR%) >= 3.116 AND 5-day return <= 6.866 AND 60d relative strength vs market >= 2.3932 AND slope of 50-DMA >= 0.4249
6545,hit_15pc_20d,capitulation,2022,20983,41,31.134728113234523,18.31582194494749,12.81890616828703,16.1139,2.7849563601422065,1.4815243324222822,1.3034320277199243,4021,21.34784991474765,18223,10.96881075318664,72.25502889465832,14.562630611541948,47.147219903776914,volatility (20d ATR%) >= 2.2916 AND distance from year-high <= -37.1329 AND 60d relative strength vs sector <= -4.87
