tag,baskets,avg_names,win_pct,sum_ret5x_pct,sum_ret1x_pct,avg_day5x_pct,compounded_ret_pct,end_equity,max_dd_pct
v5_train_net,163,15.0,36.809815950920246,-10.607594670538504,-2.1215189341077005,-0.06507726791741414,-37.137550455513576,314312.2477224321,76.14430887048684
v5_forward_net,105,14.99047619047619,24.761904761904763,-186.3038396869145,-37.2607679373829,-1.7743222827325191,-85.64702592937164,71764.87035314181,86.04778995557325
