month,tag,days,days_pos,avg_names,ret5x_pct,ret1x_pct,avg_day5x,win_pct,end_equity
2025-06,v5_forward_net,21,6,15.0,-36.172054467430584,-7.234410893486118,-1.722478784163361,28.57142857142857,342791.94204861013
2025-07,v5_forward_net,23,4,14.956521739130435,-56.205576463592415,-11.241115292718483,-2.443720715808366,17.391304347826086,192907.67212194868
2025-08,v5_forward_net,19,4,15.0,-32.20964635467715,-6.44192927093543,-1.6952445449830078,21.052631578947366,137521.73466257052
2025-09,v5_forward_net,22,6,15.0,-35.1046963480258,-7.02093926960516,-1.5956680158193544,27.27272727272727,94702.37384441483
2025-10,v5_forward_net,20,6,15.0,-26.611866053188553,-5.3223732106377115,-1.3305933026594277,30.0,71764.87035314181
