month,tag,days,days_pos,avg_names,ret5x_pct,ret1x_pct,avg_day5x,win_pct,end_equity
2024-10,v5_train_net,22,8,15.0,-10.350056470448951,-2.07001129408979,-0.47045711229313414,36.36363636363637,434378.4764898589
2024-11,v5_train_net,18,6,15.0,-27.041307388521364,-5.408261477704272,-1.5022948549178536,33.33333333333333,324012.3057683253
2024-12,v5_train_net,21,5,15.0,-24.399715384041563,-4.879943076808313,-1.161891208763884,23.809523809523807,247797.35256600677
2025-01,v5_train_net,23,7,15.0,-9.645185487549124,-1.929037097509824,-0.4193558907630054,30.434782608695656,213657.55401922067
2025-02,v5_train_net,20,6,15.0,-36.863327131064274,-7.372665426212855,-1.8431663565532137,30.0,141605.89331491655
2025-03,v5_train_net,19,9,15.0,20.219472847877974,4.043894569575594,1.0641827814672618,47.368421052631575,166745.50002193137
2025-04,v5_train_net,19,8,15.0,35.1166075806443,7.02332151612886,1.8482425042444368,42.10526315789473,217444.31479348868
2025-05,v5_train_net,21,11,15.0,42.35591676256451,8.471183352512902,2.0169484172649765,52.38095238095239,314312.2477224321
