variant,signal_date,entry_date,basket_ret_pct,n_positions,symbols,sides,entry_modes,position_rets,weights,avg_score,avg_patterns
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-10-06,2025-10-07,0.07923733715715853,10,"ONESOURCE,KAYNES,CHENNPETRO,CHOLAFIN,SAMMAANCAP,M&MFIN,BANKBARODA,SBFC,POONAWALLA,HEG","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.1299,-1.1131,0.8475,0.3730,-1.4242,0.6130,1.4336,-0.0427,-0.7440,1.8741","0.15095,0.15095,0.12297,0.11726,0.10091,0.09053,0.06661,0.06661,0.06661,0.06661",36.98298847248977,8.6
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-10-07,2025-10-08,0.8824969494826124,10,"ANANTRAJ,BLS,COFORGE,RHIM,JAINREC,CHENNPETRO,URBANCO,ANANDRATHI,HINDCOPPER,TATAINVEST","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.7140,2.4565,-1.6588,4.6841,1.2704,0.3086,2.7895,-2.4363,-2.7904,-0.4225","0.15257,0.15257,0.15257,0.08994,0.08636,0.07560,0.07260,0.07260,0.07260,0.07260",26.525514454786837,7.4
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-10-08,2025-10-09,-0.012520409679364963,10,"WELSPUNLIV,MMTC,ATHERENERG,GABRIEL,ITI,ABLBL,HEG,RHIM,GMDCLTD,HYUNDAI","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-2.4193,-1.8064,2.4468,1.7547,5.3090,-2.1569,-2.2467,1.3165,-5.8024,2.6920","0.14318,0.13465,0.11007,0.11007,0.11007,0.08862,0.08862,0.08862,0.06306,0.06306",3.0583048573717533,3.1
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-10-13,2025-10-14,0.009177786058086335,10,"BSE,ANGELONE,PTCIL,MAPMYINDIA,IDEA,ATHERENERG,SCI,TATACHEM,BLS,RPOWER","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.0266,-1.2491,-0.2642,-10.1447,4.3663,-0.5794,-0.0045,-0.3077,2.9038,3.4739","0.15199,0.15199,0.09695,0.09053,0.08476,0.08476,0.08476,0.08476,0.08476,0.08476",35.654201523384685,7.1
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-10-14,2025-10-15,0.8855000919009406,10,"MAPMYINDIA,JUBLINGREA,USHAMART,ASTERDM,THELEELA,ITI,SCI,HFCL,JAINREC,NAM-INDIA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","5.0551,1.0077,2.4185,-1.1341,1.2655,0.6530,-0.7425,-2.9666,0.6225,-2.9573","0.15247,0.15247,0.15247,0.07751,0.07751,0.07751,0.07751,0.07751,0.07751,0.07751",41.106927397944254,8.5
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-10-15,2025-10-16,1.1625056386620756,10,"MSUMI,DCMSHRIRAM,URBANCO,IGIL,BBTC,NAM-INDIA,JUBLINGREA,TRENT,BAYERCROP,GODFRYPHLP","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.3636,-0.2208,4.4587,1.0625,1.9838,2.1798,-0.0587,-0.8806,-0.3540,1.7015","0.15113,0.15113,0.15113,0.14288,0.07486,0.07184,0.07136,0.07124,0.05721,0.05721",53.7103075158479,11.3
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-10-16,2025-10-17,-1.4985595035676327,10,"ASAHIINDIA,CYIENT,ATUL,KIRLOSENG,CRAFTSMAN,ITI,MAHABANK,NEULANDLAB,NYKAA,BLS","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-2.9363,-5.2410,-1.1976,-0.8447,-0.1514,-0.8881,0.7591,-0.4054,0.8082,-0.6670","0.15003,0.15003,0.11669,0.11334,0.08571,0.08571,0.08388,0.07619,0.07619,0.06225",2.1992093097549015,1.9
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-10-21,2025-10-23,0.5917981664843392,10,"ATHERENERG,JAINREC,GPIL,USHAMART,WHIRLPOOL,PTCIL,ADANIGREEN,BHARTIHEXA,INFY,M&M","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","4.9960,-2.1371,-0.3283,1.0172,-0.8692,0.5810,0.2448,2.2100,-1.0896,0.0292","0.15023,0.14403,0.11214,0.11214,0.09399,0.07932,0.07704,0.07704,0.07704,0.07704",23.323582325927497,6.5
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-10-23,2025-10-24,-0.35465344945927996,10,"CGCL,VTL,WELSPUNLIV,NEWGEN,LTM,CANFINHOME,TECHM,TRIDENT,BBTC,SAGILITY","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-1.1546,-3.7990,-0.7767,0.5927,1.2663,1.5717,0.6891,0.2507,1.2719,0.3127","0.15005,0.15005,0.12885,0.12438,0.10735,0.07593,0.07593,0.07593,0.05577,0.05577",5.894437634224841,4.2
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-10-27,2025-10-28,-3.2728834313364166,10,"AEGISVOPAK,CARTRADE,JAINREC,NETWEB,CHENNPETRO,HINDCOPPER,TEJASNET,COFORGE,ENDURANCE,IFCI","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.5024,-12.7629,-1.1052,-6.9731,-6.7485,1.6713,0.2085,1.6152,-0.2471,-0.0704","0.15162,0.15162,0.15162,0.13252,0.08049,0.07063,0.07063,0.06678,0.06204,0.06204",12.97212797633739,4.3
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-10-28,2025-10-29,0.6053692731179425,10,"OLECTRA,AMBER,ZYDUSWELL,IDEA,ONESOURCE,KAYNES,DEVYANI,NEWGEN,JKTYRE,NETWEB","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-1.8528,2.4828,0.5169,1.2793,-1.1836,0.1432,-1.5174,1.3187,0.6004,6.0970","0.15113,0.15113,0.15113,0.09006,0.08796,0.07903,0.07676,0.07547,0.07472,0.06260",6.991096283086229,3.6
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-10-29,2025-10-30,-0.7201022232219775,10,"BLUEDART,CARTRADE,CGPOWER,SAPPHIRE,DCMSHRIRAM,NEWGEN,FIVESTAR,CHENNPETRO,NSLNISP,ATGL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.0943,-2.0874,2.5575,-2.1149,0.8732,2.7023,-5.1221,-8.4040,2.4097,-0.6238","0.15089,0.15089,0.14249,0.09402,0.08787,0.08231,0.07288,0.07288,0.07288,0.07288",24.071421978988763,6.8
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-10-30,2025-10-31,0.06117779370889308,10,"HYUNDAI,FORCEMOT,MAPMYINDIA,ADANIGREEN,CGCL,INDIACEM,BLUEDART,IFCI,LT,ABCAPITAL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.5122,-2.9474,0.9134,0.6998,2.9940,0.0677,1.2247,-0.1405,-0.7289,0.4895","0.15254,0.15254,0.15254,0.10628,0.10515,0.06619,0.06619,0.06619,0.06619,0.06619",49.69545863674391,10.2
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-10-31,2025-11-03,0.2434310507548407,10,"TIMKEN,RHIM,UNITDSPR,GABRIEL,BLUEDART,NEWGEN,SAGILITY,PAGEIND,CUB,CHENNPETRO","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.2527,-0.1497,-0.8873,-0.9455,1.7820,-1.1648,1.5958,0.9241,-3.4134,2.3908","0.15021,0.15021,0.13014,0.12328,0.08336,0.08336,0.08336,0.07104,0.06711,0.05794",6.790524040465641,4.6
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-11-03,2025-11-04,0.9725397822785125,10,"GALLANTT,ADANIGREEN,IKS,KPRMILL,NCC,INDUSTOWER,RRKABEL,GODFRYPHLP,IDEA,WOCKPHARMA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.2579,2.2740,-2.3368,1.3123,3.9838,-0.1569,-2.4380,1.4894,3.4921,3.1466","0.15007,0.12391,0.12391,0.10561,0.10561,0.10384,0.09976,0.07099,0.05814,0.05814",4.1616144655751235,2.9
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-11-06,2025-11-07,-0.20891309660252536,10,"EMCURE,BRITANNIA,CUB,FORCEMOT,GRSE,INDIGO,RBLBANK,CHOLAHLDNG,JYOTICNC,ASHOKLEY","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.0593,-3.1362,-1.0547,-1.3071,-0.1640,1.3321,-1.2081,4.4963,1.3981,-0.3326","0.15002,0.13627,0.10550,0.10550,0.09257,0.08992,0.08992,0.08493,0.08493,0.06044",3.725927033127519,3.5
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-11-10,2025-11-11,1.3252705678238752,10,"NAM-INDIA,NEULANDLAB,TBOTEK,JUBLINGREA,GABRIEL,REDINGTON,ANANTRAJ,MMTC,IFCI,CHENNPETRO","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.1690,4.8784,0.1790,-0.7038,1.9389,-0.2817,2.2106,2.1904,0.5610,-2.1668","0.14668,0.13502,0.13502,0.10512,0.10430,0.08473,0.07435,0.07435,0.07222,0.06822",5.234372090029851,4.1
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-11-11,2025-11-12,1.5592143263276474,10,"KPRMILL,AEGISVOPAK,HFCL,HEG,URBANCO,CHOLAHLDNG,EMCURE,BHARATFORG,JAINREC,CRAFTSMAN","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.1584,-0.0665,2.9810,2.4757,1.3796,-0.6748,2.4870,1.2984,3.3333,1.7174","0.15103,0.15103,0.14003,0.11053,0.10688,0.06810,0.06810,0.06810,0.06810,0.06810",28.04383484839271,6.9
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-11-12,2025-11-13,-0.465830240283277,10,"ASIANPAINT,BERGEPAINT,TMCV,SYNGENE,IFCI,RPOWER,KIRLOSENG,GALLANTT,JAINREC,SYRMA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.5951,-2.5274,-1.2988,-0.0756,1.2745,1.7145,-1.5148,3.2602,-3.4195,1.3403","0.15132,0.15132,0.13954,0.11694,0.07514,0.07315,0.07315,0.07315,0.07315,0.07315",41.28321422986876,9.2
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-11-13,2025-11-14,-0.6176128665682326,10,"MOTHERSON,HONASA,RKFORGE,BSOFT,GRSE,JMFINANCIL,APOLLOTYRE,PFIZER,GROWW,DATAPATTNS","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.3706,-1.5123,0.1969,1.5640,-5.9405,2.7489,2.9204,-0.5995,-4.4149,-3.3909","0.15098,0.15098,0.09924,0.09623,0.09623,0.08444,0.08201,0.08201,0.07983,0.07804",21.98865106745364,6.2
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-11-17,2025-11-18,0.419629206285792,10,"NH,GROWW,SWANCORP,HUDCO,IRB,ONESOURCE,IDFCFIRSTB,SAILIFE,LENSKART,ENGINERSIN","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.9984,-2.2820,-0.6950,-1.2268,0.8077,1.9681,0.9922,1.5807,2.1775,1.0702","0.15175,0.15175,0.15175,0.13322,0.08463,0.06970,0.06430,0.06430,0.06430,0.06430",42.43228332868786,9.8
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-11-24,2025-11-25,1.783611996718429,10,"ACUTAAS,CLEAN,ACC,PTCIL,SWIGGY,WAAREEENER,RVNL,SAILIFE,PARADEEP,ZYDUSWELL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","5.1441,3.3339,2.1024,-0.7483,2.0816,0.2167,0.0816,2.0861,1.3755,0.3430","0.13032,0.11872,0.11847,0.11557,0.10751,0.09664,0.08913,0.08649,0.07295,0.06419",119.39870115072907,19.9
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-11-26,2025-11-27,0.5277878807435268,10,"GMDCLTD,DCMSHRIRAM,CANFINHOME,JBCHEPHARM,JUBLINGREA,ZFCVINDIA,CARBORUNIV,GRAVITA,RRKABEL,TATAINVEST","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-1.9371,1.6422,-0.0056,0.4906,2.2231,-1.8516,0.8326,2.7458,0.7447,1.4047","0.15211,0.15211,0.08697,0.08697,0.08697,0.08697,0.08697,0.08697,0.08697,0.08697",36.53555779976598,7.5
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-11-28,2025-12-01,1.5646248973069563,10,"PINELABS,GLAXO,ANTHEM,AIAENG,WHIRLPOOL,WELSPUNLIV,VBL,IGL,JPPOWER,LENSKART","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.6589,2.3245,-3.0359,1.4013,7.7483,3.1954,-0.4058,0.0972,1.1598,-0.4986","0.15053,0.15053,0.10605,0.10300,0.10300,0.10128,0.07789,0.06924,0.06924,0.06924",4.359993505113411,2.4
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-12-01,2025-12-02,-0.017883674310808298,10,"AEGISVOPAK,CGCL,GABRIEL,HFCL,JKTYRE,POWERINDIA,WOCKPHARMA,CEMPRO,JMFINANCIL,ESCORTS","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.9283,-0.1052,1.3399,0.4410,-0.6983,-2.5109,0.7746,1.6523,-0.1404,1.2853","0.15001,0.10819,0.10819,0.10819,0.10508,0.10508,0.08570,0.07946,0.07946,0.07063",2.6521396057154236,2.0
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-12-02,2025-12-03,0.732550046504715,10,"TEJASNET,PINELABS,WOCKPHARMA,TENNIND,JSWDULUX,SUNTV,UNIONBANK,GUJGASLTD,APOLLOTYRE,NATIONALUM","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.3440,1.5694,4.1243,-0.9730,-4.1653,1.5638,3.6574,-2.2743,-2.1292,-0.9304","0.15002,0.14086,0.13324,0.12328,0.09754,0.08788,0.08788,0.06455,0.05738,0.05738",4.4649444003488865,2.9
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-12-08,2025-12-09,-0.7801058583375197,10,"LATENTVIEW,JAINREC,CAPLIPOINT,ITI,JSWDULUX,FLUOROCHEM,SWANCORP,PWL,TATAINVEST,AJANTPHARM","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-1.2674,-3.3287,2.1400,0.2854,-2.7379,-5.1915,-3.4901,5.1851,0.0134,0.5883","0.15402,0.15402,0.15402,0.08430,0.07561,0.07561,0.07561,0.07561,0.07561,0.07561",33.983955629316995,7.1
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-12-09,2025-12-10,1.9894961948033367,10,"SPLPETRO,ERIS,JAINREC,FLUOROCHEM,JSWDULUX,SJVN,RITES,CARBORUNIV,INDIGO,BATAINDIA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.1674,6.1603,1.3191,-1.1165,1.8143,0.6529,2.1411,1.1700,3.5323,0.7307","0.14341,0.13742,0.13216,0.12066,0.10349,0.08602,0.07814,0.07641,0.07228,0.05000",111.37556737634347,19.4
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-12-10,2025-12-11,0.4479080032540067,10,"IGIL,FLUOROCHEM,JAINREC,JYOTICNC,APARINDS,IRB,ZENTEC,IGL,ERIS,SPLPETRO","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.3836,1.3083,3.7132,-1.6024,-2.0065,0.3919,-1.5583,0.3860,1.0509,-0.6296","0.15036,0.15036,0.12235,0.11218,0.10109,0.09641,0.07590,0.06623,0.06256,0.06256",12.499275184900094,4.3
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-12-15,2025-12-16,-0.06453760791154264,10,"JAINREC,MEESHO,PREMIERENE,ATHERENERG,FLUOROCHEM,BAJAJHFL,KEC,IDEA,PVRINOX,JSWDULUX","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.3733,-3.9645,2.4784,0.8638,0.2841,0.8614,-0.3635,1.1235,0.4357,0.2161","0.15076,0.15076,0.12027,0.11027,0.09928,0.09826,0.08034,0.06335,0.06335,0.06335",35.8249424821439,8.9
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-12-17,2025-12-18,0.5386701213073355,10,"JAINREC,KAYNES,TARIL,INDIACEM,ZFCVINDIA,ABFRL,ECLERX,PWL,GESHIP,URBANCO","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.9569,0.7881,0.1924,2.1302,-1.6505,0.6027,-0.0634,2.6895,-0.8364,0.2840","0.15023,0.12556,0.12556,0.10523,0.10109,0.08093,0.07920,0.07920,0.07650,0.07650",12.302882540622786,4.0
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-12-18,2025-12-19,-0.12482204258829152,10,"ONESOURCE,IPCALAB,MEESHO,BHARTIHEXA,SWIGGY,NAM-INDIA,INDGN,GABRIEL,NUVAMA,CROMPTON","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-3.8499,-1.0162,3.1750,-2.0606,2.2909,0.9737,-0.6331,0.5029,1.9055,-0.4384","0.15034,0.15034,0.15034,0.12849,0.10202,0.09137,0.06003,0.05655,0.05526,0.05526",17.7841458081868,5.8
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-12-19,2025-12-22,1.411117261446878,10,"LENSKART,ATHERENERG,HDBFS,COROMANDEL,AFFLE,GROWW,IDEA,HOMEFIRST,WAAREEENER,PIRAMALFIN","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.1092,1.5007,2.1169,0.5495,1.9281,0.6898,1.8034,3.7321,0.3431,0.2625","0.15016,0.15016,0.14641,0.13570,0.12062,0.06776,0.05831,0.05787,0.05743,0.05560",84.16675434013423,17.1
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-12-22,2025-12-23,-0.2979568713928496,10,"DEVYANI,SAPPHIRE,GVT&D,GROWW,INDGN,LENSKART,MEESHO,PIRAMALFIN,APARINDS,RAMCOCEM","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-1.1226,-2.9096,-0.9355,1.3376,2.0749,-0.8755,1.6410,-1.4048,0.4462,1.4009","0.15012,0.15012,0.13812,0.11705,0.10190,0.07245,0.07245,0.07245,0.06358,0.06175",8.796915928941335,5.8
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-12-23,2025-12-24,0.17000543875558152,10,"SUNDARMFIN,GABRIEL,ABSLAMC,BELRISE,CANHLIFE,AMBUJACEM,GPIL,AARTIIND,BEML,JKTYRE","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.2428,2.2229,0.4436,-1.1633,-3.8373,0.1860,2.3974,1.8837,-1.5648,0.8615","0.15090,0.15090,0.12043,0.11681,0.08564,0.07889,0.07534,0.07370,0.07370,0.07370",21.930039158745394,5.4
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-12-24,2025-12-26,-0.07675843659436019,10,"RPOWER,ABBOTINDIA,AJANTPHARM,CANHLIFE,GROWW,LENSKART,CASTROLIND,PINELABS,HINDCOPPER,M&MFIN","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","4.3661,-1.3740,1.9690,-3.6204,-0.0959,2.1091,-0.3077,-1.3162,-5.4338,-1.2123","0.15085,0.15085,0.13483,0.10274,0.08636,0.08636,0.07201,0.07201,0.07201,0.07201",21.433271951887463,6.3
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-12-26,2025-12-29,-0.35803695112354567,10,"PTCIL,MMTC,ONESOURCE,OLAELEC,ITI,LENSKART,AEGISVOPAK,IRFC,ENGINERSIN,RAILTEL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-2.6012,-5.4880,-1.0408,2.3646,0.6968,-0.1839,-0.7052,6.2940,2.2930,2.8437","0.15178,0.15178,0.15178,0.10110,0.07827,0.07827,0.07645,0.07020,0.07020,0.07020",22.533212827695984,6.1
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-12-30,2025-12-31,0.914990677875739,10,"ASAHIINDIA,IOB,NAVINFLUOR,GICRE,AIIL,CUB,AEGISVOPAK,FORCEMOT,RADICO,THELEELA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.3982,-0.4866,3.3697,1.0078,-2.3784,2.7777,1.1785,-2.3737,2.4178,0.0208","0.14164,0.13908,0.13468,0.13155,0.12690,0.09225,0.08392,0.05000,0.05000,0.05000",106.05206912058254,19.7
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2025-12-31,2026-01-01,-0.010654538803017755,10,"HEXT,NSLNISP,RITES,HEG,JSL,ZYDUSWELL,JWL,COROMANDEL,SARDAEN,HFCL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.7234,0.2493,-0.0765,0.4204,-2.2150,-1.6392,1.3966,0.6156,1.6133,-1.8560","0.15009,0.15009,0.11417,0.10515,0.08838,0.08838,0.07970,0.07756,0.07533,0.07116",5.265946894621289,4.3
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-01-02,2026-01-05,0.1840892830278547,10,"ABSLAMC,ONESOURCE,EMMVEE,MMTC,DEVYANI,TATACAP,BELRISE,ANANTRAJ,NHPC,PPLPHARMA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-2.6324,-0.8502,1.1893,-0.0051,5.0102,-0.1327,0.4336,-0.1477,0.6083,-0.0891","0.15179,0.15179,0.15179,0.10802,0.09798,0.08460,0.06972,0.06143,0.06143,0.06143",4.836831985659508,2.7
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-01-05,2026-01-06,0.6416138211783144,10,"SOBHA,BALKRISIND,AEGISLOG,HINDCOPPER,GODFRYPHLP,OLAELEC,BDL,NETWEB,PIRAMALFIN,THELEELA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.5327,0.5560,-2.1505,0.5334,3.5328,1.8150,-0.2262,-1.3025,-2.6239,2.6581","0.15046,0.15046,0.11975,0.10189,0.09897,0.08072,0.07484,0.07484,0.07484,0.07324",4.8590975534533065,3.2
