entry_date,signal_date,n_positions,symbols,avg_clone_score,avg_rules_fired,exit_time,exit_reason,ret5x_pct,ret1x_pct,gross_rs,charges_rs,position_rets
2025-03-19,2025-03-18,15,"BLUEJET,ELGIEQUIP,ZFCVINDIA,PTCIL,GABRIEL,COROMANDEL,GODFRYPHLP,KIRLOSENG,TRITURBINE,SCHAEFFLER,POWERINDIA,GALLANTT,BLUEDART,FINCABLES,DEEPAKFERT",155.67750571043203,56.2,13:35,HARD_STOP,-3.3430490076517363,-0.6686098015303472,-15138.80000000028,1576.4450382584,"-2.5688,-0.1874,-1.7339,-0.6667,2.2837,-0.8878,-3.5181,-0.5958,-1.2566,0.3643,-1.5821,0.1538,1.5197,1.1556,-1.7419"
2025-03-20,2025-03-19,15,"BLS,DCMSHRIRAM,MANKIND,MRPL,CRAFTSMAN,BALRAMCHIN,GRSE,ELGIEQUIP,ZFCVINDIA,PTCIL,GABRIEL,GILLETTE,GODFRYPHLP,BLUEJET,MAZDOCK",7368.234977162435,50.8,09:55,HARD_STOP,-3.759229931377714,-0.7518459862755428,-17224.200000000652,1571.94965688792,"0.6695,-0.3254,0.9337,0.3049,-0.3273,-1.1730,-2.0409,-1.0499,0.2006,-1.5143,-3.3597,1.2903,-0.5411,-0.6277,-2.8610"
2025-03-21,2025-03-20,15,"RPOWER,BSE,NETWEB,ELECON,TEJASNET,JMFINANCIL,GICRE,RAILTEL,JWL,PCBL,NIACL,MANAPPURAM,GRSE,MAZDOCK,SCI",21795.86566831032,35.06666666666667,15:29,EOD,25.365595950125414,5.073119190025083,128452.64000000013,1624.6602493730802,"3.8398,7.0832,7.0292,3.7176,11.7334,5.9078,8.5947,4.0482,10.5925,7.9747,8.2209,3.3186,-1.0201,-2.1575,-1.6837"
2025-03-24,2025-03-21,15,"LODHA,KEC,IGIL,ZENTEC,FORCEMOT,GRSE,TARIL,BSE,KFINTECH,JSWINFRA,RKFORGE,JWL,BAYERCROP,RHIM,MANAPPURAM",1952.9314916711226,44.0,15:26,TRAIL,2.7849668292547243,0.5569933658509448,15514.94999999972,1590.1158537261,"2.3193,-4.0838,3.0978,1.6030,4.2652,0.0088,0.0201,-3.8426,2.1559,0.0000,-2.6603,3.2089,0.8060,0.8207,1.6928"
2025-03-25,2025-03-24,15,"BSE,JSWDULUX,HONAUT,ERIS,NAVA,ZFCVINDIA,ADANIENSOL,RPOWER,ASTERDM,HEG,CUB,FORCEMOT,DCMSHRIRAM,ONESOURCE,BLS",19999.14809144276,44.666666666666664,10:15,HARD_STOP,-3.4870609025938726,-0.6974121805187745,-15869.659999999683,1565.6445129696797,"-1.2488,-1.8477,0.1861,-2.0009,-3.7703,-1.0832,0.5961,-3.5251,0.2735,12.9084,-1.6013,-1.3449,-1.5816,-2.3023,-3.3057"
2025-03-26,2025-03-25,15,"TARIL,NAVA,JSWDULUX,ZFCVINDIA,GODFRYPHLP,BEML,BSE,ERIS,RPOWER,FORTIS,ASTERDM,ADANIENSOL,CUB,PTCIL,ZENTEC",23607.050451180425,37.733333333333334,09:41,HARD_STOP,-3.778108449555792,-0.7556216899111584,-17313.72999999998,1576.8122477789798,"-0.1644,0.2552,-1.2056,2.5686,0.4824,-0.2676,-1.4777,-1.6962,0.6196,-1.5154,-1.2581,0.0000,0.7346,-3.2588,-4.1813"
2025-03-27,2025-03-26,15,"TARIL,ERIS,BSE,JSWDULUX,GODFRYPHLP,BEML,ASTERDM,CUB,FORTIS,ADANIENSOL,PTCIL,GALLANTT,IGIL,BLUEDART,HEG",18204.68946721435,46.86666666666667,15:29,EOD,17.484822206079762,3.4969644412159524,89034.87999999989,1610.7689696010798,"6.9127,5.3577,0.9355,7.9699,6.0010,17.7990,3.9421,-1.0683,3.9784,8.3437,-1.8667,-4.1981,1.9505,-1.9841,-0.5000"
2025-03-28,2025-03-27,15,"PTCIL,ZFCVINDIA,HEG,NAVA,HONAUT,GALLANTT,CUB,JSWDULUX,BLUEDART,RPOWER,RHIM,MRPL,AEGISLOG,POWERINDIA,FORCEMOT",12813.953704048703,57.93333333333333,14:06,HARD_STOP,-3.6281786461162397,-0.7256357292232479,-16576.640000000596,1564.2532305806003,"0.6539,4.0488,-2.4591,1.0774,-0.5478,5.5726,-0.5895,-2.0789,-2.2313,-1.1119,0.6886,-2.2823,-6.3470,-2.3443,-2.3098"
2025-04-01,2025-03-28,15,"RPOWER,PTCIL,ERIS,HONAUT,ADANIENSOL,GODREJCP,JSWDULUX,ZFCVINDIA,RHIM,FORCEMOT,BEML,BSE,FSL,TARIL,GODFRYPHLP",11006.493276127765,50.666666666666664,10:26,TRAIL,2.1404116368159523,0.42808232736319046,12278.36999999918,1576.3118159194198,"1.0965,-0.0067,0.0857,1.5871,1.4696,0.3607,-0.4924,3.1554,3.3333,-1.5709,-1.8031,-1.7045,-0.5759,-1.3196,4.0744"
2025-04-02,2025-04-01,15,"LINDEINDIA,BDL,CREDITACC,VTL,PNBHOUSING,TATACONSUM,SBFC,JSWDULUX,IDEA,HBLENGINE,RHIM,PTCIL,GODFRYPHLP,AIIL,GALLANTT",12780.928514976607,42.06666666666667,09:20,HARD_STOP,-4.108038177583119,-0.8216076355166239,-18963.03000000026,1577.1608879153405,"-0.4016,-1.9931,1.5999,-1.8579,0.1203,2.1415,-1.4615,-1.0536,-3.0084,-0.9806,-2.6420,-1.3875,-2.4167,-1.2570,3.1152"
