BEML [GOLD] nf=25 down_streak=2 vol=0.7x sret=-1.6% rsi=27 distSMA200=-10% distHigh60=-21% atr=3.7% | close10d[1893,1851,1800,1757,1754,1796,1818,1896,1837,1807] vol5d[1.1x,1.5x,1.5x,0.9x,0.7x] | patterns: hit_15pc_20d:dist_high_252<=-32.38 & dist_high_60<=-19.39 & n_sub_3_range_7d<=3.5 & rs_sector_60d<=1.7 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_10pc_20d:atr_20_pct>2.04 & dist_high_252<=-20.17 & rsi_14<=28.7 & weekly_range_pct>5.64 | hit_15pc_20d:atr_20_pct>3.65 & dist_high_20<=-9.05 & dist_high_252<=-24.42 & dist_high_252>-45.84 | hit_10pc_20d:n_sub_2_5_range_7d<=0.5 & roc_5>-6.67 & weekly_close_vs_sma20<=3.06 & weekly_range_pct<=9.66
BDL [GOLD] nf=36 down_streak=2 vol=1.4x sret=-4.9% rsi=58 distSMA200=-2% distHigh60=-10% atr=5.0% | close10d[1203,1200,1116,1152,1134,1201,1276,1329,1280,1217] vol5d[1.9x,4.1x,3.5x,1.4x,1.4x] | patterns: hit_10pc_20d:dist_sma_200<=15.86 & weekly_close_vs_sma20>1.2 & weekly_range_pct>8.79 | hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20>1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_10pc_20d:atr_20_pct>4.48 & rs_market_60d<=49.51 & rs_sector_60d>-3.61 & weekly_range_pct>5.29 | hit_25pc_30d:atr_20_pct>4.36 & rs_market_20d<=7.24 & weekly_range_pct>7.21 | hit_15pc_20d:atr_20_pct>3.65 & dist_high_20<=-9.05 & dist_high_252<=-24.42 & dist_high_252>-45.84
BIKAJI [ENTERPRISE-Dryup] nf=10 down_streak=1 vol=0.7x sret=-1.5% rsi=28 distSMA200=-7% distHigh60=-23% atr=3.0% | close10d[724,706,685,687,703,713,701,694,699,688] vol5d[0.4x,0.5x,0.6x,0.6x,0.7x] | patterns: hit_15pc_20d:atr_20_pct>2.54 & dist_high_120<=-26.98 & weekly_close_vs_sma20<=-1.73 | hit_15pc_20d:dist_high_120<=-25.79 & n_sub_75v_20d<=13.5 & rs_market_20d<=4.47 | hit_10pc_20d:dist_high_120<=-15.83 & roc_5<=-0.71 & rs_market_20d<=-6.92 | hit_10pc_20d:dist_high_60<=-3.65 & n_sub_75v_20d<=9.5 & slope_sma_50<=-0.66 & weekly_range_pct>3.68 | hit_15pc_20d:atr_20_pct>2.69 & dist_high_60<=-15.92 & rs_market_60d<=-12.31 & weekly_close_loc<=0.73
LICI [ENTERPRISE-Dryup] nf=10 down_streak=2 vol=0.8x sret=-1.1% rsi=30 distSMA200=-16% distHigh60=-18% atr=2.6% | close10d[832,829,798,815,825,833,844,848,827,818] vol5d[1.2x,0.7x,0.6x,0.8x,0.8x] | patterns: hit_15pc_20d:atr_20_pct>2.54 & dist_high_120<=-26.98 & weekly_close_vs_sma20<=-1.73 | hit_15pc_20d:dist_high_120<=-25.79 & n_sub_75v_20d<=13.5 & rs_market_20d<=4.47 | hit_10pc_20d:dist_high_60<=-17.39 & dist_sma_20<=-2.87 & dist_sma_200<=-1.47 & rs_market_60d>-13.49 | hit_10pc_20d:dist_high_120<=-15.83 & dist_high_252<=-27.38 & roc_5<=-0.71 & rs_market_20d>-6.92 | hit_15pc_20d:atr_20_pct>2.45 & dist_high_20<=-2.03 & weekly_close_loc>0.17 & weekly_range_pct>5.02
BLUEJET [ENTERPRISE-Dryup] nf=32 down_streak=2 vol=0.9x sret=-3.9% rsi=42 distSMA200=+19% distHigh60=-10% atr=4.6% | close10d[583,572,570,581,587,592,596,598,581,559] vol5d[0.6x,1.1x,1.3x,0.4x,0.9x] | patterns: hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20<=1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_10pc_20d:atr_20_pct>4.48 & rs_market_60d<=49.51 & rs_sector_60d>-3.61 & weekly_range_pct>5.29 | hit_25pc_30d:atr_20_pct>4.36 & rs_market_20d<=7.24 & weekly_range_pct>7.21 | hit_10pc_20d:atr_20_pct>3.59 & dist_sma_200<=48.46 & n_sub_3_range_7d<=1.5 & weekly_close_loc<=0.7 | hit_15pc_20d:atr_20_pct>2.14 & rs_sector_60d>10.06 & weekly_close_loc>0.09 & weekly_range_pct>8.01
ANANDRATHI [ENTERPRISE-Dryup] nf=18 down_streak=3 vol=0.4x sret=-0.2% rsi=44 distSMA200=-3% distHigh60=-18% atr=3.9% | close10d[1972,2077,2005,1985,1996,1984,1986,1977,1916,1912] vol5d[0.9x,0.3x,0.5x,0.7x,0.4x] | patterns: hit_10pc_20d:dist_high_10<=-8.11 & n_sub_75v_7d>2.5 & weekly_close_loc>0.22 & weekly_range_pct>5.84 | hit_25pc_30d:atr_20_pct>3.62 & weekly_close_loc>0.22 & weekly_range_pct>5.03 | hit_10pc_20d:atr_20_pct>3.61 & rs_market_60d<=27.16 & rs_market_60d>-14.48 & slope_sma_20>-3.56 | hit_10pc_20d:dist_high_60<=-17.39 & dist_sma_20<=-2.87 & dist_sma_200<=-1.47 & rs_market_60d>-13.49 | hit_10pc_20d:atr_20_pct>3.12 & dist_sma_20<=-0.51 & roc_5<=6.87 & slope_sma_50<=0.42
BLS [GOLD-baseline] nf=37 down_streak=3 vol=0.9x sret=-1.6% rsi=41 distSMA200=+18% distHigh60=-13% atr=6.0% | close10d[467,451,430,430,433,452,502,470,464,456] vol5d[1.0x,8.7x,4.5x,3.7x,0.9x] | patterns: hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20>1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_25pc_30d:atr_20_pct>5.17 & rs_market_60d>22.9 & rsi_14<=55.01 | hit_10pc_20d:atr_20_pct>4.48 & rs_market_60d<=49.51 & rs_sector_60d>-3.61 & weekly_range_pct>5.29 | hit_25pc_30d:atr_20_pct>4.36 & rs_market_20d<=7.24 & weekly_range_pct>7.21 | hit_10pc_20d:atr_20_pct>3.59 & dist_sma_200<=48.46 & n_sub_3_range_7d<=1.5 & weekly_close_loc<=0.7
APTUS [ENTERPRISE-Dryup] nf=16 down_streak=2 vol=0.5x sret=-3.7% rsi=36 distSMA200=-14% distHigh60=-23% atr=3.2% | close10d[288,282,271,275,277,292,291,292,289,278] vol5d[0.5x,0.7x,0.2x,0.2x,0.5x] | patterns: hit_15pc_20d:atr_20_pct>2.54 & dist_high_120<=-26.98 & weekly_close_vs_sma20<=-1.73 | hit_10pc_20d:dist_sma_200<=-7.87 & roc_60<=-15.54 & rs_market_60d<=-12.87 | hit_15pc_20d:atr_20_pct>3.04 & roc_60<=-12.59 & rs_market_60d<=29.67 & weekly_close_loc<=0.69 | hit_10pc_20d:dist_high_60<=-17.39 & dist_sma_20<=-2.87 & dist_sma_200<=-1.47 & rs_market_60d>-13.49 | hit_10pc_20d:dist_high_120<=-25.59 & roc_5>-0.71 & vol_5d_vs_20d>0.68
BLUESTARCO [ENTERPRISE-Dryup] nf=35 down_streak=0 vol=0.4x sret=+0.7% rsi=21 distSMA200=+6% distHigh60=-22% atr=5.6% | close10d[2013,1977,1853,1870,1918,1934,1923,1931,1866,1879] vol5d[0.8x,0.3x,0.3x,0.4x,0.4x] | patterns: hit_10pc_20d:atr_20_pct>4.28 & weekly_close_loc<=0.67 & weekly_close_loc>0.35 | hit_10pc_20d:atr_20_pct>4.48 & rs_market_60d<=49.51 & rs_sector_60d>-3.61 & weekly_range_pct>5.29 | hit_10pc_20d:atr_20_pct>2.04 & dist_high_252<=-20.17 & rsi_14<=28.7 & weekly_range_pct>5.64 | hit_25pc_30d:dist_high_60<=-21.6 & weekly_close_vs_sma20>-7.08 | hit_25pc_30d:atr_20_pct>4.54 & dist_sma_200<=77.18 & roc_60<=37.87 & weekly_range_pct<=19.91
BSE [GOLD-baseline] nf=42 down_streak=3 vol=1.0x sret=-0.5% rsi=57 distSMA200=+60% distHigh60=-6% atr=3.9% | close10d[1735,1707,1719,1816,1928,1998,2000,1994,1930,1920] vol5d[1.8x,0.8x,0.9x,0.9x,1.0x] | patterns: hit_15pc_20d:dist_sma_200>53.44 & n_sub_3_range_7d<=3.5 & rs_sector_20d<=18.08 & rs_sector_60d>1.7 | hit_10pc_20d:atr_20_pct>3.61 & dist_high_60<=-4.81 & weekly_close_loc>0.25 & weekly_close_vs_sma20>-0.6 | hit_10pc_20d:atr_20_pct>3.88 & weekly_close_vs_sma20<=33.91 & weekly_close_vs_sma20>20.64 | hit_15pc_20d:atr_20_pct>2.54 & weekly_close_loc>0.26 & weekly_close_vs_sma20>-1.73 & weekly_range_pct>8.03 | hit_15pc_20d:atr_20_pct>2.46 & roc_20<=30.2 & weekly_close_loc>0.27 & weekly_range_pct>7.6
GAIL [ENTERPRISE-Dryup] nf=14 down_streak=2 vol=0.8x sret=-1.9% rsi=34 distSMA200=-16% distHigh60=-18% atr=3.1% | close10d[170,167,160,163,165,168,168,169,167,164] vol5d[0.5x,0.4x,0.4x,0.5x,0.8x] | patterns: hit_15pc_20d:atr_20_pct>2.54 & dist_high_120<=-26.98 & weekly_close_vs_sma20<=-1.73 | hit_10pc_20d:dist_high_10>-8.11 & n_sub_75v_7d>2.5 & weekly_close_loc>0.22 & weekly_range_pct>5.84 | hit_15pc_20d:dist_high_120<=-25.79 & n_sub_75v_20d<=13.5 & rs_market_20d<=4.47 | hit_15pc_20d:atr_20_pct>3.04 & roc_60<=-12.59 & rs_market_60d<=29.67 & weekly_close_loc<=0.69 | hit_10pc_20d:dist_high_60<=-17.39 & dist_sma_20<=-2.87 & dist_sma_200<=-1.47 & rs_market_60d>-13.49
CAMS [GOLD-baseline] nf=59 down_streak=2 vol=1.7x sret=-4.1% rsi=16 distSMA200=-2% distHigh60=-24% atr=4.7% | close10d[932,905,856,844,861,889,884,886,850,815] vol5d[1.6x,0.8x,0.5x,1.2x,1.7x] | patterns: hit_10pc_20d:n_sub_3_range_7d<=1.5 & roc_5<=10.44 & weekly_close_loc>0.16 & weekly_range_pct>12.8 | hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20>1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_15pc_20d:atr_20_pct>2.4 & dist_high_10<=-10.53 & dist_high_252<=-22.78 & dist_sma_200<=26.42 | hit_15pc_20d:atr_20_pct>3.27 & roc_20<=-13.62 & vol_5d_vs_20d>0.64 & weekly_close_vs_sma20<=3.41 | hit_25pc_30d:atr_20_pct>4.48 & atr_5_vs_20>0.56 & dist_sma_200<=63.95 & rs_sector_60d<=0.72
BLUEDART [ENTERPRISE-Dryup] nf=48 down_streak=0 vol=0.5x sret=+1.1% rsi=40 distSMA200=-13% distHigh60=-20% atr=4.1% | close10d[6590,6351,6253,6225,6158,6403,6440,6623,6537,6609] vol5d[0.5x,0.5x,0.5x,0.2x,0.5x] | patterns: hit_10pc_20d:atr_20_pct>2.98 & dist_high_120<=-26.16 & rs_market_60d>-22.12 & weekly_close_loc>0.44 | hit_10pc_20d:n_sub_3_range_7d<=3.5 & n_sub_75v_20d>13.5 & slope_sma_50<=1.67 & weekly_close_loc>0.59 | hit_10pc_20d:atr_20_pct>3.08 & n_sub_75v_20d>12.5 & weekly_close_loc>0.41 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_25pc_30d:atr_20_pct>3.88 & roc_60<=-13.07 & rs_market_60d>-19.08 & weekly_close_loc>0.51
CARBORUNIV [ENTERPRISE-Dryup] nf=13 down_streak=2 vol=0.6x sret=-0.7% rsi=30 distSMA200=-20% distHigh60=-22% atr=3.0% | close10d[1263,1252,1225,1238,1231,1250,1222,1228,1204,1195] vol5d[3.2x,0.7x,0.5x,0.4x,0.6x] | patterns: hit_15pc_20d:dist_sma_200<=-16.39 & roc_60<=-12.56 | hit_15pc_20d:atr_20_pct>2.54 & dist_high_120<=-26.98 & weekly_close_vs_sma20<=-1.73 | hit_25pc_30d:dist_high_252<=-24.86 & n_sub_2_5_range_7d<=2.5 & rs_market_60d<=-5.43 & weekly_close_vs_sma20<=13.27 | hit_10pc_20d:dist_high_60<=-17.39 & dist_sma_20<=-2.87 & dist_sma_200<=-1.47 & rs_market_60d>-13.49 | hit_10pc_20d:dist_high_120<=-15.83 & dist_high_252<=-27.38 & roc_5<=-0.71 & rs_market_20d>-6.92
CARTRADE [GOLD-baseline] nf=50 down_streak=2 vol=1.6x sret=-6.4% rsi=32 distSMA200=+31% distHigh60=-22% atr=7.1% | close10d[1620,1549,1418,1412,1441,1466,1472,1493,1426,1335] vol5d[0.5x,0.8x,0.4x,0.7x,1.6x] | patterns: hit_10pc_20d:n_sub_3_range_7d<=1.5 & roc_5<=10.44 & weekly_close_loc>0.16 & weekly_range_pct>12.8 | hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20<=1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_25pc_30d:atr_20_pct>5.17 & rs_market_60d>22.9 & rsi_14<=55.01 | hit_10pc_20d:atr_20_pct>4.48 & rs_market_60d<=49.51 & rs_sector_60d>-3.61 & weekly_range_pct>5.29 | hit_10pc_20d:dist_high_20<=-16.19 & rsi_14>30.44 & weekly_close_loc<=0.49 & weekly_range_pct>7.86
AMBER [ENTERPRISE-Dryup] nf=43 down_streak=2 vol=0.6x sret=-3.6% rsi=32 distSMA200=+26% distHigh60=-23% atr=7.1% | close10d[7704,7831,7078,6898,7034,6816,6758,7050,6515,6283] vol5d[0.3x,0.3x,0.5x,0.6x,0.6x] | patterns: hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20<=1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_10pc_20d:atr_20_pct>4.48 & rs_market_60d<=49.51 & rs_sector_60d>-3.61 & weekly_range_pct>5.29 | hit_10pc_20d:dist_high_20<=-16.19 & rsi_14>30.44 & weekly_close_loc<=0.49 & weekly_range_pct>7.86 | hit_15pc_20d:atr_20_pct>2.4 & dist_high_10<=-10.53 & dist_high_252<=-22.78 & dist_sma_200<=26.42 | hit_25pc_30d:dist_high_60<=-21.6 & weekly_close_vs_sma20>-7.08
CASTROLIND [ENTERPRISE-Dryup] nf=39 down_streak=2 vol=0.8x sret=-2.3% rsi=25 distSMA200=-19% distHigh60=-21% atr=3.6% | close10d[193,185,175,178,178,179,180,181,178,173] vol5d[0.7x,0.8x,0.7x,0.8x,0.8x] | patterns: hit_15pc_20d:atr_20_pct>3.6 & dist_high_252<=-35.35 & rs_market_20d<=1.36 & weekly_close_vs_sma20<=9.42 | hit_15pc_20d:atr_20_pct>2.29 & dist_high_252<=-37.13 & rs_sector_60d<=-4.87 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_15pc_20d:atr_20_pct>2.4 & dist_high_10<=-10.53 & dist_high_252<=-22.78 & dist_sma_200<=26.42 | hit_10pc_20d:atr_20_pct>2.38 & dist_high_10<=-10.6 & roc_60<=-5.38 & weekly_close_loc<=0.74
CCL [GOLD-baseline] nf=23 down_streak=1 vol=1.9x sret=-0.1% rsi=15 distSMA200=-3% distHigh60=-24% atr=3.5% | close10d[674,658,652,640,634,640,637,633,640,639] vol5d[0.7x,1.3x,0.6x,1.5x,1.9x] | patterns: hit_10pc_20d:atr_20_pct>3.08 & n_sub_75v_20d<=12.5 & roc_60<=9.15 & weekly_close_loc>0.41 | hit_15pc_20d:atr_20_pct>3.27 & roc_20<=-13.62 & vol_5d_vs_20d>0.64 & weekly_close_vs_sma20<=3.41 | hit_15pc_20d:atr_20_pct>3.2 & dist_sma_200<=19.12 & weekly_close_loc>0.42 | hit_10pc_20d:atr_20_pct>3.02 & dist_high_120<=-18.07 & weekly_close_loc>0.43 & weekly_range_pct<=8.64 | hit_10pc_20d:dist_high_60<=-17.39 & dist_sma_20<=-2.87 & dist_sma_200<=-1.47 & rs_market_60d>-13.49
CEATLTD [ENTERPRISE-Dryup] nf=10 down_streak=5 vol=0.6x sret=-3.6% rsi=17 distSMA200=+3% distHigh60=-20% atr=3.5% | close10d[3115,3084,3083,3044,3056,3044,3025,3015,2960,2853] vol5d[5.3x,0.5x,0.4x,0.5x,0.6x] | patterns: hit_10pc_20d:atr_20_pct>2.04 & dist_high_252<=-20.17 & rsi_14<=28.7 & weekly_range_pct>5.64 | hit_25pc_30d:dist_sma_20<=-7.23 & dist_sma_200<=3.49 & weekly_close_vs_sma20<=3.06 | hit_10pc_20d:atr_20_pct>3.12 & roc_5<=6.87 & rs_market_60d>2.39 & slope_sma_50>0.42 | hit_15pc_20d:atr_20_pct>2.29 & n_sub_75v_20d>9.5 & range_pct>3.3 & rs_sector_60d>-4.87 | hit_25pc_30d:atr_20_pct>3.01 & atr_5_vs_20>0.87 & dist_high_252<=-15.24 & rsi_14<=33.67
BALRAMCHIN [GOLD] nf=35 down_streak=1 vol=0.7x sret=-3.7% rsi=37 distSMA200=-3% distHigh60=-27% atr=4.1% | close10d[496,490,465,497,492,490,496,502,508,489] vol5d[2.2x,0.7x,2.5x,1.6x,0.7x] | patterns: hit_10pc_20d:atr_20_pct>3.63 & dist_high_120<=-27.42 & dist_sma_50<=-1.72 & vol_5d_vs_20d>0.82 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_15pc_20d:atr_20_pct>2.54 & dist_high_120<=-26.98 & weekly_close_vs_sma20<=-1.73 | hit_15pc_20d:atr_20_pct>3.65 & dist_high_20<=-9.05 & dist_high_252<=-24.42 & dist_high_252>-45.84 | hit_15pc_20d:dist_high_10<=-5.2 & rs_market_60d<=-13.99 & weekly_range_pct>5.35
CGCL [GOLD] nf=10 down_streak=0 vol=1.2x sret=+0.6% rsi=39 distSMA200=-14% distHigh60=-17% atr=3.5% | close10d[187,183,175,181,175,180,180,181,178,180] vol5d[2.0x,1.0x,2.1x,1.7x,1.2x] | patterns: hit_10pc_20d:atr_20_pct>3.13 & rs_sector_60d>-21.46 & weekly_close_loc<=0.7 & weekly_close_loc>0.35 | hit_10pc_20d:atr_20_pct>3.12 & dist_sma_20<=-0.51 & roc_5<=6.87 & slope_sma_50<=0.42 | hit_10pc_20d:dist_high_60<=-3.65 & n_sub_75v_20d<=9.5 & slope_sma_50<=-0.66 & weekly_range_pct>3.68 | hit_10pc_20d:atr_20_pct<=4.28 & atr_20_pct>3.43 & weekly_close_loc<=0.67 & weekly_close_loc>0.38 | hit_25pc_30d:atr_20_pct>3.28 & n_sub_75v_20d<=11.5 & rs_market_60d<=39.75 & weekly_close_loc>0.32
BRIGADE [ENTERPRISE-Dryup] nf=39 down_streak=2 vol=1.2x sret=-3.8% rsi=24 distSMA200=-12% distHigh60=-20% atr=4.0% | close10d[1185,1148,1063,1081,1104,1138,1133,1137,1112,1070] vol5d[1.0x,0.3x,0.5x,0.7x,1.2x] | patterns: hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20>1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_15pc_20d:atr_20_pct>2.4 & dist_high_10<=-10.53 & dist_high_252<=-22.78 & dist_sma_200<=26.42 | hit_15pc_20d:atr_20_pct>3.27 & roc_20<=-13.62 & vol_5d_vs_20d>0.64 & weekly_close_vs_sma20<=3.41 | hit_10pc_20d:atr_20_pct>2.38 & dist_high_10<=-10.6 & roc_60<=-5.38 & weekly_close_loc<=0.74
CGPOWER [GOLD-baseline] nf=59 down_streak=2 vol=2.7x sret=-3.2% rsi=32 distSMA200=-8% distHigh60=-21% atr=4.6% | close10d[678,650,615,640,610,627,649,684,658,637] vol5d[1.5x,1.3x,1.5x,0.9x,2.7x] | patterns: hit_10pc_20d:atr_20_pct>4.48 & roc_60<=-7.88 & rs_sector_60d<=-3.61 & weekly_range_pct>5.29 | hit_10pc_20d:n_sub_75v_7d<=2.5 & weekly_close_loc>0.22 & weekly_range_pct>9.96 | hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20>1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_15pc_20d:atr_20_pct>2.46 & roc_20<=30.2 & weekly_close_loc>0.27 & weekly_range_pct>7.6 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81
ASAHIINDIA [ENTERPRISE-Dryup] nf=22 down_streak=0 vol=0.3x sret=+0.3% rsi=18 distSMA200=-4% distHigh60=-20% atr=3.7% | close10d[692,673,647,643,656,660,650,655,640,642] vol5d[0.5x,0.4x,0.3x,0.3x,0.3x] | patterns: hit_10pc_20d:atr_20_pct>2.22 & dist_high_20<=-15.18 & weekly_close_loc<=0.63 & weekly_close_vs_sma20<=9.42 | hit_25pc_30d:atr_20_pct>2.31 & dist_high_20<=-16.84 & dist_sma_200<=20.53 & weekly_close_vs_sma20<=8.49 | hit_10pc_20d:dist_high_60<=-17.39 & dist_sma_20<=-2.87 & dist_sma_200<=-1.47 & rs_market_60d>-13.49 | hit_10pc_20d:atr_20_pct>3.13 & rs_sector_60d>-21.46 & weekly_close_loc<=0.7 & weekly_close_loc>0.35 | hit_25pc_30d:atr_20_pct>3.73 & slope_sma_20<=-2.19
CHOLAHLDNG [GOLD] nf=39 down_streak=1 vol=1.3x sret=-1.0% rsi=36 distSMA200=-5% distHigh60=-22% atr=4.2% | close10d[1580,1495,1467,1471,1467,1446,1435,1437,1437,1423] vol5d[1.5x,0.8x,0.6x,1.2x,1.3x] | patterns: hit_10pc_20d:atr_20_pct>3.63 & dist_high_120<=-27.42 & dist_sma_50<=-1.72 & vol_5d_vs_20d>0.82 | hit_15pc_20d:dist_high_252<=-32.38 & dist_high_60<=-19.39 & n_sub_3_range_7d<=3.5 & rs_sector_60d<=1.7 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_15pc_20d:atr_20_pct>2.4 & dist_high_10<=-10.53 & dist_high_252<=-22.78 & dist_sma_200<=26.42 | hit_10pc_20d:atr_20_pct>2.38 & dist_high_10<=-10.6 & roc_60<=-5.38 & weekly_close_loc<=0.74
CHALET [GOLD-baseline] nf=54 down_streak=11 vol=1.5x sret=-0.6% rsi=1 distSMA200=-9% distHigh60=-26% atr=4.6% | close10d[919,893,862,848,842,821,816,810,785,780] vol5d[0.7x,0.4x,0.8x,0.7x,1.5x] | patterns: hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_15pc_20d:atr_20_pct>2.4 & dist_high_10<=-10.53 & dist_high_252<=-22.78 & dist_sma_200<=26.42 | hit_15pc_20d:atr_20_pct>3.27 & roc_20<=-13.62 & vol_5d_vs_20d>0.64 & weekly_close_vs_sma20<=3.41 | hit_25pc_30d:atr_20_pct>4.48 & atr_5_vs_20>0.56 & dist_sma_200<=63.95 & rs_sector_60d<=0.72 | hit_10pc_20d:atr_20_pct>2.38 & dist_high_10<=-10.6 & roc_60<=-5.38 & weekly_close_loc<=0.74
COHANCE [ENTERPRISE-Dryup] nf=36 down_streak=3 vol=0.9x sret=-2.9% rsi=24 distSMA200=+3% distHigh60=-25% atr=4.5% | close10d[1104,1062,1050,1055,1056,1070,1079,1073,1054,1024] vol5d[0.5x,0.6x,1.0x,0.7x,0.9x] | patterns: hit_10pc_20d:atr_20_pct>4.48 & roc_60<=-7.88 & rs_sector_60d<=-3.61 & weekly_range_pct>5.29 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_25pc_30d:atr_20_pct>4.48 & atr_5_vs_20>0.56 & dist_sma_200<=63.95 & rs_sector_60d<=0.72 | hit_10pc_20d:atr_20_pct>2.04 & dist_high_252<=-20.17 & rsi_14<=28.7 & weekly_range_pct>5.64 | hit_25pc_30d:atr_20_pct>4.36 & rs_market_20d<=7.24 & weekly_range_pct>7.21
CONCORDBIO [ENTERPRISE-Dryup] nf=28 down_streak=6 vol=0.3x sret=-1.8% rsi=50 distSMA200=+18% distHigh60=-12% atr=4.8% | close10d[2320,2256,2267,2327,2253,2241,2178,2169,2160,2121] vol5d[0.4x,0.3x,0.6x,1.7x,0.3x] | patterns: hit_10pc_20d:atr_20_pct>4.48 & rs_market_60d<=49.51 & rs_sector_60d>-3.61 & weekly_range_pct>5.29 | hit_25pc_30d:atr_20_pct>4.36 & rs_market_20d<=7.24 & weekly_range_pct>7.21 | hit_10pc_20d:atr_20_pct>3.59 & dist_sma_200<=48.46 & n_sub_3_range_7d<=1.5 & weekly_close_loc<=0.7 | hit_25pc_30d:atr_20_pct>4.54 & dist_sma_200<=77.18 & roc_60<=37.87 & weekly_range_pct<=19.91 | hit_25pc_30d:atr_20_pct>4.1 & roc_60>-3.72
CLEAN [ENTERPRISE-Dryup] nf=10 down_streak=1 vol=0.4x sret=-0.8% rsi=34 distSMA200=-1% distHigh60=-10% atr=3.7% | close10d[1443,1409,1376,1369,1372,1396,1426,1431,1434,1423] vol5d[0.4x,0.4x,0.2x,0.5x,0.4x] | patterns: hit_10pc_20d:atr_20_pct>3.61 & rs_market_60d<=27.16 & rs_market_60d>-14.48 & slope_sma_20>-3.56 | hit_10pc_20d:atr_20_pct>3.63 & dist_sma_50>-1.72 & rs_market_20d<=3.19 & rs_sector_60d>-16.21 | hit_10pc_20d:atr_20_pct>3.58 & rs_sector_60d<=-2.09 & weekly_close_loc<=0.71 | hit_15pc_20d:atr_20_pct>3.48 & weekly_close_loc>0.22 & weekly_close_vs_sma20<=11.17 & weekly_range_pct<=13.69 | hit_10pc_20d:atr_20_pct>3.58 & dist_sma_20>-1.93 & weekly_close_vs_sma20<=8.43
CRAFTSMAN [ENTERPRISE-Dryup] nf=36 down_streak=4 vol=0.7x sret=-1.4% rsi=7 distSMA200=-12% distHigh60=-23% atr=3.5% | close10d[5197,5200,4975,4975,4817,4851,4733,4696,4633,4566] vol5d[0.9x,0.5x,1.0x,0.4x,0.7x] | patterns: hit_10pc_20d:dist_high_10<=-8.11 & n_sub_75v_7d>2.5 & weekly_close_loc>0.22 & weekly_range_pct>5.84 | hit_15pc_20d:dist_high_252<=-32.38 & dist_high_60<=-19.39 & n_sub_3_range_7d<=3.5 & rs_sector_60d<=1.7 | hit_15pc_20d:atr_20_pct>2.4 & dist_high_10<=-10.53 & dist_high_252<=-22.78 & dist_sma_200<=26.42 | hit_10pc_20d:atr_20_pct>2.38 & dist_high_10<=-10.6 & roc_60<=-5.38 & weekly_close_loc<=0.74 | hit_10pc_20d:atr_20_pct>2.04 & dist_high_252<=-20.17 & rsi_14<=28.7 & weekly_range_pct>5.64
