IDFCFIRSTB [GOLD-baseline] nf=24 down_streak=1 vol=1.2x sret=-4.2% rsi=63 distSMA200=-15% distHigh60=-11% atr=3.0% | close10d[56,58,57,57,57,55,57,57,60,58] vol5d[1.5x,2.2x,1.7x,3.9x,1.2x] | patterns: hit_10pc_20d:dist_high_10<=-3.88 & roc_60<=12.78 & weekly_close_loc>0.41 & weekly_range_pct>7.9 | hit_10pc_20d:atr_20_pct>2.33 & rs_market_60d<=28.94 & weekly_close_loc>0.31 & weekly_range_pct>10.12 | hit_10pc_20d:n_sub_75v_7d<=2.5 & weekly_close_loc>0.22 & weekly_range_pct>9.96 | hit_10pc_20d:weekly_close_loc<=0.74 & weekly_close_loc>0.44 & weekly_range_pct>9.45 | hit_15pc_20d:atr_20_pct>2.46 & roc_20<=30.2 & weekly_close_loc>0.27 & weekly_range_pct>7.6
BAJAJHLDNG [GOLD] nf=25 down_streak=0 vol=0.7x sret=+0.1% rsi=54 distSMA200=+8% distHigh60=-11% atr=3.8% | close10d[12274,12436,12522,12599,12463,12473,11911,11515,11500,11507] vol5d[0.6x,0.7x,2.4x,0.7x,0.7x] | patterns: hit_10pc_20d:n_sub_2_5_range_7d<=0.5 & roc_5<=-6.67 & weekly_close_vs_sma20<=3.06 | hit_10pc_20d:dist_high_10<=-8.11 & n_sub_75v_7d>2.5 & weekly_close_loc>0.22 & weekly_range_pct>5.84 | hit_10pc_20d:dist_sma_200<=15.86 & weekly_close_vs_sma20>1.2 & weekly_range_pct>8.79 | hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20>1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_15pc_20d:atr_20_pct>2.14 & rs_sector_60d<=10.06 & weekly_close_loc>0.09 & weekly_range_pct>8.01
AEGISLOG [GOLD] nf=46 down_streak=1 vol=0.6x sret=-3.9% rsi=55 distSMA200=-1% distHigh60=-21% atr=5.8% | close10d[796,789,783,787,903,805,782,803,809,778] vol5d[2.6x,1.3x,5.7x,0.8x,0.6x] | patterns: hit_10pc_20d:atr_20_pct>4.48 & roc_60<=-7.88 & rs_sector_60d<=-3.61 & weekly_range_pct>5.29 | hit_10pc_20d:n_sub_2_5_range_7d<=0.5 & roc_5<=-6.67 & weekly_close_vs_sma20<=3.06 | hit_10pc_20d:dist_high_20<=-16.19 & rsi_14>30.44 & weekly_close_loc<=0.49 & weekly_range_pct>7.86 | hit_15pc_20d:atr_20_pct>2.4 & dist_high_10<=-10.53 & dist_high_252<=-22.78 & dist_sma_200<=26.42 | hit_25pc_30d:atr_20_pct>4.48 & atr_5_vs_20>0.56 & dist_sma_200<=63.95 & rs_sector_60d<=0.72
BANKINDIA [GOLD-baseline] nf=22 down_streak=1 vol=1.5x sret=-3.0% rsi=77 distSMA200=+2% distHigh60=-6% atr=3.3% | close10d[102,104,102,102,104,103,106,108,111,108] vol5d[1.1x,1.4x,0.9x,2.8x,1.5x] | patterns: hit_10pc_20d:dist_high_10<=-3.88 & roc_60<=12.78 & weekly_close_loc>0.41 & weekly_range_pct>7.9 | hit_10pc_20d:atr_20_pct>2.33 & rs_market_60d<=28.94 & weekly_close_loc>0.31 & weekly_range_pct>10.12 | hit_15pc_20d:atr_20_pct>2.82 & slope_sma_50<=3.07 & weekly_close_loc>0.44 & weekly_range_pct>10.38 | hit_10pc_20d:n_sub_75v_7d<=2.5 & weekly_close_loc>0.22 & weekly_range_pct>9.96 | hit_10pc_20d:dist_sma_200<=15.86 & weekly_close_vs_sma20>1.2 & weekly_range_pct>8.79
BAYERCROP [ENTERPRISE-Dryup] nf=19 down_streak=1 vol=0.4x sret=-2.4% rsi=53 distSMA200=-18% distHigh60=-17% atr=3.5% | close10d[4874,4936,4870,4855,4708,4910,4812,4818,4932,4816] vol5d[8.7x,0.6x,0.8x,0.6x,0.4x] | patterns: hit_10pc_20d:atr_20_pct>3.08 & n_sub_75v_20d>12.5 & weekly_close_loc>0.41 | hit_15pc_20d:atr_20_pct>2.54 & dist_high_120<=-26.98 & weekly_close_vs_sma20<=-1.73 | hit_25pc_30d:dist_high_252<=-24.86 & n_sub_2_5_range_7d<=2.5 & rs_market_60d<=-5.43 & weekly_close_vs_sma20<=13.27 | hit_10pc_20d:atr_20_pct>3.13 & rs_sector_60d>-21.46 & weekly_close_loc<=0.7 & weekly_close_loc>0.35 | hit_10pc_20d:dist_high_120<=-25.59 & roc_5>-0.71 & vol_5d_vs_20d>0.68
BEML [ENTERPRISE-Dryup] nf=74 down_streak=1 vol=0.6x sret=-6.3% rsi=65 distSMA200=-22% distHigh60=-26% atr=5.4% | close10d[1397,1449,1391,1380,1570,1610,1585,1562,1577,1477] vol5d[4.0x,0.6x,0.5x,0.5x,0.6x] | patterns: hit_10pc_20d:atr_20_pct>4.48 & roc_60<=-7.88 & rs_sector_60d<=-3.61 & weekly_range_pct>5.29 | hit_10pc_20d:dist_high_252<=-43.48 & dist_sma_200<=24.12 & rs_sector_60d>-40.44 | hit_15pc_20d:dist_high_252<=-32.38 & dist_high_60<=-19.39 & n_sub_3_range_7d<=3.5 & rs_sector_60d<=1.7 | hit_10pc_20d:atr_20_pct>2.44 & dist_sma_200<=-21.3 & weekly_close_vs_sma20<=0.12 | hit_15pc_20d:atr_20_pct>2.29 & dist_high_252<=-37.13 & rs_sector_60d<=-4.87
BDL [GOLD-baseline] nf=97 down_streak=1 vol=1.0x sret=-0.4% rsi=73 distSMA200=+8% distHigh60=-3% atr=4.9% | close10d[1293,1360,1316,1327,1282,1281,1245,1294,1344,1338] vol5d[0.7x,0.7x,1.0x,2.2x,1.0x] | patterns: hit_10pc_20d:atr_20_pct>3.43 & roc_5<=5.1 & weekly_close_loc>0.67 & weekly_range_pct>11.61 | hit_10pc_20d:atr_20_pct>3.12 & roc_5<=5.48 & weekly_close_loc>0.53 & weekly_range_pct>10.47 | hit_15pc_20d:atr_20_pct>3.43 & roc_5<=7.12 & weekly_close_loc>0.61 & weekly_range_pct>11.72 | hit_15pc_20d:atr_20_pct>3.51 & roc_5<=7.26 & weekly_close_loc>0.61 & weekly_range_pct>10.93 | hit_10pc_20d:roc_60<=31.97 & weekly_close_loc>0.59 & weekly_close_vs_sma20>8.87 & weekly_range_pct>9.47
BIKAJI [GOLD] nf=27 down_streak=1 vol=1.0x sret=-0.7% rsi=51 distSMA200=-12% distHigh60=-12% atr=3.8% | close10d[697,687,667,659,657,661,692,669,682,677] vol5d[0.9x,2.4x,1.1x,0.6x,1.0x] | patterns: hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_15pc_20d:atr_20_pct>2.54 & dist_high_120<=-26.98 & weekly_close_vs_sma20<=-1.73 | hit_10pc_20d:atr_20_pct>3.59 & dist_sma_200<=48.46 & n_sub_3_range_7d<=1.5 & weekly_close_loc<=0.7 | hit_25pc_30d:atr_20_pct>3.52 & dist_high_120<=-26.56 & dist_sma_200<=15.01 | hit_25pc_30d:atr_20_pct>3.62 & weekly_close_loc>0.22 & weekly_range_pct>5.03
BLUEJET [GOLD-baseline] nf=46 down_streak=4 vol=1.3x sret=-5.0% rsi=35 distSMA200=+27% distHigh60=-25% atr=6.2% | close10d[907,904,880,854,884,885,841,799,764,726] vol5d[0.5x,0.5x,0.1x,2.7x,1.3x] | patterns: hit_10pc_20d:dist_high_60<=-24.04 & dist_sma_200>6.42 & slope_sma_20>-1.26 & vol_5d_vs_20d>0.75 | hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20>1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_25pc_30d:atr_20_pct>5.17 & rs_market_60d>22.9 & rsi_14<=55.01 | hit_10pc_20d:atr_20_pct>4.48 & rs_market_60d<=49.51 & rs_sector_60d>-3.61 & weekly_range_pct>5.29 | hit_10pc_20d:dist_high_20<=-16.19 & rsi_14>30.44 & weekly_close_loc<=0.49 & weekly_range_pct>7.86
ANANDRATHI [ENTERPRISE-Dryup] nf=22 down_streak=2 vol=0.4x sret=-2.3% rsi=61 distSMA200=-8% distHigh60=-16% atr=4.3% | close10d[1775,1814,1847,1838,1872,1912,1833,1883,1834,1793] vol5d[0.4x,0.2x,0.3x,0.2x,0.4x] | patterns: hit_10pc_20d:atr_20_pct>3.59 & dist_sma_200<=48.46 & n_sub_3_range_7d<=1.5 & weekly_close_loc<=0.7 | hit_10pc_20d:n_sub_2_5_range_7d<=0.5 & roc_5>-6.67 & weekly_close_vs_sma20<=3.06 & weekly_range_pct<=9.66 | hit_10pc_20d:atr_20_pct>3.61 & rs_market_60d<=27.16 & rs_market_60d>-14.48 & slope_sma_20>-3.56 | hit_10pc_20d:atr_20_pct>4.31 & vol_5d_vs_20d<=0.44 & weekly_close_loc<=0.59 | hit_25pc_30d:atr_20_pct>4.02 & dist_sma_20<=2.97
BLS [GOLD-baseline] nf=37 down_streak=1 vol=1.2x sret=-4.7% rsi=68 distSMA200=-4% distHigh60=-26% atr=4.6% | close10d[397,422,404,397,399,399,392,400,404,385] vol5d[0.5x,0.5x,1.9x,0.5x,1.2x] | patterns: hit_10pc_20d:atr_20_pct>4.48 & roc_60<=-7.88 & rs_sector_60d<=-3.61 & weekly_range_pct>5.29 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_25pc_30d:atr_20_pct>4.48 & atr_5_vs_20>0.56 & dist_sma_200<=63.95 & rs_sector_60d<=0.72 | hit_15pc_20d:atr_20_pct>3.65 & dist_high_20<=-9.05 & dist_high_252<=-24.42 & dist_high_252>-45.84 | hit_25pc_30d:atr_20_pct>4.36 & rs_market_20d>7.24 & rs_sector_20d<=26.48
BLUESTARCO [ENTERPRISE-Dryup] nf=30 down_streak=2 vol=0.5x sret=-3.7% rsi=49 distSMA200=+6% distHigh60=-11% atr=4.6% | close10d[2153,2211,2198,2198,2192,2136,2085,2112,2093,2016] vol5d[0.8x,0.4x,0.3x,0.3x,0.5x] | patterns: hit_10pc_20d:atr_20_pct>4.48 & rs_market_60d<=49.51 & rs_sector_60d>-3.61 & weekly_range_pct>5.29 | hit_25pc_30d:atr_20_pct>4.36 & rs_market_20d<=7.24 & weekly_range_pct>7.21 | hit_25pc_30d:dist_high_10<=-10.8 & n_sub_3_range_7d<=2.5 & weekly_close_loc<=0.74 | hit_25pc_30d:atr_20_pct>4.54 & dist_sma_200<=77.18 & roc_60<=37.87 & weekly_range_pct<=19.91 | hit_10pc_20d:atr_20_pct>3.61 & rs_market_60d<=27.16 & rs_market_60d>-14.48 & slope_sma_20>-3.56
BSE [ENTERPRISE-Dryup] nf=28 down_streak=2 vol=0.7x sret=-1.8% rsi=82 distSMA200=+32% distHigh60=-10% atr=4.6% | close10d[1593,1552,1550,1492,1562,1826,1822,1885,1874,1839] vol5d[3.0x,0.8x,0.8x,0.8x,0.7x] | patterns: hit_10pc_20d:atr_20_pct>4.48 & rs_market_60d<=49.51 & rs_sector_60d>-3.61 & weekly_range_pct>5.29 | hit_10pc_20d:atr_20_pct>3.59 & dist_sma_200<=48.46 & n_sub_3_range_7d<=1.5 & weekly_close_loc<=0.7 | hit_25pc_30d:atr_20_pct>4.36 & rs_market_20d>7.24 & rs_sector_20d<=26.48 | hit_25pc_30d:atr_20_pct>4.54 & dist_sma_200<=77.18 & roc_60<=37.87 & weekly_range_pct<=19.91 | hit_25pc_30d:atr_20_pct>4.1 & roc_60>-3.72
CAMS [ENTERPRISE-Dryup] nf=34 down_streak=1 vol=0.8x sret=-3.7% rsi=61 distSMA200=-13% distHigh60=-23% atr=3.8% | close10d[763,762,732,737,738,745,734,751,765,737] vol5d[1.1x,0.5x,0.6x,0.6x,0.8x] | patterns: hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_15pc_20d:atr_20_pct>2.54 & dist_high_120<=-26.98 & weekly_close_vs_sma20<=-1.73 | hit_10pc_20d:atr_20_pct>3.59 & dist_sma_200<=48.46 & n_sub_3_range_7d<=1.5 & weekly_close_loc<=0.7 | hit_25pc_30d:atr_20_pct>3.52 & dist_high_120<=-26.56 & dist_sma_200<=15.01 | hit_10pc_20d:dist_sma_200<=-7.87 & roc_60<=-15.54 & rs_market_60d<=-12.87
BLUEDART [ENTERPRISE-Dryup] nf=18 down_streak=2 vol=0.4x sret=-3.3% rsi=58 distSMA200=-20% distHigh60=-14% atr=3.4% | close10d[5898,6006,6516,6350,6201,6136,6215,6224,6152,5951] vol5d[0.5x,0.4x,0.1x,0.2x,0.4x] | patterns: hit_15pc_20d:atr_20_pct>2.4 & dist_high_10<=-10.53 & dist_high_252<=-22.78 & dist_sma_200<=26.42 | hit_10pc_20d:atr_20_pct>2.38 & dist_high_10<=-10.6 & roc_60<=-5.38 & weekly_close_loc<=0.74 | hit_15pc_20d:atr_20_pct>2.54 & dist_high_120<=-26.98 & weekly_close_vs_sma20<=-1.73 | hit_10pc_20d:atr_20_pct>2.23 & dist_high_120<=-32.84 & weekly_close_loc<=0.55 & weekly_close_vs_sma20<=8.42 | hit_25pc_30d:dist_high_120<=-32.65 & dist_high_252>-59.85 & weekly_close_vs_sma20<=12.57
CARBORUNIV [ENTERPRISE-Dryup] nf=60 down_streak=1 vol=0.1x sret=-2.5% rsi=57 distSMA200=-27% distHigh60=-22% atr=4.5% | close10d[1022,1013,1000,978,964,1014,998,1010,1018,992] vol5d[2.8x,0.4x,0.2x,0.2x,0.1x] | patterns: hit_10pc_20d:dist_high_252<=-43.48 & dist_sma_200<=24.12 & rs_sector_60d>-40.44 | hit_10pc_20d:dist_high_252<=-33.68 & dist_sma_200<=2.78 & slope_sma_50<=-1.97 | hit_15pc_20d:dist_high_252<=-32.38 & dist_high_60<=-19.39 & n_sub_3_range_7d<=3.5 & rs_sector_60d<=1.7 | hit_10pc_20d:atr_20_pct>2.44 & dist_sma_200<=-21.3 & weekly_close_vs_sma20<=0.12 | hit_15pc_20d:atr_20_pct>2.29 & dist_high_252<=-37.13 & rs_sector_60d<=-4.87
CARTRADE [GOLD-baseline] nf=74 down_streak=1 vol=1.2x sret=-0.4% rsi=59 distSMA200=+37% distHigh60=-11% atr=5.0% | close10d[1807,1783,1684,1655,1681,1645,1596,1648,1679,1672] vol5d[0.3x,0.5x,1.3x,0.8x,1.2x] | patterns: hit_10pc_20d:roc_5<=0.34 & weekly_close_loc>0.49 & weekly_range_pct<=13.88 & weekly_range_pct>7.86 | hit_10pc_20d:dist_high_10<=-3.88 & roc_60<=12.78 & weekly_close_loc>0.41 & weekly_range_pct>7.9 | hit_10pc_20d:roc_5<=2.59 & weekly_close_loc>0.48 & weekly_range_pct<=16.49 & weekly_range_pct>6.77 | hit_10pc_20d:atr_20_pct>3.78 & weekly_close_loc>0.63 & weekly_close_vs_sma20<=9.42 | hit_10pc_20d:dist_high_10<=-2.52 & dist_high_252>-15.6 & weekly_close_loc>0.5 & weekly_range_pct>7.5
AMBER [ENTERPRISE-Dryup] nf=35 down_streak=2 vol=0.5x sret=-4.8% rsi=54 distSMA200=+17% distHigh60=-19% atr=4.7% | close10d[6891,7002,6885,6857,7131,7211,6880,6996,6930,6595] vol5d[0.8x,0.6x,0.5x,0.4x,0.5x] | patterns: hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20<=1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_10pc_20d:atr_20_pct>4.48 & rs_market_60d<=49.51 & rs_sector_60d>-3.61 & weekly_range_pct>5.29 | hit_25pc_30d:atr_20_pct>4.48 & atr_5_vs_20>0.56 & dist_sma_200<=63.95 & rs_sector_60d<=0.72 | hit_15pc_20d:atr_20_pct>2.14 & rs_sector_60d<=10.06 & weekly_close_loc>0.09 & weekly_range_pct>8.01 | hit_25pc_30d:atr_20_pct>4.36 & rs_market_20d>7.24 & rs_sector_20d<=26.48
CASTROLIND [GOLD-baseline] nf=49 down_streak=0 vol=2.2x sret=+1.2% rsi=28 distSMA200=-9% distHigh60=-19% atr=5.0% | close10d[211,213,203,200,203,197,201,197,195,198] vol5d[0.3x,0.4x,0.5x,0.5x,2.2x] | patterns: hit_10pc_20d:atr_20_pct>3.61 & dist_high_60<=-4.81 & weekly_close_loc>0.25 & weekly_close_vs_sma20>-0.6 | hit_10pc_20d:atr_20_pct>4.28 & weekly_close_loc<=0.67 & weekly_close_loc>0.35 | hit_15pc_20d:atr_20_pct>4.63 & weekly_close_loc<=0.61 & weekly_close_loc>0.38 | hit_10pc_20d:atr_20_pct>3.08 & n_sub_75v_20d>12.5 & weekly_close_loc>0.41 | hit_10pc_20d:atr_20_pct>4.48 & rs_market_60d<=49.51 & rs_sector_60d>-3.61 & weekly_range_pct>5.29
CCL [ENTERPRISE-Dryup] nf=29 down_streak=2 vol=1.6x sret=-3.2% rsi=43 distSMA200=-17% distHigh60=-21% atr=3.6% | close10d[593,582,575,553,561,555,562,571,569,551] vol5d[0.5x,0.4x,0.7x,0.4x,1.6x] | patterns: hit_15pc_20d:atr_20_pct>3.6 & dist_high_252<=-35.35 & rs_market_20d<=1.36 & weekly_close_vs_sma20<=9.42 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_15pc_20d:dist_sma_200<=-16.39 & roc_60<=-12.56 | hit_15pc_20d:atr_20_pct>2.54 & dist_high_120<=-26.98 & weekly_close_vs_sma20<=-1.73 | hit_10pc_20d:atr_20_pct>2.23 & dist_high_120<=-32.84 & weekly_close_loc<=0.55 & weekly_close_vs_sma20<=8.42
BALRAMCHIN [ENTERPRISE-Dryup] nf=15 down_streak=1 vol=0.4x sret=-2.8% rsi=77 distSMA200=+4% distHigh60=-3% atr=4.0% | close10d[535,535,538,530,536,548,557,555,568,552] vol5d[0.9x,0.9x,1.0x,0.5x,0.4x] | patterns: hit_10pc_20d:atr_20_pct>3.59 & dist_sma_200<=48.46 & n_sub_3_range_7d<=1.5 & weekly_close_loc<=0.7 | hit_10pc_20d:atr_20_pct>3.61 & rs_market_60d<=27.16 & rs_market_60d>-14.48 & slope_sma_20>-3.56 | hit_25pc_30d:atr_20_pct>4.02 & dist_sma_20>2.97 | hit_10pc_20d:atr_20_pct>3.63 & dist_sma_50>-1.72 & rs_market_20d>3.19 & rs_sector_60d>-16.21 | hit_15pc_20d:atr_20_pct>3.52 & dist_sma_200<=16.34 & weekly_close_vs_sma20>1.3
CGCL [ENTERPRISE-Dryup] nf=56 down_streak=3 vol=0.3x sret=-2.9% rsi=53 distSMA200=-16% distHigh60=-29% atr=6.7% | close10d[167,168,168,195,165,170,171,170,168,164] vol5d[5.2x,1.1x,0.5x,0.2x,0.3x] | patterns: hit_10pc_20d:atr_20_pct>4.48 & roc_60<=-7.88 & rs_sector_60d<=-3.61 & weekly_range_pct>5.29 | hit_10pc_20d:atr_20_pct>3.63 & dist_high_120<=-27.42 & dist_sma_50<=-1.72 & vol_5d_vs_20d>0.82 | hit_15pc_20d:dist_high_252<=-32.38 & dist_high_60<=-19.39 & n_sub_3_range_7d<=3.5 & rs_sector_60d<=1.7 | hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20<=1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_10pc_20d:dist_high_20<=-16.19 & rsi_14>30.44 & weekly_close_loc<=0.49 & weekly_range_pct>7.86
BRIGADE [ENTERPRISE-Dryup] nf=38 down_streak=1 vol=0.4x sret=-3.7% rsi=50 distSMA200=-20% distHigh60=-23% atr=4.1% | close10d[964,994,979,976,993,977,958,979,986,949] vol5d[0.5x,0.7x,1.2x,0.2x,0.4x] | patterns: hit_15pc_20d:dist_high_252<=-32.38 & dist_high_60<=-19.39 & n_sub_3_range_7d<=3.5 & rs_sector_60d<=1.7 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_15pc_20d:dist_sma_200<=-16.39 & roc_60<=-12.56 | hit_15pc_20d:atr_20_pct>2.54 & dist_high_120<=-26.98 & weekly_close_vs_sma20<=-1.73 | hit_15pc_20d:atr_20_pct>3.65 & dist_high_20<=-9.05 & dist_high_252<=-24.42 & dist_high_252>-45.84
CGPOWER [ENTERPRISE-Dryup] nf=56 down_streak=2 vol=1.3x sret=-6.6% rsi=44 distSMA200=-18% distHigh60=-17% atr=4.6% | close10d[641,633,627,636,637,638,615,624,616,575] vol5d[0.7x,0.8x,0.7x,0.7x,1.3x] | patterns: hit_10pc_20d:atr_20_pct>3.63 & dist_high_120<=-27.42 & dist_sma_50<=-1.72 & vol_5d_vs_20d>0.82 | hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20>1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_10pc_20d:atr_20_pct>4.48 & rs_market_60d<=49.51 & rs_sector_60d>-3.61 & weekly_range_pct>5.29 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_15pc_20d:atr_20_pct>2.4 & dist_high_10<=-10.53 & dist_high_252<=-22.78 & dist_sma_200<=26.42
BSOFT [GOLD] nf=73 down_streak=2 vol=1.1x sret=-5.5% rsi=40 distSMA200=-36% distHigh60=-35% atr=3.9% | close10d[404,411,403,394,396,388,388,392,388,366] vol5d[1.2x,0.7x,1.4x,0.8x,1.1x] | patterns: hit_10pc_20d:dist_high_120<=-38.87 & dist_sma_50<=-12.07 & rs_market_60d<=-14.48 | hit_10pc_20d:atr_20_pct>3.63 & dist_high_120<=-27.42 & dist_sma_50<=-1.72 & vol_5d_vs_20d>0.82 | hit_15pc_20d:atr_20_pct>3.6 & dist_high_252<=-35.35 & rs_market_20d<=1.36 & weekly_close_vs_sma20<=9.42 | hit_10pc_20d:dist_high_252<=-43.48 & dist_sma_200<=24.12 & rs_sector_60d>-40.44 | hit_10pc_20d:dist_high_252<=-33.68 & dist_sma_200<=2.78 & slope_sma_50<=-1.97
ASAHIINDIA [GOLD-baseline] nf=15 down_streak=1 vol=3.2x sret=-1.2% rsi=62 distSMA200=-10% distHigh60=-16% atr=3.4% | close10d[628,635,629,613,602,602,604,618,621,614] vol5d[0.8x,0.4x,0.7x,0.6x,3.2x] | patterns: hit_10pc_20d:atr_20_pct>3.08 & n_sub_75v_20d<=12.5 & roc_60<=9.15 & weekly_close_loc>0.41 | hit_15pc_20d:atr_20_pct>3.2 & dist_sma_200<=19.12 & weekly_close_loc>0.42 | hit_10pc_20d:atr_20_pct>3.02 & dist_high_120<=-18.07 & weekly_close_loc>0.43 & weekly_range_pct<=8.64 | hit_10pc_20d:dist_high_10>-8.11 & n_sub_75v_7d>2.5 & weekly_close_loc>0.22 & weekly_range_pct>5.84 | hit_25pc_30d:dist_high_252<=-24.86 & n_sub_2_5_range_7d<=2.5 & rs_market_60d<=-5.43 & weekly_close_vs_sma20<=13.27
ATUL [ENTERPRISE-Dryup] nf=51 down_streak=2 vol=0.4x sret=-4.5% rsi=46 distSMA200=-23% distHigh60=-24% atr=4.1% | close10d[5775,5990,5809,5773,5798,6137,5810,5827,5618,5365] vol5d[2.3x,0.7x,0.5x,0.6x,0.4x] | patterns: hit_10pc_20d:atr_20_pct>3.63 & dist_high_120<=-27.42 & dist_sma_50<=-1.72 & vol_5d_vs_20d>0.82 | hit_15pc_20d:dist_high_252<=-32.38 & dist_high_60<=-19.39 & n_sub_3_range_7d<=3.5 & rs_sector_60d<=1.7 | hit_10pc_20d:atr_20_pct>2.44 & dist_sma_200<=-21.3 & weekly_close_vs_sma20<=0.12 | hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20>1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81
CHOLAHLDNG [ENTERPRISE-Dryup] nf=21 down_streak=2 vol=0.5x sret=-3.0% rsi=57 distSMA200=+5% distHigh60=-9% atr=4.4% | close10d[1692,1775,1826,1713,1722,1751,1711,1776,1747,1694] vol5d[1.0x,0.5x,0.7x,0.7x,0.5x] | patterns: hit_25pc_30d:atr_20_pct>4.1 & roc_60>-3.72 | hit_10pc_20d:atr_20_pct>3.61 & rs_market_60d<=27.16 & rs_market_60d>-14.48 & slope_sma_20>-3.56 | hit_25pc_30d:atr_20_pct>4.02 & dist_sma_20<=2.97 | hit_25pc_30d:atr_20_pct>4.32 & dist_sma_200>2.92 & rs_sector_60d<=22.03 & weekly_range_pct>6.51 | hit_10pc_20d:atr_20_pct>3.63 & dist_sma_50>-1.72 & rs_market_20d<=3.19 & rs_sector_60d>-16.21
CHALET [ENTERPRISE-Dryup] nf=18 down_streak=1 vol=0.5x sret=-5.2% rsi=62 distSMA200=-2% distHigh60=-13% atr=4.2% | close10d[816,864,867,845,840,819,847,864,873,827] vol5d[0.4x,0.5x,0.8x,0.4x,0.5x] | patterns: hit_10pc_20d:atr_20_pct>3.59 & dist_sma_200<=48.46 & n_sub_3_range_7d<=1.5 & weekly_close_loc<=0.7 | hit_10pc_20d:dist_high_10>-8.11 & n_sub_75v_7d>2.5 & weekly_close_loc>0.22 & weekly_range_pct>5.84 | hit_25pc_30d:atr_20_pct>3.62 & weekly_close_loc>0.22 & weekly_range_pct>5.03 | hit_10pc_20d:atr_20_pct>3.61 & rs_market_60d<=27.16 & rs_market_60d>-14.48 & slope_sma_20>-3.56 | hit_25pc_30d:atr_20_pct>4.02 & dist_sma_20<=2.97
COHANCE [GOLD] nf=47 down_streak=1 vol=0.6x sret=-3.3% rsi=42 distSMA200=-2% distHigh60=-18% atr=4.8% | close10d[1211,1176,1151,1113,1110,1151,1074,1095,1125,1088] vol5d[0.9x,1.6x,0.6x,2.4x,0.6x] | patterns: hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20>1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_10pc_20d:atr_20_pct>4.48 & rs_market_60d<=49.51 & rs_sector_60d>-3.61 & weekly_range_pct>5.29 | hit_15pc_20d:atr_20_pct>2.46 & roc_20<=30.2 & weekly_close_loc>0.27 & weekly_range_pct>7.6 | hit_25pc_30d:atr_20_pct>4.36 & rs_market_20d<=7.24 & weekly_range_pct>7.21 | hit_10pc_20d:atr_20_pct>3.59 & dist_sma_200<=48.46 & n_sub_3_range_7d<=1.5 & weekly_close_loc<=0.7
CONCORDBIO [ENTERPRISE-Dryup] nf=44 down_streak=1 vol=0.6x sret=-3.7% rsi=51 distSMA200=-12% distHigh60=-32% atr=4.4% | close10d[1680,1662,1691,1654,1721,1681,1663,1697,1721,1657] vol5d[0.5x,0.4x,0.2x,0.6x,0.6x] | patterns: hit_15pc_20d:atr_20_pct>3.6 & dist_high_252<=-35.35 & rs_market_20d<=1.36 & weekly_close_vs_sma20<=9.42 | hit_10pc_20d:dist_high_252<=-33.68 & dist_sma_200<=2.78 & slope_sma_50<=-1.97 | hit_15pc_20d:dist_high_252<=-32.38 & dist_high_60<=-19.39 & n_sub_3_range_7d<=3.5 & rs_sector_60d<=1.7 | hit_15pc_20d:atr_20_pct>2.29 & dist_high_252<=-37.13 & rs_sector_60d<=-4.87 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81
