month,days,win_pct,avg_names,ret5x_pct,avg_day5x
2024-12,21,42.857142857142854,15.0,5.065184118578207,0.2411992437418194
2025-01,23,30.434782608695656,14.956521739130435,-22.328253866024433,-0.9707936463488884
