symbol,date,month,signal_date,tier,rank,score,avg_lift,sret,twoday,rng,entry_context,regime,sector,p1,p2,avg,lastClose,vol,range_pct,L_mfe,L_mae,L_eod_g,L_eod_n,S_mfe,S_mae,S_eod_g,S_eod_n,SS_L_eod_g,SS_S_eod_g
360ONE,2024-10-16,2024-10,2024-10-15,STANDARD,182.0,128.152,8.0095,4.809138773975197,5.473554735547337,5.161714930424959,normal,risk_off,Financial Services,1122.75,1113.05,1117.8789583146972,1123.3,0.09522076028334259,1.909866881490188,0.8248694204964935,-0.9731785569251821,0.48493995212821894,0.44011594970548107,0.9731785569251821,-0.8248694204964935,-0.48493995212821894,-0.5296572677614886,0.04898686261411308,-0.04898686261411308
360ONE,2024-10-17,2024-10,2024-10-16,ENTERPRISE-Dryup,163.0,115.251,8.2322,0.6683112805561775,5.509590071455439,1.915227629513336,normal,risk_off,Financial Services,1125.6,1130.0,1127.7957084589466,1106.0,0.14024766929162202,3.772846418979707,1.405776899321356,-2.367069519658351,-1.9325936688240188,-1.976725710268566,2.367069519658351,-1.405776899321356,1.9325936688240188,1.8880364567723305,-1.7412935323383005,1.7412935323383005
360ONE,2024-10-18,2024-10,2024-10-17,GOLD,191.0,143.914,7.9952,-1.229727321333096,-0.5696344471854631,3.7916592407770615,normal,risk_off,Financial Services,1089.0,1085.2,1087.0966792383406,1068.0,0.1658277861231962,3.808308937987598,0.05089894691309176,-3.633226003966224,-1.7566679765520405,-1.8008503725037839,3.633226003966224,-0.05089894691309176,1.7566679765520405,1.7120991136454558,-1.9283746556473829,1.9283746556473829
360ONE,2024-10-21,2024-10,2024-10-18,ENTERPRISE-Dryup,179.0,137.67,8.0982,-3.5321183688199254,-4.718410265549822,3.735113677372798,normal,risk_off,Financial Services,1074.0,1079.55,1076.767848436303,1105.75,0.19865780405626735,4.550655934903561,3.9221222685119286,0.24909283533977344,2.691587755502293,2.6461321531053863,-0.24909283533977344,-3.9221222685119286,-2.691587755502293,-2.736451208592989,2.956238361266294,-2.956238361266294
360ONE,2024-10-22,2024-10,2024-10-21,STANDARD,144.0,123.448,8.2299,3.329436520925877,-0.320281486827878,4.582651391162029,normal,risk_off,Financial Services,1103.85,1083.15,1093.4020370370372,1030.2,0.25723466491788816,8.27234602974643,-0.5077763575493699,-7.316799706522521,-5.780310891710574,-5.823341616445283,7.316799706522521,0.5077763575493699,5.780310891710574,5.736008498579689,-6.672102187797243,6.672102187797243
360ONE,2024-10-23,2024-10,2024-10-22,GOLD-baseline,90.0,133.053,8.8702,-7.240801918812512,-4.152443301379483,8.186631669457386,normal,risk_off,Financial Services,1015.2,1001.15,1008.1260495449699,1013.2,0.21881958813408237,6.145064898180336,4.550418122390141,-1.5946467757901945,0.5033051628137535,0.45847590379022196,1.5946467757901945,-4.550418122390141,-0.5033051628137535,-0.548023694701466,-0.1970055161544523,0.1970055161544523
360ONE,2024-10-24,2024-10,2024-10-23,GOLD-baseline,99.0,183.05,8.7167,-1.6441430453236985,-8.765895822962388,6.044787042006152,normal,risk_off,Financial Services,1017.0,1027.1,1022.0250476982535,1022.55,0.1615357508391666,3.4196813550423686,2.9280057635712367,0.051363937011986174,0.051363937011986174,0.006664035317750984,-0.051363937011986174,-2.9280057635712367,-0.051363937011986174,-0.09605253864007873,0.5457227138643024,-0.5457227138643024
360ONE,2024-10-25,2024-10,2024-10-24,STANDARD,116.0,153.275,8.5153,2.76289682539681,1.0733278040688798,3.467261904761909,normal,risk_off,Financial Services,1030.5,1031.1,1030.7999126891734,1014.0,0.16376849423184178,6.203919811475913,0.49476986251594124,-4.734178969986827,-1.6297937633061537,-1.6740124739564577,4.734178969986827,-0.49476986251594124,1.6297937633061537,1.5852164980279224,-1.6011644832605532,1.6011644832605532
360ONE,2024-10-28,2024-10,2024-10-25,GOLD-baseline,90.0,168.422,8.8643,-2.287976058309593,0.4117063492063533,6.173673794468316,normal,risk_off,Financial Services,1016.85,1012.25,1014.5447858656547,1001.5,0.11157882538421046,2.276883221107875,0.2420015526717616,-1.5371214837350435,-1.2857772320543075,-1.3300944091802855,1.5371214837350435,-0.2420015526717616,1.2857772320543075,1.2411771839372776,-1.5095638491419603,1.5095638491419603
360ONE,2024-10-29,2024-10,2024-10-28,ENTERPRISE-Dryup,102.0,629.51,13.9891,-1.0275156844341216,-3.2919824298884848,2.28227041446425,normal,risk_off,Financial Services,1000.0,1005.7,1002.8419005833375,1022.0,0.1258550041658009,4.287814457591739,3.470945858605952,-0.8168685989857865,1.91038082927314,1.8651488286099003,0.8168685989857865,-3.470945858605952,-1.91038082927314,-1.9551925461539394,2.1999999999999997,-2.1999999999999997
360ONE,2024-10-30,2024-10,2024-10-29,STANDARD,97.0,601.442,13.987,2.3409034190167155,1.2893345847947435,4.292488145744958,normal,risk_off,Financial Services,1025.5,1054.65,1039.8707545128957,1063.4,0.10180413612113914,4.341885739555162,2.8974029086160495,0.4019004735893287,2.262708647684408,2.2173758016390157,-0.4019004735893287,-2.8974029086160495,-2.262708647684408,-2.307543697827309,3.695758166747937,-3.695758166747937
360ONE,2024-10-31,2024-10,2024-10-30,STANDARD,133.0,599.881,13.3307,3.5261412407334936,5.949588220613911,4.404018728053072,normal,risk_off,Financial Services,1060.05,1069.3,1064.6549087749781,1085.25,0.1266082909212894,4.414575991959641,2.8502278977831206,-1.5643480941765202,1.9344381973234082,1.889199310815941,1.5643480941765202,-2.8502278977831206,-1.9344381973234082,-1.9792515074274641,2.377246356303952,-2.377246356303952
ABB,2024-10-01,2024-10,2024-09-30,GOLD,350.0,0.0,0.0,-0.9645353447798932,-0.1908207771609826,2.717174138895549,normal,neutral,Capital Goods,8100.0,8123.55,8111.757907486339,8260.0,0.09168742075494875,2.689922486451711,2.360673169707557,-0.15604395040754934,1.8274965082087646,1.782288231193206,0.15604395040754934,-2.360673169707557,-1.8274965082087646,-1.8723027359925173,1.9753086419753085,-1.9753086419753085
ABB,2024-10-03,2024-10,2024-10-01,STANDARD,351.0,0.0,0.0,2.6455617628802,1.6555090398293617,2.7088764742396005,normal,risk_on,Capital Goods,8201.0,8137.2,8168.975431810114,8088.9,0.1068451345225371,2.62211585514019,1.114271538085852,-1.507844317054338,-0.9802383723459306,-1.0246430026375675,1.507844317054338,-1.114271538085852,0.9802383723459306,0.9356180896123776,-1.3669064748201483,1.3669064748201483
ABB,2024-10-04,2024-10,2024-10-03,GOLD,364.0,0.0,0.0,-1.908540051523322,0.6865301055245299,2.5906798418016206,normal,risk_off,Capital Goods,8090.05,8104.2,8097.118818099017,7950.0,0.11870480882414283,2.7688861314330557,0.08745310597585722,-2.6814330254571987,-1.8169279888813106,-1.861093136850765,2.6814330254571987,-0.08745310597585722,1.8169279888813106,1.7723631167543021,-1.7311388681157742,1.7311388681157742
ABB,2024-10-07,2024-10,2024-10-04,GOLD,374.0,5.098,5.0979,-2.218167022181672,-4.084372467676989,2.764386027643858,normal,risk_off,Capital Goods,7903.0,7941.75,7922.327616402909,7744.0,0.12433191628209234,4.89565717021056,1.7377769547430058,-3.157880215467554,-2.2509497844255786,-2.2949907040725814,3.157880215467554,-1.7377769547430058,2.2509497844255786,2.206413655826002,-2.011894217385803,2.011894217385803
ABB,2024-10-08,2024-10,2024-10-07,GOLD,47.0,552.05,14.5276,-2.170130132149694,-4.340160043401598,4.890673862604665,normal,risk_off,Capital Goods,7769.95,7797.65,7783.775356188495,8129.1,0.09856326511493826,5.549363647250916,5.051849851998514,-0.4011595242618195,4.436467241272002,4.390512208999402,0.4011595242618195,-5.051849851998514,-4.436467241272002,-4.481446250751523,4.622294866762341,-4.622294866762341
ABB,2024-10-09,2024-10,2024-10-08,STANDARD-weak,33.0,502.142,14.7689,5.1087222716316605,2.827726218097437,5.567585682430427,normal,risk_off,Capital Goods,8152.75,8111.2,8131.921925485506,8461.85,0.11986576023775065,6.136310758667385,5.507653401231508,-0.32922014907205455,4.057196780019458,4.0113503048139005,0.32922014907205455,-5.507653401231508,-4.057196780019458,-4.102150671933412,3.791358743982096,-3.791358743982096
ABB,2024-10-10,2024-10,2024-10-09,STANDARD,25.0,523.892,14.9684,3.7205766035329546,9.01937280074241,6.119208059205474,normal,risk_off,Capital Goods,8499.0,8489.6,8494.297399432562,8500.0,0.09165576817655237,2.0684465322786774,1.4763151638158538,-0.5921313684628239,0.06713445855826591,0.022430042930730622,0.5921313684628239,-1.4763151638158538,-0.06713445855826591,-0.11182410460491839,0.011766090128250382,-0.011766090128250382
ABB,2024-10-11,2024-10,2024-10-10,GOLD,22.0,537.883,14.9412,0.6177546834081227,4.361315323159176,2.077310964111122,normal,risk_off,Capital Goods,8505.35,8432.85,8468.944840360842,8543.75,0.0879635916372442,2.2039345339749183,1.6419419686907897,-0.5619925652841289,0.8832878363152805,0.8383498163710433,0.5619925652841289,-1.6419419686907897,-0.8832878363152805,-0.9280315329355283,0.4514805387197427,-0.4514805387197427
ABB,2024-10-14,2024-10,2024-10-11,GOLD,40.0,525.768,14.6047,0.5099702713182941,1.1308753199614774,2.193224680681053,normal,risk_off,Capital Goods,8592.6,8603.05,8597.821824705667,8562.0,0.0698152062218491,1.741720206037492,1.060479934956721,-0.6812402710807711,-0.4166383699966112,-0.46120431726252054,0.6812402710807711,-1.060479934956721,0.4166383699966112,0.3719807622893026,-0.35612038265484675,0.35612038265484675
ABB,2024-10-15,2024-10,2024-10-14,ENTERPRISE-Dryup,160.0,33.335,8.3338,0.1964062335597427,0.7073781182802108,1.7507043735459509,normal,risk_off,Capital Goods,8620.0,8609.05,8614.521520339194,8631.0,0.07280011698860273,1.543904669411786,0.7368776026727726,-0.8070270667390134,0.19128723077537446,0.14654727939645856,0.8070270667390134,-0.7368776026727726,-0.19128723077537446,-0.2359850989635198,0.12761020881670534,-0.12761020881670534
ABB,2024-10-16,2024-10,2024-10-15,ENTERPRISE-Dryup,138.0,42.828,8.5657,0.907765007875838,1.1059541484971236,1.5518347821013945,normal,risk_off,Capital Goods,8680.0,8685.35,8682.67417587322,8750.0,0.1065175158014742,3.7212037841729337,2.9705804790358856,-0.38495255259142597,0.7754042448564931,0.7304971040011048,0.38495255259142597,-2.9705804790358856,-0.7754042448564931,-0.8201407967780129,0.8064516129032258,-0.8064516129032258
ABB,2024-10-17,2024-10,2024-10-16,GOLD-baseline,139.0,42.828,8.5657,1.3996970502873518,2.3201680182019846,3.735994357272532,normal,risk_off,Capital Goods,8775.0,8694.65,8734.64021889391,8700.2,0.1556832220473804,4.521651609023162,0.9200124915536144,-3.6016391174695475,-0.39429464787126156,-0.43886699049137995,3.6016391174695475,-0.9200124915536144,0.39429464787126156,0.3496355604286115,-0.852421652421644,0.852421652421644
ABB,2024-10-18,2024-10,2024-10-17,GOLD-baseline,81.0,66.029,9.4328,-0.8968737705759233,0.4902697639998843,4.503754554214402,normal,risk_off,Capital Goods,8669.05,8638.75,8653.873477565028,8778.0,0.10403323468535569,3.35052275436762,2.2663437701443794,-1.0841789842232405,1.434346397099137,1.389250649867281,1.0841789842232405,-2.2663437701443794,-1.434346397099137,-1.4791265881236313,1.256769772927838,-1.256769772927838
ABB,2024-10-21,2024-10,2024-10-18,GOLD,226.0,54.075,7.725,1.0620548402314969,0.1556557783644052,3.336325037108641,extended_move,risk_off,Capital Goods,8830.1,8851.3,8840.68729059916,8283.15,0.13601109769285163,6.914620774450779,0.2501243248853814,-6.568350078580886,-6.3064926093701335,-6.349372727216524,6.568350078580886,-0.2501243248853814,6.3064926093701335,6.262225063149682,-6.194154086590194,6.194154086590194
ABB,2024-10-22,2024-10,2024-10-21,GOLD,418.0,0.0,0.0,-5.730388250028451,-4.729193275570442,6.9600364340202585,normal,risk_off,Capital Goods,8271.25,8327.85,8299.453501997095,8196.0,0.13605628054167637,2.6863214541337137,0.9464056637464625,-1.7399157903872517,-1.246509809015755,-1.2908382254991595,1.7399157903872517,-0.9464056637464625,1.246509809015755,1.2019071603743667,-0.909777844944839,0.909777844944839
ABB,2024-10-23,2024-10,2024-10-22,ENTERPRISE-Dryup,50.0,19.417,9.7084,-1.2337403529113389,-6.893430490720709,2.692730412937665,normal,risk_off,Capital Goods,8150.05,8114.45,8132.211039072828,7706.0,0.1849382645533812,7.1278278098656775,0.8323561772062598,-6.295471632659419,-5.241022853748037,-5.2842079367406996,6.295471632659419,-0.8323561772062598,5.241022853748037,5.196684745727549,-5.448432831700421,5.448432831700421
ABB,2024-10-24,2024-10,2024-10-23,GOLD-baseline,185.0,64.337,8.0422,-5.793299949251307,-6.955566022923543,7.088308845558873,normal,risk_off,Capital Goods,7775.0,7761.45,7768.21909123384,7658.95,0.1249842844331247,4.167621898889803,1.7607756315796024,-2.4068462673102013,-1.4066170115766508,-1.4508996012158952,2.4068462673102013,-1.7607756315796024,1.4066170115766508,1.3620249661948594,-1.4926045016077194,1.4926045016077194
ABB,2024-10-25,2024-10,2024-10-24,GOLD-baseline,206.0,87.802,7.982,-0.7230198084062334,-6.474433051464068,4.202471507567694,normal,risk_off,Capital Goods,7716.7,7696.45,7706.561697641299,7532.9,0.13748251526325433,4.181501591022481,0.3501990046606772,-3.781993956273716,-2.253426423543087,-2.297466634311582,3.781993956273716,-0.3501990046606772,2.253426423543087,2.2088904589614127,-2.3818471626472477,2.3818471626472477
ABB,2024-10-28,2024-10,2024-10-25,GOLD,259.0,94.499,7.8749,-1.6533518128685645,-2.364417560165122,4.213464782102744,normal,risk_off,Capital Goods,7520.0,7515.0,7517.499168606585,7341.6,0.12328447515131263,3.6009315588680773,0.31727082183151367,-2.6670993120142747,-2.339862827536417,-2.3838782979587423,2.6670993120142747,-0.31727082183151367,2.339862827536417,2.2953325872920334,-2.37234042553191,2.37234042553191
ABB,2024-10-29,2024-10,2024-10-28,GOLD-baseline,347.0,170.786,7.763,-2.4289883203818308,-4.042180410820995,3.5989443805547965,normal,risk_off,Capital Goods,7339.5,7334.4,7336.949113732545,7483.0,0.10644165903686684,4.196567200169129,2.33068109941492,-1.8658861007542094,1.990621496802971,1.945366529174427,1.8658861007542094,-2.33068109941492,-1.990621496802971,-2.0354385277022184,1.95517405817835,-1.95517405817835
ABB,2024-10-30,2024-10,2024-10-29,STANDARD,352.0,153.985,7.6992,2.0922611545248326,-0.3875479449322871,4.195423050981403,normal,risk_off,Capital Goods,7503.45,7435.6,7469.370919837606,7458.1,0.08348592015801182,1.8917255752385669,0.8291070402986523,-1.0626185349399142,-0.15089516852981588,-0.19553717840930826,1.0626185349399142,-0.8291070402986523,0.15089516852981588,0.10621996171324694,-0.6043886478886307,0.6043886478886307
ABB,2024-10-31,2024-10,2024-10-30,GOLD,346.0,163.163,7.7696,-0.875542208875546,1.1984003161215062,1.885885885885888,normal,risk_off,Capital Goods,7460.0,7450.0,7454.996646545941,7439.85,0.0852402376618185,2.1703564424132313,0.030896773845314862,-1.8369779765010517,-0.20317442467205504,-0.24780147086917886,1.8369779765010517,-0.030896773845314862,0.20317442467205504,0.15850268010150337,-0.27010723860589325,0.27010723860589325
ABCAPITAL,2024-10-01,2024-10,2024-09-30,ENTERPRISE-Dryup,370.0,0.0,0.0,0.499362107719814,0.5248857964536668,2.2640671923964093,normal,neutral,Financial Services,237.0,238.5,237.74763406940065,241.85,0.08510597453534555,3.0284213040362977,2.461587453228237,0.15241620890056432,1.7255128307194132,1.6803337440839277,-0.15241620890056432,-2.461587453228237,-1.7255128307194132,-1.7703123045321405,2.046413502109702,-2.046413502109702
ABCAPITAL,2024-10-03,2024-10,2024-10-01,ENTERPRISE-Dryup,370.0,0.0,0.0,1.915952136439336,2.424881783130584,3.031839454507919,normal,risk_on,Financial Services,244.0,237.99,240.95753023921654,233.0,0.11139594737723435,4.980130725977604,-0.3558843910647697,-3.7174726310996506,-3.302461737268183,-3.3462016868549718,3.7174726310996506,0.3558843910647697,3.302461737268183,3.2579952460991954,-4.508196721311475,4.508196721311475
ABCAPITAL,2024-10-04,2024-10,2024-10-03,GOLD-baseline,313.0,6.272,6.2721,-3.214477055958387,-1.3601127613480537,4.958063075041619,normal,risk_off,Financial Services,234.24,234.42,234.32996543336324,228.0,0.12264240756948615,3.3926518895257303,0.10670191760339479,-3.106715532475698,-2.701304300394012,-2.7452163168693273,3.106715532475698,-0.10670191760339479,2.701304300394012,2.65679799697261,-2.663934426229512,2.663934426229512
ABCAPITAL,2024-10-07,2024-10,2024-10-04,GOLD,389.0,0.0,0.0,-2.7406609045657726,-5.867040044565275,3.393808729238927,normal,risk_off,Financial Services,227.82,230.53,229.16698854587108,225.0,0.1446938797631865,4.96144757678488,1.921311390470006,-3.040136186314874,-1.8183197206158666,-1.8624844702355134,3.040136186314874,-1.921311390470006,1.8183197206158666,1.773754940657684,-1.2378193310508265,1.2378193310508265
ABCAPITAL,2024-10-08,2024-10,2024-10-07,GOLD,428.0,0.0,0.0,-1.1719256232659014,-3.880468020444239,4.990567653336496,normal,risk_off,Financial Services,225.0,225.47,225.23475481164118,223.99,0.11007223321097294,2.552891983658826,0.9391291277972378,-1.6137628558615884,-0.5526477530886089,-0.5971747709328333,1.6137628558615884,-0.9391291277972378,0.5526477530886089,0.507999152738705,-0.4488888888888849,0.4488888888888849
ABCAPITAL,2024-10-09,2024-10,2024-10-08,ENTERPRISE-Dryup,428.0,0.0,0.0,-0.5906918677486717,-1.755695021661885,2.553739521442204,normal,risk_off,Financial Services,226.7,225.8,226.24910497237568,225.5,0.09997609356851409,2.0685164701851178,0.6324422931083147,-1.4360741770768028,-0.33109743018304505,-0.3756878614899935,1.4360741770768028,-0.6324422931083147,0.33109743018304505,0.28643415744145634,-0.52933392148213,0.52933392148213
ABCAPITAL,2024-10-10,2024-10,2024-10-09,ENTERPRISE-Dryup,289.0,7.909,7.9094,0.7952458404751228,0.1998565202181668,2.0908692478650277,normal,risk_off,Financial Services,226.19,227.08,226.63412623822447,224.05,0.07304434253186581,1.8532072242223554,0.28939761750007065,-1.4711492455111632,-1.1402193840428847,-1.1845782236094677,1.4711492455111632,-0.28939761750007065,1.1402193840428847,1.0956096962118123,-0.9461072549626359,0.9461072549626359
ABCAPITAL,2024-10-11,2024-10,2024-10-10,ENTERPRISE-Dryup,429.0,0.0,0.0,-0.5407567117603818,0.2501887834573724,1.8616182513540047,normal,risk_off,Financial Services,224.0,223.55,223.77477376829407,221.19,0.07443990663708562,2.359515289005336,0.3330251302041673,-2.026490158801169,-1.1550782622935216,-1.1994328488628183,2.026490158801169,-0.3330251302041673,1.1550782622935216,1.1104695585065203,-1.2544642857142867,1.2544642857142867
ABCAPITAL,2024-10-14,2024-10,2024-10-11,ENTERPRISE-Dryup,250.0,8.546,8.5456,-1.582068301356565,-2.1142698725927334,2.3530454983104083,normal,risk_off,Financial Services,220.84,221.59,221.2143643062179,225.62,0.080337907352666,2.3235380831259786,2.0051300500730758,-0.18279296983542864,1.9915685437513284,1.9463133050533246,0.18279296983542864,-2.0051300500730758,-1.9915685437513284,-2.036385637369707,2.164462959608767,-2.164462959608767
ABCAPITAL,2024-10-15,2024-10,2024-10-14,ENTERPRISE-Dryup,103.0,54.336,9.056,1.4671280324632718,-0.1381512364352022,2.327476668575973,normal,risk_off,Financial Services,225.31,225.9,225.60461425943578,225.3,0.0827249826987288,2.2517269944479943,1.106088077478162,-1.145638916969832,-0.13502128954041367,-0.17966784293679366,1.145638916969832,-1.106088077478162,0.13502128954041367,0.09034503146033479,-0.0044383294128049824,0.0044383294128049824
ABCAPITAL,2024-10-16,2024-10,2024-10-15,ENTERPRISE-Dryup,247.0,45.166,7.5276,0.7898983657610881,2.26861521857642,2.267048281660029,normal,risk_off,Financial Services,225.55,225.03,225.28969994229658,225.8,0.07236828569007102,1.3183026124854818,1.0432345812104988,-0.27506803127498297,0.22650838357640646,0.1817583509878089,0.27506803127498297,-1.0432345812104988,-0.22650838357640646,-0.2712085843206172,0.11084016847705608,-0.11084016847705608
ABCAPITAL,2024-10-17,2024-10,2024-10-16,ENTERPRISE-Dryup,240.0,45.166,7.5276,0.088552996607194,0.8791508410413318,1.3150326059065327,normal,risk_off,Financial Services,226.7,227.08,226.88984089206224,218.0,0.08478575676511163,4.433869740684345,0.08381120423467428,-4.147316977730515,-3.918130867874063,-3.961694596948275,4.147316977730515,-0.08381120423467428,3.918130867874063,3.873705150008919,-3.8376709307454737,3.8376709307454737
ABCAPITAL,2024-10-18,2024-10,2024-10-17,ENTERPRISE-Dryup,279.0,65.55,7.2834,-3.344391708264105,-3.2588002707328645,4.450341704392877,normal,risk_off,Financial Services,216.55,216.55,216.55,222.21,0.09290561267956145,4.4654814130685825,2.9877626414223037,-1.477718771646279,2.6137150773493403,2.568281764137611,1.477718771646279,-2.9877626414223037,-2.6137150773493403,-2.6585733732440526,2.6137150773493403,-2.6137150773493403
ABCAPITAL,2024-10-21,2024-10,2024-10-18,ENTERPRISE-Dryup,267.0,51.438,7.3483,1.6430940764486923,-1.7562491338671382,4.425830896529434,normal,risk_off,Financial Services,222.9,221.84,222.36873679003463,215.04,0.09424490307334767,3.656089483332608,-0.21079257669085802,-3.3497230310157775,-3.2957586105975825,-3.3395004787935054,3.3497230310157775,0.21079257669085802,3.2957586105975825,3.251291675507328,-3.5262449528936806,3.5262449528936806
ABCAPITAL,2024-10-22,2024-10,2024-10-21,ENTERPRISE-Dryup,291.0,51.93,7.4186,-2.8503250084940923,-1.25406445341949,3.660845107970292,normal,risk_off,Financial Services,214.9,216.06,215.4784388342306,210.75,0.14136873025745342,4.803264798090698,0.5669064489135076,-4.23635834917719,-2.1943907055444263,-2.238447813870341,4.23635834917719,-0.5669064489135076,2.1943907055444263,2.149850831263292,-1.9311307584923245,1.9311307584923245
ABCAPITAL,2024-10-23,2024-10,2024-10-22,ENTERPRISE-Dryup,350.0,71.229,7.1229,-3.7914218659472754,-6.533679028818762,4.797214760012312,normal,risk_off,Financial Services,208.0,206.82,207.40832168169325,211.24,0.14555746506042147,3.9631968155140473,3.269723347318,-0.6404379876964613,1.8474081884656404,1.8021942122094885,0.6404379876964613,-3.269723347318,-1.8474081884656404,-1.8922157349203297,1.557692307692312,-1.557692307692312
ABCAPITAL,2024-10-24,2024-10,2024-10-23,ENTERPRISE-Dryup,343.0,71.864,7.1864,1.6717183790883716,-2.183085383020711,3.960110290820439,normal,risk_off,Financial Services,211.69,211.97,211.82990747297362,212.6,0.09344682240727059,2.0393720846765517,1.3076966137936878,-0.7316754708828641,0.36354287088787524,0.31875361546611247,0.7316754708828641,-1.3076966137936878,-0.36354287088787524,-0.4082521468780427,0.42987387217157,-0.42987387217157
ABCAPITAL,2024-10-25,2024-10,2024-10-24,ENTERPRISE-Dryup,337.0,51.225,7.3179,0.6681215442409849,2.35100903397909,2.0470088427085886,normal,risk_off,Financial Services,212.01,210.68,211.34290756819416,203.7,0.14011817957473832,5.687439497406119,0.21627999589167995,-5.078432814089565,-3.6163539416282675,-3.660004047104971,5.078432814089565,-0.21627999589167995,3.6163539416282675,3.5719082382844056,-3.9196264327154395,3.9196264327154395
