symbol,date,month,signal_date,tier,rank,score,avg_lift,sret,twoday,rng,entry_context,regime,sector,p1,p2,avg,lastClose,vol,range_pct,L_mfe,L_mae,L_eod_g,L_eod_n,S_mfe,S_mae,S_eod_g,S_eod_n,SS_L_eod_g,SS_S_eod_g
360ONE,2025-12-15,2025-12,2025-12-12,ENTERPRISE-Dryup,122.0,175.65,10.3323,0.5634794858249803,3.5727239753355238,1.6992428244409188,normal,risk_off,Financial Services,1142.2,1143.6,1142.8995712660776,1143.1,0.11018893703868952,2.4236600219662896,1.3212384634281116,-1.102421558538178,0.017536863164650418,-0.02715335634154574,1.102421558538178,-1.3212384634281116,-0.017536863164650418,-0.06222322456095035,0.07879530730168653,-0.07879530730168653
360ONE,2025-12-16,2025-12,2025-12-15,ENTERPRISE-Dryup,112.0,54.37,9.0617,0.2188758536158186,0.783588659975365,2.4251444580633903,normal,risk_off,Financial Services,1146.0,1149.7,1147.847018338633,1127.0,0.06652789688753324,2.0124633013756754,0.16143106457243767,-1.842320274459628,-1.8161843874287789,-1.8603497482363027,1.842320274459628,-0.16143106457243767,1.8161843874287789,1.7716194660560207,-1.6579406631762654,1.6579406631762654
360ONE,2025-12-17,2025-12,2025-12-16,ENTERPRISE-Dryup,116.0,54.37,9.0617,-0.9871582073905816,-0.7704430047277167,2.017995981479856,normal,risk_off,Financial Services,1139.2,1139.1,1139.1499978053812,1125.3,0.10829029394223764,2.896896814605262,1.224597482464466,-1.6722993321407957,-1.2158186219605687,-1.2601558230596794,1.6722993321407957,-1.224597482464466,1.2158186219605687,1.1712139407646267,-1.2201544943820304,1.2201544943820304
360ONE,2025-12-18,2025-12,2025-12-17,GOLD,140.0,25.616,8.5385,-0.6440797600141379,-1.6248798811915877,2.911593435680254,normal,risk_off,Financial Services,1137.2,1148.1,1142.6240056010151,1139.9,0.08259595454781488,2.616783811072902,0.5930204831834253,-1.7349544122861174,-0.23839912234140717,-0.2830160863142159,1.7349544122861174,-0.5930204831834253,0.23839912234140717,0.19372971056168337,0.23742525501231493,-0.23742525501231493
360ONE,2025-12-19,2025-12,2025-12-18,ENTERPRISE-Dryup,131.0,25.616,8.5385,1.51851522955333,0.8646550202929149,2.655181600213133,normal,risk_off,Financial Services,1142.0,1143.6,1142.7994399719987,1132.9,0.1056485569530765,2.257613986985513,0.6388312570559259,-1.6187827299295872,-0.8662447342677362,-0.9106819925024257,1.6187827299295872,-0.6388312570559259,0.8662447342677362,0.8216169021915078,-0.7968476357267872,0.7968476357267872
360ONE,2025-12-22,2025-12,2025-12-19,GOLD-baseline,133.0,25.616,8.5385,-0.376137158852341,1.1366663706598112,2.2568229531140616,normal,risk_off,Financial Services,1134.4,1126.4,1130.3858457183298,1164.7,0.0869895425121268,4.432114944624303,3.513327279539031,-0.918787665085272,3.035614291495704,2.9900602197595063,0.918787665085272,-3.513327279539031,-3.035614291495704,-3.0805005280877724,2.6710155148095867,-2.6710155148095867
360ONE,2025-12-23,2025-12,2025-12-22,STANDARD,57.0,227.953,10.3615,2.335586969883208,1.9506648005598315,4.398981473351471,normal,neutral,Financial Services,1169.9,1169.0,1169.4498268416776,1177.0,0.08705442726965133,2.445594444803132,1.4665163707484268,-0.9790780740547048,0.645617536129199,0.6007475436043029,0.9790780740547048,-1.4665163707484268,-0.645617536129199,-0.6903454927961468,0.6068894777331317,-0.6068894777331317
360ONE,2025-12-24,2025-12,2025-12-23,GOLD,60.0,161.735,10.1085,1.3899613899613916,3.758012116954945,2.453882453882446,normal,risk_on,Financial Services,1190.0,1184.7,1187.3440855687033,1196.0,0.10172784789580722,3.090932143938866,2.4976680973731664,-0.49219814540148243,0.7290148269994303,0.6841209640015575,0.49219814540148243,-2.4976680973731664,-0.7290148269994303,-0.7737483067353632,0.5042016806722689,-0.5042016806722689
360ONE,2025-12-26,2025-12,2025-12-24,GOLD-baseline,51.0,152.766,10.1844,1.2101210121012065,2.6169026169026166,3.1056951849031096,normal,risk_on,Financial Services,1191.5,1195.9,1193.695945379911,1180.0,0.0775802400504602,2.8901832274398713,1.1229035896425672,-1.7672796377973043,-1.1473562788681648,-1.1917130756698895,1.7672796377973043,-1.1229035896425672,1.1473562788681648,1.1027470636850891,-0.9651699538396977,0.9651699538396977
360ONE,2025-12-29,2025-12,2025-12-26,GOLD,39.0,181.769,10.6923,-1.3879598662207226,-0.1946348481001947,2.8846153846153846,normal,neutral,Financial Services,1179.8,1177.9,1178.8492344233787,1168.0,0.07213209057866396,1.9340895624496313,0.7762456223757335,-1.157843940073898,-0.9203241692467538,-0.964745948541087,1.157843940073898,-0.7762456223757335,0.9203241692467538,0.8756999186351863,-1.000169520257667,1.000169520257667
360ONE,2025-12-30,2025-12,2025-12-29,ENTERPRISE-Dryup,193.0,62.058,8.8655,-0.7461421061556894,-2.123745819398004,1.9331863659487836,normal,neutral,Financial Services,1164.4,1181.6,1172.9369479965899,1200.0,0.13754640261616352,4.569725601324989,3.833373318165857,-0.7107754607636597,2.307289581902471,2.2619439756346016,0.7107754607636597,-3.833373318165857,-2.307289581902471,-2.352127584462322,3.057368601855025,-3.057368601855025
360ONE,2025-12-31,2025-12,2025-12-30,ENTERPRISE-Dryup,145.0,50.992,10.1984,1.7939518195797088,1.0344242835339743,4.5788484537843965,normal,neutral,Financial Services,1198.0,1185.4,1191.6666946379123,1190.0,0.07618300219840596,2.3328670781092007,0.1706270193869562,-1.801400906352839,-0.13986248381463237,-0.18450765153534004,1.801400906352839,-0.1706270193869562,0.13986248381463237,0.09518654634748547,-0.667779632721202,0.667779632721202
ABB,2025-12-01,2025-12,2025-11-28,ENTERPRISE-Dryup,374.0,0.0,0.0,-1.2498807365709408,-0.4329004329004293,1.7269344528193873,normal,risk_off,Capital Goods,5218.0,5182.0,5199.9376923076925,5192.5,0.05627718590126648,1.3654009759584398,-0.056494759774491865,-0.9891982433517358,-0.143034258250731,-0.1876785181271289,0.9891982433517358,0.056494759774491865,0.143034258250731,0.09835853083751792,-0.4886929858183212,0.4886929858183212
ABB,2025-12-02,2025-12,2025-12-01,ENTERPRISE-Dryup,381.0,0.0,0.0,0.2801932367149762,-0.9731895811468384,1.3719806763285023,normal,risk_off,Capital Goods,5171.0,5183.0,5176.993046165733,5190.0,0.06021107368242552,1.168632050699942,0.8597066566900312,-0.30892539400991087,0.25124534103634233,0.20648822808735887,0.30892539400991087,-0.8597066566900312,-0.25124534103634233,-0.2959471800102978,0.3674337652291626,-0.3674337652291626
ABB,2025-12-03,2025-12,2025-12-02,ENTERPRISE-Dryup,378.0,0.0,0.0,-0.1252529145389758,0.1545893719806734,1.1658155891704405,normal,risk_off,Capital Goods,5183.0,5176.5,5179.747960808919,5120.0,0.0511121815969466,1.8244130933591212,0.033824796193511156,-1.7616293591757828,-1.153491661389409,-1.1978467020851362,1.7616293591757828,-0.033824796193511156,1.153491661389409,1.1088828525281762,-1.2155122515917423,1.2155122515917423
ABB,2025-12-04,2025-12,2025-12-03,ENTERPRISE-Dryup,384.0,0.0,0.0,-1.4663322400154333,-1.589748530686963,1.8232683773876133,normal,risk_off,Capital Goods,5100.0,5118.0,5108.984145625366,5169.0,0.06269443692985864,1.702882559823461,1.4291658046571665,-0.2737167551662944,1.1747120888214768,1.1296906556791417,0.2737167551662944,-1.4291658046571665,-1.1747120888214768,-1.219475085304271,1.352941176470588,-1.352941176470588
ABB,2025-12-05,2025-12,2025-12-04,ENTERPRISE-Dryup,384.0,0.0,0.0,1.282553358135896,-0.202585375265285,1.703544155081261,normal,risk_off,Capital Goods,5172.5,5175.0,5173.7496979946845,5180.0,0.0682053516333882,1.0340662599262638,0.39140474872923137,-0.6426615111970324,0.12080797043076982,0.0760881920486253,0.6426615111970324,-0.39140474872923137,-0.12080797043076982,-0.16550117105941958,0.14499758337361043,-0.14499758337361043
ABB,2025-12-08,2025-12,2025-12-05,ENTERPRISE-Dryup,382.0,0.0,0.0,0.0193330111164735,1.3021343254356663,1.0343160947317545,normal,risk_off,Capital Goods,5171.5,5175.5,5173.4992268290325,5051.0,0.05985277370574862,2.80274517579998,0.2706248238786131,-2.4064800509372306,-2.3678214967882654,-2.4118289647125257,2.4064800509372306,-0.2706248238786131,2.3678214967882654,2.3232931081347115,-2.330078313835444,2.330078313835444
ABB,2025-12-09,2025-12,2025-12-08,ENTERPRISE-Dryup,149.0,49.438,9.8876,-2.2421958055474978,-2.223296278395359,2.802744756934377,normal,risk_off,Capital Goods,5051.0,5039.0,5044.992864222001,5108.0,0.07947985904258084,2.913780137182992,1.6453370304379922,-1.2684431067450002,1.248904358712415,1.203861689813438,1.2684431067450002,-1.6453370304379922,-1.248904358712415,-1.293672268652475,1.1284894080380123,-1.1284894080380123
ABB,2025-12-10,2025-12,2025-12-09,ENTERPRISE-Dryup,179.0,36.95,9.2375,1.17647058823529,-1.0921039914951192,2.906574394463668,normal,risk_off,Capital Goods,5109.5,5129.0,5119.23143038531,5161.0,0.06386876489141628,1.8362131362544178,1.4214745046057224,-0.4147386316486955,0.815914853287776,0.7709961172429789,0.4147386316486955,-1.4214745046057224,-0.815914853287776,-0.8606540880648499,1.007926411586261,-1.007926411586261
ABB,2025-12-11,2025-12,2025-12-10,ENTERPRISE-Dryup,206.0,44.122,8.8244,0.6839945280437743,1.86851211072665,1.8370138753175689,normal,risk_off,Capital Goods,5154.0,5157.0,5155.499563572884,5254.0,0.07064962742132987,2.0948503373580625,1.9299863223761013,-0.16486401498196124,1.9105895599931564,1.8653574995857578,0.16486401498196124,-1.9299863223761013,-1.9105895599931564,-1.9554012906973566,1.9402405898331394,-1.9402405898331394
ABB,2025-12-12,2025-12,2025-12-11,ENTERPRISE-Dryup,185.0,45.756,9.1511,1.7565993788819956,2.452608950556967,2.1447981366459627,normal,risk_off,Capital Goods,5270.0,5279.5,5274.745722546092,5281.5,0.057229089401300844,1.30811992898672,0.4598188942120318,-0.8483010347746884,0.12804934700525497,0.08332749595285904,0.8483010347746884,-0.4598188942120318,-0.12804934700525497,-0.17274302720130974,0.21821631878557873,-0.21821631878557873
ABB,2025-12-15,2025-12,2025-12-12,GOLD,184.0,45.756,9.1511,0.6771578445398108,2.4456521739130377,1.3161659513590844,normal,risk_off,Capital Goods,5288.0,5248.5,5268.175959758933,5282.0,0.06101168111164985,1.8507354489439174,0.566117010306394,-1.2846184386375232,0.2624065776591871,0.21764627007409004,1.2846184386375232,-0.566117010306394,-0.2624065776591871,-0.3071091557971992,-0.11346444780635401,0.11346444780635401
ABB,2025-12-16,2025-12,2025-12-15,GOLD,384.0,0.0,0.0,0.1326259946949681,0.8106819265617515,1.8472906403940887,normal,risk_off,Capital Goods,5280.0,5272.5,5276.2473347547975,5238.5,0.0503269685687568,1.0045018104228631,0.06164732316047954,-0.9333780550885828,-0.7154201150911692,-0.7599005432533071,0.9333780550885828,-0.06164732316047954,0.7154201150911692,0.6707822945037112,-0.7859848484848485,0.7859848484848485
ABB,2025-12-17,2025-12,2025-12-16,GOLD,389.0,0.0,0.0,-0.8136234626300864,-0.6820765441455046,1.002838221381268,normal,risk_off,Capital Goods,5238.0,5233.5,5235.749033089815,5163.0,0.04892531969679854,2.110490768400901,0.5109291285949558,-1.5995616398059453,-1.3894675361642266,-1.4337550344292205,1.5995616398059453,-0.5109291285949558,1.3894675361642266,1.3448743550412765,-1.43184421534937,1.43184421534937
ABB,2025-12-18,2025-12,2025-12-17,ENTERPRISE-Dryup,390.0,0.0,0.0,-1.354444868370852,-2.1570482497634824,2.10797405570393,normal,risk_off,Capital Goods,5185.0,5155.0,5169.956479690522,5098.5,0.057734687907743026,2.1180062236530617,-0.289296046287371,-1.827026592227265,-1.3821485726471698,-1.4264381657898153,1.827026592227265,0.289296046287371,1.3821485726471698,1.337554906818542,-1.6682738669238188,1.6682738669238188
ABB,2025-12-19,2025-12,2025-12-18,GOLD,393.0,0.0,0.0,-1.4213885128601778,-2.756581457458984,2.117578804873332,normal,risk_off,Capital Goods,5106.0,5117.5,5111.743532058493,5169.0,0.0544885591291148,1.7899959069963955,1.5602595756479476,0.034361425421512215,1.1200966476980145,1.0750908469149305,-0.034361425421512215,-1.5602595756479476,-1.1200966476980145,-1.164856027218605,1.2338425381903642,-1.2338425381903642
ABB,2025-12-22,2025-12,2025-12-19,GOLD,398.0,0.0,0.0,1.5595880333496792,0.1160317153355183,1.7949975478175575,normal,risk_off,Capital Goods,5180.5,5198.0,5189.235245941128,5185.0,0.05737344335969573,1.2140517246597524,0.8433757959441877,-0.37067592871556454,-0.08161599427276642,-0.1262778336531897,0.37067592871556454,-0.8433757959441877,0.08161599427276642,0.036936199373603124,0.08686420229707557,-0.08686420229707557
ABB,2025-12-23,2025-12,2025-12-22,GOLD,318.0,0.0,0.0,0.0772648251883278,1.6380578715056382,1.2169209967162449,normal,neutral,Capital Goods,5185.0,5184.0,5184.499951779342,5214.0,0.05212947971907823,1.2344488493636678,0.5882929598676165,-0.6461558894960512,0.5690046965963093,0.5241566326580213,0.6461558894960512,-0.5882929598676165,-0.5690046965963093,-0.613727579501346,0.5593056894889102,-0.5593056894889102
ABB,2025-12-24,2025-12,2025-12-23,GOLD,307.0,0.0,0.0,0.4439297432927924,0.5215375700212466,1.2352827639451842,normal,risk_on,Capital Goods,5212.5,5210.0,5211.249700167907,5202.5,0.057603058843104515,1.2281123277961123,1.0506174714738632,-0.17749485632224918,-0.16790022876134206,-0.2125373713504646,0.17749485632224918,-1.0506174714738632,0.16790022876134206,0.123226148121892,-0.19184652278177458,0.19184652278177458
ABB,2025-12-26,2025-12,2025-12-24,ENTERPRISE-Dryup,314.0,0.0,0.0,0.211375864719443,0.656243968345871,1.2298232129131437,normal,risk_on,Capital Goods,5215.0,5205.5,5210.24566959359,5192.5,0.050163827576236095,1.5354362360852012,0.6574417518604665,-0.8779944842247346,-0.3405918015949142,-0.3851795153659109,0.8779944842247346,-0.6574417518604665,0.3405918015949142,0.2959291576275666,-0.4314477468839885,0.4314477468839885
ABB,2025-12-29,2025-12,2025-12-26,ENTERPRISE-Dryup,314.0,0.0,0.0,-0.6136145733461218,-0.4035357417371266,1.5340364333652925,normal,neutral,Capital Goods,5218.5,5186.5,5202.450792888035,5164.0,0.04593686365987579,1.1917460148735393,0.21238465392253034,-0.8832528113644331,-0.7390899869845696,-0.783563640213955,0.8832528113644331,-0.21238465392253034,0.7390899869845696,0.6944537339580477,-1.0443614065344446,1.0443614065344446
ABB,2025-12-30,2025-12,2025-12-29,ENTERPRISE-Dryup,311.0,21.261,7.0868,-0.3472892147404982,-0.9587727708533113,1.225159174223423,normal,neutral,Capital Goods,5155.0,5157.5,5156.249696969698,5161.5,0.05246930922947233,1.3381818968261168,0.24727861875648957,-1.0909032780696273,0.1018240647536508,0.05710972005889262,1.0909032780696273,-0.24727861875648957,-0.1018240647536508,-0.14651600815416316,0.12609117361784675,-0.12609117361784675
ABB,2025-12-31,2025-12,2025-12-30,ENTERPRISE-Dryup,312.0,21.261,7.0868,-0.5130687318489868,-0.8585761142195669,1.3359148112294288,normal,neutral,Capital Goods,5150.0,5172.5,5161.225478324049,5167.5,0.05001707993530847,1.2787660658730124,0.5381381184100142,-0.3821859441501083,0.12157038483016928,0.07685038822520089,0.3821859441501083,-0.5381381184100142,-0.12157038483016928,-0.16626363595047505,0.33980582524271846,-0.33980582524271846
ABCAPITAL,2025-12-01,2025-12,2025-11-28,GOLD-baseline,9.0,684.505,13.4217,1.7910413057480534,2.358490648342393,2.6012775825115497,normal,risk_off,Financial Services,358.0,356.3,357.1479770404592,355.85,0.0632010648327211,1.413979729591992,0.8405543787248483,-0.5734253508671437,-0.3634283613237767,-0.40800953867762846,0.5734253508671437,-0.8405543787248483,0.3634283613237767,0.31876722973043375,-0.6005586592178708,0.6005586592178708
ABCAPITAL,2025-12-02,2025-12,2025-12-01,GOLD-baseline,65.0,114.53,8.81,-0.5446115782527627,1.2366755091728798,1.4104141782260715,normal,risk_off,Financial Services,356.1,356.15,356.1249982449982,356.4,0.06437399295390679,1.4601614673572056,0.807301304084224,-0.6528601632729817,0.07722057040561313,0.03251326787062821,0.6528601632729817,-0.807301304084224,-0.07722057040561313,-0.1219108844151088,0.08424599831506725,-0.08424599831506725
ABCAPITAL,2025-12-03,2025-12,2025-12-02,GOLD,50.0,108.996,9.083,-0.098288710338823,-0.642364996894973,1.460267373744342,normal,risk_off,Financial Services,356.0,354.75,355.37390080900457,350.15,0.06659542486692711,2.673240769334315,0.04955321440166438,-2.2719453484412937,-1.4699731176410087,-1.5142375731154387,2.2719453484412937,-0.04955321440166438,1.4699731176410087,1.4253852680806975,-1.6432584269662986,1.6432584269662986
ABCAPITAL,2025-12-04,2025-12,2025-12-03,ENTERPRISE-Dryup,60.0,114.53,8.81,-1.6163035839775075,-1.7130036503684831,2.6704146170063248,normal,risk_off,Financial Services,349.2,350.0,349.5995423340961,349.0,0.06297975375773694,0.9296350842742597,0.38628702340042514,-0.5433480608738345,-0.17149402716412737,-0.2161301411147083,0.5433480608738345,-0.38628702340042514,0.17149402716412737,0.12682018452757035,-0.05727376861397155,0.05727376861397155
ABCAPITAL,2025-12-05,2025-12,2025-12-04,ENTERPRISE-Dryup,53.0,115.99,8.9223,-0.1714303152901775,-1.784963064937628,0.9285714285714286,normal,risk_off,Financial Services,349.4,349.05,349.22491230582006,358.25,0.11558763476090912,4.166369433363453,3.257238327894168,-0.9091311054692852,2.584319553433398,2.538894653984897,0.9091311054692852,-3.257238327894168,-2.584319553433398,-2.6291759025801436,2.532913566113344,-2.532913566113344
ABCAPITAL,2025-12-08,2025-12,2025-12-05,STANDARD,100.0,89.814,8.1649,2.6760178210780694,2.499999999999991,4.16428693895672,normal,risk_off,Financial Services,358.7,355.2,356.94142036699816,357.0,0.0793160166843849,1.4568216808947194,0.4786722794023456,-0.9641415007145366,0.016411553733834253,-0.02827834367954478,0.9641415007145366,-0.4786722794023456,-0.016411553733834253,-0.061097840605391834,-0.47393364928909637,0.47393364928909637
ABCAPITAL,2025-12-09,2025-12,2025-12-08,ENTERPRISE-Dryup,336.0,21.024,7.008,-0.4599286122604518,2.203781437189289,1.4494807545731707,normal,risk_off,Financial Services,356.7,356.15,356.42478782352526,364.85,0.09936986197366475,3.8156717671201137,2.9109120720334896,-0.9047596950866245,2.3638120760125947,2.3184502915373257,0.9047596950866245,-2.9109120720334896,-2.3638120760125947,-2.4086538218311406,2.2848331931595274,-2.2848331931595274
ABCAPITAL,2025-12-10,2025-12,2025-12-09,GOLD-baseline,327.0,21.024,7.008,1.9462283871926056,1.477348513719523,3.8084501129902417,normal,risk_off,Financial Services,365.3,364.85,365.0748613298637,358.0,0.08422470515049565,3.15003886000498,1.0614641216380223,-2.0885747383669573,-1.9379207059319337,-1.9820512226399576,2.0885747383669573,-1.0614641216380223,1.9379207059319337,1.8933638466686047,-1.9983575143717525,1.9983575143717525
ABCAPITAL,2025-12-11,2025-12,2025-12-10,GOLD-baseline,328.0,21.024,7.008,-1.4008998096266434,0.5180638677948712,3.158906849501097,normal,risk_off,Financial Services,361.5,360.45,360.9742364429669,353.6,0.07875086837611486,2.493252728694941,0.3534223299713677,-2.139830398723573,-2.04287057038543,-2.086971047713551,2.139830398723573,-0.3534223299713677,2.04287057038543,1.9983206615318245,-2.1853388658367847,2.1853388658367847
ABCAPITAL,2025-12-12,2025-12,2025-12-11,GOLD-baseline,354.0,33.422,6.6844,-1.2536564554856522,-2.6369937942140265,2.5073129109713133,normal,risk_off,Financial Services,356.5,355.3,355.89898847991003,362.65,0.07324159095683305,2.9502753140285223,2.3745533967897297,-0.2666454557691476,1.8968897745184323,1.851661635345831,0.2666454557691476,-2.3745533967897297,-1.8968897745184323,-1.9417005979406396,1.725105189340807,-1.725105189340807
ABCAPITAL,2025-12-15,2025-12,2025-12-12,STANDARD,342.0,27.131,6.7827,2.3980814521837868,1.1143612937650316,2.9623359115211536,normal,risk_off,Financial Services,362.7,361.65,362.17423897287216,351.65,0.07276272637857302,3.1200452114006962,-0.07572017646807963,-2.9748772313094314,-2.905849682384637,-2.9497031526534467,2.9748772313094314,0.07572017646807963,2.905849682384637,2.861356925185703,-3.0465949820788563,3.0465949820788563
ABCAPITAL,2025-12-16,2025-12,2025-12-15,GOLD-baseline,353.0,23.965,5.9913,-3.0720551147694675,-0.7476440464938228,3.113381438351131,normal,risk_off,Financial Services,352.5,350.2,351.3462359470613,346.85,0.06725063952685713,2.0777225577278915,0.5845413563070372,-1.4931812014208543,-1.2797165550789464,-1.3240354669282524,1.4931812014208543,-0.5845413563070372,1.2797165550789464,1.235116105587523,-1.6028368794326175,1.6028368794326175
ABCAPITAL,2025-12-17,2025-12,2025-12-16,GOLD,340.0,18.635,6.2116,-1.0659465975328075,-4.105255245332062,2.075039239985628,normal,risk_off,Financial Services,348.9,348.65,348.77495520034404,346.8,0.06982361390402045,2.494445163071562,1.326082830975983,-1.168362332095579,-0.5662548789403669,-0.6107780020713873,1.168362332095579,-1.326082830975983,0.5662548789403669,0.5216071797359796,-0.60189165950128,0.60189165950128
ABCAPITAL,2025-12-18,2025-12,2025-12-17,ENTERPRISE-Dryup,331.0,25.608,6.4021,-0.3591438137741098,-1.4212621300437545,2.499635682972112,normal,risk_off,Financial Services,347.9,347.6,347.74993529834654,344.05,0.06707491085368467,1.9841844094321077,0.5320100778929682,-1.4521743315391396,-1.0639643383893747,-1.1083450041326548,1.4521743315391396,-0.5320100778929682,1.0639643383893747,1.019349600491649,-1.1066398390341954,1.1066398390341954
ABCAPITAL,2025-12-19,2025-12,2025-12-18,ENTERPRISE-Dryup,327.0,25.608,6.4021,-0.7352906236233858,-1.091793686609499,1.989617687242684,normal,risk_off,Financial Services,345.45,345.75,345.59993489583337,348.8,0.060256067721230384,1.808449414749977,1.1863616540907076,-0.6220877606592693,0.9259449383667175,0.8809947088507886,0.6220877606592693,-1.1863616540907076,-0.9259449383667175,-0.9706914599962058,0.9697496019684535,-0.9697496019684535
ABCAPITAL,2025-12-22,2025-12,2025-12-19,ENTERPRISE-Dryup,328.0,25.608,6.4021,1.292668760212412,0.547873264400689,1.815541031227306,normal,risk_off,Financial Services,350.05,348.1,349.07227673136146,347.0,0.0632309053167208,2.46367316262653,0.07956039111415805,-1.4244261325822762,-0.5936526242547285,-0.6381679054386986,1.4244261325822762,-0.07956039111415805,0.5936526242547285,0.5490067394934224,-0.8713040994143726,0.8713040994143726
ABCAPITAL,2025-12-23,2025-12,2025-12-22,GOLD-baseline,288.0,23.775,5.9437,-0.7456283373950545,0.5374019182325718,2.466305076700027,normal,neutral,Financial Services,348.0,346.95,347.474206777466,346.8,0.05868016582364614,1.2806705974725532,0.3671619929334932,-0.9135086045390598,-0.1940307407904327,-0.23866040414761922,0.9135086045390598,-0.3671619929334932,0.1940307407904327,0.1493583906702723,-0.3448275862068933,0.3448275862068933
