month,days,win_pct,avg_names,ret5x_pct,avg_day5x,ret1x_pct,avg_day1x,pnl_1x_rs,pnl_5x_rs,cum_ret1x_pct,cum_ret5x_pct
2025-06,21,38.095238095238095,15.0,-16.315067443998906,-0.7769079735237574,-3.263013488799781,-0.1553815947047515,-16315.067443998907,-81575.33721999453,-3.263013488799781,-16.315067443998906
2025-07,23,26.08695652173913,15.0,-21.425866346727616,-0.9315594063794616,-4.285173269345523,-0.18631188127589232,-21425.866346727616,-107129.33173363809,-7.548186758145304,-37.74093379072652
2025-08,19,31.57894736842105,15.0,-5.191768180378875,-0.27325095686204603,-1.038353636075775,-0.05465019137240921,-5191.7681803788755,-25958.840901894375,-8.586540394221078,-42.932701971105395
2025-09,22,27.27272727272727,15.0,-18.461362633412293,-0.8391528469732861,-3.6922725266824585,-0.1678305693946572,-18461.362633412293,-92306.81316706147,-12.278812920903537,-61.39406460451769
2025-10,20,40.0,15.0,-2.125504766817342,-0.10627523834086709,-0.42510095336346837,-0.02125504766817342,-2125.5047668173415,-10627.523834086709,-12.703913874267005,-63.51956937133503
2025-11,19,31.57894736842105,15.0,-18.66486888920832,-0.9823615204846485,-3.7329737778416643,-0.1964723040969297,-18664.868889208323,-93324.3444460416,-16.43688765210867,-82.18443826054335
2025-12,22,27.27272727272727,15.0,-23.82114424670818,-1.0827792839412809,-4.764228849341636,-0.21655585678825617,-23821.14424670818,-119105.7212335409,-21.201116501450308,-106.00558250725152
