entry_date,signal_date,symbol,final_rank,final_score,carry_score,raw_state_score,best_lane,best_tier_proto,profile_score,lane_score
2025-06-06,2025-06-05,CONCORDBIO,2.0,42.712264944260454,0.9686297386713001,-1.45798575099225,continuation,DRYUP,-0.8332812010748087,3.8692231918719284
2025-06-06,2025-06-05,SUZLON,3.0,41.70096846803462,0.8824891931974793,1.528693159445636,pullback_reversal,BASELINE,-0.46680012897706846,3.7923421731347835
2025-06-06,2025-06-05,WELSPUNLIV,4.0,37.729659537587985,0.8146054091053656,0.7080224848984409,recovery,GOLD,-0.5216158531330605,2.977075938901045
2025-06-06,2025-06-05,ABFRL,5.0,36.4785498309837,0.7284648636315448,3.454888164957896,pullback_reversal,COMPRESSION,-0.15855016002641203,2.432238986151276
2025-06-06,2025-06-05,NBCC,6.0,29.557517974243417,0.6970946023028449,-2.0101796974115094,continuation,BASELINE,-0.918631529567027,4.204128115132125
2025-06-06,2025-06-05,BAYERCROP,7.0,28.1166923615019,0.6109540568290242,0.5469700765107026,pullback_reversal,DRYUP,-0.5508669567636766,3.1541900609793556
2025-06-06,2025-06-05,CGCL,8.0,26.49340537863489,0.5430702727369103,2.0743213495431405,recovery,GOLD,-0.33753754761760774,2.642485942296828
2025-06-06,2025-06-05,DEVYANI,9.0,22.871331489357207,0.47518648864479657,1.602885716164897,dryup_compression,COMPRESSION,-0.4003938883110148,2.745920719560887
2025-06-06,2025-06-05,CHAMBLFERT,10.0,20.269561508633522,0.4073027045526828,2.151753991340657,pullback_reversal,PULLBACK,-0.30318130741110094,2.187437193506854
2025-06-06,2025-06-05,GPIL,11.0,18.101233596841574,0.339418920460569,3.1340643354481554,pullback_reversal,DRYUP,-0.2309101601235244,3.041899983538019
2025-06-06,2025-06-05,SJVN,12.0,11.519496810850242,0.27153513636845517,-0.2970341946437285,continuation,GOLD,-0.6916199314337939,3.8538034418770093
2025-06-06,2025-06-05,VBL,13.0,10.225201142431736,0.18539459089463445,2.4066455236014894,pullback_reversal,COMPRESSION,-0.24714778267942356,1.729603970992529
2025-06-06,2025-06-05,CESC,14.0,7.5837533657856815,0.15402432956593456,1.2211617413263207,pullback_reversal,DRYUP,-0.4416744342988146,2.6544174940783605
2025-06-06,2025-06-05,TEJASNET,15.0,3.9606281611073504,0.06788378409211379,1.5960119233117167,dryup_compression,DRYUP,-0.39247512052209377,2.586379491818823
2025-06-09,2025-06-06,TEGA,1.0,47.98509325882358,1.0,1.5342001454330454,pullback_reversal,DRYUP,-0.47039349227012994,3.877249583381971
2025-06-09,2025-06-06,SUZLON,2.0,42.9293465433408,0.8666666666666667,2.7766576829568352,pullback_reversal,DRYUP,-0.3307984815399282,4.019969068897385
2025-06-09,2025-06-06,CONCORDBIO,3.0,40.3200290205087,0.9333333333333333,-2.981761966378553,fresh_breakout,BASELINE,-1.068179797012792,5.03347814972102
2025-06-09,2025-06-06,WELSPUNLIV,4.0,38.31935996141286,0.8,1.3157732275321923,continuation,GOLD,-0.46005903656736874,3.2059698301078967
2025-06-09,2025-06-06,ABFRL,5.0,36.889009595096525,0.7333333333333333,3.0345249877191485,recovery,DRYUP,-0.2037968690386173,2.233264006023678
2025-06-09,2025-06-06,BAYERCROP,6.0,29.27061835389547,0.6,1.7143379995246772,pullback_reversal,DRYUP,-0.4166001884561604,3.2762373426084683
2025-06-09,2025-06-06,NBCC,7.0,28.960801103938476,0.6666666666666666,-1.7445813769356093,continuation,BASELINE,-0.8369721787682899,3.4671696431809464
2025-06-09,2025-06-06,CGCL,8.0,27.22744714089219,0.5333333333333333,2.8202689130246856,pullback_reversal,PULLBACK,-0.22157341931139887,2.091998408634559
2025-06-09,2025-06-06,DEVYANI,9.0,21.968926551031448,0.4666666666666667,0.7108504496672328,continuation,DRYUP,-0.5087107429183705,2.778629799593977
2025-06-09,2025-06-06,CHAMBLFERT,10.0,21.277233481177277,0.4,3.1682595063163532,pullback_reversal,PULLBACK,-0.19116870561337324,2.2930466449573785
2025-06-09,2025-06-06,GPIL,11.0,17.900548296006768,0.3333333333333333,2.940676447649138,pullback_reversal,PULLBACK,-0.2549242992955825,2.974425758782853
2025-06-09,2025-06-06,SJVN,12.0,11.044952304653378,0.26666666666666666,-0.7658174172009593,continuation,GOLD,-0.7761566760611552,4.490316882695095
2025-06-09,2025-06-06,VBL,13.0,10.002665372514416,0.2,1.3409977771633683,recovery,GOLD,-0.40346966060241224,2.2128667584690858
2025-06-09,2025-06-06,CESC,14.0,5.650810252240244,0.13333333333333333,0.13824478339248694,continuation,DRYUP,-0.6221843703247218,3.623325430482513
2025-06-09,2025-06-06,OLAELEC,15.0,3.314237201403392,0.0,4.0998759855622176,pullback_reversal,PULLBACK,-0.0996346654563922,2.6434634072302305
2025-06-10,2025-06-09,TEGA,1.0,47.56631605551349,1.0,1.0927642351256153,pullback_reversal,DRYUP,-0.5152322341828974,3.5595472543399653
2025-06-10,2025-06-09,SUZLON,2.0,45.065566297958554,0.9154039052420003,2.5899898642343966,pullback_reversal,DRYUP,-0.342784170391066,3.4404288025903234
2025-06-10,2025-06-09,WELSPUNLIV,3.0,38.64986199828528,0.8,1.6282249455957414,continuation,COMPRESSION,-0.4082771186219151,2.5712975930549153
2025-06-10,2025-06-09,ABFRL,4.0,37.87939732925911,0.7333333333333333,4.008398532469022,pullback_reversal,COMPRESSION,-0.1385990346638482,2.4752098663247586
2025-06-10,2025-06-09,CONCORDBIO,5.0,37.4827749499911,0.8845960947579997,-3.5368374893621723,fresh_breakout,BASELINE,-1.1192873240912948,5.406964532567034
2025-06-10,2025-06-09,BAYERCROP,6.0,30.978999137748865,0.6487372385753336,1.1059757276225013,dryup_compression,DRYUP,-0.4918857639607291,3.102713141206865
2025-06-10,2025-06-09,NBCC,7.0,27.136091535625006,0.617929428091333,-1.280967880130472,pullback_reversal,BASELINE,-0.7806520458186971,3.5816879225867178
2025-06-10,2025-06-09,CGCL,8.0,22.855157997660527,0.5333333333333333,-1.563926031431229,continuation,BASELINE,-0.8937876568387155,5.286278586278587
2025-06-10,2025-06-09,DEVYANI,9.0,21.432709244165483,0.4666666666666667,0.16426347097317462,continuation,DRYUP,-0.6186810023856388,3.560440678850721
2025-06-10,2025-06-09,CHAMBLFERT,10.0,19.935300704598905,0.4,1.817493187306037,recovery,DRYUP,-0.40102080675283824,2.859957898033212
2025-06-10,2025-06-09,GPIL,11.0,18.315684793820097,0.3333333333333333,3.34851553242668,pullback_reversal,COMPRESSION,-0.21405380978560268,2.516234229200993
2025-06-10,2025-06-09,SJVN,12.0,12.660124105462044,0.26666666666666666,0.8435930999680731,pullback_reversal,GOLD,-0.5155864789725151,2.9874242005468816
2025-06-10,2025-06-09,VBL,13.0,11.219532595696991,0.2,2.5536398461024654,dryup_compression,COMPRESSION,-0.2701266150749302,1.838525474299533
2025-06-10,2025-06-09,CESC,14.0,5.684268200708937,0.13333333333333333,0.16901370701385685,continuation,DRYUP,-0.6074252604647543,3.3364269000252267
2025-06-10,2025-06-09,OLAELEC,15.0,4.947974806419353,0.04873723857533366,3.4306956993879987,recovery,COMPRESSION,-0.2098474051167643,2.619523047347315
2025-06-11,2025-06-10,TEGA,1.0,48.81511229232055,1.0,2.3415604719326772,pullback_reversal,DRYUP,-0.3870153072719764,3.5747546073800436
2025-06-11,2025-06-10,SUZLON,2.0,44.0069774738884,0.9333333333333333,0.6840639093999661,pullback_reversal,BASELINE,-0.5353427533451085,3.0082239106289896
2025-06-11,2025-06-10,ABFRL,3.0,40.76411595310041,0.782070571908667,4.5898160311751495,dryup_compression,COMPRESSION,-0.09437487877524656,2.596971528979897
2025-06-11,2025-06-10,WELSPUNLIV,4.0,39.7386389742121,0.8487372385753337,0.4137007963873963,continuation,DRYUP,-0.6175821486838133,4.024220374220374
2025-06-11,2025-06-10,BAYERCROP,5.0,33.0844117993769,0.6666666666666666,2.3640512584862536,dryup_compression,DRYUP,-0.35618855975294017,3.032218008159431
2025-06-11,2025-06-10,CONCORDBIO,6.0,31.422447374998647,0.7691921895159993,-4.143225683320005,fresh_breakout,BASELINE,-1.1913587600582332,5.636214650440591
2025-06-11,2025-06-10,NBCC,7.0,29.059139933041063,0.6,1.4894176480498669,pullback_reversal,DRYUP,-0.5128409068036635,4.230033245224459
2025-06-11,2025-06-10,CGCL,8.0,24.37156421394016,0.5333333333333333,-0.04751981515159498,continuation,BASELINE,-0.7159889286962486,4.957562261327952
2025-06-11,2025-06-10,DEVYANI,9.0,22.227801171221746,0.4666666666666667,0.9593553980294365,continuation,DRYUP,-0.4889504956396245,2.6868587931349435
2025-06-11,2025-06-10,CHAMBLFERT,10.0,18.947282828533446,0.4,0.8294753112405804,continuation,GOLD,-0.5242511878929884,3.094610687288512
2025-06-11,2025-06-10,GPIL,11.0,18.665467399566868,0.3333333333333333,3.6982981381734517,pullback_reversal,PULLBACK,-0.1754860477073421,2.3176539066947766
2025-06-11,2025-06-10,SJVN,12.0,11.841701645379914,0.26666666666666666,0.02517063988594346,continuation,GOLD,-0.6333813600636903,3.5291782287598186
2025-06-11,2025-06-10,VBL,13.0,11.255623824648257,0.2,2.589731075053731,recovery,DRYUP,-0.27284660343212697,1.9035376922345064
2025-06-11,2025-06-10,OLAELEC,14.0,6.204620352574858,0.06666666666666667,3.8400041147792248,recovery,DRYUP,-0.15920842297830315,2.297410902291188
2025-06-11,2025-06-10,CESC,15.0,4.936411316073275,0.13333333333333333,-0.5788431776218055,continuation,DRYUP,-0.7075487489006769,3.7068341756626273
2025-06-12,2025-06-11,TEGA,1.0,47.81298478545806,1.0,1.3394329650701982,dryup_compression,COMPRESSION,-0.4776012754861358,3.24834162895981
2025-06-12,2025-06-11,SUZLON,2.0,44.93195384207408,0.9333333333333333,1.6090402775856554,pullback_reversal,GOLD,-0.46342072110577576,3.4932739390117975
2025-06-12,2025-06-11,ABFRL,3.0,42.202699647378076,0.8487372385753337,2.877761469553367,recovery,DRYUP,-0.28505572724596784,2.7058081576910027
2025-06-12,2025-06-11,WELSPUNLIV,4.0,38.72589213391388,0.8179294280913331,0.8569179504600621,continuation,COMPRESSION,-0.5333757675038606,3.338228464533266
2025-06-12,2025-06-11,BAYERCROP,5.0,34.66156705695622,0.7154039052420003,1.6379053909304113,dryup_compression,DRYUP,-0.44566309037168195,3.237274850518096
2025-06-12,2025-06-11,NBCC,6.0,28.8765369454751,0.6,1.3068146604839015,pullback_reversal,DRYUP,-0.5145096334688285,3.830318091513273
2025-06-12,2025-06-11,CONCORDBIO,7.0,27.37485414154817,0.6845960947579997,-4.192843530106752,fresh_breakout,BASELINE,-1.180456145667263,5.380278560236806
2025-06-12,2025-06-11,CGCL,8.0,24.059345042294876,0.5333333333333333,-0.3597389867968751,continuation,BASELINE,-0.7557057146962263,4.984644898632373
2025-06-12,2025-06-11,DEVYANI,9.0,22.25258307158935,0.4666666666666667,0.984137298397041,continuation,COMPRESSION,-0.4901572106502101,2.819003554702929
2025-06-12,2025-06-11,CHAMBLFERT,10.0,19.075967359385018,0.4,0.9581598420921579,continuation,GOLD,-0.5158539343095437,3.218237926379889
2025-06-12,2025-06-11,GPIL,11.0,16.74356785558144,0.3333333333333333,1.7763985941880236,recovery,GOLD,-0.40320168943733686,2.751755667233345
2025-06-12,2025-06-11,SJVN,12.0,12.670381410668963,0.26666666666666666,0.8538504051749914,pullback_reversal,GOLD,-0.5048932323058422,2.837643756862158
2025-06-12,2025-06-11,VBL,13.0,10.61227706049223,0.2,1.9463843108977055,continuation,GOLD,-0.3700466922727198,2.4853679920485767
2025-06-12,2025-06-11,OLAELEC,14.0,8.81125103554698,0.11540390524200031,4.143333672616182,pullback_reversal,DRYUP,-0.1297997076957443,2.3142107564346643
2025-06-12,2025-06-11,BLS,15.0,3.356565766534037,0.0,4.142587784637849,pullback_reversal,DRYUP,-0.1649999652005097,2.924591615051381
2025-06-13,2025-06-12,TEGA,1.0,47.57412169395531,1.0,1.1081264597998937,dryup_compression,DRYUP,-0.4754893080240923,2.844062253582611
2025-06-13,2025-06-12,SUZLON,2.0,45.797030843532404,0.9333333333333333,2.481161572397239,pullback_reversal,DRYUP,-0.3714825342836548,3.5089636107410764
2025-06-13,2025-06-12,ABFRL,3.0,43.64936491659595,0.8666666666666667,3.483621608481052,dryup_compression,DRYUP,-0.20393959289890007,2.5186893417442597
2025-06-13,2025-06-12,WELSPUNLIV,4.0,38.59297647128476,0.8,1.5773591261901156,dryup_compression,COMPRESSION,-0.40986865090633856,2.586781035540655
2025-06-13,2025-06-12,BAYERCROP,5.0,35.24122906805903,0.7333333333333333,1.3757376859846615,dryup_compression,DRYUP,-0.47528381923869445,3.2969022304239504
2025-06-13,2025-06-12,NBCC,6.0,32.433713956966315,0.6487372385753336,2.565547891901402,pullback_reversal,DRYUP,-0.39501029436957164,4.03181714723209
2025-06-13,2025-06-12,CONCORDBIO,7.0,25.678598520905286,0.617929428091333,-2.7338402891177584,continuation,BASELINE,-0.9987885988670108,4.72529655076628
2025-06-13,2025-06-12,CGCL,8.0,24.75156850229922,0.5333333333333333,0.33645500928563454,continuation,GOLD,-0.662289920347736,4.537948515401543
2025-06-13,2025-06-12,DEVYANI,9.0,22.981934792766406,0.4666666666666667,1.71694726277308,dryup_compression,DRYUP,-0.37556182655481885,2.2720549657342666
2025-06-13,2025-06-12,CHAMBLFERT,10.0,20.2013589035744,0.4,2.086497336601333,recovery,DRYUP,-0.33460153437733403,2.242122496935959
2025-06-13,2025-06-12,GPIL,11.0,16.722909743687044,0.3333333333333333,1.7581741397342436,recovery,GOLD,-0.37522228414046005,2.3368574647136153
2025-06-13,2025-06-12,SJVN,12.0,14.247703731806682,0.26666666666666666,2.433094090874141,pullback_reversal,DRYUP,-0.3455254229006249,3.0088814131080137
2025-06-13,2025-06-12,OLAELEC,13.0,9.528025141040853,0.13333333333333333,4.013667426148834,pullback_reversal,DRYUP,-0.12802483934476325,2.1992354047798766
2025-06-13,2025-06-12,VBL,14.0,9.349567207811281,0.2,0.6850835298990017,continuation,GOLD,-0.5576794710997781,3.446997599815971
2025-06-13,2025-06-12,BLS,15.0,4.991889274112223,0.04873723857533366,3.4748568762296617,pullback_reversal,PULLBACK,-0.20563660035159984,2.5310871684823644
2025-06-16,2025-06-13,TEGA,1.0,48.958423475214595,1.0,2.499981142393672,pullback_reversal,COMPRESSION,-0.3458537574449034,3.332860164178739
2025-06-16,2025-06-13,SUZLON,2.0,45.774434998464834,0.9333333333333333,2.4656065855997715,pullback_reversal,DRYUP,-0.366697772562426,3.5891388775230637
2025-06-16,2025-06-13,ABFRL,3.0,43.758791826432706,0.8666666666666667,3.5995773335235044,pullback_reversal,PULLBACK,-0.18509951597784893,2.757049780014549
2025-06-16,2025-06-13,WELSPUNLIV,4.0,39.28496350317116,0.8,2.2753629302178284,dryup_compression,COMPRESSION,-0.3378101385230712,2.8346815078539125
2025-06-16,2025-06-13,BAYERCROP,5.0,32.74507787796247,0.7333333333333333,-1.1149087750349889,dryup_compression,DRYUP,-0.7276212391704462,3.0159514145380797
2025-06-16,2025-06-13,NBCC,6.0,32.07247056547022,0.6666666666666666,1.3620978324286204,pullback_reversal,DRYUP,-0.47858612456966254,3.4223099323014976
2025-06-16,2025-06-13,CGCL,7.0,24.925654027357204,0.5333333333333333,0.5145091342273337,continuation,GOLD,-0.6203947659739545,4.135729755771509
2025-06-16,2025-06-13,CONCORDBIO,8.0,24.37666311597334,0.6,-3.1840956971123924,continuation,BASELINE,-1.0828029457603419,4.893006914092509
2025-06-16,2025-06-13,DEVYANI,9.0,24.036751147695668,0.4666666666666667,2.775220174521665,dryup_compression,COMPRESSION,-0.2708844838597269,2.66557257837645
2025-06-16,2025-06-13,CHAMBLFERT,10.0,18.61682863200803,0.4,0.5049115787898895,continuation,DRYUP,-0.5971834550160954,3.7699859808419305
2025-06-16,2025-06-13,GPIL,11.0,16.450910977827064,0.3333333333333333,1.4886078445647914,continuation,COMPRESSION,-0.40637788721272955,2.5469737281845846
2025-06-16,2025-06-13,SJVN,12.0,14.36631042133061,0.26666666666666666,2.5536212080242047,pullback_reversal,COMPRESSION,-0.2871801234685335,2.539086544308579
2025-06-16,2025-06-13,OLAELEC,13.0,11.212855007347725,0.182070571908667,3.3968413583968373,dryup_compression,COMPRESSION,-0.21080804438096817,2.804012226488445
2025-06-16,2025-06-13,VBL,14.0,7.590654218340234,0.15126276142466635,1.2301312005459053,continuation,COMPRESSION,-0.42407279042885826,2.379666578413969
2025-06-16,2025-06-13,BLS,15.0,5.215536003742562,0.06666666666666667,2.851688550303752,pullback_reversal,PULLBACK,-0.22672848174294993,2.1287964369183006
2025-06-17,2025-06-16,TEGA,1.0,48.021787998597404,1.0,1.5633456657764815,pullback_reversal,DRYUP,-0.4389165216248555,3.1538407551872676
2025-06-17,2025-06-16,SUZLON,2.0,43.98544900606486,0.9333333333333333,0.6766205931998016,pullback_reversal,DRYUP,-0.5221079044575909,2.936639189025311
2025-06-17,2025-06-16,ABFRL,3.0,42.66312976682221,0.8666666666666667,2.503915273913006,recovery,DRYUP,-0.32403739781280083,2.9860576379404833
2025-06-17,2025-06-16,WELSPUNLIV,4.0,39.81893673549161,0.8,2.8093361625382776,pullback_reversal,DRYUP,-0.28258008935875684,2.8694805993061316
2025-06-17,2025-06-16,BAYERCROP,5.0,32.533545418943746,0.7333333333333333,-1.326441234053715,dryup_compression,DRYUP,-0.7460928286270806,2.9850455379744085
2025-06-17,2025-06-16,NBCC,6.0,30.481807457586093,0.6666666666666666,-0.22856527545550467,pullback_reversal,DRYUP,-0.6233906257244674,2.9594660732029134
2025-06-17,2025-06-16,CGCL,7.0,27.337518105396803,0.582070571908667,0.6238209367107264,continuation,GOLD,-0.5409548617612788,3.1313929313929316
2025-06-17,2025-06-16,CONCORDBIO,8.0,23.746705603881907,0.5512627614246663,-1.511500933647616,pullback_reversal,DRYUP,-0.8377936739481529,4.0509794847304255
