pattern,symbol,n,avg_d1,bucket,edge_score,stability_score,target,regime,hit_pct,base_pct,real_lift_pp,status,rule,mandate,rule_family,screener_tier
FALCPAT_6868,TARIL,109,1.19,1-2%,129.71,12.423964745603556,hit_40pc_40d,other,18.65715983363042,4.0653742907808095,14.59178554284961,PROMOTED,volatility (20d ATR%) >= 2.6793 AND distance from 200-DMA >= 73.6638 AND 60-day return <= 78.2525,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness,B_broad_edge
FALCPAT_7784,COCHINSHIP,76,1.634,1-2%,124.184,14.244881747490922,hit_10pc_20d,breakout,49.18152720621856,30.24927834188964,18.932248864328923,PROMOTED,volatility (20d ATR%) >= 2.7538 AND days with sub-75% volume in last 20 <= 12.5 AND close position in weekly range >= 0.6908 AND distance from 20-week SMA >= 3.0555,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge
FALCPAT_7447,TARIL,100,1.132,1-2%,113.19999999999999,11.319999999999999,hit_25pc_30d,other,18.091250360958703,9.458155042142677,8.633095318816029,PROMOTED,volatility (20d ATR%) >= 3.2758 AND days with sub-75% volume in last 20 >= 11.5 AND 60-day return >= 4.3863 AND close position in weekly range >= 0.3227,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge
FALCPAT_6245,BDL,97,1.039,1-2%,100.78299999999999,10.232963256066151,hit_15pc_20d,breakout,40.17697967650968,18.31582194494749,21.861157731562187,PROMOTED,days with sub-3% range in last 7 <= 2.5 AND close position in weekly range >= 0.7117,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",compression|weekly_strength,B_broad_edge
FALCPAT_6962,COCHINSHIP,81,1.233,1-2%,99.873,11.097000000000001,hit_15pc_20d,breakout,32.77351683996726,17.450644806122114,15.322872033845144,PROMOTED,volatility (20d ATR%) >= 2.4406 AND close position in weekly range >= 0.7215 AND distance from 20-week SMA >= 0.1216 AND weekly range % >= 5.1763,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge
FALCPAT_6932,COCHINSHIP,81,1.233,1-2%,99.873,11.097000000000001,hit_10pc_20d,breakout,53.3959795408588,32.698883353500555,20.697096187358248,PROMOTED,volatility (20d ATR%) >= 2.4392 AND close position in weekly range >= 0.7182 AND distance from 20-week SMA >= 0.1216 AND weekly range % >= 5.1511,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge
FALCPAT_9366,RVNL,67,1.484,1-2%,99.428,12.147063513458717,hit_15pc_20d,other,24.19286769360625,19.56237142322798,4.630496270378267,PROMOTED,volatility (20d ATR%) <= 4.3375 AND close position in weekly range >= 0.0701 AND weekly range % >= 8.43,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge
FALCPAT_9016,VIJAYA,25,3.969,2-5%,99.225,19.845,hit_25pc_30d,capitulation,18.423409973126308,10.408532325017468,8.014877648108838,PROMOTED,volatility (20d ATR%) >= 2.9391 AND distance from 120-day high <= -23.6189 AND distance from 200-DMA >= -37.0609 AND distance from 20-week SMA <= -10.6066,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,A_high_edge
FALCPAT_6721,BDL,98,1.011,1-2%,99.07799999999999,10.008389380914393,hit_15pc_20d,breakout,35.587770758122744,17.450644806122114,18.13712595200063,PROMOTED,volatility (20d ATR%) >= 3.0418 AND 5-day avg volume vs 20-day <= 1.5849 AND close position in weekly range >= 0.6892 AND weekly range % >= 5.6823,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge
FALCPAT_7514,VIJAYA,67,1.452,1-2%,97.28399999999999,11.885132224758797,hit_15pc_20d,capitulation,32.985991304947895,17.450644806122114,15.535346498825785,PROMOTED,volatility (20d ATR%) >= 3.6302 AND distance from year-high <= -24.7275 AND slope of 50-DMA <= -0.072 AND distance from 20-week SMA <= 13.8145,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,B_broad_edge
FALCPAT_8581,SOBHA,76,1.271,1-2%,96.59599999999999,11.080321114480393,hit_10pc_20d,other,50.5745608241976,30.24927834188964,20.32528248230796,PROMOTED,volatility (20d ATR%) >= 4.2758 AND close position in weekly range <= 0.6707 AND close position in weekly range >= 0.3549,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|weekly_weak_close,B_broad_edge
FALCPAT_6151,COCHINSHIP,42,2.296,2-5%,96.43199999999999,14.879780643544446,hit_10pc_20d,breakout,52.23380726698262,34.00746195228712,18.226345314695507,PROMOTED,volatility (20d ATR%) >= 2.3809 AND distance from year-high >= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,A_high_edge
FALCPAT_9044,RVNL,46,2.075,2-5%,95.45,14.073334714984933,hit_10pc_20d,momentum,37.73548261798408,35.380587245184216,2.354895372799859,PROMOTED,volatility (20d ATR%) <= 4.0628 AND 5-day return >= 2.8185 AND close position in weekly range >= 0.4183 AND weekly range % >= 6.2674,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,A_high_edge
FALCPAT_6346,VIJAYA,71,1.335,1-2%,94.785,11.24890994719044,hit_15pc_20d,capitulation,30.382466695315856,18.31582194494749,12.066644750368368,PROMOTED,volatility (20d ATR%) >= 3.6491 AND distance from 20-day high <= -9.0485 AND distance from year-high <= -24.4198 AND distance from year-high >= -45.8435,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,B_broad_edge
FALCPAT_9426,VIJAYA,18,5.18,5-10%,93.24,21.976878759277895,hit_15pc_20d,mean_reversion,43.16877152698048,19.56237142322798,23.606400103752502,PROMOTED,volatility (20d ATR%) >= 5.1256 AND distance from 20-DMA <= -5.7799 AND distance from 200-DMA <= 1.1002,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,A_high_edge
FALCPAT_8411,VIJAYA,43,2.132,2-5%,91.676,13.980458933811866,hit_25pc_30d,capitulation,20.753205128205128,7.722364089468664,13.030841038736463,PROMOTED,volatility (20d ATR%) >= 3.5179 AND distance from 120-day high <= -26.5584 AND distance from 200-DMA <= 15.007,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,A_high_edge
FALCPAT_7801,VIJAYA,24,3.76,2-5%,90.24,18.4201628657295,hit_25pc_30d,mean_reversion,16.007466003021953,7.722364089468664,8.285101913553289,PROMOTED,distance from 20-DMA <= -7.2311 AND distance from 200-DMA <= 3.487 AND distance from 20-week SMA <= 3.0555,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",other,A_high_edge
FALCPAT_8505,ITI,51,1.766,1-2%,90.066,12.611762604806675,hit_15pc_20d,breakout,35.64532520325203,15.52565995111252,20.119665252139512,PROMOTED,volatility (20d ATR%) >= 3.596 AND distance from 50-DMA >= -1.7562 AND 20d relative strength vs market >= -9.092 AND close position in weekly range >= 0.6795,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,B_broad_edge
FALCPAT_8038,ITI,87,1.026,1-2%,89.262,9.569890908469125,hit_25pc_30d,breakout,13.206948520663122,7.722364089468664,5.484584431194459,PROMOTED,volatility (20d ATR%) >= 2.53 AND slope of 20-DMA >= -1.6316 AND close position in weekly range >= 0.573 AND weekly range % >= 5.5463,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge
FALCPAT_7997,FACT,82,1.082,1-2%,88.724,9.797926719464686,hit_10pc_20d,breakout,52.85256731057952,30.24927834188964,22.60328896868988,PROMOTED,days with sub-3% range in last 7 <= 3.5 AND days with sub-75% volume in last 20 <= 13.5 AND slope of 50-DMA <= 1.6679 AND close position in weekly range >= 0.5865,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",compression|weekly_strength,B_broad_edge
FALCPAT_7915,VIJAYA,51,1.735,1-2%,88.485,12.390378323521846,hit_15pc_20d,capitulation,30.326505933036053,15.52565995111252,14.800845981923532,PROMOTED,volatility (20d ATR%) >= 2.5388 AND distance from 120-day high <= -26.9828 AND distance from 20-week SMA <= -1.7341,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,B_broad_edge
FALCPAT_7086,GRSE,37,2.375,2-5%,87.875,14.446561009458271,hit_10pc_20d,breakout,52.87215020116227,32.698883353500555,20.173266847661715,PROMOTED,volatility (20d ATR%) >= 2.3175 AND distance from 120-day high >= -4.8089 AND close position in weekly range >= 0.6441 AND weekly range % >= 7.9969,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,A_high_edge
FALCPAT_7947,ZENSARTECH,85,1.019,1-2%,86.615,9.394715801981452,hit_25pc_30d,other,16.279281742776412,7.722364089468664,8.556917653307746,PROMOTED,volatility (20d ATR%) >= 3.4679 AND distance from 200-DMA <= 5.5845,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge
FALCPAT_6174,HUDCO,68,1.235,1-2%,83.98,10.184070895275623,hit_25pc_30d,other,19.16382453251793,10.722915258072424,8.44090927444551,PROMOTED,distance from 10-day high <= -10.804 AND days with sub-3% range in last 7 <= 2.5 AND close position in weekly range <= 0.7438,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|compression|weekly_weak_close,B_broad_edge
FALCPAT_8781,VIJAYA,17,4.928,2-5%,83.776,20.318664523043832,hit_15pc_20d,other,31.96144829382652,19.56237142322798,12.399076870598538,PROMOTED,volatility (20d ATR%) >= 3.6112 AND distance from year-high >= -44.7637 AND 60-day return <= 46.2598 AND distance from 20-week SMA <= -11.7789,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness,A_high_edge
FALCPAT_8262,GABRIEL,72,1.161,1-2%,83.592,9.85141167549098,hit_10pc_20d,other,49.74533106960951,30.24927834188964,19.496052727719864,PROMOTED,volatility (20d ATR%) >= 4.4758 AND 60d relative strength vs market <= 49.5142 AND 60d relative strength vs sector >= -3.608 AND weekly range % >= 5.294,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,B_broad_edge
FALCPAT_7997,BSE,64,1.305,1-2%,83.52,10.44,hit_10pc_20d,breakout,52.85256731057952,30.24927834188964,22.60328896868988,PROMOTED,days with sub-3% range in last 7 <= 3.5 AND days with sub-75% volume in last 20 <= 13.5 AND slope of 50-DMA <= 1.6679 AND close position in weekly range >= 0.5865,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",compression|weekly_strength,B_broad_edge
FALCPAT_6174,JUBLPHARMA,40,2.072,2-5%,82.88,13.104478623737766,hit_25pc_30d,other,19.16382453251793,10.722915258072424,8.44090927444551,PROMOTED,distance from 10-day high <= -10.804 AND days with sub-3% range in last 7 <= 2.5 AND close position in weekly range <= 0.7438,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|compression|weekly_weak_close,A_high_edge
FALCPAT_6744,TARIL,80,1.03,1-2%,82.4,9.212600067299133,hit_25pc_30d,other,21.38200782268579,9.458155042142677,11.923852780543111,PROMOTED,volatility (20d ATR%) >= 5.1709 AND 60d relative strength vs market >= 22.8979 AND RSI(14) <= 55.01,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",oversold|volatility_expansion|relative_strength,B_broad_edge
FALCPAT_8408,TARIL,81,1.016,1-2%,82.296,9.144,hit_10pc_20d,breakout,58.333333333333336,30.24927834188964,28.084054991443697,PROMOTED,60-day return >= 31.9685 AND 60d relative strength vs market >= 31.0766 AND close position in weekly range >= 0.5947 AND weekly range % >= 9.4741,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,B_broad_edge
FALCPAT_8102,GRSE,65,1.259,1-2%,81.835,10.150382505107872,hit_10pc_20d,breakout,52.091846662774856,30.24927834188964,21.842568320885213,PROMOTED,volatility (20d ATR%) >= 3.1155 AND 5-day return >= 5.4794 AND close position in weekly range >= 0.53 AND weekly range % >= 10.472,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge
FALCPAT_6819,FACT,77,1.06,1-2%,81.62,9.30146225063565,hit_10pc_20d,other,58.485949951069486,32.698883353500555,25.787066597568923,PROMOTED,volatility (20d ATR%) >= 2.3312 AND 60d relative strength vs market <= 28.9405 AND close position in weekly range >= 0.3113 AND weekly range % >= 10.1174,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,B_broad_edge
FALCPAT_8908,MAZDOCK,75,1.084,1-2%,81.30000000000001,9.387715377023316,hit_15pc_20d,breakout,23.356685049932928,19.56237142322798,3.794313626704948,PROMOTED,slope of 20-DMA >= -0.8489 AND close position in weekly range >= 0.7839,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",weekly_strength,B_broad_edge
FALCPAT_6887,COCHINSHIP,38,2.129,2-5%,80.902,13.12403741232095,hit_10pc_20d,breakout,43.73979314099075,32.698883353500555,11.040909787490188,PROMOTED,distance from 10-day high >= -5.1883 AND distance from 120-day high >= -7.2128 AND slope of 50-DMA >= 0.67 AND close position in weekly range >= 0.8183,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",weekly_strength,A_high_edge
FALCPAT_7075,JUBLPHARMA,79,1.024,1-2%,80.896,9.101511083331163,hit_25pc_30d,other,15.880246241190935,9.458155042142677,6.422091199048261,PROMOTED,volatility (20d ATR%) >= 2.1013 AND distance from 200-DMA <= 34.864 AND close position in weekly range >= 0.1023 AND weekly range % >= 8.3165,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge
FALCPAT_7997,KFINTECH,73,1.104,1-2%,80.59200000000001,9.432580134830554,hit_10pc_20d,breakout,52.85256731057952,30.24927834188964,22.60328896868988,PROMOTED,days with sub-3% range in last 7 <= 3.5 AND days with sub-75% volume in last 20 <= 13.5 AND slope of 50-DMA <= 1.6679 AND close position in weekly range >= 0.5865,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",compression|weekly_strength,B_broad_edge
FALCPAT_7578,VIJAYA,44,1.807,1-2%,79.508,11.986281992344415,hit_25pc_30d,capitulation,17.831688596491226,9.458155042142677,8.373533554348551,PROMOTED,distance from year-high <= -24.8572 AND days with sub-2.5% range in last 7 <= 2.5 AND 60d relative strength vs market <= -5.4297 AND distance from 20-week SMA <= 13.2743,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|compression|relative_strength,B_broad_edge
FALCPAT_6819,WOCKPHARMA,45,1.764,1-2%,79.38,11.833271736928888,hit_10pc_20d,other,58.485949951069486,32.698883353500555,25.787066597568923,PROMOTED,volatility (20d ATR%) >= 2.3312 AND 60d relative strength vs market <= 28.9405 AND close position in weekly range >= 0.3113 AND weekly range % >= 10.1174,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,B_broad_edge
FALCPAT_6591,VIJAYA,51,1.554,1-2%,79.254,11.09777977795559,hit_25pc_30d,other,15.91909653544312,10.722915258072424,5.196181277370696,PROMOTED,distance from 60-day high <= -21.599 AND distance from 20-week SMA <= -7.0797,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high,B_broad_edge
FALCPAT_7712,GVT&D,78,1.013,1-2%,79.014,8.946573757590109,hit_15pc_20d,breakout,24.801683665209648,17.450644806122114,7.351038859087533,PROMOTED,volatility (20d ATR%) >= 2.6034 AND close position in weekly range <= 0.58 AND distance from 20-week SMA >= 17.526 AND weekly range % >= 8.5261,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,B_broad_edge
FALCPAT_8903,ITI,50,1.58,1-2%,79.0,11.172287142747452,hit_10pc_20d,breakout,46.34435232044794,35.380587245184216,10.963765075263726,PROMOTED,close position in weekly range >= 0.8051,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",weekly_strength,B_broad_edge
FALCPAT_9457,ADANIENT,20,3.949,2-5%,78.97999999999999,17.66046488629334,hit_10pc_20d,capitulation,64.83790523690773,35.380587245184216,29.45731799172352,PROMOTED,volatility (20d ATR%) >= 2.5731 AND distance from year-high <= -52.5716 AND volume vs 20-day average >= 0.9969,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,A_high_edge
FALCPAT_7695,RVNL,77,1.019,1-2%,78.463,8.941688710752572,hit_10pc_20d,breakout,60.4975548918573,32.698883353500555,27.79867153835674,PROMOTED,volatility (20d ATR%) >= 2.5871 AND close position in weekly range >= 0.6838 AND weekly range % >= 8.5178,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge
FALCPAT_8585,ITI,36,2.171,2-5%,78.15599999999999,13.026,hit_10pc_20d,breakout,56.565977742448325,30.24927834188964,26.316699400558687,PROMOTED,volatility (20d ATR%) >= 3.4313 AND 5-day return >= 5.0998 AND close position in weekly range >= 0.6707 AND weekly range % >= 11.6077,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,A_high_edge
FALCPAT_8486,RVNL,42,1.854,1-2%,77.86800000000001,12.015293254848174,hit_40pc_40d,other,8.816259269431475,2.9651372889629943,5.85112198046848,PROMOTED,volatility (20d ATR%) >= 3.359 AND 20-day return >= -5.2391 AND 60d relative strength vs sector <= 10.8226 AND weekly range % >= 10.7197,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,B_broad_edge
FALCPAT_8324,RVNL,77,1.011,1-2%,77.847,8.871488995653435,hit_10pc_20d,breakout,47.18157831614296,30.24927834188964,16.93229997425332,PROMOTED,60d relative strength vs market <= 26.7346 AND close position in weekly range >= 0.7007 AND distance from 20-week SMA <= 39.2838 AND weekly range % >= 5.1372,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,B_broad_edge
FALCPAT_7712,TARIL,68,1.132,1-2%,76.976,9.334711136398383,hit_15pc_20d,breakout,24.801683665209648,17.450644806122114,7.351038859087533,PROMOTED,volatility (20d ATR%) >= 2.6034 AND close position in weekly range <= 0.58 AND distance from 20-week SMA >= 17.526 AND weekly range % >= 8.5261,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,B_broad_edge
FALCPAT_6228,COCHINSHIP,71,1.081,1-2%,76.75099999999999,9.108667904803644,hit_10pc_20d,breakout,55.22730166815229,34.00746195228712,21.21983971586518,PROMOTED,distance from 200-DMA >= 22.6967 AND 60d relative strength vs market >= -4.0304 AND close position in weekly range >= 0.7031,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",weekly_strength|relative_strength,B_broad_edge
FALCPAT_7603,ITI,29,2.645,2-5%,76.705,14.243760914870762,hit_15pc_20d,breakout,34.97835497835498,15.52565995111252,19.452695027242463,PROMOTED,5-day return >= 11.7516 AND close position in weekly range >= 0.5365 AND weekly range % >= 14.9824,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,A_high_edge
FALCPAT_8162,KFINTECH,47,1.623,1-2%,76.281,11.126727416450894,hit_10pc_20d,other,50.11658575742517,30.24927834188964,19.867307415535528,PROMOTED,volatility (20d ATR%) >= 3.08 AND days with sub-75% volume in last 20 <= 12.5 AND 60-day return <= 9.1506 AND close position in weekly range >= 0.4086,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,B_broad_edge
FALCPAT_6824,MAZDOCK,68,1.12,1-2%,76.16000000000001,9.23575660138356,hit_15pc_20d,breakout,30.00182882223848,17.450644806122114,12.551184016116364,PROMOTED,volatility (20d ATR%) >= 2.2772 AND slope of 20-DMA >= 0.2136 AND close position in weekly range >= 0.7988,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge
FALCPAT_8890,ITI,52,1.455,1-2%,75.66,10.492154211600209,hit_40pc_40d,other,7.41444866920152,4.088422971741112,3.326025697460408,PROMOTED,distance from 200-DMA >= -27.8495 AND daily range % >= 9.3513,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge
FALCPAT_6871,VIJAYA,47,1.605,1-2%,75.435,11.003325633643675,hit_25pc_30d,other,17.85739623980135,9.458155042142677,8.399241197658673,PROMOTED,volatility (20d ATR%) >= 2.3083 AND distance from 20-day high <= -16.8359 AND distance from 200-DMA <= 20.5254 AND distance from 20-week SMA <= 8.4893,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,B_broad_edge
FALCPAT_6882,NAVA,74,1.019,1-2%,75.40599999999999,8.765769447116435,hit_10pc_20d,other,49.3234100135318,32.698883353500555,16.62452666003124,PROMOTED,volatility (20d ATR%) >= 3.3684 AND short-term vol vs longer-term >= 1.0196 AND distance from 120-day high <= -7.2128 AND weekly range % >= 8.5705,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,B_broad_edge
FALCPAT_8373,INTELLECT,35,2.152,2-5%,75.32000000000001,12.731403693230375,hit_25pc_30d,other,16.1327137849515,7.722364089468664,8.410349695482832,PROMOTED,distance from 120-day high <= -14.4514 AND 20d relative strength vs market >= -5.828 AND distance from 20-week SMA <= 30.0974 AND weekly range % >= 9.6165,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|relative_strength,A_high_edge
FALCPAT_8070,ITI,38,1.975,1-2%,75.05,12.174717655863729,hit_10pc_20d,breakout,68.0883472962681,30.24927834188964,37.839068954378455,PROMOTED,short-term vol vs longer-term <= 1.585 AND close position in weekly range >= 0.4857 AND weekly range % >= 13.8814,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge
FALCPAT_7910,JUBLPHARMA,72,1.042,1-2%,75.024,8.84166319195659,hit_25pc_30d,other,20.91776702836972,7.722364089468664,13.195402938901058,PROMOTED,volatility (20d ATR%) >= 4.3575 AND 20d relative strength vs market <= 7.2399 AND weekly range % >= 7.2122,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,B_broad_edge
FALCPAT_9005,JUBLPHARMA,34,2.206,2-5%,75.004,12.863079880028733,hit_15pc_20d,other,40.63755020080321,19.56237142322798,21.07517877757524,PROMOTED,volatility (20d ATR%) >= 4.1414 AND 60d relative strength vs sector <= 15.164 AND weekly range % >= 9.1665,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,A_high_edge
FALCPAT_6882,GVT&D,69,1.085,1-2%,74.865,9.01268689126611,hit_10pc_20d,other,49.3234100135318,32.698883353500555,16.62452666003124,PROMOTED,volatility (20d ATR%) >= 3.3684 AND short-term vol vs longer-term >= 1.0196 AND distance from 120-day high <= -7.2128 AND weekly range % >= 8.5705,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,B_broad_edge
FALCPAT_6744,GVT&D,74,1.011,1-2%,74.814,8.696950844980094,hit_25pc_30d,other,21.38200782268579,9.458155042142677,11.923852780543111,PROMOTED,volatility (20d ATR%) >= 5.1709 AND 60d relative strength vs market >= 22.8979 AND RSI(14) <= 55.01,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",oversold|volatility_expansion|relative_strength,B_broad_edge
FALCPAT_7747,VIJAYA,24,3.11,2-5%,74.64,15.235826200111365,hit_15pc_20d,other,26.39691714836224,15.52565995111252,10.871257197249715,PROMOTED,volatility (20d ATR%) >= 3.5078 AND close position in weekly range <= 0.6063 AND distance from 20-week SMA <= -9.6119,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,A_high_edge
FALCPAT_6440,BDL,69,1.078,1-2%,74.382,8.954540524225685,hit_15pc_20d,breakout,33.12660527469774,18.31582194494749,14.81078332975025,PROMOTED,60-day return >= -5.8816 AND 20d relative strength vs sector >= -2.8018 AND close position in weekly range >= 0.7316 AND weekly range % >= 6.249,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,B_broad_edge
FALCPAT_8583,BEML,72,1.029,1-2%,74.088,8.731354534091487,hit_10pc_20d,breakout,49.79471523318245,30.24927834188964,19.5454368912928,PROMOTED,volatility (20d ATR%) >= 3.4313 AND close position in daily range >= 0.4382 AND close position in weekly range >= 0.6707 AND weekly range % <= 11.6077,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|weekly_strength,B_broad_edge
FALCPAT_8464,WOCKPHARMA,18,4.107,2-5%,73.926,17.424525301998905,hit_15pc_20d,momentum,31.09815354713314,15.52565995111252,15.57249359602062,PROMOTED,slope of 50-DMA >= 0.4452 AND volume vs 20-day average >= 1.9044 AND close position in weekly range >= 0.2196 AND weekly range % >= 12.8017,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,A_high_edge
FALCPAT_8737,JUBLPHARMA,63,1.173,1-2%,73.899,9.310398863636294,hit_10pc_20d,other,53.08293169353499,35.380587245184216,17.70234444835077,PROMOTED,volatility (20d ATR%) >= 2.9337 AND 60-day return >= -20.5526 AND close position in weekly range >= 0.174 AND weekly range % >= 9.8757,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge
FALCPAT_8572,BSE,73,1.01,1-2%,73.73,8.629443782770705,hit_10pc_20d,other,51.89655172413793,35.380587245184216,16.515964478953716,PROMOTED,volatility (20d ATR%) >= 4.0236 AND distance from 200-DMA >= -9.2327 AND close position in weekly range >= 0.4229 AND weekly range % <= 8.6663,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|weekly_strength,B_broad_edge
