tag,signal_date,entry_date,basket_ret_pct,n_positions,symbols,sides,entry_modes,position_rets,avg_score,avg_patterns
baseline_15_min10_fast,2025-07-02,2025-07-03,-0.32252887798712365,14,"KPRMILL,LTFOODS,JMFINANCIL,APARINDS,CCL,ZENSARTECH,RBLBANK,ONESOURCE,SAILIFE,RITES,BAJAJHLDNG,FIVESTAR,GABRIEL,CUB","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,LONG,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:16","-4.0526,-0.3014,-1.8552,-0.3980,-3.0065,-0.1881,-0.8380,-0.3945,-0.0445,3.5614,1.3316,-0.7392,-0.3163,2.7258",7.360502357253481,3.2142857142857144
baseline_15_min10_fast,2025-07-04,2025-07-07,0.5798605862039986,15,"TEGA,BLUEJET,GABRIEL,SAPPHIRE,MARICO,BAJAJHFL,CREDITACC,TRENT,ABLBL,POONAWALLA,BDL,GODREJIND,ENGINERSIN,CHOICEIN,CRAFTSMAN","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,LONG,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-2.7847,1.4280,2.9356,-0.4360,-0.2284,0.8509,0.0891,-0.1949,-2.1030,1.0366,1.5802,-0.3540,3.0691,3.3928,0.4166",18.068070287091313,5.533333333333333
baseline_15_min10_fast,2025-07-07,2025-07-08,0.31863876363747584,10,"HOMEFIRST,JPPOWER,CONCORDBIO,TRITURBINE,TEGA,MRPL,360ONE,GILLETTE,ACMESOLAR,DCMSHRIRAM","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.3577,3.1503,-2.1541,-0.3787,1.0634,0.8530,1.5979,1.2602,-1.2564,-2.3069",16.1192867168592,4.5
baseline_15_min10_fast,2025-07-08,2025-07-09,-0.2935484995716854,10,"AEGISVOPAK,JPPOWER,BSE,DIVISLAB,WAAREEENER,VTL,SIEMENS,CARTRADE,LEMONTREE,SCHAEFFLER","SHORT,SHORT,LONG,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-4.4917,0.8555,1.0372,-0.8654,-2.2578,-0.5997,1.8801,1.7604,0.2322,-0.4863",11.932278513869653,3.1
baseline_15_min10_fast,2025-07-10,2025-07-11,0.2612958471553265,10,"LEMONTREE,ACMESOLAR,SARDAEN,HOMEFIRST,GALLANTT,ELGIEQUIP,ATHERENERG,NUVAMA,KIRLOSENG,CGCL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.8858,0.4616,-2.8397,-0.6797,1.9457,1.0455,-0.9157,0.8225,-0.3189,1.2057",24.30997998692749,6.1
baseline_15_min10_fast,2025-07-11,2025-07-14,-1.6437678896928143,15,"PTCIL,GABRIEL,CRISIL,NAVINFLUOR,EMCURE,KIRLOSENG,ZEEL,TATAELXSI,BALRAMCHIN,NMDC,RPOWER,NETWEB,JPPOWER,ELECON,ACMESOLAR","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,LONG,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:16,09:16,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.3618,-2.6675,-0.1872,2.0606,-4.4662,-1.0285,-4.6480,-2.5561,0.8504,-0.2553,-0.2898,-1.3760,-12.0867,0.7765,1.5790",6.395816172209949,2.933333333333333
baseline_15_min10_fast,2025-07-14,2025-07-15,0.6876438620848636,13,"ANANDRATHI,JPPOWER,ABDL,NEULANDLAB,OLAELEC,UTIAMC,NAVA,CASTROLIND,BEML,RAMCOCEM,GODFRYPHLP,HOMEFIRST,HEG","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.6282,9.4596,-0.3823,-1.1937,8.9931,-1.6409,0.0510,-0.6106,-0.2249,-2.5629,-3.3461,-2.0270,0.7959",81.96070103905002,15.0
baseline_15_min10_fast,2025-07-15,2025-07-16,0.10691661325692113,14,"AEGISVOPAK,NAM-INDIA,DEEPAKFERT,GODFRYPHLP,JPPOWER,OLAELEC,TEJASNET,AIAENG,OBEROIRLTY,HSCL,SOBHA,PREMIERENE,INDIACEM,SWANCORP","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:16,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-4.1517,-2.4367,1.3713,0.9779,2.9586,5.1795,0.6323,-0.0129,0.4176,0.6278,-0.4863,-0.2489,1.5410,-4.8726",4.942747412098414,3.4285714285714284
baseline_15_min10_fast,2025-07-18,2025-07-21,-0.14790558053679992,12,"SAMMAANCAP,NUVOCO,RRKABEL,WIPRO,AXISBANK,AEGISVOPAK,SAPPHIRE,SYRMA,POLYCAB,GMDCLTD,ITCHOTELS,ATUL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,LONG","09:15,09:15,09:15,09:15,09:16,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.8924,-2.0473,2.7915,2.1355,-1.2864,-0.8675,2.4452,-1.1962,-0.9603,-1.3840,1.2775,-1.7906",4.452842227454044,3.75
baseline_15_min10_fast,2025-07-21,2025-07-22,0.3264306742121379,11,"AEGISVOPAK,ETERNAL,LATENTVIEW,ZENTEC,IRCON,SUMICHEM,MRPL,KARURVYSYA,MMTC,SWIGGY,PARADEEP","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,LONG,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","3.9851,-2.3890,-0.8764,1.0455,1.8880,-1.5620,2.4961,0.1561,2.1411,-3.3644,0.0706",29.949718691827556,7.0
baseline_15_min10_fast,2025-07-22,2025-07-23,-0.65065935969021,12,"KPRMILL,GABRIEL,360ONE,SUNTV,SWIGGY,AADHARHFC,ICICIBANK,M&MFIN,MGL,LATENTVIEW,BLUEJET,AFCONS","SHORT,SHORT,LONG,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,LONG,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-2.7499,-1.3973,-1.4930,-0.9610,-0.2948,0.6474,-0.3606,3.0159,0.4433,-0.2369,-5.4411,1.0200",1.843102218344639,1.5833333333333333
baseline_15_min10_fast,2025-07-23,2025-07-24,0.5733496545034815,12,"SAPPHIRE,ANTHEM,BIKAJI,KALYANKJIL,DCMSHRIRAM,SYNGENE,ZENSARTECH,JSWINFRA,CREDITACC,JMFINANCIL,OLAELEC,BLUEJET","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,LONG","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.5365,1.3276,1.9874,0.6426,0.7226,0.9479,0.1124,0.4788,-0.9699,1.7988,1.0722,-0.7037",24.334535143407848,6.0
baseline_15_min10_fast,2025-07-24,2025-07-25,2.573443963805598,12,"OLECTRA,KPRMILL,CGPOWER,WELSPUNLIV,BIKAJI,MRPL,IPCALAB,THELEELA,ELGIEQUIP,TATACONSUM,NESTLEIND,VIJAYA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,LONG,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:16,09:15","3.7186,5.5321,2.7559,3.1651,-0.1237,6.9358,2.5163,-1.5423,2.7341,2.2184,-0.0830,3.0539",31.561649676130518,6.75
baseline_15_min10_fast,2025-07-28,2025-07-29,-0.22398500470967056,15,"TITAGARH,KPRMILL,HEXT,AADHARHFC,POONAWALLA,CDSL,SBICARD,CEMPRO,GMDCLTD,OLAELEC,NUVOCO,IIFL,JMFINANCIL,ONESOURCE,ACMESOLAR","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:16,09:16,09:16,09:16,09:15,09:15,09:16,09:16,09:15,09:15","-2.9138,2.5169,3.7011,1.0463,2.3124,-0.9177,1.4906,-5.1909,-1.4260,-1.0709,-3.0637,-3.7868,0.2110,1.1432,2.5885",6.230715709983108,3.6
baseline_15_min10_fast,2025-07-29,2025-07-30,0.21943960168492976,15,"CRAFTSMAN,CCL,AFFLE,WELCORP,MOTILALOFS,WAAREEENER,AIIL,DEEPAKFERT,PARADEEP,VBL,BBTC,SUPREMEIND,ABBOTINDIA,BSOFT,GRANULES","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-5.4446,1.7602,-0.3463,-1.6181,1.1453,0.7030,0.0523,3.3398,5.7662,-0.9960,0.4001,1.4271,-1.0980,-1.8052,0.0058",15.219450484592043,4.533333333333333
baseline_15_min10_fast,2025-07-30,2025-07-31,-1.7478797410874862,13,"ACUTAAS,ATHERENERG,GODIGIT,IGIL,ABDL,JBMA,PREMIERENE,PATANJALI,NIACL,CRAFTSMAN,KAJARIACER,SCHAEFFLER,DMART","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-13.7610,-2.0535,-0.9932,0.9464,-6.0535,-1.4336,1.5170,0.2233,1.6707,2.2639,-1.3751,-2.8381,-0.8358",17.58471929435519,5.0
baseline_15_min10_fast,2025-07-31,2025-08-01,0.6270515264837782,12,"BHARTIHEXA,NIACL,ZENTEC,NAVINFLUOR,HEG,BRIGADE,ACUTAAS,ABDL,EMAMILTD,NEULANDLAB,AMBUJACEM,JUBLINGREA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,LONG,LONG","09:15,09:16,09:16,09:16,09:15,09:15,09:15,09:15,09:15,09:16,09:15,09:15","0.5671,5.9344,-4.5874,1.7041,7.7021,1.5616,3.6346,0.6811,-3.2001,-4.8186,2.0999,-3.7541",3.279275417066924,2.25
baseline_15_min10_fast,2025-08-01,2025-08-04,-0.3719845310268451,15,"VTL,RHIM,NETWEB,HINDUNILVR,CEMPRO,AMBER,SUMICHEM,ABFRL,MARICO,GODREJCP,KAJARIACER,SAPPHIRE,SPLPETRO,HEG,NIACL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.0958,-2.2122,-6.6792,0.1288,2.2072,-0.5989,-0.6570,-2.6741,-1.7030,1.4556,0.2806,0.6436,2.8214,0.8154,0.4963",4.401187998385001,3.6666666666666665
baseline_15_min10_fast,2025-08-05,2025-08-06,1.4288565716315382,13,"TATAINVEST,ANURAS,ENRIN,SOBHA,TRITURBINE,GVT&D,ABDL,CGCL,FIRSTCRY,TRAVELFOOD,NIACL,PTCIL,NEWGEN","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:16,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.5991,-1.1417,3.4565,3.0753,0.5078,1.6793,2.6630,-0.6697,1.1911,1.1110,3.9240,-0.3622,2.5416",3.5131443861023586,2.923076923076923
baseline_15_min10_fast,2025-08-06,2025-08-07,-0.8596052075335561,14,"KIRLOSENG,BLUESTARCO,NEWGEN,GABRIEL,GRAPHITE,MSUMI,SAREGAMA,NCC,CARTRADE,RHIM,TRENT,SARDAEN,BAYERCROP,ELGIEQUIP","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,LONG,LONG","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.1172,-5.2560,1.4083,-0.8849,0.5878,0.4181,-0.1011,-4.5357,-1.4816,-0.1210,-0.6642,5.4810,-4.8842,-2.1181",2.5390669674924347,2.2142857142857144
baseline_15_min10_fast,2025-08-07,2025-08-08,2.2892904928626328,15,"NCC,CPPLUS,BLUEJET,WELSPUNLIV,KALYANKJIL,CUMMINSIND,MANAPPURAM,CCL,SAPPHIRE,GODFRYPHLP,SARDAEN,CONCOR,GRAVITA,RBLBANK,SAGILITY","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.3472,5.8832,-1.7753,1.6879,13.3703,-0.4032,1.2526,-0.9548,1.0075,1.0957,4.3498,0.0383,3.0875,2.2295,3.1230",32.25888939113967,7.133333333333334
baseline_15_min10_fast,2025-08-08,2025-08-11,-0.229631441852344,15,"SAILIFE,KPIL,ITI,PVRINOX,BERGEPAINT,ASHOKLEY,INOXWIND,RBLBANK,CONCOR,IOC,TTML,MEDANTA,KPRMILL,BIOCON,EIDPARRY","SHORT,SHORT,SHORT,SHORT,SHORT,LONG,LONG,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,LONG,LONG","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:16,09:15,09:15","-5.4386,-4.4239,-0.9014,-1.0817,0.8042,3.2395,1.4254,1.0758,1.7786,0.1924,-0.7667,2.1050,-3.0429,-0.2511,1.8409",2.1895166964588695,2.2
baseline_15_min10_fast,2025-08-11,2025-08-12,1.3502509553620996,15,"CRAFTSMAN,JMFINANCIL,ADANIPOWER,PFIZER,DOMS,GMDCLTD,ITI,VOLTAS,KOTAKBANK,BEML,SWIGGY,GRSE,PAYTM,POLICYBZR,SAILIFE","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:16,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.0294,2.0670,0.6072,0.2453,5.5870,1.4690,0.2887,-0.5816,0.6760,0.2338,2.1227,1.9971,0.5584,1.9971,2.9568",41.38991498337264,8.6
baseline_15_min10_fast,2025-08-12,2025-08-13,-0.7245553712775136,15,"HBLENGINE,FACT,KAJARIACER,PGEL,SCI,SONATSOFTW,PARADEEP,POWERINDIA,BELRISE,ITI,PFIZER,ALKEM,CARTRADE,JSL,RVNL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,LONG,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,LONG","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-8.4942,-3.5208,-1.6957,6.8412,-1.4306,3.2223,-2.1128,-1.1799,0.3774,0.4694,0.6743,-2.6121,-1.5240,-0.6572,0.7745",2.199759941363552,2.0
baseline_15_min10_fast,2025-08-13,2025-08-14,1.462411014871461,15,"FACT,JYOTICNC,HONASA,PAYTM,ABSLAMC,CLEAN,HBLENGINE,JWL,APOLLOHOSP,GVT&D,BLUESTARCO,CUB,SAMMAANCAP,EIHOTEL,JMFINANCIL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:16,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.7399,1.9719,2.3943,0.7929,1.4828,4.4404,-1.4322,1.8074,0.1585,2.7301,-1.3472,-0.5548,2.3333,4.3581,0.0607",20.26830393579575,5.466666666666667
baseline_15_min10_fast,2025-08-14,2025-08-18,-1.0045914817864483,11,"USHAMART,CARTRADE,NSLNISP,TBOTEK,COHANCE,DRREDDY,PFIZER,GMDCLTD,CONCORDBIO,NEWGEN,OLAELEC","SHORT,SHORT,SHORT,SHORT,LONG,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-3.9171,-5.5627,3.3191,-1.5425,-1.3801,0.4599,-5.4538,-0.9650,0.2156,0.0028,3.7733",2.631752246091342,2.3636363636363638
baseline_15_min10_fast,2025-08-18,2025-08-19,-1.0150205579271308,15,"KIRLOSENG,HYUNDAI,UTIAMC,ZFCVINDIA,CRAFTSMAN,ABREL,AMBUJACEM,BRITANNIA,TRENT,ENDURANCE,BERGEPAINT,AXISBANK,BALKRISIND,CENTRALBK,IDBI","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.9461,-6.8525,-0.0839,-3.2820,0.8194,-0.0466,-0.2149,-1.2564,0.9295,-2.5355,0.8041,-0.6721,0.0213,-0.2972,-1.6123",19.172862152459782,6.066666666666666
baseline_15_min10_fast,2025-08-19,2025-08-20,0.59145898094939,11,"ATHERENERG,HYUNDAI,IRCON,AJANTPHARM,JPPOWER,LALPATHLAB,INDIAMART,GRSE,BELRISE,MANKIND,CPPLUS","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","4.4778,3.9943,0.4684,0.6505,1.9660,-1.8242,-0.6286,1.7201,4.9068,-0.4432,-8.7818",8.602990839622372,4.545454545454546
baseline_15_min10_fast,2025-08-20,2025-08-21,0.5382575231490924,13,"OLAELEC,CARBORUNIV,SUNDARMFIN,FACT,HEXT,CREDITACC,PGEL,CUB,SJVN,BHARTIARTL,CGCL,INTELLECT,GODIGIT","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","9.5926,4.4136,-1.2392,0.6349,0.0023,-2.0620,-3.7887,-1.5046,0.0673,-0.1009,1.1640,2.2463,-2.4282",36.961716809678414,8.384615384615385
baseline_15_min10_fast,2025-08-21,2025-08-22,0.7922764006058929,15,"IDBI,LEMONTREE,CPPLUS,JWL,NIACL,OLAELEC,BAJAJFINSV,NIVABUPA,SBILIFE,RAILTEL,TORNTPOWER,AEGISVOPAK,ASAHIINDIA,JKCEMENT,FORCEMOT","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,dual_0915_0916","2.5999,-1.2432,-3.7661,1.1250,1.1960,3.9961,0.2677,0.3266,0.0593,1.4269,0.4386,0.5823,-2.9701,3.8417,4.0035",43.509063333091255,9.933333333333334
baseline_15_min10_fast,2025-08-25,2025-08-26,2.0848533039323267,15,"PTCIL,AEGISVOPAK,ZENTEC,IKS,MPHASIS,OLECTRA,SONATSOFTW,YESBANK,BRIGADE,FACT,BELRISE,CYIENT,JSL,ZFCVINDIA,JBMA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.4221,1.0601,1.7274,2.2951,0.8757,1.1076,4.2679,2.5627,2.7523,3.5841,0.9755,2.6235,-0.2822,3.5970,2.7040",25.40693215979625,6.2
baseline_15_min10_fast,2025-08-26,2025-08-28,0.613852750658851,15,"CRAFTSMAN,IPCALAB,WAAREEENER,GODIGIT,AEGISVOPAK,AFCONS,AIIL,ZENTEC,RPOWER,HEXT,CESC,BLS,SWANCORP,USHAMART,AEGISLOG","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,LONG","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:16,09:15,09:16,09:15,09:15,09:15,09:15","2.3564,0.9304,-2.9255,2.1648,1.1914,3.3502,-2.1728,3.1832,-1.5911,2.2430,4.8240,0.1764,-2.7812,-0.6148,-1.1266",49.84871232413453,9.933333333333334
baseline_15_min10_fast,2025-09-01,2025-09-02,0.0008475116212479491,14,"ZYDUSWELL,CRAFTSMAN,GPIL,RITES,ABFRL,OLAELEC,CHOLAHLDNG,HINDZINC,AAVAS,ABCAPITAL,ATGL,SONATSOFTW,GABRIEL,TORNTPOWER","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,dual_0915_0916,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.7468,3.0237,-0.1013,-2.0995,0.7501,2.9897,0.6158,-0.5208,0.5689,2.5377,-0.2021,-0.2132,-3.1415,-3.4489",4.852788201298506,2.7142857142857144
baseline_15_min10_fast,2025-09-02,2025-09-03,-0.012694885384148787,11,"GABRIEL,ATHERENERG,NAVA,BALRAMCHIN,PHOENIXLTD,GALLANTT,SAREGAMA,PREMIERENE,COALINDIA,PGEL,SYRMA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","3.0375,0.3033,0.4762,2.1781,2.7906,-3.3653,-0.0162,0.3002,-2.3241,1.3387,-4.8586",21.97276202396371,5.545454545454546
baseline_15_min10_fast,2025-09-04,2025-09-05,-0.32980052154491163,15,"M&M,BRITANNIA,DABUR,GICRE,ITC,FIRSTCRY,CARTRADE,GABRIEL,JKTYRE,OLAELEC,TBOTEK,SAPPHIRE,NESTLEIND,POLICYBZR,AMBER","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:16,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-1.5024,-0.3216,1.1098,-0.1055,2.0466,-11.7968,-2.4380,2.1635,-0.7864,5.9649,-2.2842,1.3024,0.3727,2.3746,-1.0466",4.156608080921436,3.6666666666666665
baseline_15_min10_fast,2025-09-08,2025-09-09,-0.4245580080649957,15,"NETWEB,MSUMI,ACMESOLAR,FIRSTCRY,TBOTEK,JUBLPHARMA,LLOYDSME,TATASTEEL,GMDCLTD,SAREGAMA,JINDALSTEL,TEJASNET,UNOMINDA,COHANCE,GALLANTT","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.4658,-3.2614,0.5544,-1.3806,-2.6938,-1.0953,-1.3679,-0.1412,2.5271,1.1420,0.8409,1.0705,1.1788,-3.1210,-2.0867",14.241095721097013,5.0
baseline_15_min10_fast,2025-09-09,2025-09-10,0.37357297259381655,11,"ATHERENERG,MSUMI,APTUS,FORCEMOT,RAMCOCEM,EIHOTEL,RAILTEL,GMRAIRPORT,ZENSARTECH,AFFLE,INTELLECT","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","6.6833,1.3267,2.6197,0.0517,1.3064,1.5979,0.6465,-0.0070,-5.6188,2.2784,-6.7755",23.182798226865003,5.818181818181818
baseline_15_min10_fast,2025-09-10,2025-09-11,0.47564893007370657,15,"AEGISVOPAK,PTCIL,ZENTEC,BHARATFORG,THERMAX,IFCI,AUROPHARMA,PCBL,ADANIPOWER,BDL,INTELLECT,OFSS,VTL,ABREL,ADANIPORTS","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,dual_0915_0916,09:15,09:15,09:15,09:15,09:15","-0.4944,-0.7198,3.5160,-1.0293,1.0529,-0.5335,-4.3558,-1.1832,1.7740,1.0935,-0.0122,6.8406,0.5288,0.0498,0.6073",4.79537405692007,2.8
baseline_15_min10_fast,2025-09-12,2025-09-15,0.5454302242848522,13,"COCHINSHIP,ABDL,TEGA,ABFRL,WAAREEENER,INFY,TRAVELFOOD,GMDCLTD,HINDCOPPER,GRSE,THELEELA,CARBORUNIV,ANURAS","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-2.9470,-1.3524,-1.5390,1.2914,1.3233,0.9568,2.4274,0.8847,0.2205,2.9998,0.2604,2.5714,-0.0068",7.088815497588427,3.3846153846153846
baseline_15_min10_fast,2025-09-15,2025-09-16,0.4363331351686144,13,"PTCIL,OLAELEC,CHALET,GABRIEL,HAL,ASAHIINDIA,ACMESOLAR,JBMA,BALRAMCHIN,ENGINERSIN,VEDL,SBICARD,MMTC","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.2314,2.2406,0.3561,-0.8636,-1.0555,1.7710,-0.2090,2.3238,0.6298,1.1776,-1.1558,0.1413,0.5474",22.739281399631707,4.846153846153846
baseline_15_min10_fast,2025-09-17,2025-09-18,0.18135788775233022,10,"ELGIEQUIP,NETWEB,CASTROLIND,ANURAS,ENGINERSIN,DCMSHRIRAM,GRSE,IEX,PERSISTENT,WELSPUNLIV","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-1.1825,-2.7912,1.1352,0.6002,1.4550,1.1253,-0.1963,0.5389,-0.1061,1.2352",21.676815683947876,4.7
