entry_mode,n,avg,median,win_pct,sum_contrib,p10,p90
09:16,106.0,-0.06744999999999997,0.159,50.943396226415096,-7.149699999999997,-3.5932,2.7613000000000003
09:15,2339.0,0.23692022231722962,0.3541,56.99016673792219,554.1564000000001,-2.8411199999999996,3.2055200000000004
dual_0915_0916,6.0,1.3658166666666667,0.9853999999999999,83.33333333333334,8.1949,-0.02784999999999993,3.1399
