entry_date,signal_date,month,symbol,side,entry_mode,pos_ret_pct,basket_ret_pct,rank_in_basket
2025-07-03,2025-07-02,2025-07,KPRMILL,SHORT,09:15,-4.0526,-0.32252887798712365,1
2025-07-03,2025-07-02,2025-07,LTFOODS,SHORT,09:15,-0.3014,-0.32252887798712365,2
2025-07-03,2025-07-02,2025-07,JMFINANCIL,SHORT,09:15,-1.8552,-0.32252887798712365,3
2025-07-03,2025-07-02,2025-07,APARINDS,SHORT,09:15,-0.398,-0.32252887798712365,4
2025-07-03,2025-07-02,2025-07,CCL,SHORT,09:15,-3.0065,-0.32252887798712365,5
2025-07-03,2025-07-02,2025-07,ZENSARTECH,SHORT,09:15,-0.1881,-0.32252887798712365,6
2025-07-03,2025-07-02,2025-07,RBLBANK,SHORT,09:15,-0.838,-0.32252887798712365,7
2025-07-03,2025-07-02,2025-07,ONESOURCE,LONG,09:15,-0.3945,-0.32252887798712365,8
2025-07-03,2025-07-02,2025-07,SAILIFE,SHORT,09:15,-0.0445,-0.32252887798712365,9
2025-07-03,2025-07-02,2025-07,RITES,SHORT,09:15,3.5614,-0.32252887798712365,10
2025-07-03,2025-07-02,2025-07,BAJAJHLDNG,SHORT,09:15,1.3316,-0.32252887798712365,11
2025-07-03,2025-07-02,2025-07,FIVESTAR,SHORT,09:15,-0.7392,-0.32252887798712365,12
2025-07-03,2025-07-02,2025-07,GABRIEL,SHORT,09:15,-0.3163,-0.32252887798712365,13
2025-07-03,2025-07-02,2025-07,CUB,SHORT,09:16,2.7258,-0.32252887798712365,14
2025-07-07,2025-07-04,2025-07,TEGA,SHORT,09:15,-2.7847,0.5798605862039986,1
2025-07-07,2025-07-04,2025-07,BLUEJET,SHORT,09:15,1.428,0.5798605862039986,2
2025-07-07,2025-07-04,2025-07,GABRIEL,SHORT,09:15,2.9356,0.5798605862039986,3
2025-07-07,2025-07-04,2025-07,SAPPHIRE,SHORT,09:15,-0.436,0.5798605862039986,4
2025-07-07,2025-07-04,2025-07,MARICO,SHORT,09:15,-0.2284,0.5798605862039986,5
2025-07-07,2025-07-04,2025-07,BAJAJHFL,SHORT,09:15,0.8509,0.5798605862039986,6
2025-07-07,2025-07-04,2025-07,CREDITACC,SHORT,09:15,0.0891,0.5798605862039986,7
2025-07-07,2025-07-04,2025-07,TRENT,LONG,09:15,-0.1949,0.5798605862039986,8
2025-07-07,2025-07-04,2025-07,ABLBL,SHORT,09:15,-2.103,0.5798605862039986,9
2025-07-07,2025-07-04,2025-07,POONAWALLA,SHORT,09:15,1.0366,0.5798605862039986,10
2025-07-07,2025-07-04,2025-07,BDL,SHORT,09:15,1.5802,0.5798605862039986,11
2025-07-07,2025-07-04,2025-07,GODREJIND,SHORT,09:15,-0.354,0.5798605862039986,12
2025-07-07,2025-07-04,2025-07,ENGINERSIN,SHORT,09:15,3.0691,0.5798605862039986,13
2025-07-07,2025-07-04,2025-07,CHOICEIN,SHORT,09:15,3.3928,0.5798605862039986,14
2025-07-07,2025-07-04,2025-07,CRAFTSMAN,SHORT,09:15,0.4166,0.5798605862039986,15
2025-07-08,2025-07-07,2025-07,HOMEFIRST,SHORT,09:15,1.3577,0.31863876363747584,1
2025-07-08,2025-07-07,2025-07,JPPOWER,SHORT,09:15,3.1503,0.31863876363747584,2
2025-07-08,2025-07-07,2025-07,CONCORDBIO,SHORT,09:15,-2.1541,0.31863876363747584,3
2025-07-08,2025-07-07,2025-07,TRITURBINE,SHORT,09:15,-0.3787,0.31863876363747584,4
2025-07-08,2025-07-07,2025-07,TEGA,SHORT,09:15,1.0634,0.31863876363747584,5
2025-07-08,2025-07-07,2025-07,MRPL,SHORT,09:15,0.853,0.31863876363747584,6
2025-07-08,2025-07-07,2025-07,360ONE,SHORT,09:15,1.5979,0.31863876363747584,7
2025-07-08,2025-07-07,2025-07,GILLETTE,SHORT,09:15,1.2602,0.31863876363747584,8
2025-07-08,2025-07-07,2025-07,ACMESOLAR,SHORT,09:15,-1.2564,0.31863876363747584,9
2025-07-08,2025-07-07,2025-07,DCMSHRIRAM,SHORT,09:15,-2.3069,0.31863876363747584,10
2025-07-09,2025-07-08,2025-07,AEGISVOPAK,SHORT,09:15,-4.4917,-0.2935484995716854,1
2025-07-09,2025-07-08,2025-07,JPPOWER,SHORT,09:15,0.8555,-0.2935484995716854,2
2025-07-09,2025-07-08,2025-07,BSE,LONG,09:15,1.0372,-0.2935484995716854,3
2025-07-09,2025-07-08,2025-07,DIVISLAB,SHORT,09:15,-0.8654,-0.2935484995716854,4
2025-07-09,2025-07-08,2025-07,WAAREEENER,SHORT,09:15,-2.2578,-0.2935484995716854,5
2025-07-09,2025-07-08,2025-07,VTL,SHORT,09:15,-0.5997,-0.2935484995716854,6
2025-07-09,2025-07-08,2025-07,SIEMENS,SHORT,09:15,1.8801,-0.2935484995716854,7
2025-07-09,2025-07-08,2025-07,CARTRADE,SHORT,09:15,1.7604,-0.2935484995716854,8
2025-07-09,2025-07-08,2025-07,LEMONTREE,SHORT,09:15,0.2322,-0.2935484995716854,9
2025-07-09,2025-07-08,2025-07,SCHAEFFLER,SHORT,09:15,-0.4863,-0.2935484995716854,10
2025-07-11,2025-07-10,2025-07,LEMONTREE,SHORT,09:15,1.8858,0.2612958471553265,1
2025-07-11,2025-07-10,2025-07,ACMESOLAR,SHORT,09:15,0.4616,0.2612958471553265,2
2025-07-11,2025-07-10,2025-07,SARDAEN,SHORT,09:15,-2.8397,0.2612958471553265,3
2025-07-11,2025-07-10,2025-07,HOMEFIRST,SHORT,09:15,-0.6797,0.2612958471553265,4
2025-07-11,2025-07-10,2025-07,GALLANTT,SHORT,09:15,1.9457,0.2612958471553265,5
2025-07-11,2025-07-10,2025-07,ELGIEQUIP,SHORT,09:15,1.0455,0.2612958471553265,6
2025-07-11,2025-07-10,2025-07,ATHERENERG,SHORT,09:15,-0.9157,0.2612958471553265,7
2025-07-11,2025-07-10,2025-07,NUVAMA,SHORT,09:15,0.8225,0.2612958471553265,8
2025-07-11,2025-07-10,2025-07,KIRLOSENG,SHORT,09:15,-0.3189,0.2612958471553265,9
2025-07-11,2025-07-10,2025-07,CGCL,SHORT,09:15,1.2057,0.2612958471553265,10
2025-07-14,2025-07-11,2025-07,PTCIL,SHORT,09:15,-0.3618,-1.6437678896928143,1
2025-07-14,2025-07-11,2025-07,GABRIEL,SHORT,09:15,-2.6675,-1.6437678896928143,2
2025-07-14,2025-07-11,2025-07,CRISIL,SHORT,09:15,-0.1872,-1.6437678896928143,3
2025-07-14,2025-07-11,2025-07,NAVINFLUOR,SHORT,09:15,2.0606,-1.6437678896928143,4
2025-07-14,2025-07-11,2025-07,EMCURE,SHORT,09:15,-4.4662,-1.6437678896928143,5
2025-07-14,2025-07-11,2025-07,KIRLOSENG,SHORT,09:15,-1.0285,-1.6437678896928143,6
2025-07-14,2025-07-11,2025-07,ZEEL,SHORT,09:16,-4.648,-1.6437678896928143,7
2025-07-14,2025-07-11,2025-07,TATAELXSI,SHORT,09:16,-2.5561,-1.6437678896928143,8
2025-07-14,2025-07-11,2025-07,BALRAMCHIN,SHORT,09:15,0.8504,-1.6437678896928143,9
2025-07-14,2025-07-11,2025-07,NMDC,SHORT,09:15,-0.2553,-1.6437678896928143,10
2025-07-14,2025-07-11,2025-07,RPOWER,SHORT,09:15,-0.2898,-1.6437678896928143,11
2025-07-14,2025-07-11,2025-07,NETWEB,SHORT,09:15,-1.376,-1.6437678896928143,12
2025-07-14,2025-07-11,2025-07,JPPOWER,SHORT,09:15,-12.0867,-1.6437678896928143,13
2025-07-14,2025-07-11,2025-07,ELECON,LONG,09:15,0.7765,-1.6437678896928143,14
2025-07-14,2025-07-11,2025-07,ACMESOLAR,SHORT,09:15,1.579,-1.6437678896928143,15
2025-07-15,2025-07-14,2025-07,ANANDRATHI,SHORT,09:15,1.6282,0.6876438620848636,1
2025-07-15,2025-07-14,2025-07,JPPOWER,SHORT,09:15,9.4596,0.6876438620848636,2
2025-07-15,2025-07-14,2025-07,ABDL,SHORT,09:15,-0.3823,0.6876438620848636,3
2025-07-15,2025-07-14,2025-07,NEULANDLAB,SHORT,09:15,-1.1937,0.6876438620848636,4
2025-07-15,2025-07-14,2025-07,OLAELEC,SHORT,09:15,8.9931,0.6876438620848636,5
2025-07-15,2025-07-14,2025-07,UTIAMC,SHORT,09:15,-1.6409,0.6876438620848636,6
2025-07-15,2025-07-14,2025-07,NAVA,SHORT,09:15,0.051,0.6876438620848636,7
2025-07-15,2025-07-14,2025-07,CASTROLIND,SHORT,09:15,-0.6106,0.6876438620848636,8
2025-07-15,2025-07-14,2025-07,BEML,SHORT,09:15,-0.2249,0.6876438620848636,9
2025-07-15,2025-07-14,2025-07,RAMCOCEM,SHORT,09:15,-2.5629,0.6876438620848636,10
2025-07-15,2025-07-14,2025-07,GODFRYPHLP,SHORT,09:15,-3.3461,0.6876438620848636,11
2025-07-15,2025-07-14,2025-07,HOMEFIRST,SHORT,09:15,-2.027,0.6876438620848636,12
2025-07-15,2025-07-14,2025-07,HEG,SHORT,09:15,0.7959,0.6876438620848636,13
2025-07-16,2025-07-15,2025-07,AEGISVOPAK,SHORT,09:15,-4.1517,0.10691661325692113,1
2025-07-16,2025-07-15,2025-07,NAM-INDIA,SHORT,09:15,-2.4367,0.10691661325692113,2
2025-07-16,2025-07-15,2025-07,DEEPAKFERT,SHORT,09:15,1.3713,0.10691661325692113,3
2025-07-16,2025-07-15,2025-07,GODFRYPHLP,SHORT,09:15,0.9779,0.10691661325692113,4
2025-07-16,2025-07-15,2025-07,JPPOWER,SHORT,09:15,2.9586,0.10691661325692113,5
2025-07-16,2025-07-15,2025-07,OLAELEC,SHORT,09:15,5.1795,0.10691661325692113,6
2025-07-16,2025-07-15,2025-07,TEJASNET,SHORT,09:16,0.6323,0.10691661325692113,7
2025-07-16,2025-07-15,2025-07,AIAENG,SHORT,09:15,-0.0129,0.10691661325692113,8
2025-07-16,2025-07-15,2025-07,OBEROIRLTY,SHORT,09:15,0.4176,0.10691661325692113,9
2025-07-16,2025-07-15,2025-07,HSCL,SHORT,09:15,0.6278,0.10691661325692113,10
2025-07-16,2025-07-15,2025-07,SOBHA,SHORT,09:15,-0.4863,0.10691661325692113,11
2025-07-16,2025-07-15,2025-07,PREMIERENE,SHORT,09:15,-0.2489,0.10691661325692113,12
2025-07-16,2025-07-15,2025-07,INDIACEM,SHORT,09:15,1.541,0.10691661325692113,13
2025-07-16,2025-07-15,2025-07,SWANCORP,SHORT,09:15,-4.8726,0.10691661325692113,14
2025-07-21,2025-07-18,2025-07,SAMMAANCAP,SHORT,09:15,-0.8924,-0.14790558053679992,1
2025-07-21,2025-07-18,2025-07,NUVOCO,SHORT,09:15,-2.0473,-0.14790558053679992,2
2025-07-21,2025-07-18,2025-07,RRKABEL,SHORT,09:15,2.7915,-0.14790558053679992,3
2025-07-21,2025-07-18,2025-07,WIPRO,SHORT,09:15,2.1355,-0.14790558053679992,4
2025-07-21,2025-07-18,2025-07,AXISBANK,SHORT,09:16,-1.2864,-0.14790558053679992,5
2025-07-21,2025-07-18,2025-07,AEGISVOPAK,SHORT,09:15,-0.8675,-0.14790558053679992,6
2025-07-21,2025-07-18,2025-07,SAPPHIRE,SHORT,09:15,2.4452,-0.14790558053679992,7
2025-07-21,2025-07-18,2025-07,SYRMA,SHORT,09:15,-1.1962,-0.14790558053679992,8
2025-07-21,2025-07-18,2025-07,POLYCAB,SHORT,09:15,-0.9603,-0.14790558053679992,9
2025-07-21,2025-07-18,2025-07,GMDCLTD,SHORT,09:15,-1.384,-0.14790558053679992,10
2025-07-21,2025-07-18,2025-07,ITCHOTELS,SHORT,09:15,1.2775,-0.14790558053679992,11
2025-07-21,2025-07-18,2025-07,ATUL,LONG,09:15,-1.7906,-0.14790558053679992,12
2025-07-22,2025-07-21,2025-07,AEGISVOPAK,SHORT,09:15,3.9851,0.3264306742121379,1
2025-07-22,2025-07-21,2025-07,ETERNAL,SHORT,09:15,-2.389,0.3264306742121379,2
2025-07-22,2025-07-21,2025-07,LATENTVIEW,SHORT,09:15,-0.8764,0.3264306742121379,3
2025-07-22,2025-07-21,2025-07,ZENTEC,SHORT,09:15,1.0455,0.3264306742121379,4
2025-07-22,2025-07-21,2025-07,IRCON,SHORT,09:15,1.888,0.3264306742121379,5
2025-07-22,2025-07-21,2025-07,SUMICHEM,SHORT,09:15,-1.562,0.3264306742121379,6
2025-07-22,2025-07-21,2025-07,MRPL,LONG,09:15,2.4961,0.3264306742121379,7
2025-07-22,2025-07-21,2025-07,KARURVYSYA,SHORT,09:15,0.1561,0.3264306742121379,8
2025-07-22,2025-07-21,2025-07,MMTC,SHORT,09:15,2.1411,0.3264306742121379,9
2025-07-22,2025-07-21,2025-07,SWIGGY,SHORT,09:15,-3.3644,0.3264306742121379,10
2025-07-22,2025-07-21,2025-07,PARADEEP,SHORT,09:15,0.0706,0.3264306742121379,11
2025-07-23,2025-07-22,2025-07,KPRMILL,SHORT,09:15,-2.7499,-0.65065935969021,1
2025-07-23,2025-07-22,2025-07,GABRIEL,SHORT,09:15,-1.3973,-0.65065935969021,2
2025-07-23,2025-07-22,2025-07,360ONE,LONG,09:15,-1.493,-0.65065935969021,3
2025-07-23,2025-07-22,2025-07,SUNTV,SHORT,09:15,-0.961,-0.65065935969021,4
2025-07-23,2025-07-22,2025-07,SWIGGY,SHORT,09:15,-0.2948,-0.65065935969021,5
2025-07-23,2025-07-22,2025-07,AADHARHFC,SHORT,09:15,0.6474,-0.65065935969021,6
2025-07-23,2025-07-22,2025-07,ICICIBANK,SHORT,09:15,-0.3606,-0.65065935969021,7
2025-07-23,2025-07-22,2025-07,M&MFIN,SHORT,09:15,3.0159,-0.65065935969021,8
2025-07-23,2025-07-22,2025-07,MGL,SHORT,09:15,0.4433,-0.65065935969021,9
2025-07-23,2025-07-22,2025-07,LATENTVIEW,SHORT,09:15,-0.2369,-0.65065935969021,10
2025-07-23,2025-07-22,2025-07,BLUEJET,LONG,09:15,-5.4411,-0.65065935969021,11
2025-07-23,2025-07-22,2025-07,AFCONS,SHORT,09:15,1.02,-0.65065935969021,12
2025-07-24,2025-07-23,2025-07,SAPPHIRE,SHORT,09:15,-0.5365,0.5733496545034815,1
2025-07-24,2025-07-23,2025-07,ANTHEM,SHORT,09:15,1.3276,0.5733496545034815,2
2025-07-24,2025-07-23,2025-07,BIKAJI,SHORT,09:15,1.9874,0.5733496545034815,3
2025-07-24,2025-07-23,2025-07,KALYANKJIL,SHORT,09:15,0.6426,0.5733496545034815,4
2025-07-24,2025-07-23,2025-07,DCMSHRIRAM,SHORT,09:15,0.7226,0.5733496545034815,5
2025-07-24,2025-07-23,2025-07,SYNGENE,SHORT,09:15,0.9479,0.5733496545034815,6
2025-07-24,2025-07-23,2025-07,ZENSARTECH,SHORT,09:15,0.1124,0.5733496545034815,7
2025-07-24,2025-07-23,2025-07,JSWINFRA,SHORT,09:15,0.4788,0.5733496545034815,8
2025-07-24,2025-07-23,2025-07,CREDITACC,SHORT,09:15,-0.9699,0.5733496545034815,9
2025-07-24,2025-07-23,2025-07,JMFINANCIL,SHORT,09:15,1.7988,0.5733496545034815,10
2025-07-24,2025-07-23,2025-07,OLAELEC,SHORT,09:15,1.0722,0.5733496545034815,11
2025-07-24,2025-07-23,2025-07,BLUEJET,LONG,09:15,-0.7037,0.5733496545034815,12
2025-07-25,2025-07-24,2025-07,OLECTRA,SHORT,09:15,3.7186,2.573443963805598,1
2025-07-25,2025-07-24,2025-07,KPRMILL,SHORT,09:15,5.5321,2.573443963805598,2
2025-07-25,2025-07-24,2025-07,CGPOWER,SHORT,09:15,2.7559,2.573443963805598,3
2025-07-25,2025-07-24,2025-07,WELSPUNLIV,SHORT,09:15,3.1651,2.573443963805598,4
2025-07-25,2025-07-24,2025-07,BIKAJI,SHORT,09:15,-0.1237,2.573443963805598,5
2025-07-25,2025-07-24,2025-07,MRPL,SHORT,09:15,6.9358,2.573443963805598,6
2025-07-25,2025-07-24,2025-07,IPCALAB,SHORT,09:15,2.5163,2.573443963805598,7
2025-07-25,2025-07-24,2025-07,THELEELA,LONG,09:15,-1.5423,2.573443963805598,8
2025-07-25,2025-07-24,2025-07,ELGIEQUIP,SHORT,09:15,2.7341,2.573443963805598,9
2025-07-25,2025-07-24,2025-07,TATACONSUM,SHORT,09:15,2.2184,2.573443963805598,10
2025-07-25,2025-07-24,2025-07,NESTLEIND,SHORT,09:16,-0.083,2.573443963805598,11
2025-07-25,2025-07-24,2025-07,VIJAYA,SHORT,09:15,3.0539,2.573443963805598,12
2025-07-29,2025-07-28,2025-07,TITAGARH,SHORT,09:15,-2.9138,-0.22398500470967056,1
2025-07-29,2025-07-28,2025-07,KPRMILL,SHORT,09:15,2.5169,-0.22398500470967056,2
2025-07-29,2025-07-28,2025-07,HEXT,SHORT,09:15,3.7011,-0.22398500470967056,3
2025-07-29,2025-07-28,2025-07,AADHARHFC,SHORT,09:15,1.0463,-0.22398500470967056,4
2025-07-29,2025-07-28,2025-07,POONAWALLA,SHORT,09:15,2.3124,-0.22398500470967056,5
2025-07-29,2025-07-28,2025-07,CDSL,SHORT,09:16,-0.9177,-0.22398500470967056,6
2025-07-29,2025-07-28,2025-07,SBICARD,SHORT,09:16,1.4906,-0.22398500470967056,7
2025-07-29,2025-07-28,2025-07,CEMPRO,SHORT,09:16,-5.1909,-0.22398500470967056,8
2025-07-29,2025-07-28,2025-07,GMDCLTD,SHORT,09:16,-1.426,-0.22398500470967056,9
2025-07-29,2025-07-28,2025-07,OLAELEC,SHORT,09:15,-1.0709,-0.22398500470967056,10
2025-07-29,2025-07-28,2025-07,NUVOCO,SHORT,09:15,-3.0637,-0.22398500470967056,11
2025-07-29,2025-07-28,2025-07,IIFL,SHORT,09:16,-3.7868,-0.22398500470967056,12
2025-07-29,2025-07-28,2025-07,JMFINANCIL,SHORT,09:16,0.211,-0.22398500470967056,13
2025-07-29,2025-07-28,2025-07,ONESOURCE,SHORT,09:15,1.1432,-0.22398500470967056,14
2025-07-29,2025-07-28,2025-07,ACMESOLAR,SHORT,09:15,2.5885,-0.22398500470967056,15
2025-07-30,2025-07-29,2025-07,CRAFTSMAN,SHORT,09:15,-5.4446,0.21943960168492976,1
2025-07-30,2025-07-29,2025-07,CCL,SHORT,09:15,1.7602,0.21943960168492976,2
2025-07-30,2025-07-29,2025-07,AFFLE,SHORT,09:15,-0.3463,0.21943960168492976,3
2025-07-30,2025-07-29,2025-07,WELCORP,SHORT,09:15,-1.6181,0.21943960168492976,4
2025-07-30,2025-07-29,2025-07,MOTILALOFS,SHORT,09:15,1.1453,0.21943960168492976,5
2025-07-30,2025-07-29,2025-07,WAAREEENER,SHORT,09:15,0.703,0.21943960168492976,6
2025-07-30,2025-07-29,2025-07,AIIL,SHORT,09:15,0.0523,0.21943960168492976,7
2025-07-30,2025-07-29,2025-07,DEEPAKFERT,SHORT,09:15,3.3398,0.21943960168492976,8
2025-07-30,2025-07-29,2025-07,PARADEEP,SHORT,09:15,5.7662,0.21943960168492976,9
2025-07-30,2025-07-29,2025-07,VBL,SHORT,09:15,-0.996,0.21943960168492976,10
2025-07-30,2025-07-29,2025-07,BBTC,SHORT,09:15,0.4001,0.21943960168492976,11
2025-07-30,2025-07-29,2025-07,SUPREMEIND,SHORT,09:15,1.4271,0.21943960168492976,12
2025-07-30,2025-07-29,2025-07,ABBOTINDIA,SHORT,09:15,-1.098,0.21943960168492976,13
2025-07-30,2025-07-29,2025-07,BSOFT,SHORT,09:15,-1.8052,0.21943960168492976,14
2025-07-30,2025-07-29,2025-07,GRANULES,SHORT,09:15,0.0058,0.21943960168492976,15
2025-07-31,2025-07-30,2025-07,ACUTAAS,SHORT,09:15,-13.761,-1.7478797410874862,1
2025-07-31,2025-07-30,2025-07,ATHERENERG,SHORT,09:15,-2.0535,-1.7478797410874862,2
2025-07-31,2025-07-30,2025-07,GODIGIT,SHORT,09:15,-0.9932,-1.7478797410874862,3
2025-07-31,2025-07-30,2025-07,IGIL,SHORT,09:15,0.9464,-1.7478797410874862,4
2025-07-31,2025-07-30,2025-07,ABDL,SHORT,09:15,-6.0535,-1.7478797410874862,5
2025-07-31,2025-07-30,2025-07,JBMA,SHORT,09:15,-1.4336,-1.7478797410874862,6
2025-07-31,2025-07-30,2025-07,PREMIERENE,SHORT,09:15,1.517,-1.7478797410874862,7
2025-07-31,2025-07-30,2025-07,PATANJALI,SHORT,09:15,0.2233,-1.7478797410874862,8
2025-07-31,2025-07-30,2025-07,NIACL,SHORT,09:15,1.6707,-1.7478797410874862,9
2025-07-31,2025-07-30,2025-07,CRAFTSMAN,SHORT,09:15,2.2639,-1.7478797410874862,10
2025-07-31,2025-07-30,2025-07,KAJARIACER,SHORT,09:15,-1.3751,-1.7478797410874862,11
2025-07-31,2025-07-30,2025-07,SCHAEFFLER,SHORT,09:15,-2.8381,-1.7478797410874862,12
2025-07-31,2025-07-30,2025-07,DMART,SHORT,09:15,-0.8358,-1.7478797410874862,13
2025-08-01,2025-07-31,2025-08,BHARTIHEXA,SHORT,09:15,0.5671,0.6270515264837782,1
2025-08-01,2025-07-31,2025-08,NIACL,SHORT,09:16,5.9344,0.6270515264837782,2
2025-08-01,2025-07-31,2025-08,ZENTEC,SHORT,09:16,-4.5874,0.6270515264837782,3
2025-08-01,2025-07-31,2025-08,NAVINFLUOR,SHORT,09:16,1.7041,0.6270515264837782,4
2025-08-01,2025-07-31,2025-08,HEG,SHORT,09:15,7.7021,0.6270515264837782,5
2025-08-01,2025-07-31,2025-08,BRIGADE,SHORT,09:15,1.5616,0.6270515264837782,6
2025-08-01,2025-07-31,2025-08,ACUTAAS,SHORT,09:15,3.6346,0.6270515264837782,7
2025-08-01,2025-07-31,2025-08,ABDL,SHORT,09:15,0.6811,0.6270515264837782,8
2025-08-01,2025-07-31,2025-08,EMAMILTD,SHORT,09:15,-3.2001,0.6270515264837782,9
2025-08-01,2025-07-31,2025-08,NEULANDLAB,SHORT,09:16,-4.8186,0.6270515264837782,10
2025-08-01,2025-07-31,2025-08,AMBUJACEM,LONG,09:15,2.0999,0.6270515264837782,11
2025-08-01,2025-07-31,2025-08,JUBLINGREA,LONG,09:15,-3.7541,0.6270515264837782,12
2025-08-04,2025-08-01,2025-08,VTL,SHORT,09:15,0.0958,-0.3719845310268451,1
2025-08-04,2025-08-01,2025-08,RHIM,SHORT,09:15,-2.2122,-0.3719845310268451,2
2025-08-04,2025-08-01,2025-08,NETWEB,SHORT,09:15,-6.6792,-0.3719845310268451,3
2025-08-04,2025-08-01,2025-08,HINDUNILVR,SHORT,09:15,0.1288,-0.3719845310268451,4
2025-08-04,2025-08-01,2025-08,CEMPRO,SHORT,09:15,2.2072,-0.3719845310268451,5
2025-08-04,2025-08-01,2025-08,AMBER,SHORT,09:15,-0.5989,-0.3719845310268451,6
2025-08-04,2025-08-01,2025-08,SUMICHEM,SHORT,09:15,-0.657,-0.3719845310268451,7
2025-08-04,2025-08-01,2025-08,ABFRL,SHORT,09:15,-2.6741,-0.3719845310268451,8
2025-08-04,2025-08-01,2025-08,MARICO,SHORT,09:15,-1.703,-0.3719845310268451,9
2025-08-04,2025-08-01,2025-08,GODREJCP,SHORT,09:15,1.4556,-0.3719845310268451,10
2025-08-04,2025-08-01,2025-08,KAJARIACER,SHORT,09:15,0.2806,-0.3719845310268451,11
2025-08-04,2025-08-01,2025-08,SAPPHIRE,SHORT,09:15,0.6436,-0.3719845310268451,12
2025-08-04,2025-08-01,2025-08,SPLPETRO,SHORT,09:15,2.8214,-0.3719845310268451,13
2025-08-04,2025-08-01,2025-08,HEG,SHORT,09:15,0.8154,-0.3719845310268451,14
2025-08-04,2025-08-01,2025-08,NIACL,SHORT,09:15,0.4963,-0.3719845310268451,15
2025-08-06,2025-08-05,2025-08,TATAINVEST,SHORT,09:15,0.5991,1.4288565716315382,1
2025-08-06,2025-08-05,2025-08,ANURAS,SHORT,09:15,-1.1417,1.4288565716315382,2
2025-08-06,2025-08-05,2025-08,ENRIN,SHORT,09:15,3.4565,1.4288565716315382,3
2025-08-06,2025-08-05,2025-08,SOBHA,SHORT,09:15,3.0753,1.4288565716315382,4
2025-08-06,2025-08-05,2025-08,TRITURBINE,SHORT,09:16,0.5078,1.4288565716315382,5
2025-08-06,2025-08-05,2025-08,GVT&D,SHORT,09:15,1.6793,1.4288565716315382,6
2025-08-06,2025-08-05,2025-08,ABDL,SHORT,09:15,2.663,1.4288565716315382,7
2025-08-06,2025-08-05,2025-08,CGCL,SHORT,09:15,-0.6697,1.4288565716315382,8
2025-08-06,2025-08-05,2025-08,FIRSTCRY,SHORT,09:15,1.1911,1.4288565716315382,9
2025-08-06,2025-08-05,2025-08,TRAVELFOOD,SHORT,09:15,1.111,1.4288565716315382,10
2025-08-06,2025-08-05,2025-08,NIACL,SHORT,09:15,3.924,1.4288565716315382,11
2025-08-06,2025-08-05,2025-08,PTCIL,SHORT,09:15,-0.3622,1.4288565716315382,12
2025-08-06,2025-08-05,2025-08,NEWGEN,SHORT,09:15,2.5416,1.4288565716315382,13
2025-08-07,2025-08-06,2025-08,KIRLOSENG,SHORT,09:15,0.1172,-0.8596052075335561,1
2025-08-07,2025-08-06,2025-08,BLUESTARCO,SHORT,09:15,-5.256,-0.8596052075335561,2
2025-08-07,2025-08-06,2025-08,NEWGEN,SHORT,09:15,1.4083,-0.8596052075335561,3
2025-08-07,2025-08-06,2025-08,GABRIEL,SHORT,09:15,-0.8849,-0.8596052075335561,4
2025-08-07,2025-08-06,2025-08,GRAPHITE,SHORT,09:15,0.5878,-0.8596052075335561,5
2025-08-07,2025-08-06,2025-08,MSUMI,SHORT,09:15,0.4181,-0.8596052075335561,6
2025-08-07,2025-08-06,2025-08,SAREGAMA,SHORT,09:15,-0.1011,-0.8596052075335561,7
2025-08-07,2025-08-06,2025-08,NCC,SHORT,09:15,-4.5357,-0.8596052075335561,8
2025-08-07,2025-08-06,2025-08,CARTRADE,SHORT,09:15,-1.4816,-0.8596052075335561,9
2025-08-07,2025-08-06,2025-08,RHIM,SHORT,09:15,-0.121,-0.8596052075335561,10
2025-08-07,2025-08-06,2025-08,TRENT,SHORT,09:15,-0.6642,-0.8596052075335561,11
2025-08-07,2025-08-06,2025-08,SARDAEN,SHORT,09:15,5.481,-0.8596052075335561,12
2025-08-07,2025-08-06,2025-08,BAYERCROP,LONG,09:15,-4.8842,-0.8596052075335561,13
2025-08-07,2025-08-06,2025-08,ELGIEQUIP,LONG,09:15,-2.1181,-0.8596052075335561,14
2025-08-08,2025-08-07,2025-08,NCC,SHORT,09:15,0.3472,2.2892904928626328,1
2025-08-08,2025-08-07,2025-08,CPPLUS,SHORT,09:15,5.8832,2.2892904928626328,2
2025-08-08,2025-08-07,2025-08,BLUEJET,SHORT,09:15,-1.7753,2.2892904928626328,3
2025-08-08,2025-08-07,2025-08,WELSPUNLIV,SHORT,09:15,1.6879,2.2892904928626328,4
2025-08-08,2025-08-07,2025-08,KALYANKJIL,SHORT,09:15,13.3703,2.2892904928626328,5
2025-08-08,2025-08-07,2025-08,CUMMINSIND,SHORT,09:15,-0.4032,2.2892904928626328,6
2025-08-08,2025-08-07,2025-08,MANAPPURAM,SHORT,09:15,1.2526,2.2892904928626328,7
2025-08-08,2025-08-07,2025-08,CCL,SHORT,09:15,-0.9548,2.2892904928626328,8
2025-08-08,2025-08-07,2025-08,SAPPHIRE,SHORT,09:15,1.0075,2.2892904928626328,9
2025-08-08,2025-08-07,2025-08,GODFRYPHLP,SHORT,09:15,1.0957,2.2892904928626328,10
2025-08-08,2025-08-07,2025-08,SARDAEN,SHORT,09:15,4.3498,2.2892904928626328,11
