tag,days,avg_manual_n,avg_hit_n,avg_profitable_hit_n,coverage_pct,profitable_coverage_pct,days_ge_70pct_profitable
2024-10,14,9.357142857142858,4.857142857142857,1.9285714285714286,51.908396946564885,46.55172413793103,6
2024-11,19,8.631578947368421,3.8421052631578947,2.3157894736842106,44.51219512195122,45.36082474226804,4
2024-12,21,8.571428571428571,3.5714285714285716,2.1904761904761907,41.66666666666667,41.07142857142857,5
2025-01,22,9.681818181818182,5.090909090909091,3.1363636363636362,52.58215962441315,56.09756097560976,10
2025-02,20,9.7,4.35,2.0,44.84536082474227,48.78048780487805,6
2025-03,18,8.277777777777779,3.0,1.5555555555555556,36.241610738255034,28.28282828282828,3
2025-04,19,7.947368421052632,2.8421052631578947,1.5789473684210527,35.76158940397351,35.714285714285715,4
2025-05,21,8.285714285714286,3.8095238095238093,2.5714285714285716,45.97701149425287,46.95652173913044,5
