month,days,win_pct,avg_names,ret5x_pct,avg_day5x
2024-10,14,42.857142857142854,15.0,6.282318829416029,0.4487370592440021
2024-11,18,50.0,15.0,57.69085678507747,3.2050475991709706
2024-12,21,57.14285714285714,15.0,46.99727741924169,2.2379655913924617
2025-01,23,47.82608695652174,15.0,86.61244739318556,3.7657585823124156
2025-02,20,45.0,15.0,37.837005661969826,1.8918502830984913
2025-03,19,57.89473684210527,15.0,98.18306758320821,5.167529872800432
2025-04,19,47.368421052631575,15.0,40.322998883904205,2.122263099152853
2025-05,21,85.71428571428571,15.0,195.54899451703469,9.311856881763557
