tag,days,avg_manual_n,avg_hit_n,avg_profitable_hit_n,coverage_pct,profitable_coverage_pct,days_ge_70pct_profitable
2024-10,14,9.357142857142858,2.857142857142857,1.0714285714285714,30.53435114503817,25.862068965517242,4
2024-11,19,8.631578947368421,2.526315789473684,1.263157894736842,29.268292682926827,24.742268041237114,2
2024-12,21,8.571428571428571,2.7142857142857144,1.4285714285714286,31.666666666666664,26.785714285714285,1
2025-01,22,9.681818181818182,3.4545454545454546,2.0454545454545454,35.68075117370892,36.58536585365854,5
2025-02,20,9.7,2.25,1.0,23.195876288659793,24.390243902439025,2
2025-03,18,8.277777777777779,2.0,1.0,24.161073825503358,18.181818181818183,1
2025-04,19,7.947368421052632,2.1578947368421053,1.368421052631579,27.1523178807947,30.952380952380953,3
2025-05,21,8.285714285714286,2.2857142857142856,1.4285714285714286,27.586206896551722,26.08695652173913,1
