pattern,n,hit1,avg1,med1,mfe1,mae1,conf1,strength1,edge1,hit2,avg2,med2,mfe2,mae2,conf2,strength2,edge2,hit3,avg3,med3,mfe3,mae3,conf3,strength3,edge3,consistency,recency,rule
8644,29,0.6206896551724138,0.7614747885519993,0.5096658539098177,3.5327617575148405,-1.8581257063372858,0.4400222620928496,0.036781938060446384,0.957875269978768,0.7586206896551724,3.0988629612403176,2.058114602587806,6.324497597191188,-2.4639497536327695,0.5789204778167131,0.11807439320825225,3.139996380825308,0.8275862068965517,5.0922841159642065,3.7045161290322692,8.806213407787117,-2.5458875766849016,0.6545119942718489,0.1936659096633881,4.982888234704068,1.0,0.5115173008105169,atr_20_pct > 4.9327 AND weekly_close_loc > 0.6079 AND weekly_range_pct <= 11.7238
4728,33,0.6060606060606061,0.18741972838820886,1.1518231550742544,2.8087451128473657,-2.2563719916564278,0.4368314280651038,0.03359110403270055,0.3838202098149776,0.6060606060606061,-0.012616086911937096,0.510616576600036,4.0530027194997755,-3.020968744077748,0.4368314280651038,-0.02401465654335705,0.028517332673053675,0.5151515151515151,0.26333308034555647,0.3624489795918385,5.1260465611152926,-3.6699084842846115,0.35218104586210247,-0.10866503874635836,0.15393719908541761,0.0,1.056995904123118,atr_20_pct <= 4.5678 AND atr_20_pct > 4.0840 AND n_sub_75v_7d <= 5.5000 AND weekly_close_loc > 0.3868
4304,135,0.5185185185185185,0.049887203625481075,0.28688544722657483,2.887481220021334,-2.2966459073335797,0.43489169721139964,0.03165137317899641,0.24628768505224982,0.5555555555555556,0.5091013737121574,0.6686935128836159,4.216509628345398,-3.2502682100942097,0.47134917126965303,0.010503086661192207,0.5502347932971481,0.5111111111111111,0.34606008549935835,0.16540675844807687,5.063240143590038,-4.022330835320797,0.42765373089299835,-0.033192353715462475,0.2366642042392195,1.0,0.4179670024289004,atr_20_pct > 3.5780 AND dist_high_10 <= -4.3229 AND weekly_close_loc > 0.1737 AND weekly_range_pct > 5.3089
8405,77,0.5454545454545454,0.5821369499863647,0.34354609929077473,2.8369978953022468,-1.5664329876798453,0.43472886644893927,0.031488542416536036,0.7785374314131335,0.5714285714285714,1.278486383225364,0.4743205208989566,4.650738134632084,-2.48996366826075,0.4601033109180365,-0.0007427736904243032,1.3196198028103547,0.5584415584415584,1.6974992810986973,0.8615297084114505,5.911294238826484,-3.010285202396875,0.4473803679096196,-0.013465716698841224,1.5881033998385585,1.0,1.5170435095944774,dist_high_20 <= -3.9254 AND weekly_close_loc > 0.5947 AND weekly_range_pct <= 9.4741 AND weekly_range_pct > 5.4665
9320,49,0.5714285714285714,0.8405367800738759,0.35649928263988173,2.9917039277925164,-1.8653888839624462,0.4327024751701555,0.029462151137752246,1.0369372615006447,0.6530612244897959,1.6748467152743072,1.0191940967951887,4.502335290141386,-2.3764044369106148,0.5131093521943978,0.05226326758593697,1.715980134859298,0.673469387755102,2.3475225694653568,1.520702905683762,5.896101334024821,-2.6128905332616648,0.5337894368740628,0.07294335226560195,2.238126688205218,1.0,1.5297415868275828,dist_high_252 > -27.2313 AND dist_high_60 <= -12.4475 AND dist_high_60 > -20.6270 AND dist_sma_200 > 5.2860
2912,126,0.5158730158730159,0.24768664082136457,0.10982302440469174,2.7624287495099447,-1.7780488318193297,0.4294413515842716,0.026201027551868372,0.4440871222481333,0.5634920634920635,0.956647145332916,0.3777689472994107,4.305912683029827,-2.323681684708245,0.47628498117338214,0.015438896564921312,0.9977805649179067,0.5793650793650794,1.6241833339394898,0.9036792816550833,5.571919552856442,-2.725444160199959,0.49207071941351854,0.031224634805057716,1.514787452679351,1.0,0.5675099250524122,atr_20_pct > 1.8741 AND dist_high_252 <= -9.2711 AND weekly_close_loc > 0.2650 AND weekly_range_pct <= 8.7000
2712,95,0.5263157894736842,0.28455639076395867,0.28688544722657483,3.109236851593828,-2.2000401486395624,0.4268517068062815,0.023611382773878253,0.4809568721907274,0.6,0.9262643806167138,1.100999099286364,4.818748276240638,-3.0908844133825655,0.4994541814045146,0.03860809679605376,0.9673978002017045,0.6421052631578947,1.6198905711583298,1.6318367346938747,6.10911841056523,-3.6048824253114504,0.5419132697778168,0.08106718516935602,1.510494689898191,0.0,1.1307202751742937,atr_20_pct > 3.9049 AND weekly_close_loc > 0.3309 AND weekly_range_pct <= 11.2111 AND weekly_range_pct > 4.9618
4787,26,0.6153846153846154,0.6236277729725749,1.2243921020296413,2.6375810268241158,-1.950814950943545,0.4253452003942009,0.022104876361797643,0.8200282543993436,0.5769230769230769,1.6595748108252262,1.441218496725987,4.214726552214251,-2.448434844059454,0.3894829692111983,-0.07136311539726253,1.700708230410217,0.6153846153846154,2.468746830504799,0.6725457389711577,5.4807176653879885,-2.7105141157053847,0.4253452003942009,-0.03550088421425995,2.3593509492446603,1.0,1.5915598563728683,dist_sma_50 <= 0.1385 AND n_sub_75v_7d > 3.5000 AND weekly_close_vs_sma20 > 4.2692
5275,26,0.6153846153846154,1.1180914257200236,0.762080225438604,3.4262908474987834,-1.4363818742998526,0.4253452003942009,0.022104876361797643,1.3144919071467924,0.6538461538461539,2.668410938401421,1.2958459860092522,5.611928190170726,-1.7864939935259239,0.46220229009632996,0.0013562054878691332,2.709544357986412,0.6153846153846154,4.13767669223085,3.0442168943488435,7.57630553539693,-2.0928220234567796,0.4253452003942009,-0.03550088421425995,4.028280810970712,1.0,2.36521692992311,atr_20_pct <= 4.7994 AND dist_high_252 <= -23.4155 AND dist_sma_200 > -24.5859 AND weekly_close_vs_sma20 > -9.1423
7505,26,0.6153846153846154,1.1154085594293688,2.110821542652823,3.4228559406145918,-2.132831869904634,0.4253452003942009,0.022104876361797643,1.3118090408561376,0.7692307692307693,2.461373552805752,1.965986766496424,5.413362968353847,-2.979905773823733,0.5794807424804321,0.1186346578719713,2.5025069723907425,0.6153846153846154,2.0170053738560734,3.2214761295007155,6.540761485331684,-3.7447696285985375,0.4253452003942009,-0.03550088421425995,1.9076094925959346,1.0,2.541760892847179,dist_high_120 > -5.2828 AND dist_high_252 > -6.4228 AND roc_60 <= 13.3880 AND weekly_close_loc <= 0.5525
