pattern,n,hit1,avg1,med1,mfe1,mae1,conf1,strength1,edge1,hit2,avg2,med2,mfe2,mae2,conf2,strength2,edge2,hit3,avg3,med3,mfe3,mae3,conf3,strength3,edge3,consistency,recency,lift_over_best_single
8038+6508,64,0.5625,-0.06300346331254941,0.6357494932251507,2.667557310314055,-2.1440087886098413,0.44085991778287875,0.03761959375047552,0.13339701811421933,0.546875,,,3.6894275861627035,-2.9957936192617245,0.4257338252067978,-0.035112259401663015,,0.484375,,,4.509217304804951,-3.9020658682946165,0.366333485657839,-0.0945125989506218,,0.0,0.49153860486487927,0.01681932611096615
2681+7861,70,0.5571428571428572,0.47343064400288437,0.6136818478182194,2.9348619250183754,-1.9326546482129272,0.4408334313618876,0.03759310732948434,0.6698311254296532,0.6142857142857143,1.0698445889634658,1.033224617559452,4.479826281528416,-2.692931979475972,0.49715520645630557,0.03630912184784474,1.1109780085484566,0.5428571428571428,1.1457603925427895,0.9738444779621316,5.490036156403292,-3.252747385364167,0.4269805339664774,-0.03386555064198343,1.0363645112826507,1.0,0.9594946784170981,0.03350027913411857
2741+8644,29,0.6206896551724138,0.7614747885519993,0.5096658539098177,3.5327617575148405,-1.8581257063372858,0.4400222620928496,0.036781938060446384,0.957875269978768,0.7586206896551724,3.0988629612403176,2.058114602587806,6.324497597191188,-2.4639497536327695,0.5789204778167131,0.11807439320825225,3.139996380825308,0.8275862068965517,5.0922841159642065,3.7045161290322692,8.806213407787117,-2.5458875766849016,0.6545119942718489,0.1936659096633881,4.982888234704068,1.0,0.5115173008105169,-0.012416640587782801
8644+8030,29,0.6206896551724138,0.7614747885519993,0.5096658539098177,3.5327617575148405,-1.8581257063372858,0.4400222620928496,0.036781938060446384,0.957875269978768,0.7586206896551724,3.0988629612403176,2.058114602587806,6.324497597191188,-2.4639497536327695,0.5789204778167131,0.11807439320825225,3.139996380825308,0.8275862068965517,5.0922841159642065,3.7045161290322692,8.806213407787117,-2.5458875766849016,0.6545119942718489,0.1936659096633881,4.982888234704068,1.0,0.5115173008105169,0.0
2712+7861,29,0.6206896551724138,0.32787464765942526,1.3213912902309268,2.855196264845215,-2.2130479213292005,0.4400222620928496,0.036781938060446384,0.524275129086194,0.6551724137931034,1.3585093521646836,1.6318367346938747,4.420389375896803,-2.8217171565727837,0.47344776507155983,0.012601680463099008,1.3996427717496744,0.6551724137931034,2.2686406796567526,2.957683302526175,5.6567729369328035,-3.041981453409129,0.47344776507155983,0.012601680463099008,2.159244798396614,1.0,0.34762108193746954,0.01317055528656813
8644+2692,29,0.6206896551724138,0.7614747885519993,0.5096658539098177,3.5327617575148405,-1.8581257063372858,0.4400222620928496,0.036781938060446384,0.957875269978768,0.7586206896551724,3.0988629612403176,2.058114602587806,6.324497597191188,-2.4639497536327695,0.5789204778167131,0.11807439320825225,3.139996380825308,0.8275862068965517,5.0922841159642065,3.7045161290322692,8.806213407787117,-2.5458875766849016,0.6545119942718489,0.1936659096633881,4.982888234704068,1.0,0.5115173008105169,0.0
2741+7861,29,0.6206896551724138,0.32787464765942526,1.3213912902309268,2.855196264845215,-2.2130479213292005,0.4400222620928496,0.036781938060446384,0.524275129086194,0.6551724137931034,1.3585093521646836,1.6318367346938747,4.420389375896803,-2.8217171565727837,0.47344776507155983,0.012601680463099008,1.3996427717496744,0.6551724137931034,2.2686406796567526,2.957683302526175,5.6567729369328035,-3.041981453409129,0.47344776507155983,0.012601680463099008,2.159244798396614,1.0,0.34762108193746954,-0.012416640587782801
2741+5527,29,0.6206896551724138,1.1828030445888877,0.5351219512195239,3.7118075601109117,-1.8422451626979035,0.4400222620928496,0.036781938060446384,1.3792035260156565,0.7931034482758621,3.1561253813074455,2.9260243415351095,6.436233335249524,-2.5237732213474366,0.6160955339174229,0.15524944930896206,3.197258800892436,0.8275862068965517,4.9959857789799775,3.51957746478873,8.693967842894272,-2.6813449716827895,0.6545119942718489,0.1936659096633881,4.886589897719839,1.0,0.8295360906924096,-0.012416640587782801
3326+6255,29,0.6206896551724138,0.4230146972510481,0.8169278736229569,3.058817019399595,-2.2128386624879566,0.4400222620928496,0.036781938060446384,0.6194151786778168,0.6551724137931034,1.140030006357788,0.9773873873874007,4.170082729995949,-2.7122972828744696,0.47344776507155983,0.012601680463099008,1.1811634259427788,0.6896551724137931,1.8741606457034223,1.9829318094707162,5.4223011393139116,-3.2937170829713898,0.5076952952728147,0.046849210664353824,1.7647647644432836,0.0,-0.37123007519735113,-0.012518743802401588
5467+2692,115,0.5304347826086957,0.40394764681322975,0.22572215759504757,2.7892501339501248,-1.9194462656019562,0.43971596277968295,0.036475638747279715,0.6003481282399985,0.6,1.1472739405771475,0.8418597396364459,4.293259240338332,-2.601577212655766,0.5086281361395727,0.04778205153111187,1.1884073601621383,0.591304347826087,1.277917729224155,0.7134939759036164,5.397868898442505,-3.313393626993218,0.4999188778213167,0.039072793212855894,1.1685218479640163,1.0,0.5722934120438399,0.014924520599881863
8030+2454,109,0.5321100917431193,0.45109546309736526,0.20381197681907284,3.0801839742560353,-1.8134073303895417,0.4389455497458302,0.03570522571342699,0.647495944524134,0.6330275229357798,1.1113841368279336,1.0400000000000011,4.850448005097539,-2.7144226348202984,0.5394532218030393,0.07860713719457851,1.1525175564129244,0.6146788990825688,1.563923078959052,1.4922671375417853,6.12488415686355,-3.3907342409060286,0.5208939152665488,0.060047830658088,1.4545271976989131,1.0,1.0775328064364198,0.015404388315658657
2741+2692,105,0.5333333333333333,0.34229392696774014,0.28688544722657483,2.995622237999164,-2.104364467334108,0.43842316135757814,0.03518283732517491,0.5386944083945089,0.6285714285714286,1.1738605902529358,1.0191940967951887,4.737825169560731,-2.8756204619847203,0.5331435691527343,0.07229748454427348,1.2149940098379266,0.6476190476190476,1.923612475022139,1.4922671375417853,6.069324644322712,-3.2694477369489814,0.5525097032451355,0.09166361863667466,1.8142165937620003,1.0,0.5638146197005967,-0.014015741323054276
3193+6821,31,0.6129032258064516,0.6286596736320753,1.1518231550742544,3.5066013714926645,-1.8812262502364143,0.43823801141131963,0.0349976873789164,0.8250601550588441,0.6774193548387096,1.0734865764062886,1.8680537697253021,5.117653880617845,-2.953079548286348,0.501406855599508,0.04056077099104721,1.1146199959912795,0.5806451612903226,0.9115915900947401,0.8615297084114505,5.832721369729716,-3.654663795461035,0.4076596435202097,-0.0531864410882511,0.8021957088346012,0.0,1.8401619340737985,0.017847675841677735
2324+7562,31,0.6129032258064516,0.45756212489216025,0.3703229194014047,2.6111699855484027,-1.7379113468001721,0.43823801141131963,0.0349976873789164,0.653962606318929,0.5806451612903226,1.0214231096695154,0.4618402426693581,3.8976243642582658,-2.361695714546307,0.4076596435202097,-0.0531864410882511,1.0625565292545063,0.4838709677419355,0.2312753764230772,-0.4914045239347641,4.533512373617887,-3.3018419030007586,0.3196998603127883,-0.14114622429567253,0.12187949516293833,1.0,0.053788658839626746,-0.05923826429810414
5102+8289,95,0.5368421052631579,0.4701826363478208,0.19773908895777584,2.5638064467257244,-1.5232671760828354,0.4370951253863254,0.03385480135392216,0.6665831177745896,0.6210526315789474,1.5419236936752854,1.0091022964509524,4.257762240329212,-1.8915886162648312,0.5205920587802135,0.0597459741717527,1.5830571132602762,0.6947368421052632,2.658910908444146,1.256015625,5.905922061886635,-2.127337459266328,0.5960641518612952,0.13521806725283442,2.549515027184007,1.0,1.1339694921287657,-0.008280750655895786
2859+7861,33,0.6060606060606061,-0.001045789078099854,0.9807054654188897,2.94860552650733,-2.395965686402326,0.4368314280651038,0.03359110403270055,0.1953546923486689,0.5757575757575758,0.52466346622622,0.9595439403825613,3.957884768463702,-3.1376179184747452,0.4080697369146003,-0.052776347693860526,0.5657968858112107,0.5454545454545454,0.6652645880308663,0.3624489795918385,4.746905578258806,-3.9890318731688805,0.3798565794374957,-0.08098950517096515,0.5558687067707274,0.0,0.5363184248189432,0.021839907783040846
8030+7562,93,0.5376344086021505,0.22204976762544992,0.20381197681907284,2.763783934222645,-1.9283177020424624,0.4368274986652971,0.033587174632893846,0.41845024905221867,0.6021505376344086,0.6954181930805735,0.7641270674717805,4.271241911647485,-2.8083699410099148,0.5005293284970952,0.03968324388863437,0.7365516126655642,0.5806451612903226,0.9572495115932247,0.9579087875416993,5.4175604222942235,-3.50287446557499,0.47911260524081306,0.018266520632352234,0.8478536303330858,1.0,0.45453253686006967,0.013286337235125512
4304+2692,122,0.5245901639344263,0.053691963743264584,0.413753285848555,2.916572467913742,-2.365506035629074,0.4365817092674157,0.033341385235012455,0.2500924451700333,0.5491803278688525,0.5325072201440777,0.782917411248878,4.295870574965124,-3.356960474666437,0.4607293803034979,-0.00011670430496291129,0.5736406397290684,0.5163934426229508,0.4408504100402685,0.2116423327124074,5.194104976626614,-4.1370569469446234,0.42857826089106577,-0.03226782371739506,0.3314545287801296,1.0,0.38354815176941015,0.0016900120560160437
3923+7246,87,0.5402298850574713,0.24798033682773932,0.22572215759504757,2.756272273583769,-2.099902738080697,0.43602640443965585,0.032786080407252616,0.44438081825450804,0.5977011494252874,1.1872774705569267,0.9773873873874007,4.3708510338348665,-2.6210368127338084,0.4926454875362509,0.0317994029277901,1.2284108901419175,0.6781609195402298,1.8236811462196252,1.6179204107830627,5.6121707630221325,-3.1261295482386937,0.5742591192817702,0.11341303467330938,1.7142852649594864,1.0,0.3930781324390695,0.027461827737740474
8038+2692,85,0.5411764705882353,-0.07453461541588566,0.3245173041894357,2.486351584030937,-2.213176192832947,0.43576147559119544,0.032521151558792205,0.12186586601088309,0.5764705882352941,,,3.8659032288242976,-3.028292619958875,0.47036157660275524,0.009515491994294412,,0.5411764705882353,,,4.9509801580388135,-3.737435949050767,0.43576147559119544,-0.02508460901726539,,0.0,0.28814266892806495,0.011720883919282832
8182+7861,35,0.6,0.1033807611863343,0.9807054654188897,3.029698876441189,-2.3123186171720054,0.4357241958151947,0.032483871782791496,0.299781242613103,0.5714285714285714,0.5916687944936033,0.9595439403825613,3.9813050188571975,-3.0115907216974294,0.4085712925897337,-0.052274792018727145,0.632802214078594,0.5428571428571428,0.6780439017155709,0.3624489795918385,4.7252389252354385,-3.852581672826658,0.3818945134013752,-0.07895157120708562,0.5686480204554321,0.0,0.6948485927801504,0.015290668539964192
4304+5467,81,0.5432098765432098,0.3915730078946802,0.46886142983231693,2.8977551872648775,-2.0340148082321976,0.43523822983845284,0.03199790580604961,0.587973489321449,0.6296296296296297,1.4251846574895366,1.317548543689311,4.535640316133269,-2.6876755208839294,0.5208353214633141,0.0599892368548533,1.4663180770745274,0.5802469135802469,1.2780505235355353,0.6305270180120105,5.61040243649447,-3.4633442688014386,0.47153462831375703,0.010688543705296205,1.1686546422753965,1.0,0.5596265941347649,0.00034653262705319765
2741+8773,79,0.5443037974683544,0.3724174825094743,0.5096658539098177,2.998486391182819,-2.06228136689015,0.43498137697497413,0.0317410529425709,0.5688179639362431,0.6582278481012658,1.4223117783965271,1.35826191087161,4.862547258109755,-2.7767252903196455,0.5484889335680341,0.08764284895957325,1.463445197981518,0.6835443037974683,2.5144877976055424,2.069508196721319,6.395838400214548,-3.082669818092293,0.5745170514704334,0.11367096686197259,2.4050919163454036,1.0,0.43383339122610415,-0.017457525705658283
6821+8773,37,0.5945945945945946,0.6917821813597987,1.1518231550742544,3.2399397166521453,-2.120775929540161,0.4348568313132931,0.03161650728088988,0.8881826627865674,0.7297297297297297,1.5011825589941619,1.9783647798742134,5.040299434169685,-2.8785400912530266,0.5702152452607867,0.10936916065232588,1.5423159785791527,0.6216216216216216,2.1299289415208635,1.4922671375417853,6.357252752463622,-3.4990531295899467,0.4610014255281996,0.00015534091973878894,2.0205330602607248,1.0,0.2965591563560693,0.02254276240766745
5102+8038,37,0.5945945945945946,0.292856392030526,0.5636077012533925,2.409321974585076,-1.7529475119541342,0.4348568313132931,0.03161650728088988,0.48925687345729474,0.6756756756756757,1.4504504924543813,1.100999099286364,4.001967685820831,-2.1363982723571855,0.5146336850482394,0.05378760043977854,1.4915839120393721,0.6756756756756757,2.298810289779119,2.949004739336485,5.313699288395375,-2.349441501337498,0.5146336850482394,0.05378760043977854,2.18941440851898,0.0,1.1675114294335087,-0.010519044728928062
5467+7562,77,0.5454545454545454,0.39299921580592134,0.11777777777777679,2.4436647874231436,-1.6742881021219822,0.43472886644893927,0.031488542416536036,0.58939969723269,0.5974025974025974,0.9879362335208223,0.510616576600036,3.7643819862274968,-2.228184470838947,0.4857664933049152,0.0249204086964544,1.029069653105813,0.6363636363636364,1.4558267604590789,0.9793970961651067,4.810064803350371,-2.683155190420884,0.5248199544762014,0.06397386986774062,1.3464308791989401,1.0,0.1809279158699657,0.009937424269138184
4192+6821,39,0.5897435897435898,0.49393728330903003,0.6251013328464606,3.0389116860765024,-2.032913311219633,0.4341834847334491,0.030943160701045858,0.6903377647357988,0.5384615384615384,0.9437786479200787,0.6905154639175227,4.406016540619273,-2.6606577129538893,0.38569186821738816,-0.07515421639107267,0.9849120675050694,0.5641025641025641,0.956047211019135,0.29958367126250895,5.103648044564014,-3.184546100597177,0.4097542347452211,-0.051091849863239724,0.8466513297589962,1.0,0.40608437242690204,0.02173134734586668
8182+6201,71,0.5492957746478874,0.4512204871221199,0.28688544722657483,3.014653253141335,-1.8187435789587665,0.4340086039234116,0.030768279891008388,0.6476209685488886,0.6338028169014085,1.22688177057901,0.9595439403825613,4.592587477698478,-2.4865139222898165,0.5175700445451693,0.05672395993670848,1.2680151901640009,0.6619718309859155,2.259813530502837,1.9829318094707162,6.076541323634331,-2.9041846437186454,0.5461640065219605,0.08531792191349968,2.1504176492426983,1.0,0.7818582887550598,0.013575076648181084
2692+3923,106,0.5283018867924528,0.15775413180058878,0.15142289036524273,2.672905853909185,-2.0853441451495183,0.4339500438390183,0.030709719806615077,0.35415461322735753,0.5943396226415094,0.9160059257573775,0.8863290166798922,4.165158582360029,-2.679633331317686,0.4991537444652249,0.0383076598567641,0.9571393453423682,0.6226415094339622,1.3514077758266112,1.1030933641459175,5.297164295412551,-3.1472455376501474,0.5276006299875899,0.06675454537912912,1.2420118945664724,1.0,0.29718960603510314,0.025117113324211127
8038+6201,41,0.5853658536585366,-0.12443154552361274,0.5351219512195239,2.6917566380347338,-2.3323233076114778,0.433668353568366,0.030428029535962797,0.071968935903156,0.6341463414634146,0.559198053843484,1.317548543689311,4.254331351057341,-3.161129347064709,0.4812042325216125,0.02035814791315166,0.6003314734284747,0.6097560975609756,0.931078698897045,1.9829318094707162,5.350839506106954,-3.809426499904142,0.45726583898692563,-0.003580245621535194,0.8216828176369061,0.0,0.3347147922498539,0.009627761896453424
2454+6255,65,0.5538461538461539,0.4810661110644772,0.41716436637391674,3.3981155048179295,-2.029297971868345,0.43337604317300876,0.030135719140605532,0.677466592491246,0.6615384615384615,1.573679866235053,1.1848952879581145,5.229145066102304,-2.728923273289709,0.5403814981313132,0.07953541352285237,1.614813285820044,0.6923076923076923,2.366976901968292,1.2569509315140384,6.651165572790101,-3.21419430677888,0.5720212794770566,0.11117519486859578,2.257581020708153,1.0,0.05430272009277837,0.026006412007837876
9105+2454,63,0.5555555555555556,0.5012530634952017,0.15660412757974487,2.5786082343495327,-1.5315371490397123,0.4331942064087129,0.029953882376309693,0.6976535449219705,0.5396825396825397,0.8188180506699179,0.35594746716698833,3.7835742970292667,-2.1111126876525095,0.4178903692159613,-0.04295571539249954,0.8599514702549086,0.5396825396825397,0.7012862144347491,0.1695932678822,4.539386455838507,-2.767216576371333,0.4178903692159613,-0.04295571539249954,0.5918903331746103,1.0,0.02673042044325402,0.025821147497280816
5467+6201,61,0.5573770491803278,0.576897401690923,0.28688544722657483,2.777515705111677,-1.7103291578697077,0.433031467004555,0.029791142972151796,0.7732978831176918,0.639344262295082,1.408338911842181,0.8418597396364459,4.47303217250071,-2.201001473205579,0.5139167326739972,0.05307064806553635,1.4494723314271718,0.6721311475409836,2.2455877518709713,2.069508196721319,6.00539433292834,-2.619928108074315,0.5472157118133126,0.0863696272048518,2.1361918706108325,1.0,1.0178645351467914,0.008240024824753944
4783+6255,45,0.5777777777777777,0.37792959549446264,0.5636077012533925,3.1726344846322028,-2.0644261700820477,0.4330053279594451,0.029765003927041844,0.5743300769212314,0.6444444444444445,1.8800268103770854,1.35826191087161,5.407958818168939,-2.765977494220044,0.49835546011952203,0.037509375511061205,1.9211602299620762,0.8,3.518819476440477,3.318060198463728,7.549359849239424,-3.109233379100257,0.6617674868607056,0.2009214022522448,3.409423595180338,1.0,0.6661222939938174,0.02797154398261109
8405+7246,45,0.5777777777777777,0.7757676534855498,0.8169278736229569,3.275030550092674,-1.7683827961575853,0.4330053279594451,0.029765003927041844,0.9721681349123186,0.6,1.4660027404053086,1.100999099286364,5.313398687908281,-2.8531603063735895,0.4545159420914473,-0.006330142517013526,1.5071361599902995,0.5777777777777777,2.336848642183939,0.8615297084114505,6.832283186609812,-3.2317644133329653,0.4330053279594451,-0.027840756649015752,2.2274527609238004,1.0,0.782050686443883,-0.0017235384894941919
2712+4846,45,0.5777777777777777,0.4284662519326442,0.5636077012533925,3.2749890896980287,-1.9661530661997548,0.4330053279594451,0.029765003927041844,0.6248667333594129,0.6,0.896489455451884,0.919383209594531,5.225639064372236,-3.120640667887802,0.4545159420914473,-0.006330142517013526,0.9376228750368747,0.6222222222222222,1.9908377194716382,1.4922671375417853,6.7694076070131475,-3.6698076716105277,0.4762967000646754,0.015450615456214567,1.8814418382114995,1.0,0.5513834953924631,0.006153621153163591
2741+4846,45,0.5777777777777777,0.4284662519326442,0.5636077012533925,3.2749890896980287,-1.9661530661997548,0.4330053279594451,0.029765003927041844,0.6248667333594129,0.6,0.896489455451884,0.919383209594531,5.225639064372236,-3.120640667887802,0.4545159420914473,-0.006330142517013526,0.9376228750368747,0.6222222222222222,1.9908377194716382,1.4922671375417853,6.7694076070131475,-3.6698076716105277,0.4762967000646754,0.015450615456214567,1.8814418382114995,1.0,0.5513834953924631,-0.01943357472118734
4304+6821,45,0.5777777777777777,0.5636837967431043,0.6251013328464606,3.1518294985895916,-1.9717952992294367,0.4330053279594451,0.029765003927041844,0.7600842781698731,0.6444444444444445,1.3127690554613274,1.6877643942738099,4.744873474552193,-2.7283315496361404,0.49835546011952203,0.037509375511061205,1.3539024750463182,0.5777777777777777,1.2236589127602044,0.5824328954882986,5.52510274761603,-3.486720385480363,0.4330053279594451,-0.027840756649015752,1.1142630315000657,1.0,0.9035662963137141,-0.0018863692519545672
9105+7562,59,0.559322033898305,0.4158936118595122,0.15660412757974487,2.592042079445062,-1.5934258711938718,0.43289130270422654,0.029650978671823314,0.6122940932862809,0.5423728813559322,0.6452496044241022,0.3181503449945434,3.631208386930064,-2.277520996105766,0.4165761502342809,-0.04426993437417992,0.6863830240090929,0.4745762711864407,0.2396881809734732,-0.7479292403746073,4.366408070561704,-3.2168401117752676,0.35265669027401325,-0.10818939433444758,0.13029229971333434,0.0,-0.17035751279853223,0.025518243792794437
6821+6508,59,0.559322033898305,0.461872275325075,0.9807054654188897,3.0222709471366787,-2.098645125200487,0.43289130270422654,0.029650978671823314,0.6582727567518438,0.6101694915254238,1.1641727444193146,1.0191940967951887,4.798917593896724,-2.9199189203093248,0.48266109561867127,0.02181501101021044,1.2053061640043055,0.5423728813559322,1.3780985550520024,0.5891737054719172,5.893444523532335,-3.474645274895032,0.4165761502342809,-0.04426993437417992,1.2687026737918636,1.0,0.4186890825006612,0.02057723379860088
4846+7246,59,0.559322033898305,0.0887602735929804,0.5351219512195239,3.1293869867768014,-2.4284621703202225,0.43289130270422654,0.029650978671823314,0.28516075501974913,0.559322033898305,0.367980094628584,0.6464516129032251,4.80414371187868,-3.6377835027331775,0.43289130270422654,-0.027954781904234283,0.4091135142135748,0.6101694915254238,1.2373283840744203,1.4922671375417853,6.080847152525609,-4.190570325181838,0.48266109561867127,0.02181501101021044,1.1279325028142815,1.0,0.5034999731130028,0.018886607369700825
6320+8182,47,0.574468085106383,0.500025370397726,0.5698335467349703,2.9768271209451647,-2.2144577382346977,0.43281668771211546,0.029576363679712225,0.6964258518244948,0.574468085106383,0.8107322333067457,0.9595439403825613,3.994105503750414,-2.7429364854699085,0.43281668771211546,-0.02802939689634537,0.8518656528917364,0.6170212765957447,1.1256327422272323,1.2569509315140384,4.849303880343705,-3.2129258426446783,0.4742630844397632,0.0134169998313024,1.0162368609670935,1.0,0.5092297133529432,-0.025956933424921114
2803+2913,49,0.5714285714285714,0.5251736524066866,0.3703229194014047,3.2275686459995443,-2.2292035754081554,0.4327024751701555,0.029462151137752246,0.7215741338334554,0.6122448979591837,1.212505289655242,1.0400000000000011,4.921460177084365,-3.052821100183661,0.47245746488052426,0.011611380272063432,1.2536387092402328,0.5918367346938775,1.3361457006677362,0.628876276958006,5.994077375379815,-3.7831673977741467,0.45247069972046267,-0.00837538488799816,1.2267498194075974,1.0,0.9478523170717397,0.019793538229156027
6299+6255,49,0.5714285714285714,0.2570061964674196,0.5096658539098177,2.7229656470764976,-2.0472598934628476,0.4327024751701555,0.029462151137752246,0.45340667789418837,0.6122448979591837,1.4350791482629208,0.8418597396364459,4.480588080784223,-2.7078087044444814,0.47245746488052426,0.011611380272063432,1.4762125678479117,0.673469387755102,2.589586686109877,1.6318367346938747,6.280276792582778,-2.996481308112114,0.5337894368740628,0.07294335226560195,2.4801908048497383,1.0,0.1896625270616325,0.008884981524590663
8405+8038,55,0.5636363636363636,0.4700136131618913,0.6812683738559634,2.649578979751109,-1.6327619092254835,0.43269584078681317,0.02945551675440994,0.6664140945886601,0.6,1.1369680050837354,0.634418057248536,4.451373878388302,-2.566548231220564,0.4681256091064502,0.007279524497989354,1.1781014246687262,0.5636363636363636,1.15846827926203,0.8124770642201674,5.451030451925467,-3.097774607584482,0.43269584078681317,-0.028150243821647658,1.0490723980018912,1.0,0.9229829427255236,-0.002033025662126098
7246+7861,55,0.5636363636363636,0.08751346321165389,0.5096658539098177,2.830736495023938,-2.288933807304095,0.43269584078681317,0.02945551675440994,0.2839139446384226,0.5636363636363636,0.5467237017341818,0.9595439403825613,4.073337426739916,-3.0506684645188433,0.43269584078681317,-0.028150243821647658,0.5878571213191726,0.509090909090909,0.5329832595943,0.16540675844807687,4.9840898412627554,-3.790195148740966,0.38076038407484447,-0.08008570053361636,0.42358737833416116,1.0,0.12133653749269765,0.02766268501703739
3193+2692,53,0.5660377358490566,0.1483406518097322,0.5698335467349703,3.115276934991631,-2.272963523482968,0.43265114979768754,0.02941082576528431,0.3447411332365009,0.5849056603773585,0.6233964722963155,0.510616576600036,4.708247485596431,-3.355127567584524,0.4509418238445375,-0.009904260763923312,0.6645298918813062,0.6037735849056604,0.8778043217146093,1.2864285714285597,5.724843256205806,-4.020762041516145,0.4694123578888073,0.008566273280346481,0.7684084404544704,1.0,0.6438382916106475,0.012260814228045647
6821+7246,51,0.5686274509803921,0.5927129744586641,0.6251013328464606,3.2435129610060827,-2.075157987973207,0.4326506123505807,0.02941028831817749,0.7891134558854329,0.6274509803921569,1.207533916844101,1.6877643942738099,4.956618413637704,-2.867895337793758,0.4902496270033425,0.029403542394881688,1.248667336429092,0.5882352941176471,1.1794223612743306,0.7145644599303048,5.807425536620992,-3.657466924802031,0.4516509274741746,-0.009195157134286203,1.0700264800141919,1.0,1.0340013146331604,0.020336543444955058
2712+8182,51,0.5686274509803921,0.630285837183885,0.5096658539098177,3.241424764451754,-1.892488249141648,0.4326506123505807,0.02941028831817749,0.8266863186106537,0.7058823529411765,1.8727726194822583,1.6877643942738099,5.144835939023823,-2.588604363701845,0.5700066466848335,0.10916056207637265,1.913906039067249,0.7843137254901961,3.6757824607943537,2.957683302526175,7.042889461323566,-2.793647215486593,0.6537337712118704,0.19288768660340955,3.566386579534215,1.0,0.6115436446205162,0.005798905544299238
3675+6508,51,0.5686274509803921,0.9903205926722586,1.30770060238961,3.513553161256391,-2.176769858906209,0.4326506123505807,0.02941028831817749,1.1867210740990273,0.6666666666666666,1.8848965442076193,1.35826191087161,5.293196130672897,-2.873979187558227,0.5296812196648056,0.06883513505634481,1.9260299637926102,0.7058823529411765,2.495146411407573,1.5841099476439793,6.242651610802503,-3.262022581622069,0.5700066466848335,0.10916056207637265,2.385750530147434,1.0,1.5379604916547973,0.01674600403785831
5467+7246,98,0.5306122448979592,0.36713275544108154,0.23383294273657165,2.8140800346062176,-1.9524153669586939,0.4325229169568011,0.029282592924397888,0.5635332368678503,0.6020408163265306,1.2792807053339796,0.9451711170529499,4.394826868671686,-2.600697542825257,0.50304770600903,0.04220162140056921,1.3204141249189705,0.6122448979591837,1.4103810064651496,0.8550201733546526,5.536126670797005,-3.354485973423289,0.5132848977039014,0.05243881309544057,1.3009851252050109,1.0,0.578920890506625,0.007731474777000036
5467+6821,94,0.5319148936170213,0.18600671636188165,0.1556522450923016,2.655257183154935,-2.1085416483281954,0.4317808473355929,0.02854052330318968,0.3824071977886504,0.5425531914893617,0.6307199132731174,0.3374214028331203,3.9208476740148535,-2.7576070911712605,0.4421526742196052,-0.018693410388855636,0.6718533328581081,0.5212765957446809,0.7788843585651116,0.2528519449208778,4.814808412264168,-3.3491944972813594,0.42145236916024287,-0.03939371544821796,0.6694884773049727,1.0,0.23552761483726342,0.006989405155791828
9051+2454,132,0.5151515151515151,0.35747417264113324,0.09984155587291946,2.4731647743884806,-1.7345108920105097,0.4306772655530051,0.027436941520601887,0.553874654067902,0.5606060606060606,1.0162706252021656,0.37443458049404754,3.831495834055035,-2.316121876404073,0.4754112154490124,0.014565130840551554,1.0574040447871564,0.5833333333333334,1.8367820475327303,0.9964895612051874,5.160219517678685,-2.7333566647485337,0.4980359399974535,0.037189855388992665,1.7273861662725916,1.0,0.5135295694220243,0.02004466544847583
7053+7562,244,0.4918032786885246,0.2232064544847612,-0.04110406939997299,2.373353259691817,-1.6806168155220822,0.4296886200376989,0.02644829600529569,0.41960693591153,0.5450819672131147,0.750029923002457,0.3629472362332288,3.745237097962854,-2.385872843776659,0.4823828514080568,0.021536766799595985,0.7911633425874477,0.5655737704918032,1.212632317933456,0.8706763586305001,4.97770380768426,-2.9618880763020243,0.5028367090290521,0.04199062442059126,1.1032364366733172,1.0,0.4862517516500503,0.022373918384089142
8038+2454,82,0.5365853658536586,0.08988284020682753,0.17399220822699638,2.9222637982808077,-2.253699655707293,0.42944534622716574,0.026205022194762506,0.28628332163359627,0.6097560975609756,0.6003394546220256,1.1180435776321709,4.6534024284296205,-3.335967847148746,0.5015337111477397,0.040687626539278876,0.6414728742070164,0.5975609756097561,0.9768979629041993,1.9139512777830925,5.728861309172015,-4.176511181884133,0.489362574712238,0.02851649010377716,0.8675020816440604,0.0,0.7557058518624424,0.005404754555253133
2912+6821,82,0.5365853658536586,-0.009358763669764467,0.1500825658330697,2.5569448788377525,-2.006387234891339,0.42944534622716574,0.026205022194762506,0.1870417177570043,0.5487804878048781,0.5519060552975947,0.40644826312565174,3.904501365789037,-2.656400466217384,0.4413058357114519,-0.01954024889700895,0.5930394748825855,0.5365853658536586,1.0611356697209973,0.43170522378305665,4.942514778776377,-3.0736286065728566,0.42944534622716574,-0.03140073838129509,0.9517397884608584,1.0,0.31660251352026736,3.994642894133982e-06
2741+6508,78,0.5384615384615384,0.3690745620083331,0.3758047908939567,3.0126026329709146,-2.0402765410753636,0.42863448388730346,0.025394159854900233,0.5654750434351019,0.6410256410256411,1.2426172072668582,1.1352559966345923,4.67564890597605,-2.7638408694397802,0.5302659691423957,0.06941988453393483,1.283750626851849,0.6538461538461539,2.2164118850661256,1.56205193611783,6.145079963757927,-3.1360316188527824,0.5432998724955743,0.0824537878871135,2.107016003805987,1.0,0.46318034009770387,-0.023804418793328952
