tag,baskets,avg_names,win_pct,sum_ret5x_pct,sum_ret1x_pct,avg_day5x_pct,compounded_ret_pct,end_equity,max_dd_pct,config_id,top_n,high_tier_only,min_rules,rule_weight,profile_weight,symbol_prior_weight,train_score
train_C000,59,10.0,38.983050847457626,33.70138620350688,6.7402772407013725,0.571209935652659,25.51081825932311,627554.0912966155,25.174212595714014,C000,10,True,0,1.0,2.0,4.0,-7.998250121020696
train_C001,59,10.0,38.983050847457626,33.70138620350688,6.7402772407013725,0.571209935652659,25.51081825932311,627554.0912966155,25.174212595714014,C001,10,True,0,1.0,1.0,6.0,-7.998250121020696
train_C003,59,10.0,38.983050847457626,33.70138620350688,6.7402772407013725,0.571209935652659,25.51081825932311,627554.0912966155,25.174212595714014,C003,10,True,0,0.8,3.0,2.5,-7.998250121020696
train_C005,59,10.0,38.983050847457626,33.70138620350688,6.7402772407013725,0.571209935652659,25.51081825932311,627554.0912966155,25.174212595714014,C005,10,True,1,1.0,2.0,4.0,-7.998250121020696
train_C006,59,10.0,38.983050847457626,33.70138620350688,6.7402772407013725,0.571209935652659,25.51081825932311,627554.0912966155,25.174212595714014,C006,10,True,1,1.0,1.0,6.0,-7.998250121020696
