month,days,win_pct,avg_names,ret1x_pct,pnl_1x_rs,ret5x_pct,pnl_5x_rs,cum_ret1x_pct,cum_ret5x_pct
2025-01,23,47.82608695652174,15.0,14.690695161602019,73453.47580801009,73.4534758080101,367267.3790400505,14.690695161602019,73.4534758080101
2025-02,20,50.0,15.0,9.568061450741702,47840.30725370851,47.84030725370851,239201.53626854255,24.25875661234372,121.29378306171861
2025-03,19,57.89473684210527,15.0,20.090263733054762,100451.31866527381,100.4513186652738,502256.59332636895,44.349020345398486,221.7451017269924
2025-04,19,42.10526315789473,15.0,2.7024699744367817,13512.349872183908,13.51234987218391,67561.74936091955,47.05149031983527,235.2574515991763
2025-05,21,80.95238095238095,15.0,37.70651281774176,188532.5640887088,188.5325640887088,942662.820443544,84.75800313757702,423.7900156878851
