tag,days,avg_manual_n,avg_hit_n,avg_profitable_hit_n,coverage_pct,profitable_coverage_pct,days_ge_70pct_profitable
2024-10,14,9.357142857142858,5.071428571428571,1.9285714285714286,54.19847328244275,46.55172413793103,6
2024-11,19,8.631578947368421,3.8947368421052633,2.263157894736842,45.1219512195122,44.329896907216494,3
2024-12,21,8.571428571428571,3.9523809523809526,2.2857142857142856,46.111111111111114,42.857142857142854,7
2025-01,22,9.681818181818182,5.409090909090909,3.1818181818181817,55.86854460093896,56.91056910569105,9
2025-02,20,9.7,4.7,1.95,48.45360824742268,47.5609756097561,6
2025-03,18,8.277777777777779,3.388888888888889,1.5555555555555556,40.939597315436245,28.28282828282828,3
2025-04,19,7.947368421052632,3.4210526315789473,1.7894736842105263,43.04635761589404,40.476190476190474,5
2025-05,21,8.285714285714286,4.0476190476190474,2.7142857142857144,48.85057471264368,49.56521739130435,6
