entry_date,signal_date,n_positions,symbols,avg_score,lane_counts_json,exit_time,exit_reason,n_positions_filled,gross_ret5x_pct,net_ret5x_pct,charges_rs
2025-01-24,2025-01-23,15,"PERSISTENT,ZENSARTECH,WOCKPHARMA,COFORGE,AMBER,CGCL,MPHASIS,ULTRACEMCO,POLICYBZR,LAURUSLABS,KFINTECH,NAVA,KEI,FIVESTAR,MCX",39.92208835407145,"{""continuation"": 13, ""pullback_reversal"": 1, ""recovery"": 1}",14:16,TRAIL,15,3.0370060000000523,2.719747475827056,1586.29262086498
2025-01-27,2025-01-24,15,"CGCL,FIVESTAR,ZENSARTECH,PERSISTENT,WOCKPHARMA,COFORGE,AMBER,MPHASIS,ULTRACEMCO,POLICYBZR,LAURUSLABS,KFINTECH,NAVA,GMDCLTD,JWL",42.450163866070746,"{""continuation"": 11, ""pullback_reversal"": 3, ""recovery"": 1}",09:17,HARD_STOP,15,-3.9793400000000374,-4.294749268718117,1577.0463435904
2025-01-28,2025-01-27,15,"COFORGE,POLICYBZR,CGCL,FIVESTAR,PERSISTENT,ZENSARTECH,WOCKPHARMA,ULTRACEMCO,MCX,NAVA,BBTC,MPHASIS,AMBER,GMDCLTD,JWL",39.95761372446911,"{""continuation"": 9, ""dryup_compression"": 1, ""pullback_reversal"": 5}",09:22,HARD_STOP,15,-3.1919480000000444,-3.5073844549064046,1577.1822745317997
2025-01-29,2025-01-28,15,"GRAVITA,KPITTECH,JMFINANCIL,BRIGADE,OLECTRA,COFORGE,POLICYBZR,POLYMED,ZENTEC,SYRMA,PCBL,JUBLFOOD,PGEL,TRENT,KALYANKJIL",18.715517146400604,"{""continuation"": 5, ""pullback_reversal"": 8, ""recovery"": 2}",15:29,EOD,15,28.681141999999898,28.355822528068636,1626.5973596563401
2025-01-30,2025-01-29,15,"PGEL,KPITTECH,JMFINANCIL,ZENTEC,SYRMA,GRAVITA,GODFRYPHLP,NETWEB,NEWGEN,TRENT,KALYANKJIL,BRIGADE,JUBLPHARMA,OLECTRA,POLYMED",40.06583539622938,"{""continuation"": 8, ""pullback_reversal"": 2, ""recovery"": 5}",13:28,HARD_STOP,15,-3.086689999999944,-3.4028085362088443,1580.5926810445003
2025-01-31,2025-01-30,15,"PGEL,ZENTEC,JMFINANCIL,SYRMA,KPITTECH,GRAVITA,GODFRYPHLP,NETWEB,NEWGEN,TRENT,KALYANKJIL,POLYMED,JUBLPHARMA,CGCL,COFORGE",43.12126946482586,"{""continuation"": 4, ""pullback_reversal"": 8, ""recovery"": 3}",15:29,EOD,15,11.388359999999963,11.068130045285244,1601.1497735736
2025-02-01,2025-01-31,15,"PGEL,PCBL,GRAVITA,ZENTEC,TRENT,KALYANKJIL,POLYMED,JUBLFOOD,JMFINANCIL,PNBHOUSING,GODFRYPHLP,NEWGEN,KPITTECH,SYRMA,CGCL",45.33808284961313,"{""continuation"": 10, ""pullback_reversal"": 3, ""recovery"": 2}",11:47,TRAIL,15,2.6980740000000223,2.3803485560237143,1588.6272198815402
2025-02-03,2025-02-01,15,"PGEL,PNBHOUSING,PCBL,GRAVITA,ZENTEC,POLYMED,TRENT,KALYANKJIL,JUBLFOOD,JMFINANCIL,GPIL,GODFRYPHLP,NEWGEN,HSCL,KPITTECH",38.35719530924799,"{""continuation"": 11, ""dryup_compression"": 1, ""pullback_reversal"": 1, ""recovery"": 2}",09:17,HARD_STOP,15,-5.168134000000078,-5.483632342960706,1577.49171480314
2025-02-04,2025-02-03,15,"HSCL,LTFOODS,PNBHOUSING,GRAVITA,GPIL,CGPOWER,ABSLAMC,KALYANKJIL,NETWEB,SUZLON,POLYMED,GODFRYPHLP,NEWGEN,KPITTECH,PGEL",22.74065506816749,"{""continuation"": 9, ""dryup_compression"": 1, ""pullback_reversal"": 5}",15:29,EOD,15,5.678420000000112,5.359275158964367,1595.7242051787202
2025-02-05,2025-02-04,15,"NATCOPHARM,AEGISLOG,KFINTECH,JYOTICNC,ABB,SPLPETRO,HSCL,GICRE,LTFOODS,TARIL,ABBOTINDIA,CASTROLIND,GODFRYPHLP,ERIS,AFFLE",24.53998759158476,"{""continuation"": 8, ""dryup_compression"": 1, ""pullback_reversal"": 2, ""recovery"": 4}",15:29,EOD,15,19.882122000000066,19.55982749297362,1611.4725351322202
