2026-09-22 09:15:07,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,56630.4,1975620,328230,1982,
2026-09-22 09:15:08,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,23450.0,17242810,1694225,1224,
2026-09-22 09:15:09,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,1250.8,123992000,10174000,1211,
2026-09-22 09:15:13,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56500,NFO,15minute,51,2026-09-21 15:30:00,471.0,673620,67920,4440,
2026-09-22 09:15:15,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56500,NFO,15minute,51,2026-09-21 15:30:00,344.3,783600,92970,1078,
2026-09-22 09:15:15,GetHistory,OPTIDX_NIFTY_22SEP2026_CE_23400,NFO,15minute,51,2026-09-21 15:30:00,90.75,8639865,9081735,621,
2026-09-22 09:15:16,GetHistory,OPTIDX_NIFTY_22SEP2026_PE_23400,NFO,15minute,51,2026-09-21 15:30:00,42.15,16426475,13509015,1079,
2026-09-22 09:15:23,GetHistory,HDFCBANK,NSE,15minute,53,2026-09-21 15:45:00,739.5,0,13354,6404,
2026-09-22 09:15:28,GetHistory,RELIANCE,NSE,15minute,53,2026-09-21 15:45:00,1247.4,0,4135,4967,
2026-09-22 09:15:31,GetHistory,NIFTY 50,NSE_IDX,15minute,94,2026-09-22 09:00:00,23454.05,0,0,3754,
2026-09-22 09:15:37,GetHistory,NIFTY BANK,NSE_IDX,15minute,94,2026-09-22 09:00:00,56489.9,0,0,5908,
2026-09-22 09:15:38,GetHistory,NIFTY 50,NSE_IDX,1minute,0,,,,,594,
2026-09-22 09:15:43,GetHistory,RELIANCE,NSE,1minute,0,,,,,5266,
2026-09-22 09:15:44,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,0,,,,,548,
2026-09-22 09:15:48,GetHistory,OPTIDX_NIFTY_22SEP2026_CE_23400,NFO,1minute,0,,,,,3958,
2026-09-22 09:15:49,GetExchangeSnapshot,NFO,NFO,15minute,18,2026-09-22 08:15:00,0,,18,828,
2026-09-22 09:16:20,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,56630.4,1975620,328230,1187,
2026-09-22 09:16:21,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,23450.0,17242810,1694225,1248,
2026-09-22 09:16:23,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,1250.8,123992000,10174000,2116,
2026-09-22 09:16:28,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56500,NFO,15minute,51,2026-09-21 15:30:00,471.0,673620,67920,4964,
2026-09-22 09:16:29,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56500,NFO,15minute,51,2026-09-21 15:30:00,344.3,783600,92970,1016,
2026-09-22 09:16:30,GetHistory,OPTIDX_NIFTY_22SEP2026_CE_23400,NFO,15minute,51,2026-09-21 15:30:00,90.75,8639865,9081735,608,
2026-09-22 09:16:31,GetHistory,OPTIDX_NIFTY_22SEP2026_PE_23400,NFO,15minute,51,2026-09-21 15:30:00,42.15,16426475,13509015,1082,
2026-09-22 09:16:34,GetHistory,HDFCBANK,NSE,15minute,53,2026-09-21 15:45:00,739.5,0,13354,2913,
2026-09-22 09:16:41,GetHistory,RELIANCE,NSE,15minute,53,2026-09-21 15:45:00,1247.4,0,4135,7161,
2026-09-22 09:16:45,GetHistory,NIFTY 50,NSE_IDX,15minute,94,2026-09-22 09:00:00,23454.05,0,0,3720,
2026-09-22 09:16:53,GetHistory,NIFTY BANK,NSE_IDX,15minute,94,2026-09-22 09:00:00,56489.9,0,0,7967,
2026-09-22 09:16:53,GetHistory,NIFTY 50,NSE_IDX,1minute,0,,,,,514,
2026-09-22 09:17:00,GetHistory,RELIANCE,NSE,1minute,0,,,,,6850,
2026-09-22 09:17:00,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,0,,,,,555,
2026-09-22 09:17:02,GetHistory,OPTIDX_NIFTY_22SEP2026_CE_23400,NFO,1minute,0,,,,,1048,
2026-09-22 09:17:34,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,56630.4,1975620,328230,1222,
2026-09-22 09:17:35,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,23450.0,17242810,1694225,1264,
2026-09-22 09:17:36,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,1250.8,123992000,10174000,1184,
2026-09-22 09:17:37,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56500,NFO,15minute,51,2026-09-21 15:30:00,471.0,673620,67920,1141,
2026-09-22 09:17:44,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56500,NFO,15minute,51,2026-09-21 15:30:00,344.3,783600,92970,6467,
2026-09-22 09:17:45,GetHistory,OPTIDX_NIFTY_22SEP2026_CE_23400,NFO,15minute,51,2026-09-21 15:30:00,90.75,8639865,9081735,1422,
2026-09-22 09:17:46,GetHistory,OPTIDX_NIFTY_22SEP2026_PE_23400,NFO,15minute,51,2026-09-21 15:30:00,42.15,16426475,13509015,736,
2026-09-22 09:17:48,GetHistory,HDFCBANK,NSE,15minute,53,2026-09-21 15:45:00,739.5,0,13354,2401,
2026-09-22 09:17:51,GetHistory,RELIANCE,NSE,15minute,53,2026-09-21 15:45:00,1247.4,0,4135,2257,
2026-09-22 09:17:57,GetHistory,NIFTY 50,NSE_IDX,15minute,94,2026-09-22 09:00:00,23454.05,0,0,5956,
2026-09-22 09:18:00,GetHistory,NIFTY BANK,NSE_IDX,15minute,94,2026-09-22 09:00:00,56489.9,0,0,3747,
2026-09-22 09:18:05,GetHistory,NIFTY 50,NSE_IDX,1minute,0,,,,,4690,
2026-09-22 09:18:06,GetHistory,RELIANCE,NSE,1minute,0,,,,,568,
2026-09-22 09:18:07,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,0,,,,,1041,
2026-09-22 09:18:08,GetHistory,OPTIDX_NIFTY_22SEP2026_CE_23400,NFO,1minute,0,,,,,1462,
2026-09-22 09:18:41,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,56630.4,1975620,328230,1340,
