trade_date,Year,symbol,entry_time,entry_px,exit_time,exit_px,stock_ret_pct,exit_reason,Postive 
2024-10-29,2024,MAHABANK,09:15,49.81,10:40,49.87,0.12,TRAIL,Neutral
2024-10-29,2024,ESCORTS,09:15,3520,10:40,3554.4,0.98,TRAIL,Yes
2024-10-29,2024,BEML,09:15,1880,10:40,1877.4,-0.14,TRAIL,No
2024-10-30,2024,EMAMILTD,09:15,655,15:29,668.05,1.99,EOD,Yes
2024-10-30,2024,GPIL,09:15,173.45,15:29,190.1,9.6,EOD,Yes
2024-10-30,2024,FACT,09:15,829.8,15:29,864,4.12,EOD,Yes
2024-10-30,2024,NBCC,09:15,93.55,15:29,97.26,3.97,EOD,Yes
2024-10-30,2024,GRAVITA,09:15,2007.7,15:29,2000,-0.38,EOD,No
2024-10-30,2024,ARE&M,09:15,1337.8,15:29,1357,1.44,EOD,Yes
2024-10-30,2024,IFCI,09:15,53.45,15:29,57.65,7.86,EOD,Yes
2024-10-30,2024,RVNL,09:15,440,15:29,467,6.14,EOD,Yes
2024-10-30,2024,JWL,09:15,467.7,15:29,488.75,4.5,EOD,Yes
2024-10-30,2024,NSLNISP,09:15,45.25,15:29,46.35,2.43,EOD,Yes
2024-10-30,2024,ACE,09:15,1166.05,15:29,1321.05,13.29,EOD,Yes
2024-10-31,2024,BHEL,09:15,236.5,15:29,239,1.06,EOD,Yes
2024-10-31,2024,INDIANB,09:15,562.6,15:29,574.95,2.2,EOD,Yes
2024-10-31,2024,GRAVITA,09:15,2000.8,15:29,2119,5.91,EOD,Yes
2024-10-31,2024,HUDCO,09:15,216.9,15:29,217.19,0.13,EOD,Neutral
2024-10-31,2024,TECHNOE,09:15,1510.9,15:29,1548,2.46,EOD,Yes
2024-11-01,2024,INDIANB,09:15,577.85,18:00,577.1,-0.13,EOD,No
2024-11-01,2024,BHEL,09:15,240.9,18:00,242.83,0.8,EOD,Yes
2024-11-01,2024,IFCI,09:15,58.1,18:00,58.63,0.91,EOD,Yes
2024-11-01,2024,DATAPATTNS,09:15,2440,18:00,2459.85,0.81,EOD,Yes
2024-11-01,2024,PHOENIXLTD,09:15,1559,18:00,1544.8,-0.91,EOD,No
2024-11-01,2024,NBCC,09:15,97.9,18:00,100.3,2.45,EOD,Yes
2024-11-01,2024,CEMPRO,09:15,568.6,18:00,572.2,0.63,EOD,Yes
2024-11-01,2024,COCHINSHIP,09:15,1523,18:00,1522,-0.07,EOD,No
2024-11-01,2024,BRIGADE,09:15,1225,18:00,1226,0.08,EOD,Neutral
2024-11-01,2024,JUBLINGREA,09:15,715,18:00,717.35,0.33,EOD,Neutral
2024-11-01,2024,RVNL,09:15,471,18:00,473.7,0.57,EOD,Yes
2024-11-04,2024,BHEL,09:15,242.95,09:15,239.27,-1.51,HARD_STOP,No
2024-11-04,2024,RVNL,09:15,469.3,09:15,462.85,-1.37,HARD_STOP,No
2024-11-04,2024,DATAPATTNS,09:15,2437.85,09:15,2408.55,-1.2,HARD_STOP,No
2024-11-04,2024,ENGINERSIN,09:15,196.16,09:15,193.26,-1.48,HARD_STOP,No
2024-11-04,2024,KEC,09:15,1000,09:15,964.55,-3.55,HARD_STOP,No
2024-11-04,2024,SCI,09:15,213.33,09:15,211.25,-0.98,HARD_STOP,No
2024-11-04,2024,HUDCO,09:15,219.7,09:15,218.84,-0.39,HARD_STOP,No
2024-11-04,2024,PHOENIXLTD,09:15,1553,09:15,1526.8,-1.69,HARD_STOP,No
2024-11-04,2024,MANAPPURAM,09:15,159.64,09:15,158.64,-0.63,HARD_STOP,No
2024-11-04,2024,GRSE,09:15,1608,09:15,1616.15,0.51,HARD_STOP,Yes
2024-11-05,2024,SUPREMEIND,09:15,4214.2,15:29,4380,3.93,EOD,Yes
2024-11-05,2024,LATENTVIEW,09:15,455,15:29,455,0,EOD,Neutral
2024-11-05,2024,GLAND,09:15,1601,15:29,1820,13.68,EOD,Yes
2024-11-05,2024,MAPMYINDIA,09:15,1925.7,15:29,1899,-1.39,EOD,No
2024-11-05,2024,ITI,09:15,221.85,15:29,224,0.97,EOD,Yes
2024-11-05,2024,VOLTAS,09:15,1660.55,15:29,1689,1.71,EOD,Yes
2024-11-05,2024,DCMSHRIRAM,09:15,1057.3,15:29,1048,-0.88,EOD,No
2024-11-05,2024,COROMANDEL,09:15,1635.15,15:29,1673.95,2.37,EOD,Yes
2024-11-05,2024,INDHOTEL,09:15,665.9,15:29,668,0.32,EOD,Neutral
2024-11-05,2024,PGEL,09:15,621,15:29,630.85,1.59,EOD,Yes
2024-11-05,2024,PAYTM,09:15,751,15:29,760.6,1.28,EOD,Yes
2024-11-05,2024,VIJAYA,09:15,966.6,15:29,979,1.28,EOD,Yes
2024-11-05,2024,GRANULES,09:15,549.5,15:29,548.6,-0.16,EOD,No
2024-11-05,2024,BEL,09:15,282.5,15:29,285.55,1.08,EOD,Yes
2024-11-06,2024,MAPMYINDIA,09:15,1911,15:29,1996,4.45,EOD,Yes
2024-11-06,2024,LATENTVIEW,09:15,456.9,15:29,469,2.65,EOD,Yes
2024-11-06,2024,DCMSHRIRAM,09:15,1049.15,15:29,1118,6.56,EOD,Yes
2024-11-06,2024,INDHOTEL,09:15,669,15:29,687,2.69,EOD,Yes
2024-11-06,2024,ITI,09:15,224.8,15:29,233,3.65,EOD,Yes
2024-11-06,2024,DIXON,09:15,14500.15,15:29,15630,7.79,EOD,Yes
2024-11-06,2024,JSWENERGY,09:15,660.95,15:29,684.95,3.63,EOD,Yes
2024-11-06,2024,PGEL,09:15,630,15:29,666.5,5.79,EOD,Yes
2024-11-06,2024,VOLTAS,09:15,1696.55,15:29,1736.5,2.35,EOD,Yes
2024-11-06,2024,CARTRADE,09:15,1125.5,15:29,1196.9,6.34,EOD,Yes
2024-11-06,2024,BEL,09:15,287.5,15:29,302,5.04,EOD,Yes
2024-11-06,2024,ECLERX,09:15,1575,15:29,1628.5,3.4,EOD,Yes
2024-11-07,2024,GLAND,09:15,1827.2,09:46,1812.9,-0.78,HARD_STOP,No
2024-11-08,2024,SUPREMEIND,09:15,4640,11:56,4603.5,-0.79,TRAIL,No
2024-11-08,2024,VOLTAS,09:15,1775,11:56,1758,-0.96,TRAIL,No
2024-11-08,2024,INDHOTEL,09:15,710,11:56,722.6,1.77,TRAIL,Yes
2024-11-08,2024,BLUEJET,09:15,540.25,11:56,537.15,-0.57,TRAIL,No
2024-11-08,2024,LATENTVIEW,09:15,466,11:56,460.15,-1.26,TRAIL,No
2024-11-08,2024,CARTRADE,09:15,1205,11:56,1248.05,3.57,TRAIL,Yes
2024-11-08,2024,PAYTM,09:15,796,11:56,821.35,3.18,TRAIL,Yes
2024-11-08,2024,BEL,09:15,300.35,11:56,298.35,-0.67,TRAIL,No
2024-11-08,2024,PGEL,09:15,670.05,11:56,688.4,2.74,TRAIL,Yes
2024-11-08,2024,GRANULES,09:15,572.15,11:56,570.35,-0.31,TRAIL,No
2024-11-11,2024,SUPREMEIND,09:15,4584,12:42,4663.4,1.73,TRAIL,Yes
2024-11-11,2024,GLAND,09:15,1784.5,12:42,1830,2.55,TRAIL,Yes
2024-11-11,2024,VOLTAS,09:15,1768.8,12:42,1754.05,-0.83,TRAIL,No
2024-11-11,2024,COROMANDEL,09:15,1752.25,12:42,1750.95,-0.07,TRAIL,No
2024-11-11,2024,DCMSHRIRAM,09:15,1242.9,12:42,1238.1,-0.39,TRAIL,No
2024-11-11,2024,JSWENERGY,09:15,709.85,12:42,740,4.25,TRAIL,Yes
2024-11-11,2024,BLUEJET,09:15,542.05,12:42,533.6,-1.56,TRAIL,No
2024-11-11,2024,TARIL,09:15,510,12:42,510,0,TRAIL,Neutral
2024-11-11,2024,KALYANKJIL,09:15,692.05,12:42,704.85,1.85,TRAIL,Yes
2024-11-11,2024,DIXON,09:15,15621.1,12:42,15500,-0.78,TRAIL,No
2024-11-12,2024,NEULANDLAB,09:15,14002.3,14:04,15500,10.7,TRAIL,Yes
2024-11-12,2024,SAREGAMA,09:15,482.9,14:04,475.3,-1.57,TRAIL,No
2024-11-12,2024,DCMSHRIRAM,09:15,1256.95,14:04,1246.55,-0.83,TRAIL,No
2024-11-12,2024,DEEPAKNTR,09:15,2628,14:04,2572.9,-2.1,TRAIL,No
2024-11-12,2024,EICHERMOT,09:15,4788,14:04,4745.8,-0.88,TRAIL,No
2024-11-12,2024,AEGISLOG,09:15,760.5,14:04,775.05,1.91,TRAIL,Yes
2024-11-12,2024,POLYMED,09:15,2731.85,14:04,2719.6,-0.45,TRAIL,No
2024-11-12,2024,NUVAMA,09:15,1363,14:04,1327,-2.64,TRAIL,No
2024-11-12,2024,UNOMINDA,09:15,929,14:04,970.65,4.48,TRAIL,Yes
2024-11-12,2024,POLICYBZR,09:15,1679.9,14:04,1678.1,-0.11,TRAIL,No
2024-11-12,2024,RAINBOW,09:15,1569.8,14:04,1625.2,3.53,TRAIL,Yes
2024-11-12,2024,BLUESTARCO,09:15,1797.6,14:04,1767.75,-1.66,TRAIL,No
2024-11-12,2024,MEDANTA,09:15,1079,14:04,1070.9,-0.75,TRAIL,No
2024-11-13,2024,SAREGAMA,09:15,470,09:25,456.75,-2.82,HARD_STOP,No
2024-11-13,2024,ETERNAL,09:15,258.08,09:25,258.8,0.28,HARD_STOP,Neutral
2024-11-13,2024,DEEPAKNTR,09:15,2564,09:25,2560.7,-0.13,HARD_STOP,No
2024-11-13,2024,DCMSHRIRAM,09:15,1244,09:25,1236.2,-0.63,HARD_STOP,No
2024-11-13,2024,EICHERMOT,09:15,4700,09:25,4701.2,0.03,HARD_STOP,Neutral
2024-11-13,2024,AEGISLOG,09:15,765.05,09:25,775.7,1.39,HARD_STOP,Yes
2024-11-13,2024,POLYMED,09:15,2680,09:25,2637.7,-1.58,HARD_STOP,No
2024-11-13,2024,NUVAMA,09:15,1315,09:25,1278.5,-2.78,HARD_STOP,No
2024-11-13,2024,POLICYBZR,09:15,1685.1,09:25,1680.15,-0.29,HARD_STOP,No
2024-11-13,2024,COHANCE,09:15,1220,09:25,1219,-0.08,HARD_STOP,No
2024-11-14,2024,NEULANDLAB,09:15,14610,15:29,15470,5.89,EOD,Yes
2024-11-14,2024,ETERNAL,09:15,261.5,15:29,269.85,3.19,EOD,Yes
2024-11-14,2024,SAREGAMA,09:15,477.45,15:29,484.25,1.42,EOD,Yes
2024-11-14,2024,DCMSHRIRAM,09:15,1190,15:29,1288,8.24,EOD,Yes
2024-11-14,2024,DEEPAKNTR,09:15,2453,15:29,2635,7.42,EOD,Yes
2024-11-14,2024,EICHERMOT,09:15,4725.45,15:29,4890.95,3.5,EOD,Yes
2024-11-14,2024,POLYMED,09:15,2669.95,15:29,2709.75,1.49,EOD,Yes
2024-11-14,2024,AEGISLOG,09:15,784.45,15:29,803,2.36,EOD,Yes
2024-11-14,2024,NUVAMA,09:15,1276,15:29,1349,5.72,EOD,Yes
2024-11-14,2024,RAINBOW,09:15,1618.65,15:29,1649.05,1.88,EOD,Yes
2024-11-14,2024,ZYDUSWELL,09:15,374.7,15:29,392.2,4.67,EOD,Yes
2024-11-14,2024,POLICYBZR,09:15,1636.1,15:29,1730,5.74,EOD,Yes
2024-11-14,2024,MEDANTA,09:15,1033.95,15:29,1072,3.68,EOD,Yes
2024-11-18,2024,POLYMED,09:15,2724.85,09:15,2691.15,-1.24,HARD_STOP,No
2024-11-18,2024,COHANCE,09:15,1274.7,09:15,1270.05,-0.36,HARD_STOP,No
2024-11-19,2024,PTCIL,09:15,11224.5,15:29,11650,3.79,EOD,Yes
2024-11-19,2024,CONCORDBIO,09:15,1915,15:29,1903.05,-0.62,EOD,No
2024-11-19,2024,CRAFTSMAN,09:15,4620,15:29,4970,7.58,EOD,Yes
2024-11-19,2024,NLCINDIA,09:15,234.6,15:29,236,0.6,EOD,Yes
2024-11-19,2024,EIDPARRY,09:15,775.3,15:29,810.2,4.5,EOD,Yes
2024-11-19,2024,MRPL,09:15,146.9,15:29,144.35,-1.74,EOD,No
2024-11-19,2024,UNOMINDA,09:15,1007.8,15:29,1037,2.9,EOD,Yes
2024-11-19,2024,VIJAYA,09:15,1001,15:29,1062.85,6.18,EOD,Yes
2024-11-19,2024,KFINTECH,09:15,980.6,15:29,1011,3.1,EOD,Yes
2024-11-19,2024,PAYTM,09:15,787,15:29,811.55,3.12,EOD,Yes
2024-11-21,2024,SWANCORP,09:15,534,09:40,532.6,-0.26,TRAIL,No
2024-11-21,2024,CONCORDBIO,09:15,1905.95,09:40,1939.75,1.77,TRAIL,Yes
2024-11-21,2024,PHOENIXLTD,09:15,1460.05,09:40,1468.85,0.6,TRAIL,Yes
2024-11-21,2024,FORTIS,09:15,655,09:40,676.65,3.31,TRAIL,Yes
2024-11-21,2024,MRPL,09:15,144.34,09:40,141.51,-1.96,TRAIL,No
2024-11-21,2024,NLCINDIA,09:15,240,09:40,240.5,0.21,TRAIL,Neutral
2024-11-22,2024,SWANCORP,09:15,531.15,15:29,589,10.89,EOD,Yes
2024-11-22,2024,CRAFTSMAN,09:15,4958.4,15:29,5161,4.09,EOD,Yes
2024-11-22,2024,CCL,09:15,714.5,15:29,740.05,3.58,EOD,Yes
2024-11-22,2024,PTCIL,09:15,11917.85,15:29,11899,-0.16,EOD,No
2024-11-22,2024,GVT&D,09:15,1940,15:29,1880,-3.09,EOD,No
2024-11-22,2024,EIDPARRY,09:15,824.1,15:29,831,0.84,EOD,Yes
2024-11-22,2024,MRPL,09:15,142.98,15:29,154.74,8.22,EOD,Yes
2024-11-22,2024,OIL,09:15,487.5,15:29,508,4.21,EOD,Yes
2024-11-25,2024,SUZLON,09:15,67,09:16,66.09,-1.36,HARD_STOP,No
2024-11-25,2024,PTCIL,09:15,12200,09:16,12098.95,-0.83,HARD_STOP,No
2024-11-25,2024,CONCORDBIO,09:15,2073,09:16,2006.1,-3.23,HARD_STOP,No
2024-11-25,2024,UNOMINDA,09:15,1081.7,09:16,1095.8,1.3,HARD_STOP,Yes
2024-11-25,2024,GVT&D,09:15,1918,09:16,1923.95,0.31,HARD_STOP,Neutral
2024-11-25,2024,EIDPARRY,09:15,845.85,09:16,837.05,-1.04,HARD_STOP,No
2024-11-25,2024,SAMMAANCAP,09:15,158.9,09:16,158.41,-0.31,HARD_STOP,No
2024-11-25,2024,FORTIS,09:15,698.7,09:16,692.7,-0.86,HARD_STOP,No
2024-11-26,2024,FACT,09:15,837.8,09:45,860.25,2.68,HARD_STOP,Yes
2024-11-26,2024,PCBL,09:15,395,09:45,396.5,0.38,HARD_STOP,Neutral
2024-11-26,2024,RPOWER,09:15,34.6,09:45,34.98,1.1,HARD_STOP,Yes
2024-11-26,2024,SONATSOFTW,09:15,551.7,09:45,561,1.69,HARD_STOP,Yes
2024-11-26,2024,ADANIGREEN,09:15,968.8,09:45,913.55,-5.7,HARD_STOP,No
2024-11-26,2024,ADANIENSOL,09:15,637.75,09:45,611,-4.19,HARD_STOP,No
2024-11-26,2024,ADANIENT,09:15,2196.5,09:45,2179.6,-0.77,HARD_STOP,No
2024-11-26,2024,HBLENGINE,09:15,562.5,09:45,570,1.33,HARD_STOP,Yes
2024-11-26,2024,ATGL,09:15,605,09:45,593.2,-1.95,HARD_STOP,No
2024-11-26,2024,HONASA,09:15,229.8,09:45,225,-2.09,HARD_STOP,No
2024-11-27,2024,HONASA,09:15,227.9,15:29,229.75,0.81,EOD,Yes
2024-11-27,2024,GALLANTT,09:15,315.25,15:29,322,2.14,EOD,Yes
2024-11-27,2024,ADANIENT,09:15,2113.5,15:29,2327.7,10.13,EOD,Yes
2024-11-27,2024,ADANIGREEN,09:15,890,15:29,988.4,11.06,EOD,Yes
2024-11-27,2024,ADANIENSOL,09:15,601.1,15:29,660.8,9.93,EOD,Yes
2024-11-27,2024,ATGL,09:15,580.05,15:29,695.3,19.87,EOD,Yes
2024-11-27,2024,ADANIPOWER,09:15,87.35,15:29,105.05,20.26,EOD,Yes
2024-11-28,2024,BALRAMCHIN,09:15,566,11:16,557.8,-1.45,TRAIL,No
2024-11-28,2024,FACT,09:15,870.3,11:16,903,3.76,TRAIL,Yes
2024-11-29,2024,HSCL,09:15,525.95,15:29,527.35,0.27,EOD,Neutral
2024-11-29,2024,ADANIENT,09:15,2388.9,15:29,2382,-0.29,EOD,No
2024-11-29,2024,PCBL,09:15,438.4,15:29,434,-1,EOD,No
2024-11-29,2024,MAZDOCK,09:15,2255.5,15:29,2292.5,1.64,EOD,Yes
2024-11-29,2024,KFINTECH,09:15,1157.35,15:29,1164,0.57,EOD,Yes
2024-11-29,2024,BALRAMCHIN,09:15,561.65,15:29,586,4.34,EOD,Yes
2024-11-29,2024,PPLPHARMA,09:15,247.65,15:29,271.2,9.51,EOD,Yes
2024-12-02,2024,ADANIPOWER,09:15,111.4,09:51,110.5,-0.81,TRAIL,No
2024-12-02,2024,HSCL,09:15,525,09:51,524.7,-0.06,TRAIL,No
2024-12-02,2024,BDL,09:15,1147.95,09:51,1163.15,1.32,TRAIL,Yes
2024-12-02,2024,CAMS,09:15,995,09:51,1018,2.31,TRAIL,Yes
2024-12-02,2024,ADANIENT,09:15,2415.3,09:51,2400,-0.63,TRAIL,No
2024-12-02,2024,RPOWER,09:15,38.7,09:51,38.18,-1.34,TRAIL,No
2024-12-02,2024,GRSE,09:15,1669,09:51,1682.3,0.8,TRAIL,Yes
2024-12-02,2024,COCHINSHIP,09:15,1631.5,09:51,1656.15,1.51,TRAIL,Yes
2024-12-02,2024,MAZDOCK,09:15,2287.35,09:51,2274.85,-0.55,TRAIL,No
2024-12-02,2024,SONATSOFTW,09:15,631.6,09:51,643.6,1.9,TRAIL,Yes
2024-12-03,2024,GRSE,09:15,1670,15:29,1702.5,1.95,EOD,Yes
2024-12-03,2024,KPIL,09:15,1142,15:29,1148.15,0.54,EOD,Yes
2024-12-03,2024,PNBHOUSING,09:15,884,15:29,884,0,EOD,Neutral
2024-12-03,2024,KPITTECH,09:15,1374.85,15:29,1430,4.01,EOD,Yes
2024-12-03,2024,FINCABLES,09:15,1159.4,15:29,1156,-0.29,EOD,No
2024-12-03,2024,ZEEL,09:15,128.41,15:29,135.02,5.15,EOD,Yes
2024-12-03,2024,BLS,09:15,398,15:29,418,5.03,EOD,Yes
2024-12-03,2024,UCOBANK,09:15,44.49,15:29,45.12,1.42,EOD,Yes
2024-12-03,2024,HSCL,09:15,536.15,15:29,539.95,0.71,EOD,Yes
2024-12-03,2024,TATAELXSI,09:15,6750.05,15:29,7090,5.04,EOD,Yes
2024-12-03,2024,ANGELONE,09:15,294.1,15:29,307.5,4.56,EOD,Yes
2024-12-04,2024,FINCABLES,09:15,1159.25,12:00,1198.75,3.41,TRAIL,Yes
2024-12-04,2024,PNBHOUSING,09:15,899,12:00,908.55,1.06,TRAIL,Yes
2024-12-04,2024,KPIL,09:15,1150.05,12:00,1144.45,-0.49,TRAIL,No
2024-12-04,2024,MMTC,09:15,80.49,12:00,80.46,-0.04,TRAIL,No
2024-12-04,2024,FLUOROCHEM,09:15,4080,12:00,4045.35,-0.85,TRAIL,No
2024-12-04,2024,HSCL,09:15,542.7,12:00,544.5,0.33,TRAIL,Neutral
2024-12-04,2024,RPOWER,09:15,41.09,12:00,41.09,0,TRAIL,Neutral
2024-12-04,2024,BLUESTARCO,09:15,1877,12:00,1890.65,0.73,TRAIL,Yes
2024-12-05,2024,INOXWIND,09:15,201.58,15:29,201.57,0,EOD,Neutral
2024-12-05,2024,KPIL,09:15,1180.95,15:29,1237.8,4.81,EOD,Yes
2024-12-05,2024,CASTROLIND,09:15,202.85,15:29,212.71,4.86,EOD,Yes
2024-12-05,2024,MMTC,09:15,80.8,15:29,80.36,-0.54,EOD,No
2024-12-05,2024,CESC,09:15,174.24,15:29,180.48,3.58,EOD,Yes
2024-12-05,2024,FLUOROCHEM,09:15,4099,15:29,4263,4,EOD,Yes
2024-12-05,2024,IGL,09:15,187,15:29,191.6,2.46,EOD,Yes
2024-12-05,2024,ANGELONE,09:15,304.6,15:29,322.1,5.75,EOD,Yes
2024-12-06,2024,GRSE,09:15,1775,15:29,1778,0.17,EOD,Neutral
2024-12-06,2024,MMTC,09:15,80.59,15:29,83.65,3.8,EOD,Yes
2024-12-06,2024,INOXWIND,09:15,201.31,15:29,204.34,1.51,EOD,Yes
2024-12-06,2024,ZEEL,09:15,139.86,15:29,140.75,0.64,EOD,Yes
2024-12-06,2024,J&KBANK,09:15,106.6,15:29,106.5,-0.09,EOD,No
2024-12-06,2024,IREDA,09:15,220.4,15:29,221.19,0.36,EOD,Neutral
2024-12-06,2024,MAZDOCK,09:15,2435,15:29,2439.5,0.18,EOD,Neutral
2024-12-06,2024,BANKINDIA,09:15,114.35,15:29,113.58,-0.67,EOD,No
2024-12-06,2024,GABRIEL,09:15,439.45,15:29,479,9,EOD,Yes
2024-12-09,2024,INOXWIND,09:15,205.18,15:29,205.23,0.02,EOD,Neutral
2024-12-09,2024,ZEEL,09:15,140.53,15:29,137.96,-1.83,EOD,No
2024-12-09,2024,IGL,09:15,193.5,15:29,193.3,-0.1,EOD,No
2024-12-09,2024,GRSE,09:15,1787,15:29,1755.7,-1.75,EOD,No
2024-12-09,2024,J&KBANK,09:15,106.9,15:29,105.01,-1.77,EOD,No
2024-12-09,2024,IREDA,09:15,222.15,15:29,221,-0.52,EOD,No
2024-12-09,2024,BANKINDIA,09:15,113.48,15:29,111.98,-1.32,EOD,No
2024-12-09,2024,CASTROLIND,09:15,216.36,15:29,216.51,0.07,EOD,Neutral
2024-12-09,2024,MAXHEALTH,09:15,1062.05,15:29,1119.5,5.41,EOD,Yes
2024-12-10,2024,CLEAN,09:15,1299,15:29,1397.45,7.58,EOD,Yes
2024-12-10,2024,MAXHEALTH,09:15,1117,15:29,1117.05,0,EOD,Neutral
2024-12-10,2024,RPOWER,09:15,44.8,15:29,44.91,0.25,EOD,Neutral
2024-12-10,2024,KPRMILL,09:15,1009.95,15:29,1024,1.39,EOD,Yes
2024-12-10,2024,SYRMA,09:15,557.7,15:29,580,4,EOD,Yes
2024-12-10,2024,CRISIL,09:15,5272.45,15:29,5433.85,3.06,EOD,Yes
2024-12-10,2024,TARIL,09:15,515,15:29,519,0.78,EOD,Yes
2024-12-11,2024,PGEL,09:15,860,11:45,843,-1.98,TRAIL,No
2024-12-11,2024,POWERINDIA,09:15,12580,11:45,12584.35,0.03,TRAIL,Neutral
2024-12-11,2024,KPRMILL,09:15,1029.9,11:45,1017.05,-1.25,TRAIL,No
2024-12-11,2024,CHALET,09:15,923.8,11:45,931.15,0.8,TRAIL,Yes
2024-12-11,2024,MAXHEALTH,09:15,1110.05,11:45,1125,1.35,TRAIL,Yes
2024-12-11,2024,TITAGARH,09:15,1241.1,11:45,1322.1,6.53,TRAIL,Yes
2024-12-11,2024,RPOWER,09:15,45.3,11:45,44.37,-2.05,TRAIL,No
2024-12-12,2024,PGEL,09:15,847,15:29,855,0.94,EOD,Yes
2024-12-12,2024,JBMA,09:15,883.2,15:29,854.9,-3.2,EOD,No
2024-12-12,2024,POWERINDIA,09:15,12735,15:29,13125,3.06,EOD,Yes
2024-12-12,2024,KPRMILL,09:15,1024,15:29,1016,-0.78,EOD,No
2024-12-12,2024,CHALET,09:15,927.1,15:29,1000,7.86,EOD,Yes
2024-12-12,2024,RPOWER,09:15,46.24,15:29,46.24,0,EOD,Neutral
2024-12-12,2024,BLS,09:15,450.8,15:29,478,6.03,EOD,Yes
2024-12-12,2024,CRISIL,09:15,5450,15:29,5530,1.47,EOD,Yes
2024-12-12,2024,MAXHEALTH,09:15,1132,15:29,1170.25,3.38,EOD,Yes
2024-12-12,2024,MANAPPURAM,09:15,178,15:29,178.45,0.25,EOD,Neutral
2024-12-13,2024,PGEL,09:15,852.55,15:29,931,9.2,EOD,Yes
2024-12-13,2024,TITAGARH,09:15,1323.05,15:29,1306,-1.29,EOD,No
2024-12-13,2024,JBMA,09:15,851,15:29,884,3.88,EOD,Yes
2024-12-13,2024,LATENTVIEW,09:15,508.05,15:29,507,-0.21,EOD,No
2024-12-13,2024,GODFRYPHLP,09:15,1990,15:29,2017,1.36,EOD,Yes
2024-12-13,2024,KPRMILL,09:15,1018.4,15:29,1084.35,6.48,EOD,Yes
2024-12-13,2024,DELHIVERY,09:15,380,15:29,389,2.37,EOD,Yes
2024-12-13,2024,CRISIL,09:15,5562.6,15:29,5890,5.89,EOD,Yes
2024-12-13,2024,SYRMA,09:15,596.5,15:29,604.95,1.42,EOD,Yes
2024-12-16,2024,LATENTVIEW,09:15,507.8,15:29,499.9,-1.56,EOD,No
2024-12-16,2024,TARIL,09:15,570,15:29,576,1.05,EOD,Yes
2024-12-16,2024,MANAPPURAM,09:15,182.1,15:29,185.51,1.87,EOD,Yes
2024-12-16,2024,TITAGARH,09:15,1308.6,15:29,1337,2.17,EOD,Yes
2024-12-16,2024,BLS,09:15,469.8,15:29,470.4,0.13,EOD,Neutral
2024-12-16,2024,POWERINDIA,09:15,13024.7,15:29,13205,1.38,EOD,Yes
2024-12-16,2024,MAXHEALTH,09:15,1180.05,15:29,1181,0.08,EOD,Neutral
2024-12-16,2024,CHALET,09:15,1007.55,15:29,973,-3.43,EOD,No
2024-12-16,2024,SYRMA,09:15,613,15:29,608.9,-0.67,EOD,No
2024-12-17,2024,AEGISLOG,09:15,772,09:15,772.25,0.03,HARD_STOP,Neutral
2024-12-17,2024,CARTRADE,09:15,1500,09:15,1494.55,-0.36,HARD_STOP,No
2024-12-17,2024,BLUEJET,09:15,525,09:15,517.8,-1.37,HARD_STOP,No
2024-12-17,2024,KFINTECH,09:15,1249.9,09:15,1248.6,-0.1,HARD_STOP,No
2024-12-17,2024,MANKIND,09:15,2735,09:15,2725.35,-0.35,HARD_STOP,No
2024-12-17,2024,POWERINDIA,09:15,13234.5,09:15,13185.35,-0.37,HARD_STOP,No
2024-12-17,2024,KPRMILL,09:15,1096.75,09:15,1076.6,-1.84,HARD_STOP,No
2024-12-18,2024,TECHNOE,09:15,1501.2,10:08,1499.35,-0.12,TRAIL,No
2024-12-18,2024,KFINTECH,09:15,1243,10:08,1263.45,1.65,TRAIL,Yes
2024-12-18,2024,AEGISLOG,09:15,782.85,10:08,779.5,-0.43,TRAIL,No
2024-12-18,2024,GICRE,09:15,428.2,10:08,440.8,2.94,TRAIL,Yes
2024-12-18,2024,CARTRADE,09:15,1534.5,10:08,1561.95,1.79,TRAIL,Yes
2024-12-18,2024,KPRMILL,09:15,1075.9,10:08,1085.4,0.88,TRAIL,Yes
2024-12-18,2024,HONASA,09:15,245,10:08,245.3,0.12,TRAIL,Neutral
2024-12-18,2024,POWERINDIA,09:15,13199.05,10:08,12950,-1.89,TRAIL,No
2024-12-19,2024,AEGISLOG,09:15,780,15:29,759.95,-2.57,EOD,No
2024-12-19,2024,FIVESTAR,09:15,711.95,15:29,748.65,5.15,EOD,Yes
2024-12-19,2024,ZENTEC,09:15,2316.9,15:29,2435,5.1,EOD,Yes
2024-12-19,2024,NEWGEN,09:15,1466,15:29,1525,4.02,EOD,Yes
2024-12-19,2024,ANANTRAJ,09:15,780,15:29,838,7.44,EOD,Yes
2024-12-19,2024,CARTRADE,09:15,1465.65,15:29,1539,5,EOD,Yes
2024-12-19,2024,GVT&D,09:15,2020,15:29,2102,4.06,EOD,Yes
2024-12-19,2024,POWERINDIA,09:15,12400,15:29,13100,5.65,EOD,Yes
2024-12-20,2024,ACE,09:15,1515,15:29,1492.9,-1.46,EOD,No
2024-12-20,2024,AEGISLOG,09:15,767.35,15:29,840,9.47,EOD,Yes
2024-12-20,2024,TECHNOE,09:15,1540,15:29,1635,6.17,EOD,Yes
2024-12-20,2024,FIVESTAR,09:15,753.9,15:29,757,0.41,EOD,Yes
2024-12-20,2024,GICRE,09:15,432.1,15:29,502.75,16.35,EOD,Yes
