pattern,n,hit1,avg1,med1,mfe1,mae1,conf1,strength1,edge1,hit2,avg2,med2,mfe2,mae2,conf2,strength2,edge2,hit3,avg3,med3,mfe3,mae3,conf3,strength3,edge3,consistency,recency,lift_over_best_single
7809+6117,29,0.6551724137931034,0.44322544009138504,0.51672649321171,2.396302564952693,-1.946789242891917,0.47344776507155983,0.07380780107516022,0.7803300573901292,0.6551724137931034,0.9088371419837777,1.362756273925996,4.107777764338146,-3.293056031350426,0.47344776507155983,0.03240366066111877,1.13360405613478,0.6551724137931034,1.2653030116514385,1.6233753148614574,4.895629047063249,-3.5495172110246878,0.47344776507155983,0.021602580553107986,1.3825222174246123,0.0,-0.30071086908282,-0.00965997001629959
5305+2315,38,0.631578947368421,1.0040036632055533,0.5362951030038411,2.737322028820974,-1.7742610479936343,0.4728367282426011,0.07319676424620147,1.3411082805042975,0.631578947368421,1.6806795735333901,0.9393306960701333,4.0665973343787485,-2.237990069641953,0.4728367282426011,0.03179262383216003,1.9054464876843924,0.6052631578947368,2.478999047105285,1.162557161274618,5.573328962837332,-2.6350306736505984,0.44717586998695963,-0.004669314531492219,2.596218252878459,1.0,0.44406109661910187,0.093883160707597
8965+5386,40,0.625,0.7775830267802126,0.5158748040352813,2.3445975875932037,-1.5543343957324096,0.4703216005453191,0.07068163654891946,1.1146876440789568,0.625,1.4317223880319259,0.9569949224692944,3.6853650047912927,-2.013873649489317,0.4703216005453191,0.02927749613487801,1.6564893021829281,0.625,1.7900275205067058,1.6393966693742759,4.353388755738328,-2.1982567111944196,0.4703216005453191,0.018476416026867226,1.9072467262798796,1.0,0.7182283896618027,0.025381145263544846
5789+8139,31,0.6451612903225806,0.9745445144254906,0.5361144158967203,2.6423378275283818,-1.456095779255609,0.46947638042814893,0.06983641643174932,1.3116491317242347,0.6774193548387096,1.6231112527548748,1.470868815938813,4.668522988064677,-2.699048881432629,0.501406855599508,0.06036275118906698,1.847878166905877,0.7419354838709677,2.3411496396859945,2.5213397964976725,5.6976587505970535,-3.1448215996719973,0.567535275722849,0.11569009120439716,2.4583688454591686,1.0,0.36831453800968667,0.0795186746530866
7809+6863,31,0.6451612903225806,0.3568389672048599,0.51672649321171,2.341717184541968,-2.0038382543337825,0.46947638042814893,0.06983641643174932,0.693943584503604,0.6451612903225806,0.8511973613927583,1.362756273925996,3.969670774058636,-3.2632491209562584,0.46947638042814893,0.02843227601770787,1.0759642755437604,0.6451612903225806,1.1503209350343624,1.5928991971454078,4.706959240233872,-3.5031644180708907,0.46947638042814893,0.017631195909697084,1.2675401408075362,0.0,-0.15933682142644168,-0.013631354659710493
7809+9423,31,0.6451612903225806,0.3568389672048599,0.51672649321171,2.341717184541968,-2.0038382543337825,0.46947638042814893,0.06983641643174932,0.693943584503604,0.6451612903225806,0.8511973613927583,1.362756273925996,3.969670774058636,-3.2632491209562584,0.46947638042814893,0.02843227601770787,1.0759642755437604,0.6451612903225806,1.1503209350343624,1.5928991971454078,4.706959240233872,-3.5031644180708907,0.46947638042814893,0.017631195909697084,1.2675401408075362,0.0,-0.15933682142644168,-0.013631354659710493
7809+9166,31,0.6451612903225806,0.3568389672048599,0.51672649321171,2.341717184541968,-2.0038382543337825,0.46947638042814893,0.06983641643174932,0.693943584503604,0.6451612903225806,0.8511973613927583,1.362756273925996,3.969670774058636,-3.2632491209562584,0.46947638042814893,0.02843227601770787,1.0759642755437604,0.6451612903225806,1.1503209350343624,1.5928991971454078,4.706959240233872,-3.5031644180708907,0.46947638042814893,0.017631195909697084,1.2675401408075362,0.0,-0.15933682142644168,-0.013631354659710493
7809+9199,31,0.6451612903225806,0.3568389672048599,0.51672649321171,2.341717184541968,-2.0038382543337825,0.46947638042814893,0.06983641643174932,0.693943584503604,0.6451612903225806,0.8511973613927583,1.362756273925996,3.969670774058636,-3.2632491209562584,0.46947638042814893,0.02843227601770787,1.0759642755437604,0.6451612903225806,1.1503209350343624,1.5928991971454078,4.706959240233872,-3.5031644180708907,0.46947638042814893,0.017631195909697084,1.2675401408075362,0.0,-0.15933682142644168,-0.013631354659710493
7993+9423,53,0.6037735849056604,0.5017040445019159,0.4889599449888139,2.120224905464149,-1.6006155908005784,0.4694123578888073,0.06977239389240769,0.83880866180066,0.6226415094339622,1.538496402643889,1.2313844736235915,3.8253377331037144,-1.972896064374364,0.488066502360923,0.047022397950481964,1.7632633167948912,0.6981132075471698,2.1107090215505395,1.6233753148614574,4.656867539559519,-2.25839648711811,0.5646291313003242,0.11278394678187237,2.2279282273237135,1.0,0.283404254483001,-0.0023531767016652383
5510+4453,33,0.6363636363636364,-0.24614201327739535,0.3327242586111768,3.066282534448278,-3.736098514445477,0.46615872621534094,0.06651876221894132,0.09096260402134879,0.6666666666666666,-0.5957783446604903,1.030175641071889,4.649661659561653,-5.010346587195751,0.49607581799949974,0.05503171358905867,-0.3710114305094881,0.5757575757575758,-0.15714004408581644,1.3153784249856184,5.643509939657228,-5.9620254756762785,0.4080697369146003,-0.04377544760385155,-0.039920838312642606,0.0,1.098040017533664,0.07603581113641744
8965+9040,33,0.6363636363636364,0.954466578661483,0.5887610428786872,2.5043886849541677,-1.44375736179254,0.46615872621534094,0.06651876221894132,1.2915711959602272,0.6666666666666666,1.5851664120722684,1.227530846952556,3.7986055586389056,-1.9406089401786406,0.49607581799949974,0.05503171358905867,1.8099333262232706,0.6363636363636364,1.926025180209756,1.6233753148614574,4.483320854521434,-2.1641035604272503,0.46615872621534094,0.014313541696889087,2.04324438598293,1.0,0.6150613709943755,0.021218270933566707
7993+9199,59,0.5932203389830508,0.32054986915533684,0.4665574937700302,2.08662667043769,-1.7699059590603818,0.465931713655643,0.06629174965924339,0.657654486454081,0.5932203389830508,1.3379617819263723,1.2313844736235915,3.7282842450459177,-2.1084718752585507,0.465931713655643,0.024887609245201947,1.5627286960773745,0.6779661016949152,1.7796062641031798,1.5717472993989337,4.48735245797459,-2.3649383567063227,0.5510476493903221,0.09920246487187029,1.8968254698763536,1.0,0.13566011371174977,-0.005833820934829537
7993+9166,35,0.6285714285714286,0.7442293990218497,0.4889599449888139,2.3472195498199193,-1.644370812143105,0.4633664048802107,0.06372644088381108,1.0813340163205938,0.6857142857142857,2.012252533233713,1.362756273925996,4.131908714104643,-1.7733052624456,0.5201992812074803,0.0791551767970392,2.237019447384715,0.7428571428571429,2.182456081648706,1.6554180238870944,4.903255553537279,-2.0063942007155884,0.5793037572935126,0.12745857277506073,2.29967528742188,0.0,-0.012849504209260898,-0.008399129710261855
7993+6671,35,0.6285714285714286,0.6429391471852426,0.4889599449888139,2.273679172376545,-1.714497700819175,0.4633664048802107,0.06372644088381108,0.9800437644839868,0.6571428571428571,1.6237655333797651,1.2560780356542225,4.010183431986419,-2.021531218833366,0.4915164687273671,0.05047236431692603,1.8485324475307674,0.7142857142857143,2.125657919169936,1.931115261472787,4.858409698491081,-2.2878457089530366,0.5494475193017891,0.0976023347833373,2.24287712494311,1.0,0.06116284835612751,-0.008399129710261855
7993+5386,92,0.5652173913043478,0.1699716577264464,0.3306946230083586,2.068510681464582,-1.755148154014042,0.4633206191683021,0.06368065517190247,0.5070762750251905,0.5869565217391305,0.9724907115002562,0.9569949224692944,3.4724546115428847,-2.1877073980645387,0.48483148595056913,0.04378738154012807,1.1972576256512584,0.6521739130434783,1.1452650797153006,1.1848275862068982,4.163596400896125,-2.676345540168339,0.550524829810952,0.09867964529250012,1.2624842854884744,1.0,0.40911674333652287,-0.008444915422170463
