month,days,win_pct,avg_names,ret5x_pct,avg_day5x
2024-12,21,33.33333333333333,15.0,-15.952417657392663,-0.7596389360663173
2025-01,23,26.08695652173913,14.956521739130435,-47.65974696833274,-2.072162911666641
