entry_date,signal_date,n_positions,symbols,avg_score,lane_counts_json
2024-12-19,2024-12-18,15,"PRESTIGE,LEMONTREE,KFINTECH,MANKIND,LLOYDSME,GICRE,TBOTEK,MAZDOCK,GODREJIND,JYOTICNC,GRAVITA,GRANULES,BRIGADE,BLS,ETERNAL",2.884491525423729,"{""continuation"": 7, ""fresh_breakout"": 2, ""pullback_reversal"": 1, ""recovery"": 5}"
2024-12-20,2024-12-19,15,"LEMONTREE,BRIGADE,GRAVITA,KFINTECH,MANKIND,PRESTIGE,PARADEEP,BAJAJHLDNG,KPRMILL,NEWGEN,GRANULES,JPPOWER,BHARTIHEXA,SUNDARMFIN,OFSS",2.886765327695561,"{""continuation"": 5, ""dryup_compression"": 1, ""fresh_breakout"": 3, ""recovery"": 6}"
2024-12-23,2024-12-20,15,"NEWGEN,ANANTRAJ,GRAVITA,NIACL,KEC,KPRMILL,MANKIND,GICRE,GODREJIND,CARTRADE,UNOMINDA,DATAPATTNS,MANAPPURAM,KAYNES,GRANULES",2.9117299578059077,"{""continuation"": 8, ""fresh_breakout"": 3, ""recovery"": 4}"
2024-12-24,2024-12-23,15,"ABDL,MANKIND,PTCIL,ASTERDM,SARDAEN,DEVYANI,CLEAN,SUNDARMFIN,FIVESTAR,CONCORDBIO,POWERINDIA,CEATLTD,BHEL,AWL,VIJAYA",2.8857946554149083,"{""continuation"": 3, ""dryup_compression"": 1, ""fresh_breakout"": 2, ""recovery"": 9}"
2024-12-26,2024-12-24,15,"ABDL,IGL,DEVYANI,PTCIL,LLOYDSME,AWL,INDIGO,CONCORDBIO,AMBER,MANKIND,UNOMINDA,POWERINDIA,RADICO,DCMSHRIRAM,AFCONS",2.899324894514769,"{""continuation"": 4, ""dryup_compression"": 1, ""fresh_breakout"": 3, ""pullback_reversal"": 1, ""recovery"": 6}"
2024-12-27,2024-12-26,15,"KFINTECH,PTCIL,NEWGEN,AMBER,SIGNATURE,CONCORDBIO,BLUESTARCO,HINDPETRO,JUBLFOOD,DEVYANI,CEATLTD,BAJAJHLDNG,ELECON,JSL,MANKIND",2.9212658227848105,"{""continuation"": 6, ""fresh_breakout"": 3, ""recovery"": 6}"
2024-12-30,2024-12-27,15,"PGEL,SIGNATURE,CAPLIPOINT,WELCORP,INDIGO,FIVESTAR,KPIL,HSCL,SARDAEN,KFINTECH,AJANTPHARM,BLUESTARCO,CONCORDBIO,KEI,CRAFTSMAN",2.8962869198312244,"{""continuation"": 8, ""fresh_breakout"": 1, ""pullback_reversal"": 1, ""recovery"": 5}"
2024-12-31,2024-12-30,15,"NEWGEN,KALYANKJIL,BAJAJHLDNG,BLUESTARCO,TBOTEK,COFORGE,BIOCON,UTIAMC,ITI,SAPPHIRE,SBFC,PPLPHARMA,LODHA,FORTIS,ASAHIINDIA",2.8936708860759497,"{""continuation"": 6, ""fresh_breakout"": 2, ""recovery"": 7}"
2025-01-01,2024-12-31,15,"IREDA,SBFC,CRISIL,LUPIN,ADANIENT,GODREJIND,FORTIS,DCMSHRIRAM,PNBHOUSING,TBOTEK,KALYANKJIL,MOTILALOFS,IRCON,BLUESTARCO,ASAHIINDIA",2.891983122362869,"{""continuation"": 3, ""dryup_compression"": 1, ""fresh_breakout"": 2, ""recovery"": 9}"
2025-01-02,2025-01-01,15,"BLUESTARCO,MUTHOOTFIN,EIHOTEL,ACE,IRB,ADANIENT,SAPPHIRE,IRCON,POWERINDIA,LAURUSLABS,RITES,TBOTEK,CLEAN,IRFC,KALYANKJIL",2.881856540084389,"{""continuation"": 5, ""fresh_breakout"": 3, ""recovery"": 7}"
2025-01-03,2025-01-02,15,"RAILTEL,LLOYDSME,PNBHOUSING,SAMMAANCAP,EICHERMOT,KALYANKJIL,MUTHOOTFIN,RAINBOW,BLUEJET,BLUESTARCO,NETWEB,GILLETTE,AIIL,BAJAJFINSV,WELSPUNLIV",2.8894233473980315,"{""continuation"": 4, ""dryup_compression"": 2, ""fresh_breakout"": 2, ""recovery"": 7}"
2025-01-06,2025-01-03,15,"ITI,FSL,CHOLAHLDNG,LLOYDSME,SAMMAANCAP,CHOLAFIN,ONGC,BLUESTARCO,PARADEEP,RAILTEL,IRB,PNBHOUSING,IRFC,APARINDS,WELSPUNLIV",2.9097890295358653,"{""continuation"": 7, ""fresh_breakout"": 3, ""recovery"": 5}"
2025-01-07,2025-01-06,15,"VIJAYA,ITI,PTCIL,POLYMED,SAPPHIRE,RBLBANK,GODREJCP,MAPMYINDIA,UNOMINDA,DEVYANI,HUDCO,GSPL,TATACONSUM,NETWEB,PARADEEP",2.867454289732771,"{""continuation"": 7, ""dryup_compression"": 2, ""fresh_breakout"": 2, ""recovery"": 4}"
2025-01-08,2025-01-07,15,"APARINDS,AMBER,RAINBOW,KIMS,PTCIL,MINDACORP,UPL,DEVYANI,AEGISLOG,SAPPHIRE,GRAVITA,PARADEEP,FSL,RBLBANK,MANKIND",2.911111111111111,"{""continuation"": 6, ""fresh_breakout"": 4, ""pullback_reversal"": 1, ""recovery"": 4}"
2025-01-09,2025-01-08,15,"KIMS,ANANTRAJ,MINDACORP,PFIZER,IIFL,MAXHEALTH,SHYAMMETL,OIL,ZENSARTECH,RBLBANK,UNOMINDA,DEVYANI,ZEEL,SRF,POLYMED",2.8846694796061882,"{""continuation"": 4, ""dryup_compression"": 1, ""fresh_breakout"": 2, ""pullback_reversal"": 1, ""recovery"": 7}"
2025-01-10,2025-01-09,15,"CHOLAHLDNG,MINDACORP,UPL,NAVINFLUOR,KIMS,ZEEL,TATACONSUM,CREDITACC,SRF,MMTC,PFIZER,JSWDULUX,IIFL,JBCHEPHARM,BDL",2.8852883263009845,"{""continuation"": 6, ""fresh_breakout"": 2, ""recovery"": 7}"
2025-01-13,2025-01-10,15,"UNOMINDA,MINDACORP,ZYDUSLIFE,ZENSARTECH,PFIZER,REDINGTON,JSWDULUX,ANANDRATHI,HCLTECH,RKFORGE,CRAFTSMAN,NEULANDLAB,IIFL,SHYAMMETL,NLCINDIA",2.857721518987342,"{""continuation"": 5, ""fresh_breakout"": 1, ""recovery"": 9}"
2025-01-14,2025-01-13,15,"CONCORDBIO,IDEA,CLEAN,BSE,IKS,SAILIFE,EIHOTEL,CHOLAHLDNG,TCS,MINDACORP,BHARTIHEXA,NAVINFLUOR,GILLETTE,ERIS,JSWDULUX",2.8140928270042194,"{""continuation"": 3, ""dryup_compression"": 1, ""recovery"": 11}"
2025-01-15,2025-01-14,15,"IDEA,BSE,MINDACORP,INDUSTOWER,MAHABANK,IDBI,UCOBANK,JBMA,CENTRALBK,REDINGTON,HOMEFIRST,IKS,MANAPPURAM,NIVABUPA,ERIS",2.8688607594936713,"{""continuation"": 8, ""recovery"": 7}"
2025-01-16,2025-01-15,15,"MAHABANK,ELECON,UCOBANK,IOB,INDGN,CENTRALBK,IDBI,NEWGEN,ENGINERSIN,PFC,DIXON,NIVABUPA,ADANIENSOL,DEVYANI,JBMA",2.8738959212376938,"{""continuation"": 4, ""fresh_breakout"": 1, ""recovery"": 10}"
2025-01-17,2025-01-16,15,"BSE,MAHABANK,INDIANB,IOB,CENTRALBK,PFC,UCOBANK,GESHIP,NAM-INDIA,IRFC,KARURVYSYA,GMDCLTD,RVNL,ADANIGREEN,ELECON",2.9003094233473985,"{""continuation"": 4, ""fresh_breakout"": 1, ""recovery"": 10}"
2025-01-20,2025-01-17,15,"RAILTEL,PNBHOUSING,MANAPPURAM,COCHINSHIP,RECLTD,GMDCLTD,RVNL,PFC,HFCL,NMDC,IRCON,DCMSHRIRAM,360ONE,SUMICHEM,BHEL",2.845007032348805,"{""continuation"": 4, ""dryup_compression"": 1, ""pullback_reversal"": 1, ""recovery"": 9}"
2025-01-21,2025-01-20,15,"REDINGTON,UCOBANK,IOB,CANBK,GRAVITA,MAZDOCK,NBCC,CENTRALBK,OLECTRA,ENGINERSIN,SCI,GABRIEL,PREMIERENE,GRSE,RECLTD",2.8888045007032357,"{""continuation"": 6, ""dryup_compression"": 3, ""fresh_breakout"": 1, ""recovery"": 5}"
2025-01-22,2025-01-21,15,"TTML,LTF,DATAPATTNS,GRAVITA,ELECON,IFCI,NLCINDIA,CLEAN,SAMMAANCAP,APLAPOLLO,MRPL,WELCORP,AARTIIND,PNBHOUSING,RADICO",2.8498171589310832,"{""continuation"": 4, ""dryup_compression"": 1, ""pullback_reversal"": 1, ""recovery"": 9}"
2025-01-23,2025-01-22,15,"GRAVITA,NEULANDLAB,OLECTRA,NLCINDIA,PNBHOUSING,MAXHEALTH,UCOBANK,REDINGTON,PPLPHARMA,SARDAEN,NATCOPHARM,CLEAN,CENTRALBK,TEJASNET,ABFRL",2.8724894514767936,"{""continuation"": 1, ""dryup_compression"": 1, ""recovery"": 13}"
2025-01-24,2025-01-23,15,"KARURVYSYA,REDINGTON,AAVAS,JKCEMENT,NEULANDLAB,MAXHEALTH,DALBHARAT,SARDAEN,SHYAMMETL,BAJAJHLDNG,NAVA,NMDC,UCOBANK,ULTRACEMCO,DCMSHRIRAM",2.8518143459915617,"{""continuation"": 7, ""pullback_reversal"": 1, ""recovery"": 7}"
2025-01-27,2025-01-24,15,"JKCEMENT,NEULANDLAB,GRASIM,ULTRACEMCO,EICHERMOT,LAURUSLABS,KARURVYSYA,TATACONSUM,PERSISTENT,BAJAJHLDNG,ZENSARTECH,DALBHARAT,GODIGIT,LTFOODS,FORCEMOT",2.8548491228070176,"{""continuation"": 8, ""recovery"": 7}"
2025-01-28,2025-01-27,15,"UCOBANK,IOB,SUMICHEM,CENTRALBK,NEULANDLAB,INDIGO,FIVESTAR,CHOLAHLDNG,SARDAEN,FINCABLES,POLYMED,FORCEMOT,HEG,BANKINDIA,BAYERCROP",2.851677192982456,"{""continuation"": 3, ""dryup_compression"": 3, ""recovery"": 9}"
2025-01-29,2025-01-28,15,"GRSE,AADHARHFC,SHRIRAMFIN,M&MFIN,UCOBANK,IOB,SUMICHEM,MAHABANK,RAMCOCEM,RBLBANK,CENTRALBK,LODHA,IDBI,RVNL,J&KBANK",2.869585964912281,"{""continuation"": 4, ""pullback_reversal"": 1, ""recovery"": 10}"
2025-01-30,2025-01-29,15,"BLUEJET,IEX,KPITTECH,SHRIRAMFIN,CHOLAHLDNG,IGL,SUMICHEM,PHOENIXLTD,RBLBANK,UCOBANK,MAHABANK,LINDEINDIA,IOB,DCMSHRIRAM,RVNL",2.8706162464986,"{""continuation"": 3, ""fresh_breakout"": 1, ""recovery"": 11}"
2025-01-31,2025-01-30,15,"SRF,KPITTECH,INDIANB,IRFC,SOLARINDS,RVNL,BAJFINANCE,J&KBANK,VMM,GMDCLTD,BLUEJET,LODHA,NAUKRI,IGL,NBCC",2.893501400560224,"{""continuation"": 6, ""dryup_compression"": 1, ""fresh_breakout"": 3, ""recovery"": 5}"
