pattern,symbol,n,avg_d1,screener_tier,tier_multiplier,prior_score,pattern_id,rule,target,regime
FALCPAT_6145,LTFOODS,25,1.993,B_broad_edge,0.65,4.22070116017993,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,360ONE,28,1.793,B_broad_edge,0.65,3.9244149250577363,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,POLICYBZR,16,1.707,B_broad_edge,0.65,3.143591865897575,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,ZENSARTECH,18,1.701,B_broad_edge,0.65,3.255518957315375,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,GRAVITA,38,1.645,B_broad_edge,0.65,3.917263290124125,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,ABSLAMC,12,1.611,B_broad_edge,0.65,2.6858867196658482,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,JUBLPHARMA,36,1.518,B_broad_edge,0.65,3.5628927044060563,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,PPLPHARMA,15,1.496,B_broad_edge,0.65,2.6960652735059636,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,CEMPRO,19,1.493,B_broad_edge,0.65,2.907208384870471,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,CGPOWER,15,1.471,B_broad_edge,0.65,2.651010706769567,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,ATUL,11,1.466,B_broad_edge,0.65,2.3678675465829855,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,NUVAMA,20,1.428,B_broad_edge,0.65,2.8259257266948814,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,VIJAYA,40,1.421,B_broad_edge,0.65,3.430040839411434,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,CHAMBLFERT,11,1.42,B_broad_edge,0.65,2.293568837754324,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,KFINTECH,16,1.39,B_broad_edge,0.65,2.559808256354791,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,LAURUSLABS,21,1.39,B_broad_edge,0.65,2.7927568566092384,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,COHANCE,18,1.342,B_broad_edge,0.65,2.568434121526886,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,IDBI,27,1.319,B_broad_edge,0.65,2.856865536798711,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,AJANTPHARM,20,1.295,B_broad_edge,0.65,2.5627267619536913,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,ERIS,13,1.278,B_broad_edge,0.65,2.192264923711395,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,TATAINVEST,17,1.263,B_broad_edge,0.65,2.3728506946448564,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,SARDAEN,13,1.229,B_broad_edge,0.65,2.1082109477631494,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,GMRAIRPORT,11,1.224,B_broad_edge,0.65,1.9769917305713332,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,GRANULES,33,1.218,B_broad_edge,0.65,2.7918196273386156,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,TATACOMM,11,1.195,B_broad_edge,0.65,1.9301512402228296,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,HINDZINC,22,1.189,B_broad_edge,0.65,2.4232667047808434,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,JYOTICNC,19,1.162,B_broad_edge,0.65,2.262676586215329,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,UTIAMC,20,1.151,B_broad_edge,0.65,2.2777594617827788,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,AEGISLOG,33,1.144,B_broad_edge,0.65,2.6222016861045776,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,SHYAMMETL,18,1.112,B_broad_edge,0.65,2.128240494141503,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,DCMSHRIRAM,21,1.111,B_broad_edge,0.65,2.2321963076927083,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,HDFCLIFE,14,1.109,B_broad_edge,0.65,1.9520979874645283,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,HBLENGINE,40,1.091,B_broad_edge,0.65,2.6334796311033597,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,NEWGEN,24,1.086,B_broad_edge,0.65,2.272204444774463,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,FSL,15,1.069,B_broad_edge,0.65,1.9265332736483118,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,SJVN,29,1.069,B_broad_edge,0.65,2.363322000647949,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,GPIL,25,1.064,B_broad_edge,0.65,2.253299565695657,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,WELSPUNLIV,41,1.051,B_broad_edge,0.65,2.553388999730283,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,NAVA,18,1.033,B_broad_edge,0.65,1.9770435525613062,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,DEEPAKNTR,33,1.016,B_broad_edge,0.65,2.328808490456513,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,JUBLINGREA,25,0.983,B_broad_edge,0.65,2.081760782968826,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,KPIL,32,0.978,B_broad_edge,0.65,2.2227298568242415,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,ADANIPOWER,46,0.976,B_broad_edge,0.65,2.442533638524861,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,ELGIEQUIP,41,0.913,B_broad_edge,0.65,2.218120034970265,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,USHAMART,38,0.872,B_broad_edge,0.65,2.0765067410262836,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,GODFRYPHLP,36,0.87,B_broad_edge,0.65,2.0419740796003087,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6145,MAZDOCK,31,0.87,B_broad_edge,0.65,1.9598736530332455,6145.0,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,hit_10pc_20d,other
FALCPAT_6150,ERIS,43,0.997,B_broad_edge,0.65,2.4523440922607294,6150.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high <= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6150,LODHA,92,0.911,B_broad_edge,0.65,2.6839787898707006,6150.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high <= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6150,ITI,47,0.873,B_broad_edge,0.65,2.1967130136396826,6150.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high <= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6150,BSE,75,0.823,B_broad_edge,0.65,2.316725800386173,6150.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high <= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6151,NIACL,11,3.148,A_high_edge,1.0,7.8224861335326255,6151.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high >= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6151,HINDZINC,14,2.364,A_high_edge,1.0,6.401830675405624,6151.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high >= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6151,COCHINSHIP,42,2.296,A_high_edge,1.0,8.635715465632419,6151.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high >= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6151,MMTC,13,2.185,A_high_edge,1.0,5.766340265209339,6151.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high >= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6151,MRPL,17,1.98,B_broad_edge,0.65,3.719908452412364,6151.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high >= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6151,GRSE,29,1.885,B_broad_edge,0.65,4.167317091881556,6151.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high >= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6151,HONAUT,10,1.876,B_broad_edge,0.65,2.923993495650333,6151.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high >= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6151,LINDEINDIA,29,1.245,B_broad_edge,0.65,2.7524189811100994,6151.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high >= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6151,ABB,12,1.197,B_broad_edge,0.65,1.9956588475729486,6151.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high >= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6151,BDL,38,1.15,B_broad_edge,0.65,2.7385123304819103,6151.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high >= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6151,BAJAJHLDNG,31,1.047,B_broad_edge,0.65,2.358606568650354,6151.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high >= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6151,MAZDOCK,44,1.033,B_broad_edge,0.65,2.555983528756281,6151.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high >= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6151,ITI,16,1.025,B_broad_edge,0.65,1.8876283904774538,6151.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high >= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6151,TATAINVEST,20,1.025,B_broad_edge,0.65,2.0284130741332302,6151.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high >= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6151,GMDCLTD,19,1.018,B_broad_edge,0.65,1.9822760454106758,6151.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high >= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6151,FLUOROCHEM,17,1.01,B_broad_edge,0.65,1.897529059058832,6151.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high >= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6151,KFINTECH,27,0.97,B_broad_edge,0.65,2.100954943665466,6151.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high >= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6151,HUDCO,34,0.845,B_broad_edge,0.65,1.9527749227730604,6151.0,volatility (20d ATR%) >= 2.3809 AND distance from year-high >= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,hit_10pc_20d,breakout
FALCPAT_6166,SHYAMMETL,12,2.226,A_high_edge,1.0,5.7095772697093805,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,FSL,15,2.008,A_high_edge,1.0,5.56735815425748,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,SUNDARMFIN,11,1.972,B_broad_edge,0.65,3.185153343698259,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,POLICYBZR,28,1.846,B_broad_edge,0.65,4.040418266400771,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,DCMSHRIRAM,21,1.749,B_broad_edge,0.65,3.5140516131004023,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,CGPOWER,16,1.706,B_broad_edge,0.65,3.141750277223938,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,LTFOODS,18,1.612,B_broad_edge,0.65,3.0851831623705963,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,FLUOROCHEM,12,1.611,B_broad_edge,0.65,2.6858867196658482,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,PHOENIXLTD,25,1.57,B_broad_edge,0.65,3.3248875170509224,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,PPLPHARMA,21,1.557,B_broad_edge,0.65,3.128289514921284,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,NLCINDIA,47,1.491,B_broad_edge,0.65,3.7517744597213833,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,ZOMATO,20,1.489,B_broad_edge,0.65,2.946641041350615,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,GPIL,33,1.462,B_broad_edge,0.65,3.3511004065427383,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,CAPLIPOINT,16,1.396,B_broad_edge,0.65,2.5708577883966104,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,POONAWALLA,23,1.348,B_broad_edge,0.65,2.78461076615087,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,NUVAMA,23,1.314,B_broad_edge,0.65,2.7143757765001806,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,360ONE,26,1.313,B_broad_edge,0.65,2.8128319732913947,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,NATIONALUM,18,1.305,B_broad_edge,0.65,2.497620364077933,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,ABSLAMC,14,1.303,B_broad_edge,0.65,2.2935831178235166,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,SARDAEN,18,1.296,B_broad_edge,0.65,2.4803953960498095,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,AJANTPHARM,20,1.261,B_broad_edge,0.65,2.4954428160800033,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,CEMPRO,24,1.247,B_broad_edge,0.65,2.6090597998469205,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,JSWSTEEL,11,1.239,B_broad_edge,0.65,2.001219570406766,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,PGEL,22,1.232,B_broad_edge,0.65,2.510903768116063,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,SJVN,31,1.227,B_broad_edge,0.65,2.764097669277922,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,ADANIPOWER,58,1.198,B_broad_edge,0.65,3.175178407569384,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,GRAVITA,46,1.166,B_broad_edge,0.65,2.918026867336053,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,HBLENGINE,46,1.14,B_broad_edge,0.65,2.8529593728671534,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,LAURUSLABS,34,1.139,B_broad_edge,0.65,2.6322019373236873,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,SAREGAMA,51,1.136,B_broad_edge,0.65,2.917598361800526,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,VIJAYA,57,1.092,B_broad_edge,0.65,2.8821024488858487,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,VTL,22,1.06,B_broad_edge,0.65,2.1603555147751843,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,JUBLPHARMA,35,1.058,B_broad_edge,0.65,2.464385973976267,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,IDBI,27,1.055,B_broad_edge,0.65,2.285059242852646,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,AEGISLOG,40,1.026,B_broad_edge,0.65,2.476581211285103,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
FALCPAT_6166,POLYCAB,30,0.918,B_broad_edge,0.65,2.049060164916287,6166.0,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,hit_15pc_20d,capitulation
