month,days,win_pct,avg_names,ret5x_pct,avg_day5x
2024-11,18,38.88888888888889,14.777777777777779,-28.24552075153524,-1.5691955973075133
2024-12,21,19.047619047619047,14.904761904761905,-41.397741027265255,-1.9713210012983455
2025-01,23,43.47826086956522,15.0,11.657997293495058,0.5068694475432634
2025-02,20,20.0,15.0,-36.58057542535386,-1.829028771267693
2025-03,19,52.63157894736842,14.947368421052632,70.02382583218542,3.6854645174834433
2025-04,19,47.368421052631575,15.0,31.22373278328066,1.6433543570147715
2025-05,21,23.809523809523807,15.0,-36.34400748992046,-1.7306670233295456
