tag,days,avg_manual_n,avg_hit_n,avg_profitable_hit_n,coverage_pct,profitable_coverage_pct,days_ge_70pct_profitable
2024-11,19,8.631578947368421,0.7894736842105263,0.3684210526315789,9.146341463414634,7.216494845360824,0
2024-12,21,8.571428571428571,1.0952380952380953,0.5238095238095238,12.777777777777777,9.821428571428571,1
2025-01,22,9.681818181818182,1.4545454545454546,0.6363636363636364,15.023474178403756,11.38211382113821,0
2025-02,20,9.7,1.1,0.5,11.34020618556701,12.195121951219512,0
2025-03,18,8.277777777777779,1.0,0.3888888888888889,12.080536912751679,7.07070707070707,0
2025-04,19,7.947368421052632,0.7894736842105263,0.3157894736842105,9.933774834437086,7.142857142857142,0
2025-05,21,8.285714285714286,0.8095238095238095,0.47619047619047616,9.770114942528735,8.695652173913043,1
